GeneID,ts3
CLK2,0.082963645
CLK3,0.29054713
CLK4,0.11094881
CLLU1,0.00074835296
CLLU1OS,0.0
CLMN,0.19951639
CLMP,0.0014354374
CLN3,0.40343058
CLN5,0.14011881
CLN6,0.24714467
CLN8,0.17162026
CLNK,0.0027189984
CLNS1A,0.91291654
CLOCK,0.2558961
CLP1,0.09223563
CLPB,0.024958808
CLPP,0.7819205
CLPS,0.001299506
CLPSL1,0.009133366
CLPSL2,0.0053109615
CLPTM1,0.54380494
CLPTM1L,0.8777319
CLPX,0.19835891
CLRN1,0.0
CLRN1-AS1,0.002189034
CLRN2,0.0
CLRN3,0.001553139
CLSPN,0.096360154
CLSTN1,0.7401498
CLSTN2,0.00023497749
CLSTN2-AS1,0.0
CLSTN3,0.09645256
CLTA,2.951736
CLTB,1.3119284
CLTC,1.076972
CLTCL1,0.008287349
CLU,0.3359169
CLUAP1,0.24900165
CLUH,0.1368835
CLUL1,0.017091129
CLVS1,0.0
CLVS2,0.0
CLYBL,0.035006694
CLYBL-AS1,0.0
CMA1,0.004014595
CMAS,0.40896022
CMBL,0.28770322
CMC1,1.0146216
CMC2,0.40088877
CMC4,0.012651272
CMIP,0.44403133
CMKLR1,0.0014480642
CMPK1,1.1906171
CMPK2,0.12920782
CMSS1,0.34404564
CMTM1,0.00040129357
CMTM2,0.0021988263
CMTM3,0.26592624
CMTM4,0.16424534
CMTM5,0.0026805836
CMTM6,0.74156487
CMTM7,0.50372076
CMTM8,0.8345295
CMTR1,0.07142648
CMTR2,0.23988193
CMYA5,0.045491286
CNBD1,0.0
CNBD2,0.06447323
CNBP,2.753728
CNDP1,0.0
CNDP2,0.6786766
CNEP1R1,0.081576034
CNFN,0.1108883
CNGA1,0.024657568
CNGA3,0.0004949307
CNGA4,0.0003263923
CNGB1,0.018278144
CNGB3,0.0017618898
CNIH1,0.53577393
CNIH2,0.023734327
CNIH3,0.044017162
CNIH4,2.9050224
CNKSR1,0.29603198
CNKSR2,0.003256686
CNKSR3,0.10179524
CNN1,0.0054637347
CNN2,0.99715966
CNN3,0.5306836
CNNM1,0.00782771
CNNM2,0.03858912
CNNM3,0.045317963
CNNM4,0.121463515
CNOT1,0.39059943
CNOT10,0.16953617
CNOT11,0.29825833
CNOT2,0.4625476
CNOT3,0.21701474
CNOT4,0.3769157
CNOT6,0.2302512
CNOT6L,0.15562929
CNOT7,0.8416762
CNOT8,0.3771524
CNP,0.32705656
CNPPD1,0.20012721
CNPY1,0.0
CNPY2,2.0366523
CNPY3,0.3521313
CNPY4,0.029892625
CNR1,0.0064369924
CNR2,0.0030072588
CNRIP1,0.0020447688
CNST,0.15859658
CNTD1,0.0037755128
CNTD2,0.008422127
CNTF,0.0
CNTFR,0.0
CNTLN,0.040009912
CNTN1,0.0016334737
CNTN2,0.0
CNTN3,0.0006397757
CNTN4,0.0012946501
CNTN4-AS1,0.0
CNTN5,0.0017146968
CNTN6,0.022598665
CNTNAP1,0.0049037356
CNTNAP2,0.13804062
CNTNAP3,0.004550899
CNTNAP3B,0.015495821
CNTNAP4,0.0
CNTNAP5,0.00014982317
CNTRL,0.13886267
CNTROB,0.10250954
COA1,0.71635085
COA3,1.0997374
COA4,1.2837393
COA5,0.52188677
COA6,0.5871163
COA7,0.0569539
COASY,0.33525333
COBL,0.319917
COBLL1,0.45533964
COCH,0.011273168
COG1,0.07958582
COG2,0.15985598
COG3,0.13381328
COG4,0.19149096
COG5,0.10734733
COG6,0.09250095
COG7,0.15791802
COG8,0.11989444
COIL,0.28219423
COL10A1,0.0011769905
COL11A1,0.0
COL11A2,0.0053051347
COL12A1,0.009867238
COL13A1,0.026115289
COL14A1,0.0019623695
COL15A1,0.00015339798
COL16A1,0.0677402
COL17A1,0.038895432
COL18A1,0.09408354
COL18A1-AS1,0.00017993884
COL19A1,0.0037304186
COL1A1,0.80985886
COL1A2,0.020402225
COL20A1,0.0
COL21A1,0.05509635
COL22A1,0.076901644
COL23A1,0.0058317245
COL24A1,0.007030649
COL25A1,0.00016152236
COL26A1,0.002166652
COL27A1,0.102794774
COL28A1,0.006137899
COL2A1,0.37216622
COL3A1,0.14850278
COL4A1,0.0021537235
COL4A2,0.030314604
COL4A2-AS1,0.0
COL4A2-AS2,0.0
COL4A3,0.03781602
CERT1,0.46795145
COL4A4,0.09074558
COL4A5,0.0034469138
COL4A6,0.0
COL5A1,0.018934617
COL5A2,0.0360384
COL5A3,0.0
COL6A1,0.079374634
COL6A2,0.06783346
COL6A3,0.0020465462
COL6A5,0.0
COL6A6,0.0008648593
COL7A1,0.031277195
COL8A1,0.032942906
COL8A2,0.0025822609
COL9A1,0.0009599503
COL9A2,0.1282744
COL9A3,0.026735513
COLCA1,0.11089319
COLCA2,0.03126676
COLEC10,0.001389793
COLEC11,0.01489198
COLEC12,0.028012378
COLGALT1,0.17226595
COLGALT2,0.018364679
COLQ,0.004165037
COMMD1,0.3841563
COMMD10,0.19559576
COMMD2,0.5571906
COMMD3,0.8161341
COMMD4,0.7135863
COMMD5,0.27986613
COMMD6,3.7990613
COMMD7,0.8511538
COMMD8,0.20881476
COMMD9,0.31920666
COMP,0.005223302
COMT,1.4970304
COMTD1,1.0178399
COPA,0.6625623
COPB1,0.45076188
COPB2,0.7008799
COPE,2.1482275
COPG1,0.38688454
COPG2,0.06563949
COPRS,0.6290896
COPS2,0.38912323
COPS3,0.30442277
COPS4,0.19959667
COPS5,0.7041065
COPS6,1.1366028
COPS7A,0.3381361
COPS7B,0.26634663
COPS8,0.46887505
COPZ1,1.5472378
COPZ2,0.027401345
COQ10A,0.075607106
COQ10B,0.34730098
COQ2,0.22571911
COQ3,0.039830863
COQ4,0.5916966
COQ5,0.18925555
COQ6,0.10464295
COQ7,0.18095215
COQ9,0.2532246
CORIN,0.0035138247
CORO1A,0.2944538
CORO1B,0.9136135
CORO1C,0.18737519
CORO2A,0.5637418
CORO2B,0.0016542001
CORO6,0.003567981
CORO7,0.03602853
CORO7-PAM16,0.0
CORT,0.00035682844
COTL1,1.0895547
COX10,0.084065594
COX11,0.30305386
COX14,1.4331924
COX15,0.13612321
COX16,0.09919733
COX17,2.0297582
COX18,0.094237305
COX19,0.31217706
COX20,1.2682352
COX4I1,7.7360053
COX4I2,0.0
COX5A,3.7468495
COX5B,5.7181087
COX6A1,5.1704726
COX6A2,0.0
COX6B1,5.5620446
COX6B2,0.025616035
COX6C,6.554847
COX7A1,0.002995743
COX7A2,4.454612
COX7A2L,2.0994735
COX7B,2.6600513
COX7B2,0.0
COX7C,9.685061
COX8A,5.0039654
COX8C,0.008465227
CP,1.1497787
CPA1,0.0016278068
CPA2,0.00015285995
CPA3,0.02765958
CPA4,0.0
CPA5,0.0
CPA6,0.002754026
CPAMD8,0.129589
CPB1,0.0
CPB2,0.00050011685
CPB2-AS1,0.010944576
CPD,0.5270715
CPE,0.11010259
CPEB1,0.0
CPEB1-AS1,0.0013370856
CPEB2,0.05446923
CPEB2-DT,0.0011573648
CPEB3,0.036593385
CPEB4,0.16041626
CPED1,0.00023178788
CPLX1,0.023525095
CPLX2,0.0
CPLX3,0.0
CPLX4,0.0
CPM,1.0422935
CPN1,0.0
CPN2,0.0
CPNE1,0.69812804
CPNE2,0.23102832
CPNE3,0.6473028
CPNE4,0.029956358
CPNE5,0.0017740164
CPNE6,0.0
CPNE7,0.03626661
CPNE8,0.20211297
CPNE9,0.0010166012
CPO,0.0002588574
CPOX,0.100838706
CPPED1,0.08689047
CPQ,0.11166205
CPS1,0.0026976273
CPSF1,0.18726484
CPSF2,0.16017188
CPSF3,0.18200406
INTS11,0.44748005
CPSF4,0.23983699
CPSF4L,0.0
CPSF6,0.3235265
CPSF7,0.23578063
CPT1A,0.07533577
CPT1B,0.005510857
CPT1C,0.0074448762
CPT2,0.06254273
CPTP,0.26788917
CPVL,0.0047011087
CPXCR1,0.00096734526
CPXM1,0.0
CPXM2,0.0
CPZ,0.0
CR1,0.00039541366
CR1L,0.0017788506
CR2,0.00025912587
CRABP1,0.401884
CRABP2,4.7465034
CRACR2A,0.016051423
CRACR2B,1.2212111
CRADD,0.10983626
CRAT,0.13403647
CRAT37,0.0010469243
CRB1,0.0
CRB2,0.001257072
CRB3,0.82790256
CRBN,0.28703377
CRCP,0.24898402
CRCT1,0.0
CREB1,0.2640987
CREB3,0.43825698
CREB3L1,0.20211141
CREB3L2,0.53317946
CREB3L3,0.0039481567
CREB3L4,0.12987855
CREB5,0.12294657
CREBBP,0.3436763
CREBL2,0.23106289
CREBRF,0.36012718
CREBZF,0.26413962
CREG1,0.46500677
CREG2,0.00047262164
CRELD1,0.22075486
CRELD2,0.3020689
CREM,0.27339938
CRH,0.0
CRHBP,0.0
CRHR1,0.0028193635
CRHR2,0.0
CRIM1,0.17008767
CRIP1,0.99512887
CRIP2,2.4273095
CRIP3,0.0003202295
CRIPT,0.44620213
CRISP1,0.0
CRISP2,0.021392554
CRISP3,0.00016853842
CRISPLD1,0.12870884
CRISPLD2,0.018191367
CRK,0.549532
CRKL,0.17334381
CRLF1,0.14303719
CRLF2,0.023899222
CRLF3,0.07143605
CRLS1,0.5431209
CRMP1,0.0022745212
CRNDE,2.1647754
CRNKL1,0.12804069
CRNN,0.0013736938
CROCC,0.106721796
CROCC2,0.002082866
CROT,0.13236871
CRP,0.00071331736
CRTAC1,0.005586906
CRTAM,0.0
CRTAP,0.41401637
CRTC1,0.088061556
CRTC2,0.13328363
CRTC3,0.19169477
CRTC3-AS1,0.0043690326
CRX,0.0028988058
CRY1,0.10429866
CRY2,0.12049598
CRYAB,0.020682346
CRYBA1,0.0
CRYBA2,0.006488573
CRYBA4,0.0
CRYBB1,0.0
CRYBB2,0.0043537957
CRYBB3,0.001506167
CRYBG3,0.11170424
CRYGA,0.0
CRYGB,0.0
CRYGC,0.0
CRYGD,0.0
CRYGN,0.008379626
CRYGS,0.0039073043
CRYL1,0.19645658
CRYM,0.4918183
CRYM-AS1,0.0015304359
CRYZ,0.12615457
CRYZL1,0.31066844
CS,0.29131323
CSAD,0.2863702
CSAG1,0.20638685
CSDC2,0.0
CSDE1,1.3007354
CSE1L,0.22647265
CSE1L-AS1,0.00043604302
CSF1,0.39821061
CSF1R,0.010166485
CSF2,0.012626726
CSF2RA,0.19391617
CSF2RB,0.0030297474
CSF3,0.041698337
CSF3R,0.058573585
CSGALNACT1,0.009741621
CSGALNACT2,0.060238045
CSH1,0.0
CSH2,0.0
CSHL1,0.0
CSK,0.17052507
CSMD1,0.0
CSMD2,0.0014360636
CSMD2-AS1,0.0
CSMD3,0.0009090062
CSN1S1,0.00047405626
CSN2,0.0006336646
CSN3,0.0
CSNK1A1,1.6654329
CSNK1A1L,0.00044793863
CSNK1D,0.71011823
CSNK1E,0.41044828
CSNK1G1,0.19989893
CSNK1G2,0.43227178
CSNK1G2-AS1,0.0
CSNK1G3,0.21656668
CSNK2A1,0.49604306
CSNK2A2,0.239079
CSNK2A3,0.004264281
CSNK2B,1.5435886
CSPG4,0.007203768
CSPG5,0.021129102
CSPP1,0.19759837
CSRNP1,0.40206897
CSRNP2,0.15461777
CSRNP3,0.0045825946
CSRP1,0.53745633
CSRP2,0.078529425
KAT14,0.07243828
CSRP3,0.0
CST1,0.0015592456
CST11,0.0
CST2,0.0012840445
CST3,3.3300679
CST4,0.0
CST5,0.005095169
CST6,1.5002458
CST7,0.018292401
CST8,0.0
CST9L,0.0
CSTA,0.45734417
CSTB,16.893244
CSTF1,0.11556588
CSTF2,0.05905607
CSTF2T,0.092928424
CSTF3,0.29134268
CSTF3-DT,0.0015906803
CSTL1,0.0
CT45A1,0.0
CT45A10,0.0
CT45A2,0.0
CT45A5,0.0
CT45A9,0.0
CT55,0.0
CT62,0.0010685052
CT83,0.07709245
CTAG1B,0.0002643994
CTAG2,0.0
CTAGE1,0.0
CTAGE15,0.0
CTAGE4,0.0
CTAGE6,0.0
CTAGE8,0.0
CTAGE9,0.0
CLMAT3,0.0
LINC01933,0.0
CTB-178M22.2,0.0041781464
CTB-1I21.1,0.0
CTB-30L5.1,0.0
ELN-AS1,0.0034133464
LINC01947,0.0
CTBP1,0.53647333
CTBP1-AS,0.002326359
CTBP1-DT,0.099542014
CTBP2,1.0001956
CTBS,0.22478549
SMIM15-AS1,0.0016913925
SHLD3,0.03534982
CTC1,0.038181353
CTCF,0.25268048
CTCFL,0.00047429625
CTD-2154B17.1,0.0
SEMA5A-AS1,0.0
CTD-2201I18.1,0.00015129273
KCNIP1-OT1,0.0
CTD-2350J17.1,0.0
CTD-3080P12.3,0.0
CTDNEP1,0.69083387
CTDP1,0.08809085
CTDSP1,0.4276282
CTDSP2,0.7475273
CTDSPL,0.2468268
CTDSPL2,0.17793463
CTF1,0.026456222
CCN2,0.09916162
CTH,0.006716619
CTHRC1,0.17354393
CTIF,0.046827674
CTLA4,0.002580505
CTNNA1,1.526484
CTNNA2,0.0
CTNNA3,0.00077114
CTNNAL1,0.16095634
CTNNB1,1.5107068
CTNNBIP1,0.74757934
CTNNBL1,0.21524027
CTNND1,0.8846585
CTNND2,0.0030203972
CTNS,0.0453788
CTPS1,0.09425747
CTPS2,0.07443044
CTR9,0.1843488
CTRB1,0.0
CTRB2,0.0
CTRC,0.0005198901
CTRL,0.0
CTSA,1.1013246
CTSB,1.521841
CTSC,0.5358892
CTSD,6.2041903
CTSE,0.943933
CTSF,0.23472884
CTSG,0.010940941
CTSH,1.4875602
CTSK,0.04714462
CTSL,0.61517036
CTSO,0.16865984
CTSS,1.1061649
CTSV,0.030975683
CTSW,0.006075569
CTSZ,1.233542
CTTN,1.6587706
CTTNBP2,0.01958889
CTTNBP2NL,0.1459766
CTU1,0.12217285
CTU2,0.14093052
CTXN1,0.17586656
CTXN2,0.006730032
CTXN3,0.0025800138
CUBN,0.0026592542
CUEDC1,0.4316137
CUEDC2,0.82313436
CUL1,0.25009733
CUL2,0.12845948
CUL3,0.3505062
CUL4A,0.2886842
CUL4B,0.14995599
CUL5,0.35976166
CUL7,0.17066695
CUL9,0.059422757
CUTA,2.3617914
CUTC,0.15660821
CUX1,0.7452746
CUX2,0.0
CUZD1,0.008483427
CWC15,1.0239276
CWC22,0.16022381
CWC25,0.40423322
CWC27,0.3888306
CWF19L1,0.05682372
CWF19L2,0.16057196
CWH43,0.0
CX3CL1,0.04353645
CX3CR1,0.000586902
CXADR,0.7026643
CXADRP3,0.0
CXCL1,1.1048108
CXCL10,0.0058099935
CXCL11,0.0
CXCL12,0.0023247409
CXCL13,0.030318204
CXCL14,16.063095
CXCL16,0.54221594
CXCL17,2.3325932
CXCL2,5.6457195
CXCL3,0.55337906
CXCL5,0.005171083
CXCL6,0.025531035
CXCL8,1.1606753
CXCL9,0.0013123378
CXCR1,0.0
CXCR2,0.0007045865
CXCR3,0.004817409
CXCR4,0.076035485
CXCR5,0.0028663655
CXCR6,0.0012289729
CXXC1,0.16626488
CXXC4,0.04660314
CXXC5,1.1156616
CXorf21,0.0052292347
BCLAF3,0.09555452
DIPK2B,0.0009861329
CXorf38,0.14311312
CXorf40A,0.060608402
CXorf40B,0.1236941
CXorf49,0.0
CXorf49B,0.0
CXorf56,0.114685856
RADX,0.0013946887
CXorf58,0.00029845742
CXorf65,0.0
EZHIP,0.0
CYB561,0.8495538
CYB561A3,0.27337667
CYB561D1,0.02315617
CYB561D2,0.1667686
CYB5A,5.317824
CYB5B,0.46610546
CYB5D1,0.053781915
CYB5D2,0.12424331
CYB5R1,0.40173548
CYB5R2,0.039926033
CYB5R3,0.5667937
CYB5R4,0.10940963
CYB5RL,0.03028556
CYBA,2.9334483
CYBB,0.01183141
CYBRD1,0.26553085
CYC1,1.9356855
CYCS,2.4877026
CYFIP1,0.36779985
CYFIP2,0.17722802
CYGB,0.0063144085
CYHR1,0.5580412
CYLC1,0.0
CYLD,0.23034441
CYP11A1,0.015428238
CYP17A1,0.0
CYP17A1-AS1,0.002381973
CYP19A1,0.00018528936
CYP1A1,0.044217233
CYP1A2,0.00025291
CYP1B1,0.85379004
CYP1B1-AS1,0.0029493908
CYP20A1,0.35218537
CYP21A2,0.004763696
CYP24A1,0.010189466
CYP26A1,0.0052246214
CYP26B1,0.012515746
CYP26C1,0.0
CYP27A1,0.18722622
CYP27B1,0.031002693
CYP27C1,0.0027665999
CYP2A13,0.00043894202
CYP2A6,0.001015202
CYP2A7,0.0014221688
CYP2B6,0.0060773403
CYP2C18,0.005144196
CYP2C19,0.0
CYP2C8,0.0035273926
CYP2C9,0.0006867216
CYP2D6,0.006035116
CYP2E1,0.0020850243
CYP2F1,0.0074220146
CYP2J2,0.05698925
CYP2R1,0.051161237
CYP2S1,0.34014082
CYP2U1,0.0125417635
CYP2W1,0.04733285
CYP39A1,0.013237836
CYP3A4,0.008909265
CYP3A43,0.0
CYP3A5,0.016477464
CYP3A7,0.0
CYP3A7-CYP3A51P,0.0
CYP46A1,0.018445922
CYP4A11,0.0
CYP4A22,0.0
CYP4A22-AS1,0.006181329
CYP4B1,0.10821001
CYP4F11,0.04127195
CYP4F12,0.036458798
CYP4F2,0.0
CYP4F22,0.0
CYP4F26P,0.0003263923
CYP4F3,0.08200619
CYP4F35P,0.0011159189
CYP4F8,0.0
CYP4V2,0.09723306
CYP4X1,0.1647953
CYP4Z1,0.0
CYP51A1,0.01253265
CYP51A1-AS1,0.0012402176
CYP7A1,0.0
CYP7B1,0.019899553
CYP8B1,0.0
CCN1,1.2476315
CYS1,0.0055309557
CYSLTR1,0.009885819
CYSLTR2,0.0009765455
CYSRT1,0.03336675
CYSTM1,2.114251
CYTH1,0.21023804
CYTH2,0.4801878
CYTH3,0.14918019
CYTH4,0.0058262576
CYTIP,0.011870421
CYTL1,0.0027957784
CYYR1,0.0007999745
CYYR1-AS1,0.0
D21S2088E,0.0
D2HGDH,0.22980545
DAAM1,0.25653595
DAAM2,0.053109676
DAB1,0.00038090712
DAB1-AS1,0.0
DAB2,0.04217169
DAB2IP,0.15362096
DACH1,0.00018537644
DACH2,0.0
DACT1,0.0026067682
DACT2,0.013821818
DACT3,0.0034944732
DACT3-AS1,0.0
DAD1,1.5020301
DAG1,0.40850452
DAGLA,0.0433544
DAGLB,0.12441004
DALRD3,0.29629698
DAND5,0.0025541722
DANT1,0.0060832836
DANT2,0.054932773
DAO,0.0
DAP,1.0712596
DAP3,0.7010858
DAPK1,0.3495435
DAPK2,0.21799804
DAPK3,0.27783248
DAPL1,0.040635545
DAPP1,0.19722497
DARS1,0.5239679
DARS-AS1,0.029188886
DARS2,0.0373205
DAW1,0.03575543
DAXX,0.32911524
DAZAP1,0.68578255
DAZAP2,1.5453712
DAZL,0.0
DBET,0.0
DBF4,0.1822941
DBF4B,0.01842123
DBH,0.0
DBH-AS1,0.00014982317
DBI,3.184554
DBN1,0.25719723
DBNDD1,0.25954795
DBNDD2,0.0
DBNL,0.5754397
DBP,0.099116705
DBR1,0.08810909
DBT,0.07953143
DBX1,0.0
DBX2,0.0005387561
DCAF10,0.35204938
DCAF11,0.22566614
DCAF12,0.40567264
DCAF12L1,0.0
DCAF13,0.5348309
DCAF15,0.07996277
DCAF16,0.19523089
DCAF17,0.07331181
DCAF4,0.018274859
DCAF4L1,0.002536014
DCAF4L2,0.0
DCAF5,0.17545564
DCAF6,0.47498482
DCAF7,0.51102716
DCAF8,0.30873698
DCAF8L1,0.0
DCAKD,0.10439938
DCANP1,0.0
DCBLD1,0.15232639
DCBLD2,0.73966223
DCC,0.0
DCD,0.0
DCDC1,0.013155687
DCDC2,0.026538327
DCDC2B,0.013539727
DCDC2C,0.0
DCHS1,0.0045501743
DCHS2,0.0
DCK,0.13111039
DCLK1,0.061097726
DCLK2,0.020665253
DCLK3,0.0
DCLRE1A,0.051657755
DCLRE1B,0.028408028
DCLRE1C,0.16391124
DCN,0.01123497
DCP1A,0.31503716
DCP1B,0.03756307
DCP2,0.17633164
DCPS,0.2496778
DCST1,0.0
DCST2,0.022162335
DCSTAMP,0.0
DCT,0.0018271552
DCTD,0.43685478
DCTN1,0.18431202
DCTN1-AS1,0.0
DCTN2,0.6848528
DCTN3,0.72313756
DCTN4,0.21840398
DCTN5,0.3289217
DCTN6,0.5716677
DCTPP1,0.68558306
DCUN1D1,0.23728044
DCUN1D2,0.047513902
DCUN1D2-AS,0.0
DCUN1D3,0.08517939
DCUN1D4,0.10484749
DCUN1D5,0.49478367
DCX,0.0010217055
DCXR,1.0117083
DDA1,0.6858445
DDAH1,0.2654253
DDAH2,1.1749535
DDB1,0.57933295
DDB2,0.20069095
DDC,0.0025174217
DDC-AS1,0.0
DDHD1,0.06915155
DDHD2,0.14878921
DDI2,0.26714274
DDIAS,0.02478029
DDIT3,0.54130846
DDIT4,1.0014596
DDIT4L,0.004848274
DDN,0.00230873
DDO,0.010008055
DDOST,0.95692337
DDR1,0.8744143
DDR1-DT,0.0
DDR2,0.0013059868
DDRGK1,0.88138556
DDT,1.3278894
DDX1,0.4820091
DDX10,0.11080837
DDX11,0.054185808
DDX11-AS1,0.018222881
DDX17,1.4133955
DDX18,1.0334344
DDX19A,0.17226513
DDX19B,0.18380553
DDX20,0.028536918
DDX21,1.1041149
DDX23,0.33475825
DDX24,0.5348122
DDX25,0.003283555
INTS6L,0.018685233
INTS6L-AS1,0.000491351
DDX27,0.3689946
DDX28,0.047121458
DDX31,0.043565232
DDX39A,0.35965922
DDX39B,0.1061951
DDX39B-AS1,0.0009985704
DDX3X,0.93894416
DDX3Y,0.23122104
DDX4,0.00015129273
DDX41,0.27375665
DDX42,0.5002017
DDX43,0.012020996
DDX46,1.2244409
DDX47,0.0076053594
DDX49,0.26413718
DDX5,3.3028293
DDX50,0.22872543
DDX51,0.09321175
DDX52,0.3053493
DDX53,0.0
DDX54,0.35882056
DDX55,0.17384079
DDX56,0.36836728
DDX58,0.059660308
DDX59,0.10984253
DDX6,0.70442694
DDX60,0.094824225
DDX60L,0.04378714
DEAF1,0.1996697
FBXW7-AS1,0.0
DEC1,0.00034928022
DECR1,0.5716809
DECR2,0.2227259
DEDD,0.1550967
DEDD2,0.6938298
DEF6,0.08334782
DEF8,0.3565394
DEFA3,0.0
DEFA4,0.0
DEFA5,0.0
DEFA6,0.0
DEFB1,0.007371452
DEFB108B,0.0
DEFB118,0.0
DEFB119,0.0
DEFB124,0.0
DEFB126,0.00080582185
DEFB127,0.0
DEFB131A,0.0
DEFB132,0.0
DEFB133,0.0
DEFB134,0.0
DEFB135,0.0
DEFB136,0.0
DEFB4A,0.0037175359
DEFB4B,0.0
DEGS1,0.35395974
DEGS2,0.057408746
DEK,2.151509
DENND1A,0.097918585
DENND1B,0.24372762
DENND1C,0.004697934
DENND2A,0.0074859825
DENND2C,0.015049846
DENND2D,0.20334871
DENND3,0.2907912
DENND4A,0.08248326
DENND4B,0.08764625
DENND4C,0.13661486
DENND5A,0.0951872
DENND5B,0.023339305
DENND5B-AS1,0.0
DENND6A,0.08924197
DENND6A-AS1,0.0021368307
DENND6B,0.09234193
DENR,0.7104152
DEPDC1,0.06286935
DEPDC1-AS1,0.0011373898
DEPDC1B,0.03565874
DEPDC4,0.008156026
DEPDC5,0.021044305
DEPDC7,0.007862672
DEPTOR,0.14947215
DERA,0.39097524
DERL1,0.5975756
DERL2,0.34331182
DERL3,0.030849509
DES,0.0
DESI1,0.341478
DESI2,0.65729415
DET1,0.060685083
DEXI,0.15821284
DFFA,0.37179112
DFFB,0.026208114
GSDME,0.037769087
WHRN,0.05995586
PJVK,0.02525545
DGAT1,0.25255376
DGAT2,0.04110053
DGAT2L6,0.0
ESS2,0.08108647
DGCR2,0.31809756
DGCR5,0.043734714
DGCR6,0.06855606
DGCR6L,0.6519478
DGCR8,0.09332031
DGCR9,0.0024783963
DGKA,0.060375378
DGKB,0.0013003217
DGKD,0.18864547
DGKE,0.085685596
DGKG,0.018892536
DGKH,0.2171023
DGKI,0.0008881261
DGKK,0.0
DGKQ,0.040878676
DGKZ,0.2156983
DGUOK,1.5068785
DGUOK-AS1,0.048953168
DHCR24,1.1875902
DHCR7,0.25254205
DHDDS,0.1568466
DHDH,0.025440296
DHFR,0.3650895
DHFR2,0.045879696
DHH,0.0
DHODH,0.08090135
DHPS,0.6102662
DHRS1,0.17155042
DHRS11,0.070305325
DHRS12,0.17457394
DHRS13,0.070201166
DHRS2,0.0058254907
DHRS3,0.64041793
DHRS4,0.112788565
DHRS4-AS1,0.1272134
DHRS4L2,0.27694836
DHRS7,0.46557006
DHRS7B,0.13119745
DHRS7C,0.0
DHRS9,0.09862142
DHRSX,0.33198696
DHTKD1,0.1542705
DHX15,0.47089458
DHX16,0.17768463
DHX29,0.5689447
DHX30,0.42180642
DHX32,0.21976635
DHX33,0.11087569
DHX34,0.048237577
DHX35,0.04052258
DHX36,0.93245554
DHX37,0.06169388
DHX38,0.1856739
DHX40,0.18201448
DHX57,0.083858676
DHX58,0.052062277
DHX8,0.10273212
DHX9,0.49641448
DIABLO,0.03988481
DIAPH1,0.35004887
DIAPH2,0.07514635
DIAPH2-AS1,0.0046543237
DIAPH3,0.03513139
DICER1,0.25975153
DICER1-AS1,0.08237024
DIDO1,0.25645632
UTP25,0.088605486
DIMT1,0.22495219
DIO1,0.0008807371
DIO2,0.0057228673
DIO2-AS1,0.0
DIO3,0.0
DIO3OS,0.011855111
DIP2A,0.13377933
DIP2B,0.11224325
DIP2C,0.092481464
DIRAS1,0.03247766
DIRAS2,0.00038136955
DIRAS3,0.15631814
DIRC1,0.0
SLC49A4,0.10170492
DIRC3,0.0012007104
DIRC3-AS1,0.0
DIS3,0.24082506
DIS3L,0.16123892
DIS3L2,0.18343781
DISC1,0.008391084
DISP1,0.04282212
DISP2,0.0042772614
DIXDC1,0.05026272
DKC1,0.3622738
DKFZP434A062,0.0014360636
MIR4453HG,0.022140903
MYRF-AS1,0.0
LINC02249,0.0009275163
LINC02716,0.0015753425
DKK1,0.0788582
DKK2,0.0
DKK3,0.00993177
DKK4,0.0
DKKL1,0.011565066
DLAT,0.21471485
DLC1,0.24659643
DLD,0.24773562
DLEC1,0.022791933
DLEU1,0.17954192
DLEU1-AS1,0.0
DLEU2,0.2044281
DLEU7,0.0
DLEU7-AS1,0.0013127731
DLG1,0.28286996
DLG1-AS1,0.0012460995
DLG2,0.015449139
DLG3,0.18994443
DLG3-AS1,0.0047903717
DLG4,0.020511596
DLG5,0.24842545
DLGAP1,0.018848231
DLGAP1-AS1,0.16836719
DLGAP1-AS2,0.014888964
DLGAP1-AS3,0.0
DLGAP1-AS4,0.0
DLGAP1-AS5,0.0
DLGAP2-AS1,0.0
DLGAP3,0.005144865
DLGAP4,0.4194381
DLGAP4-AS1,0.0043404712
DLGAP5,0.05476137
DLK1,0.015320085
DLK2,0.007810257
DLL1,0.008550666
DLL3,0.00810223
DLL4,0.012919101
DLST,0.106420964
DLX1,0.0
DLX2,0.0057725725
DLX2-DT,0.0
DLX3,0.021339595
DLX4,0.04716449
DLX5,0.0
DLX6,0.0
DLX6-AS1,0.00058318436
DMAP1,0.23125212
DMBT1,0.07334787
DMBX1,0.022671683
DMC1,0.0053367177
DMD,0.1409465
DMGDH,0.013122607
DMKN,0.61051613
DMP1,0.0
DMPK,0.07067818
DMRT1,0.0034062383
DMRT2,0.0016788202
DMRT3,0.005401743
DMRTA1,0.032801013
DMRTA2,0.010036665
DMRTC1,0.0
DMRTC2,0.0
DMTF1,0.15993033
DMTN,0.22231832
DMWD,0.23043334
DMXL1,0.11619086
DMXL2,0.08687599
DNA2,0.026634285
DNAAF1,0.13759615
DNAAF2,0.11701831
DNAAF3,0.04646924
DNAAF5,0.16598849
DNAH1,0.017684927
DNAH10,0.0054464154
DNAH10OS,0.0021841747
DNAH11,0.20072709
DNAH12,0.030313484
DNAH14,0.16070265
DNAH17,0.00011498201
DNAH2,0.03696159
