GeneID,ts1
CHODL,0.0012625862
CHODL-AS1,0.0
CHORDC1,0.16037782
CHP1,1.4420735
CHP2,0.00060666905
CHPF,0.36912608
CHPF2,0.17141551
CHPT1,0.43710342
CHRAC1,0.25147912
CHRD,0.0071406695
CHRDL1,0.00021082943
CHRDL2,0.045624066
CHRFAM7A,0.00036760385
CHRM1,0.0
CHRM2,0.0
CHRM3,0.0012691248
CHRM3-AS1,0.0
CHRM3-AS2,0.00039356138
CHRM4,0.0
CHRM5,0.0
CHRNA1,0.0
CHRNA10,0.022453986
CHRNA2,0.000463715
CHRNA3,0.0
CHRNA4,0.0
CHRNA5,0.016107589
CHRNA6,0.0005329933
CHRNA7,0.0018846863
CHRNA9,0.0
CHRNB1,0.05431936
CHRNB2,0.0
CHRNB3,0.0
CHRNB4,0.0015742304
CHRND,0.0
CHRNE,0.003995782
CHRNG,0.0
CHST1,0.0056997454
CHST10,0.024180174
CHST11,0.043198265
CHST12,0.21328913
CHST13,0.00016158642
CHST14,0.05490993
CHST15,0.1391039
CHST2,0.11744995
CHST3,0.12765951
CHST4,0.00936713
CHST5,0.0
CHST6,0.023895388
CHST7,0.047913134
CHST8,0.00631194
CHST9,0.00036831366
CHSY1,0.052097537
CHSY3,0.007764239
CHTF18,0.066771574
CHTF8,0.31474245
CHTOP,0.52379733
CHUK,0.084473394
CHURC1,0.6015671
CHURC1-FNTB,0.0
CIAO1,0.2098092
CIAPIN1,0.19689497
CIART,0.03558799
CIB1,3.1577594
CIB2,0.009971439
CIB3,0.00069812906
CIB4,0.0
CIC,0.18561049
CIDEA,0.0
CIDEB,0.013979058
CIDEC,0.0
CIITA,0.05059533
CILP,0.0017712573
CILP2,0.0035937044
CINP,0.25284082
CIPC,0.0845649
CIR1,0.5250338
CIRBP,3.8294463
CIRBP-AS1,0.009258389
CISD1,0.7603913
CISD2,0.7077099
CISD3,1.0106859
CISH,0.16652077
CISTR,0.0
CIT,0.51447254
CITED1,0.024529016
CITED2,3.6636674
CITED4,0.11253529
CIZ1,0.19844176
CKAP2,0.048796337
CKAP2L,0.005051769
CKAP4,0.42908323
CKAP5,0.104688406
CKB,1.3225195
CKLF,1.4152905
CKLF-CMTM1,0.00014727064
CKM,0.0027365577
CKMT1A,0.03826243
CKMT1B,0.034285173
CKMT2,0.0043993727
CKMT2-AS1,0.040234104
CKS1B,0.6737929
CKS2,0.97184813
CLASP1,0.13900504
CLASP2,0.08090413
CLASRP,0.15261234
CLC,0.0008656283
CLCA1,0.0
CLCA2,0.0005288756
CLCA4,0.0
CLCC1,0.09573853
CLCF1,0.2588564
CLCN1,0.0
CLCN2,0.022764197
CLCN3,0.2803597
CLCN4,0.013133946
CLCN5,0.074414335
CLCN6,0.062493898
CLCN7,0.19658758
CLCNKA,0.0047745444
CLCNKB,0.00826615
CLDN1,0.30797783
CLDN10,0.7861393
CLDN10-AS1,0.021987516
CLDN11,0.0071306843
CLDN12,0.26631713
CLDN14,0.0
CLDN15,0.15976816
CLDN16,0.0064639696
CLDN17,0.0
CLDN18,0.25780302
CLDN19,0.00017475653
CLDN2,0.012026566
CLDN20,0.0
CLDN22,0.0
CLDN23,0.1542832
CLDN25,0.0
CLDN3,1.9234228
CLDN34,0.00080444233
CLDN4,5.519018
CLDN5,0.006465985
CLDN6,0.0032199416
CLDN7,1.5922613
CLDN8,0.0014223807
CLDN9,0.039077375
CLDND1,0.23947917
CLDND2,0.019582951
CLEC10A,0.003059115
CLEC11A,0.0648879
CLEC12A,0.0030985689
CLEC12B,0.0
CLEC14A,0.0009932487
CLEC16A,0.095833
CLEC17A,0.0
CLEC18A,0.012283003
CLEC18B,0.0008464799
CLEC18C,0.0
CLEC19A,0.00039091794
CLEC1A,0.0010713037
CLEC1B,0.0
CLEC2A,0.0
CLEC2B,0.26213595
CLEC2D,0.06344999
CLEC2L,0.0
CLEC3A,0.0
CLEC3B,0.00062833185
CLEC4A,0.009223864
CLEC4C,0.0
CLEC4D,0.0
CLEC4E,0.0008399894
CLEC4F,0.00013188073
CLEC4G,9.6644406e-05
CLEC4M,9.6258904e-05
CLEC5A,0.0023617032
CLEC6A,0.0
CLEC7A,0.07795107
CLEC9A,0.0
CLECL1,0.0039961967
CLGN,0.01186005
CLHC1,0.04053125
CLIC1,2.6314385
CLIC2,0.26995355
CLIC3,0.9326648
CLIC4,0.23842601
CLIC5,0.10157452
CLIC6,0.41267163
CLINT1,0.7428167
CLIP1,0.50652814
CLIP1-AS1,0.003655711
CLIP2,0.005607975
CLIP3,0.007284338
CLIP4,0.1845351
CLK1,0.6977954
CLK2,0.07337632
CLK3,0.20878966
CLK4,0.16098876
CLLU1,0.0
CLLU1OS,0.0
CLMN,0.041834738
CLMP,0.019287232
CLN3,0.34021744
CLN5,0.15920757
CLN6,0.17374378
CLN8,0.23273839
CLNK,0.0037651444
CLNS1A,0.6689656
CLOCK,0.16238195
CLP1,0.044776212
CLPB,0.025265792
CLPP,0.67592525
CLPS,0.0005973232
CLPSL1,0.0025963748
CLPSL2,0.0054524224
CLPTM1,0.32723108
CLPTM1L,1.0129638
CLPX,0.273216
CLRN1,0.0
CLRN1-AS1,0.0
CLRN2,0.0
CLRN3,0.0017292275
CLSPN,0.03676479
CLSTN1,0.37467366
CLSTN2,0.00089216704
CLSTN2-AS1,0.0
CLSTN3,0.12372298
CLTA,2.362593
CLTB,1.1762998
CLTC,1.1883091
CLTCL1,0.0029513205
CLU,2.1511867
CLUAP1,0.13567567
CLUH,0.09881868
CLUL1,0.026032612
CLVS1,0.000110241024
CLVS2,0.0
CLYBL,0.040828682
CLYBL-AS1,0.0
CMA1,0.0
CMAS,0.24667467
CMBL,0.1471751
CMC1,0.47142294
CMC2,0.29679486
CMC4,0.0039394507
CMIP,0.37431493
CMKLR1,0.0
CMPK1,0.9953596
CMPK2,0.09364277
CMSS1,0.19500092
CMTM1,0.00040838684
CMTM2,0.0012904616
CMTM3,0.19283596
CMTM4,0.14643309
CMTM5,0.0
CMTM6,0.3809955
CMTM7,0.25118014
CMTM8,0.5411556
CMTR1,0.06801975
CMTR2,0.14499307
CMYA5,0.043154147
CNBD1,0.0
CNBD2,0.05206074
CNBP,2.14967
CNDP1,0.00077598356
CNDP2,0.49048376
CNEP1R1,0.042166077
CNFN,0.09844739
CNGA1,0.0075206533
CNGA3,0.00046257966
CNGA4,0.0
CNGB1,0.0057076286
CNGB3,0.0
CNIH1,0.61600983
CNIH2,0.0059927413
CNIH3,0.06857044
CNIH4,2.2561948
CNKSR1,0.1572393
CNKSR2,0.00735822
CNKSR3,0.21626002
CNN1,0.0005267828
CNN2,0.83627254
CNN3,1.1228193
CNNM1,0.013082842
CNNM2,0.041879963
CNNM3,0.057723697
CNNM4,0.12967685
CNOT1,0.33738482
CNOT10,0.07596374
CNOT11,0.36194277
CNOT2,0.4566094
CNOT3,0.17528951
CNOT4,0.31421047
CNOT6,0.19221981
CNOT6L,0.18728523
CNOT7,0.56934595
CNOT8,0.2712243
CNP,0.33359414
CNPPD1,0.23748067
CNPY1,0.000492964
CNPY2,1.6969266
CNPY3,0.3235703
CNPY4,0.019343903
CNR1,0.026358493
CNR2,0.00054595544
CNRIP1,0.0016124297
CNST,0.11385551
CNTD1,0.0027837697
CNTD2,0.008569639
CNTF,0.00054294383
CNTFR,0.00066107785
CNTLN,0.06613602
CNTN1,0.013971105
CNTN2,0.00071396364
CNTN3,0.0088605285
CNTN4,0.008590441
CNTN4-AS1,0.0
CNTN5,0.0010498336
CNTN6,0.0023910673
CNTNAP1,0.009105276
CNTNAP2,0.023452595
CNTNAP3,0.0015827182
CNTNAP3B,0.01188084
CNTNAP4,0.0
CNTNAP5,0.0
CNTRL,0.07254457
CNTROB,0.0673758
COA1,0.57538134
COA3,1.8141639
COA4,0.95910144
COA5,0.41391093
COA6,0.45832828
COA7,0.055882365
COASY,0.426617
COBL,0.16555418
COBLL1,0.2922038
COCH,0.009656195
COG1,0.08542602
COG2,0.11025199
COG3,0.1511436
COG4,0.10689724
COG5,0.071905956
COG6,0.079119496
COG7,0.12198568
COG8,0.11671044
COIL,0.26813182
COL10A1,0.00062455214
COL11A1,0.00040946886
COL11A2,0.0032437728
COL12A1,0.051063027
COL13A1,0.026077678
COL14A1,0.0032864073
COL15A1,0.0010271481
COL16A1,0.06354764
COL17A1,0.12595199
COL18A1,0.053316407
COL18A1-AS1,0.0
COL19A1,0.0
COL1A1,0.5322163
COL1A2,0.1940486
COL20A1,0.0013359016
COL21A1,0.032123774
COL22A1,0.028376337
COL23A1,0.0021740838
COL24A1,0.00013185729
COL25A1,0.00061970466
COL26A1,0.0010822235
COL27A1,0.26061416
COL28A1,0.011605796
COL2A1,0.00090009545
COL3A1,0.0035888574
COL4A1,0.0033483875
COL4A2,0.0054620034
COL4A2-AS1,0.0
COL4A2-AS2,0.0
COL4A3,0.18358958
CERT1,0.36633274
COL4A4,0.1468156
COL4A5,0.017078787
COL4A6,0.0
COL5A1,0.012367042
COL5A2,0.005043007
COL5A3,0.0
COL6A1,0.094900206
COL6A2,0.06884366
COL6A3,0.0043896567
COL6A5,0.0013072691
COL6A6,0.0
COL7A1,0.013523241
COL8A1,0.17913842
COL8A2,0.0051440536
COL9A1,0.0
COL9A2,0.12381763
COL9A3,0.015897265
COLCA1,0.28933266
COLCA2,0.044471744
COLEC10,0.0014238344
COLEC11,0.001622794
COLEC12,0.07129956
COLGALT1,0.13534246
COLGALT2,0.0010863753
COLQ,0.0044303965
COMMD1,0.38482538
COMMD10,0.1755159
COMMD2,0.2588632
COMMD3,0.40511322
COMMD4,0.46807644
COMMD5,0.23688668
COMMD6,3.5780373
COMMD7,0.39483088
COMMD8,0.13492668
COMMD9,0.18832755
COMP,0.0035714998
COMT,1.3048875
COMTD1,0.4842728
COPA,0.5347833
COPB1,0.39712757
COPB2,0.39644638
COPE,1.8058296
COPG1,0.2992045
COPG2,0.073519245
COPRS,0.42432028
COPS2,0.3174856
COPS3,0.17482384
COPS4,0.18637894
COPS5,0.45456168
COPS6,0.79637295
COPS7A,0.29106757
COPS7B,0.11734676
COPS8,0.2897716
COPZ1,0.97586197
COPZ2,0.03753196
COQ10A,0.06070631
COQ10B,0.309283
COQ2,0.11209209
COQ3,0.024935286
COQ4,0.5221525
COQ5,0.1367723
COQ6,0.10633462
COQ7,0.14831029
COQ9,0.21335362
CORIN,0.0027696039
CORO1A,0.12274925
CORO1B,0.6552293
CORO1C,0.22471306
CORO2A,0.33160233
CORO2B,0.0025921003
CORO6,0.00037370634
CORO7,0.05968947
CORO7-PAM16,0.0
CORT,0.00019056496
COTL1,0.3826521
COX10,0.054551583
COX11,0.3920522
COX14,2.5047908
COX15,0.115862764
COX16,0.10693931
COX17,1.468752
COX18,0.09919794
COX19,0.24285813
COX20,0.72973245
COX4I1,6.7174172
COX4I2,0.0019135105
COX5A,2.5663798
COX5B,4.338128
COX6A1,4.6698914
COX6A2,0.0
COX6B1,5.029022
COX6B2,0.0068694195
COX6C,5.3247027
COX7A1,0.0020854308
COX7A2,4.8745513
COX7A2L,1.4317855
COX7B,2.7306585
COX7B2,0.0
COX7C,10.851884
COX8A,3.725054
COX8C,0.0011803771
CP,1.6560693
CPA1,0.0
CPA2,0.0
CPA3,0.008485257
CPA4,0.0
CPA5,0.0
CPA6,0.0019698332
CPAMD8,0.09802932
CPB1,0.0006708387
CPB2,0.3076023
CPB2-AS1,0.0018242487
CPD,0.5290225
CPE,0.2059919
CPEB1,0.0010709087
CPEB1-AS1,0.00068241823
CPEB2,0.22033794
CPEB2-DT,0.0021045594
CPEB3,0.05978185
CPEB4,0.40864384
CPED1,0.0050533353
CPLX1,0.030146752
CPLX2,0.0
CPLX3,0.00068677455
CPLX4,0.00023544379
CPM,0.81101894
CPN1,0.0
CPN2,0.00022320948
CPNE1,0.34076554
CPNE2,0.3071847
CPNE3,0.58564764
CPNE4,0.011843341
CPNE5,0.0024206873
CPNE6,0.0
CPNE7,0.03681657
CPNE8,0.14036053
CPNE9,0.0014685121
CPO,0.0
CPOX,0.073637
CPPED1,0.036088265
CPQ,0.14102966
CPS1,0.007555149
CPSF1,0.13932605
CPSF2,0.15239188
CPSF3,0.12215375
INTS11,0.3433521
CPSF4,0.16314398
CPSF4L,0.0005811392
CPSF6,0.29381117
CPSF7,0.2446683
CPT1A,0.06554371
CPT1B,0.014842148
CPT1C,0.015369462
CPT2,0.10235601
CPTP,0.1520881
CPVL,0.025268584
CPXCR1,0.0
CPXM1,0.0
CPXM2,2.8480246e-05
CPZ,6.44373e-05
CR1,0.0007992965
CR1L,0.00069380796
CR2,0.0027959808
CRABP1,0.013283647
CRABP2,2.3609443
CRACR2A,0.009629172
CRACR2B,0.5806818
CRADD,0.08850524
CRAT,0.13753809
CRAT37,0.008476097
CRB1,0.000927528
CRB2,0.00011366904
CRB3,1.0831248
CRBN,0.19094288
CRCP,0.16105038
CRCT1,0.0
CREB1,0.21629697
CREB3,0.3844029
CREB3L1,0.49547964
CREB3L2,0.39033744
CREB3L3,0.001142902
CREB3L4,0.109793186
CREB5,0.049967963
CREBBP,0.34748867
CREBL2,0.3000949
CREBRF,0.47041628
CREBZF,0.18861274
CREG1,0.44218028
CREG2,0.0010671234
CRELD1,0.13342804
CRELD2,0.39104196
CREM,0.26405478
CRH,0.00035569078
CRHBP,0.0
CRHR1,0.00196578
CRHR2,0.004685431
CRIM1,0.22724229
CRIP1,0.34496903
CRIP2,1.0561702
CRIP3,0.0004919708
CRIPT,0.35150367
CRISP1,0.0
CRISP2,0.0004140382
CRISP3,0.0
CRISPLD1,0.010196702
CRISPLD2,0.016520824
CRK,0.4247617
CRKL,0.19507195
CRLF1,0.07016708
CRLF2,0.0044344366
CRLF3,0.061137233
CRLS1,0.5060632
CRMP1,0.0
CRNDE,1.1895647
CRNKL1,0.08839954
CRNN,0.0
CROCC,0.0773169
CROCC2,0.00024581695
CROT,0.078593455
CRP,0.0
CRTAC1,0.08241693
CRTAM,0.0016540224
CRTAP,0.3911634
CRTC1,0.09228536
CRTC2,0.12885311
CRTC3,0.1935731
CRTC3-AS1,0.0018894346
CRX,0.008593455
CRY1,0.13281286
CRY2,0.1285624
CRYAB,0.019971568
CRYBA1,0.0
CRYBA2,0.003423534
CRYBA4,0.0
CRYBB1,0.00025936437
CRYBB2,0.0045956667
CRYBB3,0.0013401499
CRYBG3,0.08711451
CRYGA,0.0
CRYGB,0.0
CRYGC,0.0
CRYGD,0.0
CRYGN,0.0032812473
CRYGS,0.0053708768
CRYL1,0.22658885
CRYM,0.39665112
CRYM-AS1,0.0040042787
CRYZ,0.2836303
CRYZL1,0.1427531
CS,0.34500346
CSAD,0.16128734
CSAG1,0.0
CSDC2,0.00036932188
CSDE1,1.4087522
CSE1L,0.15027897
CSE1L-AS1,0.0007453382
CSF1,0.2301098
CSF1R,0.0047040964
CSF2,0.123998344
CSF2RA,0.066159025
CSF2RB,0.0038945924
CSF3,0.051015656
CSF3R,0.8598604
CSGALNACT1,0.0036542094
CSGALNACT2,0.07859445
CSH1,0.00031110362
CSH2,0.0
CSHL1,0.00038534412
CSK,0.13240999
CSMD1,0.0
CSMD2,0.0031355503
CSMD2-AS1,0.0
CSMD3,0.0
CSN1S1,0.0
CSN2,0.0
CSN3,0.0
CSNK1A1,1.8604506
CSNK1A1L,0.00036681164
CSNK1D,0.86292255
CSNK1E,0.50784576
CSNK1G1,0.18012273
CSNK1G2,0.27076954
CSNK1G2-AS1,0.0018688311
CSNK1G3,0.14722534
CSNK2A1,0.3187918
CSNK2A2,0.19101034
CSNK2A3,0.0031923451
CSNK2B,1.0538752
CSPG4,0.0069296598
CSPG5,0.025313776
CSPP1,0.082364395
CSRNP1,0.6426939
CSRNP2,0.17150794
CSRNP3,0.0024011075
CSRP1,0.44758815
CSRP2,0.050788175
KAT14,0.04069813
CSRP3,0.0
CST1,0.0045273807
CST11,0.0
CST2,0.000669287
CST3,8.937144
CST4,0.0
CST5,0.01003773
CST6,0.49425954
CST7,0.026227618
CST8,0.0
CST9L,0.0
CSTA,0.13778324
CSTB,12.3819275
CSTF1,0.10520049
CSTF2,0.02592657
CSTF2T,0.06255437
CSTF3,0.16176532
CSTF3-DT,0.0
CSTL1,0.0
CT45A1,0.0
CT45A10,0.0
CT45A2,0.0
CT45A5,0.0
CT45A9,0.0
CT55,0.0
CT62,0.00023525718
CT83,0.00013208613
CTAG1B,0.0
CTAG2,0.0
CTAGE1,0.0
CTAGE15,0.00093518256
CTAGE4,0.000116114694
CTAGE6,0.0
CTAGE8,0.00029567085
CTAGE9,0.0
CLMAT3,0.0
LINC01933,0.0
CTB-178M22.2,0.0076267924
CTB-1I21.1,0.0
CTB-30L5.1,0.0002384703
ELN-AS1,0.0027441008
LINC01947,0.0
CTBP1,0.47380626
CTBP1-AS,0.001338351
CTBP1-DT,0.08115917
CTBP2,0.50310105
CTBS,0.21765146
SMIM15-AS1,0.0
SHLD3,0.03589628
CTC1,0.034931988
CTCF,0.18724464
CTCFL,0.0
CTD-2154B17.1,0.0
SEMA5A-AS1,0.0
CTD-2201I18.1,0.0018651909
KCNIP1-OT1,0.0
CTD-2350J17.1,0.0
CTD-3080P12.3,0.0
CTDNEP1,0.50683343
CTDP1,0.052131712
CTDSP1,0.36487576
CTDSP2,0.6478396
CTDSPL,0.21899892
CTDSPL2,0.14168328
CTF1,0.039990563
CCN2,0.9701143
CTH,0.051826898
CTHRC1,0.045617852
CTIF,0.050264146
CTLA4,0.0021294446
CTNNA1,1.7992134
CTNNA2,0.0
CTNNA3,0.0
CTNNAL1,0.1279033
CTNNB1,1.8041848
CTNNBIP1,0.6243874
CTNNBL1,0.13586052
CTNND1,0.5935873
CTNND2,0.001263388
CTNS,0.031529274
CTPS1,0.06630354
CTPS2,0.06108086
CTR9,0.22656187
CTRB1,0.0
CTRB2,0.0
CTRC,0.002251223
CTRL,0.001892174
CTSA,1.4092623
CTSB,1.4652026
CTSC,1.8265555
CTSD,7.2644453
CTSE,0.9338465
CTSF,0.26554507
CTSG,0.002683079
CTSH,6.07667
CTSK,0.041553393
CTSL,0.38491327
CTSO,0.16565357
CTSS,0.8339078
CTSV,0.015657179
CTSW,0.008893957
CTSZ,0.74633414
CTTN,1.2122377
CTTNBP2,0.008906497
CTTNBP2NL,0.09571655
CTU1,0.08523307
CTU2,0.102634184
CTXN1,0.025905475
CTXN2,0.000756382
CTXN3,0.0
CUBN,0.005856919
CUEDC1,0.29617608
CUEDC2,0.464818
CUL1,0.2063014
CUL2,0.09321024
CUL3,0.389871
CUL4A,0.3248684
CUL4B,0.1147188
CUL5,0.29723522
CUL7,0.07071388
CUL9,0.05975526
CUTA,2.3004124
CUTC,0.10362733
CUX1,0.7285767
CUX2,0.0
CUZD1,0.002135923
CWC15,0.7096184
CWC22,0.15415189
CWC25,0.5437165
CWC27,0.23409188
CWF19L1,0.05633606
CWF19L2,0.13057745
CWH43,0.0
CX3CL1,0.36527628
CX3CR1,0.0021494874
CXADR,0.7168679
CXADRP3,0.0
CXCL1,1.271902
CXCL10,0.0063233236
CXCL11,0.00016823894
CXCL12,0.005321254
CXCL13,0.009989519
CXCL14,7.9736586
CXCL16,0.53173774
CXCL17,6.451734
CXCL2,10.216379
CXCL3,0.7302064
CXCL5,0.01590012
CXCL6,0.011279282
CXCL8,1.732804
CXCL9,0.0023357456
CXCR1,0.0002455729
CXCR2,0.0
CXCR3,0.0025611224
CXCR4,0.11413996
CXCR5,0.0017992684
CXCR6,0.0031727282
CXXC1,0.12662527
CXXC4,0.09711817
CXXC5,0.59183043
CXorf21,0.0012483528
BCLAF3,0.09166108
DIPK2B,0.0023912494
CXorf38,0.11942592
CXorf40A,0.050366152
CXorf40B,0.08653182
CXorf49,0.0
CXorf49B,0.0
CXorf56,0.086649686
RADX,0.0033045006
CXorf58,0.0011820958
CXorf65,0.00080671883
EZHIP,0.0
CYB561,0.455114
CYB561A3,0.14509833
CYB561D1,0.03394342
CYB561D2,0.14350766
CYB5A,6.720041
CYB5B,0.3835452
CYB5D1,0.14697015
CYB5D2,0.1280678
CYB5R1,0.47398382
CYB5R2,0.022649791
CYB5R3,0.6108615
CYB5R4,0.07678557
CYB5RL,0.028713183
CYBA,3.512975
CYBB,0.012623164
CYBRD1,1.1639156
CYC1,1.1340371
CYCS,1.9775212
CYFIP1,0.24144764
CYFIP2,0.20376207
CYGB,0.019808201
CYHR1,0.37931892
CYLC1,0.0
CYLD,0.22789015
CYP11A1,0.0010082064
CYP17A1,0.00048996543
CYP17A1-AS1,0.0009350169
CYP19A1,0.0001594285
CYP1A1,0.0069453595
CYP1A2,0.0
CYP1B1,0.5991344
CYP1B1-AS1,0.0051553003
CYP20A1,0.35888457
CYP21A2,0.003448746
CYP24A1,0.07992807
CYP26A1,0.0017852378
CYP26B1,0.0051033394
CYP26C1,0.0
CYP27A1,0.22854169
CYP27B1,0.041537955
CYP27C1,0.0674857
CYP2A13,0.0
CYP2A6,0.00054755
CYP2A7,0.0012303776
CYP2B6,0.019553198
CYP2C18,0.01738023
CYP2C19,0.0
CYP2C8,0.0030377163
CYP2C9,0.0064045037
CYP2D6,0.04351724
CYP2E1,0.0068998323
CYP2F1,0.0011213132
CYP2J2,0.04276999
CYP2R1,0.06486174
CYP2S1,0.05759812
CYP2U1,0.18875264
CYP2W1,0.00034394438
CYP39A1,0.02267681
CYP3A4,0.00046709174
CYP3A43,0.00061348884
CYP3A5,0.016596587
CYP3A7,0.0
CYP3A7-CYP3A51P,0.0
CYP46A1,0.0049066893
CYP4A11,0.0
CYP4A22,0.0
CYP4A22-AS1,0.004476932
CYP4B1,0.52591527
CYP4F11,0.030542685
CYP4F12,0.01356606
CYP4F2,0.0
CYP4F22,0.00067078864
CYP4F26P,0.0005128564
CYP4F3,0.012648799
CYP4F35P,0.0028215316
CYP4F8,0.0006211215
CYP4V2,0.13198903
CYP4X1,0.11068491
CYP4Z1,0.002205888
CYP51A1,0.02020936
CYP51A1-AS1,0.0009769008
CYP7A1,0.001508763
CYP7B1,0.017188475
CYP8B1,0.0
CCN1,2.333265
CYS1,0.053132236
CYSLTR1,0.080679104
CYSLTR2,0.0
CYSRT1,0.01232348
CYSTM1,2.5387468
CYTH1,0.2728368
CYTH2,0.44894734
CYTH3,0.092828766
CYTH4,0.003575022
CYTIP,0.03534046
CYTL1,0.0036535072
CYYR1,0.00011894368
CYYR1-AS1,0.0
D21S2088E,0.0
D2HGDH,0.2210511
DAAM1,0.31936428
DAAM2,0.11609647
DAB1,0.0
DAB1-AS1,0.0
DAB2,0.30538946
DAB2IP,0.13844608
DACH1,0.0
DACH2,0.0
DACT1,0.00033003994
DACT2,0.038839925
DACT3,0.0105862
DACT3-AS1,0.00017439717
DAD1,1.8627762
DAG1,0.20791127
DAGLA,0.03032524
DAGLB,0.17879488
DALRD3,0.20572548
DAND5,0.045056302
DANT1,0.00090704934
DANT2,0.041642606
DAO,0.0
DAP,0.67694706
DAP3,0.5820632
DAPK1,0.38095263
DAPK2,0.16578
DAPK3,0.23587443
DAPL1,0.027825452
DAPP1,0.073109396
DARS1,0.5436657
DARS-AS1,0.023171017
DARS2,0.031840447
DAW1,0.015687767
DAXX,0.17977796
DAZAP1,0.5182233
DAZAP2,1.3721015
DAZL,0.0
DBET,0.0
DBF4,0.089503676
DBF4B,0.0056090346
DBH,0.0
DBH-AS1,0.00038680297
DBI,5.0463605
DBN1,0.05063065
DBNDD1,0.103718214
DBNDD2,0.0013649723
DBNL,0.44455892
DBP,0.17939928
DBR1,0.06540665
DBT,0.108371146
DBX1,0.0
DBX2,0.0
DCAF10,0.2634834
DCAF11,0.33603802
DCAF12,0.38381577
DCAF12L1,0.0
DCAF13,0.24974884
DCAF15,0.080396324
DCAF16,0.101016454
DCAF17,0.041824054
DCAF4,0.041627906
DCAF4L1,0.011250865
DCAF4L2,0.0
DCAF5,0.2867482
DCAF6,0.3516174
DCAF7,0.5236453
DCAF8,0.267792
DCAF8L1,0.0
DCAKD,0.07920125
DCANP1,0.0
DCBLD1,0.12877235
DCBLD2,0.49388456
DCC,0.0003120999
DCD,0.00012505223
DCDC1,0.00018471837
DCDC2,0.03293977
DCDC2B,0.0023329088
DCDC2C,0.0
DCHS1,0.001099199
DCHS2,0.00025054778
DCK,0.06811869
DCLK1,0.036610585
DCLK2,0.0029087227
DCLK3,0.0002628389
DCLRE1A,0.021655858
DCLRE1B,0.019655792
DCLRE1C,0.07463802
DCN,0.028565409
DCP1A,0.27882698
DCP1B,0.04397546
DCP2,0.09286849
DCPS,0.11543451
DCST1,0.0007586803
DCST2,0.0065962477
DCSTAMP,0.0013565995
DCT,0.0018579483
DCTD,0.38453025
DCTN1,0.20047386
DCTN1-AS1,0.00040892392
DCTN2,0.44572172
DCTN3,0.58661467
DCTN4,0.2281232
DCTN5,0.26384023
DCTN6,0.3719005
DCTPP1,0.4544453
DCUN1D1,0.14643613
DCUN1D2,0.04859512
DCUN1D2-AS,0.0
DCUN1D3,0.19539972
DCUN1D4,0.100778736
DCUN1D5,0.33959278
DCX,0.0002817236
DCXR,1.4325707
DDA1,0.45095915
DDAH1,0.6802815
DDAH2,0.36567464
DDB1,0.557151
DDB2,0.19830759
DDC,0.0019761892
DDC-AS1,0.0
DDHD1,0.05380944
DDHD2,0.06806583
DDI2,0.2147806
DDIAS,0.005684657
DDIT3,0.7983917
DDIT4,0.8652704
DDIT4L,0.0084098205
DDN,0.0037634126
DDO,0.0058675613
DDOST,0.73021793
DDR1,0.6738101
DDR1-DT,0.00011086276
DDR2,0.028802073
DDRGK1,0.8405235
DDT,2.29399
DDX1,0.3224152
DDX10,0.10038628
DDX11,0.036128156
DDX11-AS1,0.0069461837
DDX17,1.6745564
DDX18,0.74965465
DDX19A,0.16766696
DDX19B,0.21801268
DDX20,0.038489968
DDX21,1.1684319
DDX23,0.27210993
DDX24,0.95185596
DDX25,0.0
INTS6L,0.051557157
INTS6L-AS1,0.00058434025
DDX27,0.25381148
DDX28,0.046299804
DDX31,0.087147325
DDX39A,0.33822995
DDX39B,0.06892464
DDX39B-AS1,0.00049512344
DDX3X,1.3848616
DDX3Y,0.29823717
DDX4,0.0
DDX41,0.2175397
DDX42,0.4917782
DDX43,0.004670236
DDX46,0.880413
DDX47,0.009655285
DDX49,0.21462534
DDX5,6.711657
DDX50,0.17445
DDX51,0.10084687
DDX52,0.27430212
DDX53,0.0
DDX54,0.32433945
DDX55,0.11633999
DDX56,0.23336443
DDX58,0.043795213
DDX59,0.079607464
DDX6,0.5304778
DDX60,0.1290121
DDX60L,0.07976567
DEAF1,0.23007865
FBXW7-AS1,0.0
DEC1,0.00027388014
DECR1,0.42733204
DECR2,0.137246
DEDD,0.10678464
DEDD2,0.3466393
DEF6,0.080526955
DEF8,0.3077199
DEFA3,0.0007659974
DEFA4,0.0
DEFA5,0.0
DEFA6,0.0
DEFB1,0.016579568
DEFB108B,0.0
DEFB118,0.0
DEFB119,0.0
DEFB124,0.0
DEFB126,0.0
DEFB127,0.0
DEFB131A,0.0
DEFB132,0.0
DEFB133,0.0
DEFB134,0.0
DEFB135,0.0
DEFB136,0.0
DEFB4A,0.017690055
DEFB4B,0.0
DEGS1,0.33785444
DEGS2,0.116988674
DEK,1.2904819
DENND1A,0.061443277
DENND1B,0.28322905
DENND1C,0.006406105
DENND2A,0.004046933
DENND2C,0.04475965
DENND2D,0.20171982
DENND3,0.1737311
DENND4A,0.16206641
DENND4B,0.10571976
DENND4C,0.16039577
DENND5A,0.17393902
DENND5B,0.015109299
DENND5B-AS1,0.0
DENND6A,0.06248481
DENND6A-AS1,0.00084085914
DENND6B,0.11691219
DENR,0.42165408
DEPDC1,0.005326666
DEPDC1-AS1,0.00071713934
DEPDC1B,0.001967482
DEPDC4,0.011237194
