,Cancer.cell.1
AC009511.2,0.00016138871
KLHL42,0.21278907
AC009511.1,3.797382e-05
PTHLH,0.0012626313
AC008011.2,0.00011392145
CCDC91,0.34073216
AC022364.1,0.016518774
AC022079.2,0.0018227459
AC022081.1,0.0
AC012150.1,0.0003892316
FAR2,0.013537785
AC012150.2,9.493455e-06
AC009318.4,0.0042340797
AC009318.1,0.0046233158
AC009318.3,0.011487174
AC009318.2,0.0041486374
ERGIC2,0.75868344
OVCH1-AS1,0.0022974147
OVCH1,0.0031802994
TMTC1,0.5039153
AC009320.1,9.493455e-06
AC023511.1,0.00064555544
LINC02386,0.0
IPO8,0.21922573
CAPRIN2,0.13248287
AC010198.1,0.0013195924
LINC00941,0.0009778272
TSPAN11,0.00083542505
DDX11-AS1,0.011449201
DDX11,0.13150503
SINHCAF,1.6376579
AC024940.1,0.096862935
LINC02387,0.014771945
DENND5B,0.091793366
DENND5B-AS1,0.0007120098
ETFBKMT,0.05743611
AMN1,0.17318185
AC023157.3,0.13463786
H3F3C,0.0025632288
LINC02422,0.0033606733
KIAA1551,1.8754073
AC016957.2,0.039910957
AC048344.1,0.005041036
BICD1,0.79050654
FGD4,0.2775346
DNM1L,0.5552672
AC084824.5,0.00964542
YARS2,0.26280883
PKP2,0.43668163
AC087311.2,3.797382e-05
SYT10,0.05984718
ALG10,0.038515404
AC046130.1,0.00042720544
AC046130.2,5.6960725e-05
AC140847.1,9.493455e-06
AC140847.2,0.0003322709
ALG10B,0.10133442
AC087897.2,9.493455e-06
CPNE8,0.015987122
AC067735.1,0.0015379423
LINC02406,0.00011392145
KIF21A,0.2991873
ABCD2,8.544108e-05
C12orf40,5.6960725e-05
SLC2A13,0.018360531
LINC02555,0.0
LINC02471,0.00010442799
AC079630.1,0.001291112
LRRK2,0.009199216
MUC19,0.00065504893
CNTN1,0.0026961372
PDZRN4,0.002012614
AC090531.1,9.493455e-06
LINC02400,0.0
AC090630.1,0.0257845
GXYLT1,0.25696048
YAF2,0.24836686
PPHLN1,0.5746588
ZCRB1,1.3782333
PRICKLE1,0.081132
AC079601.1,0.004196106
LINC02402,9.493455e-06
LINC02451,2.8480366e-05
LINC02450,0.004139145
AC012038.2,0.00039872507
AC012038.1,2.8480366e-05
LINC02461,0.00011392145
ADAMTS20,0.0008828924
PUS7L,0.50428426
IRAK4,0.16234966
TWF1,0.54866236
TMEM117,0.054483604
AC025030.2,2.8480366e-05
AC025253.1,5.6960725e-05
NELL2,0.025072472
DBX2,0.0023923486
AC008127.1,3.797382e-05
ANO6,0.21080492
AC079950.1,0.0006930228
AC008124.1,0.22006117
ARID2,0.3517707
SCAF11,1.8565639
SLC38A1,1.6040841
SLC38A2,1.5613496
AC025031.2,0.00076897064
AC008014.1,0.022642132
AC025031.1,0.0002942971
AC025031.4,0.014885876
AC008035.1,0.0142403105
SLC38A4,0.0024208294
AC079906.1,0.0024588024
AMIGO2,0.03548693
PCED1B,0.011107426
AC008083.1,7.594763e-05
AC008083.2,0.0020790673
AC008083.3,4.7467274e-05
LINC02416,0.0
LINC02156,5.6960725e-05
RPAP3,0.37814617
AC004241.1,0.015654856
ENDOU,0.00519293
AC004241.2,0.0007594772
RAPGEF3,0.2585574
SLC48A1,0.34860346
HDAC7,0.7807401
AC004466.1,0.00884796
AC004466.3,0.0009778272
LINC02354,5.6960725e-05
VDR,0.067337915
AC121338.1,0.00055062067
AC121338.2,0.01121186
TMEM106C,0.5847446
COL2A1,0.0077371807
AC004801.5,9.493455e-06
AC004801.4,3.797382e-05
AC004801.3,0.00010442799
AC004801.6,0.0023164018
SENP1,0.11064762
PFKM,0.2856815
ASB8,0.34699318
AC074029.3,0.00094934675
CCDC184,0.0057055843
AC024257.3,0.021113662
OR10AD1,4.7467274e-05
AC024257.1,5.6960725e-05
AC024257.5,0.0007309968
H1FNT,3.797382e-05
ZNF641,0.12241017
AC090115.1,0.00034176433
AC024257.4,0.0026581632
ANP32D,0.00031328396
C12orf54,0.0009113729
AC089987.2,0.0
OR8S1,0.00011392145
OR5BS1P,9.493455e-06
LALBA,9.493454e-05
KANSL2,0.1430872
CCNT1,0.2565433
TEX49,9.493454e-05
AC117498.1,0.00013290836
ADCY6,0.100527465
AC117498.2,0.013537783
CACNB3,0.09611294
DDX23,0.38806462
RND1,0.019575693
AC073610.3,0.006787852
CCDC65,0.01758205
FKBP11,0.21001695
ARF3,0.8604101
WNT10B,0.00025632326
WNT1,0.0
DDN,0.0007689706
AC011603.3,9.493455e-06
DDN-AS1,0.015920665
PRKAG1,0.33093688
KMT2D,0.16503637
RHEBL1,0.005762543
DHH,0.00014240181
AC011603.1,1.898691e-05
LMBR1L,0.10602425
AC011603.2,0.0112498365
TUBA1B,2.4912734
TUBA1A,1.1119206
TUBA1C,1.0011982
AC010173.1,0.0017088251
AC125611.3,0.00055062067
AC125611.4,0.00081643806
PRPH,0.0063891225
TROAP,0.03233507
C1QL4,0.0319743
DNAJC22,0.13434358
SPATS2,0.3537589
KCNH3,0.039094493
MCRS1,0.26966065
PRPF40B,0.13083099
AC020612.3,0.00014240181
FAM186B,0.0015664229
FMNL3,0.11646718
TMBIM6,4.637574
NCKAP5L,0.11587859
BCDIN3D-AS1,0.015673844
BCDIN3D,0.10639451
AC131157.1,2.8480366e-05
FAIM2,0.036483712
LINC02396,0.0003512578
LINC02395,0.00028480362
AQP2,0.00016138871
AC025154.2,0.20308658
AC025154.1,0.0
AQP5,1.0983486
AQP6,0.017268756
RACGAP1,0.03560087
ASIC1,0.0052688792
SMARCD1,0.36012927
GPD1,0.00817391
COX14,1.2868656
AC074032.1,0.07967956
CERS5,0.17975141
LIMA1,0.25323334
AC008147.1,0.00018037563
FAM186A,0.00032277743
LARP4,0.37289613
DIP2B,0.14644793
ATF1,0.2339951
TMPRSS12,0.0013006056
METTL7A,0.20707394
AC008121.2,0.0012816185
HIGD1C,0.00012341491
AC008121.3,0.00078795763
SLC11A2,0.3532366
LETMD1,0.39795607
CSRNP2,0.0840466
TFCP2,0.2241509
POU6F1,0.008173916
DAZAP2,0.78605515
SMAGP,0.054512084
BIN2,0.00031328396
CELA1,0.00018037563
GALNT6,0.55658257
SLC4A8,0.09801165
AC107031.1,0.0002278429
SCN8A,0.024313003
AC068987.2,0.023487039
AC068987.5,0.010490348
AC068987.3,0.0005791011
FIGNL2,0.033740114
AC068987.4,0.0117245
AC068987.1,0.00014240181
ANKRD33,0.0040062345
ACVRL1,0.008449227
ACVR1B,0.18272288
GRASP,0.07292963
NR4A1,0.99024904
AC025259.3,0.009360612
ATG101,0.75707024
AC025259.1,0.000598088
AC078864.2,0.004082185
AC078864.1,0.00065504893
LINC00592,0.008183406
KRT80,0.037528053
C12orf80,0.00025632326
KRT7,5.4939413
KRT7-AS,0.0029429647
KRT86,0.022252899
AC021066.1,0.00049365975
KRT81,0.017325636
AC121757.1,0.0010822555
KRT83,0.0023069088
KRT85,8.54411e-05
KRT84,0.0
AC078865.1,1.898691e-05
KRT82,9.493455e-06
AC055736.1,9.493455e-06
KRT75,0.00031328396
KRT6B,0.0013860457
KRT6C,0.00044619237
KRT6A,0.08775836
KRT5,0.19104864
KRT71,2.8480366e-05
KRT74,9.493455e-06
KRT72,2.8480366e-05
KRT73-AS1,0.0
KRT73,9.493455e-06
KRT2,0.00017088217
KRT1,0.0
KRT77,1.898691e-05
KRT76,9.493455e-05
KRT3,0.0003512578
KRT4,0.030160952
KRT79,0.00018037563
KRT78,0.002126534
KRT8,8.981676
KRT18,12.263946
EIF4B,2.8416076
AC068888.1,0.18158367
TNS2,0.110343836
SPRYD3,0.116419725
IGFBP6,0.056230377
SOAT2,0.00037973817
CSAD,0.2935551
AC073573.1,9.493455e-06
ZNF740,0.13244489
ITGB7,0.026695896
RARG,0.18621655
AC021072.1,0.0002753102
MFSD5,0.121631704
ESPL1,0.013803606
PFDN5,6.67877
AC073611.1,0.0073005003
C12orf10,0.6446645
AAAS,0.16049843
SP7,0.00062656845
SP1,0.36886945
AMHR2,0.0013480725
PRR13,1.0246042
PCBP2,2.9082565
MAP3K12,0.16774204
AC023509.4,0.019832032
TARBP2,0.20173854
AC023509.3,0.0023164018
NPFF,4.7467274e-05
ATF7,0.19775125
AC023509.2,0.0029904312
ATP5MC2,5.7621675
CALCOCO1,0.2561993
CISTR,3.797382e-05
AC076968.1,5.6960725e-05
HOXC13-AS,0.0003702447
HOXC13,0.0011676967
HOXC12,5.6960725e-05
HOTAIR,0.00030379053
HOXC11,0.00078795763
HOXC10,0.026714837
HOXC6,0.026059799
HOXC9,0.042151395
HOXC-AS1,0.003958766
HOXC8,0.019528225
HOXC4,0.1310873
AC012531.1,0.001053775
HOXC5,0.045379233
AC023794.1,0.00063606194
AC023794.3,0.004537874
AC023794.4,0.0069967057
SMUG1,0.27854362
LINC02381,0.14369476
SMUG1-AS1,0.0012531382
AC023794.7,0.0021834944
AC023794.6,0.00015189526
AC023794.2,0.003123339
CBX5,0.886665
AC078778.1,0.0004366989
HNRNPA1,4.6704226
NFE2,0.026012352
COPZ1,1.2808249
AC079313.2,0.00016138871
AC079313.1,0.00017088217
GPR84,0.00011392145
ZNF385A,0.037461612
ITGA5,0.0092751635
LINC01154,0.0
GTSF1,0.033056542
NCKAP1L,0.0022594414
AC068789.1,0.0
PDE1B,0.0051834383
PPP1R1A,0.035325423
LACRT,0.00015189526
DCD,0.0002942971
AC079310.1,0.0
MUCL1,0.0030094213
TESPA1,3.797382e-05
AC027287.2,0.0
NEUROD4,1.898691e-05
OR9K2,2.8480366e-05
OR6C6,9.493455e-06
OR6C1,0.0
OR6C3,0.0
OR6C75,0.0003702447
OR6C76,0.0
AC122685.1,1.898691e-05
OR6C2,1.898691e-05
OR6C70,0.0
OR6C68,9.493455e-06
OR6C4,4.7467274e-05
OR2AP1,4.7467274e-05
OR10P1,0.0
AC009779.5,9.493455e-06
METTL7B,0.08371431
ITGA7,0.059780963
AC009779.3,0.0067783576
BLOC1S1,1.3247204
RDH5,0.073613144
CD63,11.12117
AC009779.2,0.07656567
GDF11,0.45710135
SARNP,0.0661797
AC023055.1,0.0019366666
ORMDL2,0.61353433
DNAJC14,0.12663482
MMP19,0.010499842
PYM1,0.3035058
DGKA,0.05576523
PMEL,0.01208527
CDK2,0.08783455
AC025162.1,6.645418e-05
RAB5B,0.46259418
SUOX,0.09402436
IKZF4,0.09523004
AC034102.8,0.0008828924
AC034102.3,0.00012341491
RPS26,10.274407
ERBB3,0.6079333
PA2G4,2.3460543
AC034102.4,0.0018986927
RPL41,58.320747
ZC3H10,0.06314174
ESYT1,0.34789047
AC034102.7,5.6960725e-05
AC034102.6,0.0015094619
AC034102.5,0.0007309968
MYL6B,1.4720422
MYL6,13.659882
SMARCC2,0.63527477
RNF41,0.26869115
NABP2,0.31809878
SLC39A5,0.002800564
ANKRD52,0.09692941
COQ10A,0.05539499
AC073896.5,0.00045568586
CS,0.3911174
AC073896.1,0.00026581672
AC073896.2,0.08004981
AC073896.3,0.011582109
CNPY2,1.3983526
PAN2,0.12142284
IL23A,0.013642205
STAT2,0.331594
APOF,0.0008259315
AC024884.2,0.00040821853
TIMELESS,0.09541043
MIP,0.0007120098
SPRYD4,0.25092322
GLS2,0.029610423
RBMS2,0.1544605
BAZ2A,0.50296336
ATP5F1B,4.316737
PTGES3,2.895756
NACA,19.593027
PRIM1,0.050040603
HSD17B6,0.004889137
SDR9C7,0.003389158
RDH16,0.003389153
GPR182,3.797382e-05
ZBTB39,0.05743611
TAC3,0.0007784641
MYO1A,0.0002942971
NEMP1,0.052717805
NAB2,0.21671942
STAT6,0.39906254
LRP1,0.21988074
LRP1-AS,0.0
NXPH4,0.046926662
SHMT2,0.37884277
AC137834.2,0.0022214672
NDUFA4L2,0.08325837
STAC3,0.014724487
AC137834.1,0.0
R3HDM2,0.4938169
AC126614.1,0.003123339
INHBC,0.00019936253
INHBE,0.0006075814
GLI1,0.0022119745
ARHGAP9,0.0012531381
MARS,0.22609486
DDIT3,0.58744586
MBD6,0.22475794
DCTN2,0.737673
KIF5A,0.021464925
PIP4K2C,0.16824518
DTX3,0.126369
ARHGEF25,0.040879298
AC025165.1,6.645418e-05
SLC26A10,0.0074808826
B4GALNT1,0.004613821
OS9,0.77310103
AC025165.2,0.00076897064
AGAP2,0.00089238584
AGAP2-AS1,0.020145318
TSPAN31,0.37069896
CDK4,0.98260874
MARCH9,0.28381088
CYP27B1,0.0038828184
METTL1,0.16219777
EEF1AKMT3,0.04200904
AC025165.3,3.797382e-05
TSFM,0.50618213
AVIL,0.12894176
AC025165.5,0.0055726753
AC025165.4,0.0029524579
CTDSP2,0.6323713
AC083805.2,2.8480366e-05
AC083805.1,0.006645445
AC083805.3,0.009085295
AC084033.3,0.24868685
ATP23,0.109707765
LINC02403,0.00010442799
AC020637.1,0.0004366989
LINC02388,0.00050315325
LRIG3,0.11239443
AC068305.2,0.0048986315
LINC02448,0.0
SLC16A7,0.00972136
AC080011.1,0.0002278429
FAM19A2,0.020354182
USP15,0.31316245
MON2,0.19572912
AC079035.1,0.00013290836
LINC01465,0.010309968
AC048341.1,0.079138406
AC048341.2,0.036417317
PPM1H,0.06686323
AVPR1A,0.00092086603
AC026116.1,0.0
DPY19L2,0.010101109
AC084357.2,0.001072762
RXYLT1,0.34116355
RXYLT1-AS1,9.493455e-06
SRGAP1,0.67590314
AC020611.2,0.00031328396
AC025576.2,6.645418e-05
AC025576.1,0.0011582033
C12orf66,0.07575872
C12orf56,0.06692019
XPOT,0.32429025
AC135279.3,0.0018417324
TBK1,0.18950132
RASSF3,0.045141913
AC078962.2,9.493455e-06
AC078962.4,2.8480366e-05
AC078962.3,0.00015189526
GNS,0.29344457
AC025262.1,0.0002753102
TBC1D30,0.021882642
LINC02389,0.00031328396
LINC02231,9.493455e-06
AC135895.1,9.493455e-06
WIF1,0.00010442799
LEMD3,0.19465633
MSRB3,0.05414182
AC025419.1,0.0002753102
AC090023.1,3.797382e-05
LINC02454,0.00051264674
AC090023.2,0.0
HMGA2,0.29455906
AC090673.1,0.030303443
AC090673.2,7.594763e-05
LLPH,0.67260486
AC078927.1,0.00010442799
LLPH-DT,0.00046517933
TMBIM4,1.0590891
IRAK3,0.023059791
AC078889.1,0.0
HELB,0.18813424
GRIP1,0.033683162
AC073530.1,8.544108e-05
CAND1,0.74893767
LINC02420,7.594763e-05
LINC02408,0.0021170406
LINC02442,9.493454e-05
DYRK2,0.585137
AC078777.1,0.0013670599
LINC02421,0.0007689706
LINC01479,0.00020885598
IFNG-AS1,9.493454e-05
IFNG,0.00012341492
IL26,0.0
IL22,0.0
MDM1,0.11199571
LINC02384,0.003987251
AC022511.1,9.493455e-06
AC008033.3,0.0011297229
RAP1B,1.1033602
AC090061.1,0.006721393
NUP107,0.32192
SLC35E3,0.33208972
MDM2,0.30534807
AC025423.1,0.0056960913
AC025423.4,0.0049366024
CPM,0.35780522
AC127894.1,0.0
CPSF6,0.5628517
AC020656.2,0.0010632684
LYZ,0.0051169866
AC020656.1,0.0042245863
YEATS4,0.2913244
LINC02373,0.00031328396
FRS2,0.18949182
CCT2,1.6165485
LRRC10,0.0
BEST3,0.00024682982
AC025263.1,0.046974152
RAB3IP,0.39780742
AC025263.2,0.0
MYRFL,0.0028954989
AC025159.1,0.117179185
AC078922.1,2.8480366e-05
AC084032.1,0.00011392145
LINC01481,0.0035125685
CNOT2,0.6544917
KCNMB4,0.059125945
AC025569.1,0.0029714466
PTPRB,0.005515708
AC083809.1,0.00037973817
PTPRR,0.013366885
AC123905.1,0.0
AC025575.1,0.00012341491
AC025575.2,0.0024303219
TSPAN8,0.05925875
LGR5,0.443195
AC078860.1,0.00010442799
ZFC3H1,0.39181027
THAP2,0.11280267
AC073612.1,9.493455e-06
TMEM19,0.15887503
AC011601.1,0.000759477
RAB21,0.5299554
AC089984.1,0.0016708511
TBC1D15,0.2941143
TPH2,0.00026581672
AC090109.1,0.00020885598
TRHDE,0.010860555
AC133480.1,5.6960725e-05
LINC02444,0.00026581672
AC090503.1,6.645418e-05
AC136188.1,0.0
LINC02394,0.0016518643
AC090502.1,0.004348005
AC090502.3,8.544108e-05
ATXN7L3B,1.027024
AC025257.1,0.0016803446
AC073525.1,0.00028480362
KCNC2,0.00013290836
AC091534.1,0.0
CAPS2,0.015512453
GLIPR1L1,0.00047467282
GLIPR1L2,0.016908009
GLIPR1,0.0223858
AC121761.1,0.008230873
KRR1,0.74111295
AC078923.1,2.8480366e-05
AC078820.1,0.00010442799
AC011611.2,0.00065504893
PHLDA1,0.17827976
AC011611.3,0.00010442799
AC011611.4,0.011800463
NAP1L1,3.866557
LINC02407,9.493455e-06
BBS10,0.06721449
OSBPL8,0.41672057
AC107032.2,0.0025537359
ZDHHC17,0.16574839
CSRP2,0.17979886
AC124784.1,1.898691e-05
E2F7,0.0064080977
LINC02464,3.797382e-05
NAV3,0.01295867
AC073591.1,0.0002278429
AC138331.1,0.000617075
AC073571.1,0.0
LINC02424,0.0
AC128707.1,0.0
AC130415.1,1.898691e-05
AC079362.1,0.0
SYT1,0.04258803
AC090709.1,7.594763e-05
AC027288.3,0.008828968
AC027288.1,0.00026581672
PAWR,0.8729338
AC073569.2,0.00026581672
PPP1R12A,0.77156246
AC073569.1,0.00025632326
OTOGL,0.001689838
PTPRQ,0.036426786
AC074031.1,0.0
MYF6,0.00012341491
MYF5,0.00012341491
LINC01490,1.898691e-05
LIN7A,0.002240456
ACSS3,0.08410358
AC078955.1,5.6960725e-05
PPFIA2,0.0022309609
PPFIA2-AS1,0.00028480362
AC069228.1,0.0
LINC02426,9.493454e-05
CCDC59,0.60195154
METTL25,0.060322158
AC089998.4,0.009142227
AC089998.2,9.493455e-06
AC089998.1,0.008363755
TMTC2,0.12761265
AC090680.1,0.0050125495
AC090679.2,4.7467274e-05
AC090679.1,0.00030379053
SLC6A15,0.022585161
TSPAN19,0.0015189555
LRRIQ1,0.16912808
AC133794.1,0.0050315396
ALX1,0.009882757
AC131532.1,0.0035505423
RASSF9,0.42255443
NTS,1.1157355
MGAT4C,0.0013290857
AC016993.1,0.0
AC010196.1,0.0
LINC02258,0.0
AC079598.1,1.898691e-05
C12orf50,0.001851226
C12orf29,0.16462815
CEP290,0.32111108
TMTC3,0.12053045
KITLG,0.019157976
AC024941.2,0.00024682982
AC024941.1,4.7467274e-05
LINC02458,0.0006835293
AC024909.1,5.6960725e-05
DUSP6,0.87611717
AC024909.2,0.010034651
AC010201.2,0.011012494
AC010201.1,0.0058859615
POC1B,0.15662505
GALNT4,0.0033701665
POC1B-GALNT4,0.00042720544
POC1B-AS1,0.11095142
AC025034.1,0.0102625005
ATP2B1,1.3262622
ATP2B1-AS1,0.06294238
AC084200.1,7.594763e-05
LINC02399,7.594763e-05
AC126178.1,0.0009873207
LINC02392,0.0
AC112481.1,0.0
CCER1,1.898691e-05
LINC00615,0.00096833374
EPYC,0.011876352
KERA,0.00015189526
LUM,0.11249861
DCN,0.046518445
AC025035.1,0.0007404902
AC126175.1,0.0020790668
AC025254.1,0.0
LINC02404,2.8480366e-05
AC090049.1,0.0
BTG1,1.5242875
AC025164.1,0.027284482
LINC02391,2.8480366e-05
CLLU1OS,6.645418e-05
AC063949.2,9.493455e-06
LINC02397,0.000778464
C12orf74,0.001670851
PLEKHG7,0.006493549
EEA1,0.45211643
LINC02413,0.0007594772
AC138123.1,0.002022107
AC138123.2,0.00019936253
LINC02412,7.594763e-05
AC124947.1,0.0033701665
NUDT4,0.33865166
UBE2N,0.65856594
MRPL42,0.74911034
SOCS2,0.015303567
CRADD,0.052100714
AC012085.2,0.00015189526
AC012464.1,0.0
AC012464.3,0.0009588402
PLXNC1,0.029505976
AC123567.2,0.00015189526
AC073655.1,0.001509462
AC073655.2,0.00503154
CEP83,0.17227995
CEP83-DT,0.0071201264
AC023161.1,3.797382e-05
TMCC3,0.13623278
NDUFA12,1.407588
NR2C1,0.15004599
FGD6,0.06457527
VEZT,0.34678578
AC084879.2,0.0
METAP2,1.3727082
USP44,0.040641963
NTN4,0.18082418
AC090001.1,0.0013290859
LINC02410,1.898691e-05
SNRPF,2.008221
CCDC38,0.0009208662
AMDHD1,0.0027625905
HAL,0.013689676
AC007298.2,0.00041771197
LTA4H,0.5443587
AC007298.1,0.00030379053
LINC02452,0.0009208662
ELK3,0.1130495
AC008149.1,0.00020885598
CDK17,0.10642298
AC007513.1,0.0
CFAP54,0.0435375
NEDD1,0.12520128
AC007656.1,0.00036075126
AC013417.1,3.797382e-05
LINC02409,4.7467274e-05
AC016152.1,0.0
LINC02453,0.012360578
TMPO-AS1,0.03020852
TMPO,0.46789122
SLC25A3,4.9976773
IKBIP,0.12766962
APAF1,0.0839137
ANKS1B,0.04483812
AC069437.1,3.797382e-05
AC117377.1,2.8480366e-05
FAM71C,0.00028480362
UHRF1BP1L,0.08713202
AC010203.2,0.00018037563
ACTR6,0.298639
DEPDC4,0.0131770335
SCYL2,0.23739217
SLC17A8,0.00037973817
NR1H4,5.6960725e-05
GAS2L3,0.008923906
ANO4,0.00013290836
AC138360.1,3.797382e-05
AC063947.1,9.493455e-06
SLC5A8,7.594763e-05
UTP20,0.18900765
ARL1,0.7592243
AC063948.1,1.898691e-05
SPIC,0.0
MYBPC1,0.0020600788
AC117505.1,2.8480366e-05
AC010205.1,0.0011202291
CHPT1,0.29413566
SYCP3,0.007253037
GNPTAB,0.22476687
DRAM1,0.026268678
AC084398.2,0.0
AC079907.2,0.00023733635
WASHC3,0.29016998
AC079907.1,0.0025632293
NUP37,0.21884598
PARPBP,0.060597472
PMCH,0.00012341491
LINC02456,0.00084491854
IGF1,0.6064935
LINC00485,0.00018037563
PAH,0.00016138871
ASCL1,0.0003512578
AC068643.1,0.0
C12orf42,0.0017847723
LINC02401,0.0
STAB2,4.7467274e-05
AC025265.2,0.0
AC025265.3,0.0
AC025265.1,0.0033226996
NT5DC3,0.0472495
AC012555.2,5.6960725e-05
AC012555.1,0.0033037127
HSP90B1,6.1680145
C12orf73,0.24614921
TDG,0.48663402
GLT8D2,0.010091618
HCFC2,0.0608443
NFYB,0.36417526
LINC02385,0.0
TXNRD1,0.5945635
AC089983.1,0.0002753102
EID3,0.03578125
CHST11,0.02422756
SLC41A2,0.07664163
C12orf45,0.44894317
ALDH1L2,0.019860506
AC016257.1,0.001072762
WASHC4,0.21561816
APPL2,0.18107101
C12orf75,0.38558784
AC011313.1,9.493455e-06
CASC18,0.0005696076
AC011595.2,4.7467274e-05
NUAK1,0.08472059
AC011595.1,0.00018986908
CKAP4,0.6330923
AC079174.2,0.025945902
TCP11L2,0.099625565
POLR3B,0.07414481
AC079385.1,0.00015189526
RFX4,0.0013006052
AC079385.2,0.00093985326
AC079385.3,0.00017088217
RIC8B,0.13964103
AC007541.1,0.021740243
TMEM263,0.37877268
MTERF2,0.14632452
CRY1,0.08859404
AC078929.1,9.493455e-06
BTBD11,0.009446044
AC007540.1,1.898691e-05
PWP1,0.5663909
PRDM4,0.12995757
AC007622.2,0.000617075
ASCL4,9.493455e-06
AC126177.2,9.493455e-06
AC126177.8,9.493455e-06
AC126177.4,0.0
WSCD2,0.002354376
CMKLR1,0.0031992884
LINC01498,4.7467274e-05
FICD,0.039948933
SART3,0.2802164
ISCU,1.0399506
TMEM119,0.011240331
SELPLG,0.0061707664
AC007569.1,0.00016138871
CORO1C,0.12761265
SSH1,0.1624351
DAO,0.0
SVOP,0.0013195924
USP30,0.06021773
USP30-AS1,0.012066274
ALKBH2,0.30611572
UNG,0.2817783
ACACB,0.074249245
FOXN4,0.0011107358
MYO1H,0.00088289235
LINC01486,3.797382e-05
AC007570.1,0.00041771197
KCTD10,0.14007774
UBE3B,0.17002998
MMAB,0.39699122
MVK,0.09084402
FAM222A,0.017904831
FAM222A-AS1,0.00042720544
TRPV4,0.005240399
GLTP,0.34964722
AC007834.1,3.797382e-05
TCHP,0.13854927
GIT2,0.111397624
AC084876.1,0.00086390536
ANKRD13A,0.17849825
C12orf76,0.27442455
IFT81,0.20494737
ATP2A2,0.66566116
ANAPC7,0.32929775
ARPC3,3.518272
GPN3,0.2861054
FAM216A,0.058243062
VPS29,0.90660125
RAD9B,0.0031802992
PPTC7,0.1586092
TCTN1,0.21996622
HVCN1,0.009066307
PPP1CC,1.014052
AC002375.1,9.493455e-06
CCDC63,5.6960725e-05
MYL2,0.00031328396
LINC01405,2.8480366e-05
AC002351.1,6.645418e-05
CUX2,0.0008069446
PHETA1,0.04067994
LINC02356,0.00026581672
SH2B3,0.015313086
ATXN2,0.61635745
ATXN2-AS,0.0031708058
BRAP,0.16121994
ACAD10,0.12209689
ALDH2,0.7310834
MAPKAPK5-AS1,0.25382185
MAPKAPK5,0.2859394
TMEM116,0.06448984
ERP29,2.1418793
AC073575.2,0.004851163
NAA25,0.24807994
AC073575.1,0.00020885598
TRAFD1,0.1118628
HECTD4,0.21812448
AC004217.1,4.7467274e-05
RPL6,26.466213
PTPN11,0.45340818
RPH3A,4.7467274e-05
OAS1,0.17642865
AC004551.1,1.898691e-05
OAS3,0.11735008
OAS2,0.05262285
DTX1,0.0019556535
RASAL1,0.066436015
CFAP73,0.017297244
DDX54,0.51599157
RITA1,0.22014661
AC089999.1,9.493455e-06
IQCD,0.0629139
TPCN1,0.16815026
SLC8B1,0.10264455
PLBD2,0.073166974
SDS,0.0021550152
SDSL,0.17283058
LHX5,0.00010442799
LHX5-AS1,3.797382e-05
LINC01234,0.01892064
RBM19,0.12904619
AC073863.1,7.594763e-05
LINC02459,0.0
TBX5,8.54411e-05
TBX5-AS1,0.0
AC010177.1,0.0
TBX3,0.0790054
AC026765.2,0.00015189526
AC026765.1,9.493455e-06
AC009804.2,9.493455e-06
AC008125.1,0.0
AC078880.1,0.0
AC078880.3,9.493454e-05
AC078880.4,0.00010442799
AC078880.5,0.0
AC078880.2,0.0
AC009803.1,0.0
AC009387.1,0.0
LINC02463,0.0
MED13L,0.36783934
AC012157.1,0.00016138871
AC079384.1,0.0
LINC02457,0.0
MAP1LC3B2,0.011952361
AC125603.4,0.00065504893
AC125603.3,3.797382e-05
AC125603.2,0.0
AC125603.1,0.0
C12orf49,0.17527044
RNFT2,0.02818638
AC083806.3,0.00024682982
HRK,0.01996493
FBXW8,0.11550834
AC083806.2,0.0016233837
AC127164.1,0.011069457
TESC,0.006332149
TESC-AS1,0.00018037563
FBXO21,1.633927
NOS1,0.008980859
AC073864.1,8.544108e-05
KSR2,0.05148363
AC084291.1,1.898691e-05
RFC5,0.09164148
AC131159.2,0.00084491854
WSB2,0.20685558
AC131159.1,8.544108e-05
VSIG10,0.24233268
AC131238.1,0.0027151234
PEBP1,6.0483065
TAOK3,0.2558969
AC026367.1,0.003616997
SUDS3,0.6705452
AC026367.3,0.0048701502
AC026367.2,0.0031423254
LINC02460,0.0
LINC02423,0.0
LINC02440,0.0
SRRM4,0.0013385793
AC084880.4,0.00013290836
HSPB8,0.015161168
AC084880.3,8.544108e-05
LINC00934,0.0
CCDC60,0.0018702128
AC002070.1,0.0016423706
TMEM233,0.00074049004
PRKAB1,0.104476795
CIT,0.020325696
AC002563.1,0.0011012425
BICDL1,0.04673684
RAB35,0.13305248
AC004812.2,0.04480965
GCN1,0.2560203
RPLP0,25.265045
PXN-AS1,0.07956565
PXN,0.18538108
AC004263.1,0.003939779
SIRT4,0.013983985
PLA2G1B,0.00089238584
MSI1,0.056135483
AC003982.1,1.898691e-05
COX6A1,4.175657
AL021546.1,1.898691e-05
TRIAP1,0.3075611
GATC,0.222567
SRSF9,2.3380857
DYNLL1,4.741835
NRAV,0.07128724
AC063943.1,0.0008733989
COQ5,0.188495
RNF10,0.47750545
POP5,0.50780463
AC125616.1,0.00010442799
CABP1,0.00083542493
MLEC,1.5335201
AC069234.2,0.0022879213
