,Cancer.cell.6
BMPR1A,0.14469375
MMRN2,0.062477075
SNCG,2.221963
ADIRF,1.0173347
AL136982.7,0.0010749766
AL136982.2,0.0
FAM25A,0.0006019869
GLUD1,0.3468708
SHLD2,0.16851637
NUTM2A-AS1,0.17152615
NUTM2A,0.0003009935
NUTM2D,0.001762962
LINC00864,4.2999072e-05
MINPP1,0.096746705
AL138767.3,0.0
AL138767.1,4.2999072e-05
PAPSS2,0.015866695
ATAD1,0.4041937
KLLN,0.008040832
PTEN,0.6293951
RNLS,0.04110681
LIPJ,0.00068798504
LIPF,0.00034399258
LIPK,0.0003009935
LIPN,0.0
LIPM,0.0
ANKRD22,0.00546088
STAMBPL1,0.0083418265
ACTA2-AS1,0.00034399258
ACTA2,0.07120592
FAS,0.061143983
CH25H,0.0026229443
LIPA,0.095155604
IFIT2,0.25773647
AL353751.1,0.024509532
IFIT3,0.3186231
IFIT1B,4.2999072e-05
IFIT1,0.34459466
IFIT5,0.1298147
SLC16A12,0.0056328755
SLC16A12-AS1,8.5998145e-05
PANK1,0.05314629
AL157400.2,0.002665944
AL157400.1,4.2999072e-05
AL157400.3,0.0011179756
AL157400.4,0.0008599812
KIF20B,0.13824303
LINC00865,0.019392641
LINC01374,0.0011609746
LINC01375,0.0
AL391704.2,0.0
AL391704.1,0.00021499537
AL391704.3,8.5998145e-05
AL390862.1,0.0
HTR7,0.00017199629
RPP30,0.33388522
ANKRD1,0.052071713
AL365434.1,0.0
AL365434.2,0.0
LINC00502,0.0
PCGF5,0.39645398
HECTD2,0.05555418
PPP1R3C,0.02674543
TNKS2-AS1,0.011652772
TNKS2,0.3678967
FGFBP3,0.043772716
AL359198.1,0.0040849107
BTAF1,0.14323145
CPEB3,0.06527189
MARCH5,0.59632474
IDE,0.12671857
KIF11,0.029110352
HHEX,0.015866699
EXOC6,0.12491261
AL358613.1,8.5998145e-05
CYP26C1,0.0045579
AL358613.2,4.2999072e-05
CYP26A1,0.007868833
MYOF,0.5560337
CEP55,0.029282378
FFAR4,0.0012899718
RBP4,0.009373809
PDE6C,4.2999072e-05
FRA10AC1,0.28426588
LGI1,0.0011179757
AL358154.1,0.0
SLC35G1,0.03048629
PLCE1,0.10861525
PLCE1-AS2,0.00021499537
AL389885.1,0.00042999073
PLCE1-AS1,0.00021499537
AL139124.1,0.0010749765
NOC3L,0.33470327
TBC1D12,0.0727104
HELLS,0.09661795
CYP2C18,8.5998145e-05
CYP2C19,4.2999072e-05
CYP2C9,0.00034399258
CYP2C8,0.0009889784
AL157834.1,4.2999072e-05
ACSM6,0.000644986
AL157834.2,0.0009889784
PDLIM1,1.1203269
SORBS1,0.04458979
ALDH18A1,0.21465294
TCTN3,0.23361567
ENTPD1,0.017027676
ENTPD1-AS1,0.031002244
AL365273.2,0.0
CC2D2B,0.0010319775
CCNJ,0.04673961
ZNF518A,0.32752278
BLNK,0.026702423
AL136181.1,0.0
DNTT,4.2999072e-05
OPALIN,0.00021499537
TLL2,0.00825583
TM9SF3,1.2356114
PIK3AP1,0.0036549217
LCOR,0.38187495
SLIT1,0.0009029803
SLIT1-AS1,0.0
ARHGAP19-SLIT1,0.0
ARHGAP19,0.016812691
FRAT1,0.057274204
FRAT2,0.40238786
RRP12,0.13471666
AL355490.2,0.0005589879
PGAM1,1.9065424
EXOSC1,0.35878158
ZDHHC16,0.17023636
MMS19,0.1611199
UBTD1,0.18459795
ANKRD2,0.06213344
HOGA1,0.007395843
C10orf62,0.00021499537
MORN4,0.06858256
PI4K2A,0.07271039
AVPI1,0.12001077
MARVELD1,0.08487884
ZFYVE27,0.18511489
SFRP5,0.0010749765
LINC00866,4.2999072e-05
GOLGA7B,0.0094598085
CRTAC1,0.08991008
R3HCC1L,0.10594887
LOXL4,0.03766706
AL139241.1,0.0001289972
PYROXD2,0.05314627
HPS1,0.2386462
HPSE2,0.0016339648
CNNM1,0.0062778653
GOT1,0.3526338
AL391684.1,0.02399355
LINC01475,0.0
AL513542.1,0.0
NKX2-3,0.0008169822
SLC25A28,0.11055017
AL353719.1,0.003955914
AL133353.1,0.0019779578
ENTPD7,0.01689869
CUTC,0.13454506
COX15,0.19775549
ABCC2,0.0030099365
DNMBP,0.032464195
DNMBP-AS1,0.0005159888
CPN1,0.0
ERLIN1,0.13084672
CHUK,0.08371786
AL138921.2,0.0001289972
AL138921.1,0.0003009935
CWF19L1,0.073054336
BLOC1S2,0.29677886
PKD2L1,4.2999072e-05
AL139819.1,0.0
SCD,0.5008988
OLMALINC,0.08646993
WNT8B,8.5998145e-05
SEC31B,0.017457683
AL133352.1,0.0
NDUFB8,0.99322516
HIF1AN,0.16585048
PAX2,0.057618614
AL138762.1,0.013458744
SLF2,0.17350473
AL133215.3,0.00025799443
MRPL43,0.8415579
SEMA4G,0.019564638
AL133215.1,0.00017199629
TWNK,0.08212703
LZTS2,0.30778524
PDZD7,0.009975796
SFXN3,0.07068948
AL133215.2,0.0064928588
KAZALD1,0.06269221
TLX1NB,0.0
TLX1,8.5998145e-05
LINC01514,0.0
LBX1,0.00017199629
AL133387.2,0.00021499537
AL133387.1,4.2999072e-05
AL133387.3,0.0
BTRC,0.096230604
DPCD,0.54833156
POLL,0.16236703
FBXW4,0.20652698
AC010789.1,0.005116887
FGF8,0.0005159888
NPM3,0.27136815
OGA,0.65979695
KCNIP2-AS1,0.00060198695
KCNIP2,0.007309845
ARMH3,0.07774112
HPS6,0.10070276
LDB1,0.2231251
PPRC1,0.15350844
NOLC1,0.43541425
ELOVL3,0.0076108393
PITX3,0.0013329708
GBF1,0.1637428
NFKB2,0.20355941
PSD,0.051641583
FBXL15,0.3368099
CUEDC2,0.5164242
C10orf95,0.035130087
MFSD13A,0.026960416
ACTR1A,0.19930339
AL121928.1,0.0010319775
SUFU,0.04071984
TRIM8,0.59391916
AL391121.1,0.036634997
ARL3,0.64560217
SFXN2,0.049835425
WBP1L,0.13041675
CYP17A1,0.003482925
CYP17A1-AS1,0.0039989124
AL358790.1,0.0008599812
BORCS7,0.2811286
BORCS7-ASMT,0.0
AS3MT,0.00034399258
AL356608.1,0.0003009935
CNNM2,0.06131587
NT5C2,0.22222148
RPEL1,0.0005159888
INA,0.032249287
PCGF6,0.063336834
TAF5,0.035001058
ATP5MD,3.752649
PDCD11,0.32343775
CALHM2,0.052415427
AL139339.2,0.0020639559
AL139339.1,0.00077398325
CALHM1,0.00025799443
CALHM3,0.0093738055
NEURL1-AS1,0.0
NEURL1,0.021155603
SH3PXD2A,0.20596708
AL121929.2,0.0051168865
SH3PXD2A-AS1,0.011394772
STN1,0.12538546
SLK,0.47536123
COL17A1,0.0061918665
SFR1,0.09468267
CFAP43,0.019435642
GSTO1,0.5181466
GSTO2,0.22686473
ITPRIP,0.045406654
AL162742.2,0.0
AL162742.1,0.0009889784
CFAP58-DT,0.00038699165
CFAP58,0.0028379404
AL161646.1,0.0
AL161646.2,0.0
SORCS3,0.00021499537
AL731574.1,4.2999072e-05
AL353148.1,0.0
SORCS1,0.0072668474
LINC01435,0.0
AL353740.1,4.2999072e-05
AL356476.1,0.0
XPNPEP1,0.18060009
ADD3,0.56386083
MXI1,0.71582514
AL360182.2,0.0001289972
SMNDC1,0.4489585
AL355512.1,0.0025799456
DUSP5,0.2537388
SMC3,0.9001758
RBM20,0.0064498615
AL136368.1,0.0001289972
PDCD4-AS1,0.009674805
PDCD4,0.5615349
BBIP1,0.22854193
AL158163.2,0.0022359523
AL158163.1,0.0041279104
SHOC2,0.37103498
ADRA2A,0.01689867
GPAM,0.07378535
TECTB,4.2999072e-05
ACSL5,0.03736603
AL157786.1,0.0036119223
ZDHHC6,0.20313002
VTI1A,0.12297774
AL139120.1,4.2999072e-05
TCF7L2,0.282847
AL158212.2,0.011566775
HABP2,0.0003009935
NRAP,0.0015479665
CASP7,0.14082348
AL592546.1,4.2999072e-05
PLEKHS1,0.03246425
DCLRE1A,0.03250718
NHLRC2,0.18120164
ADRB1,0.003955913
CCDC186,0.71840453
TDRD1,0.0020209562
VWA2,0.0077828383
AC005383.1,0.0012039738
AFAP1L2,0.06914178
ABLIM1,0.65859145
AL137025.1,0.00042999073
FAM160B1,0.14000636
TRUB1,0.14078055
AL355340.1,0.00017199629
ATRNL1,0.0031389333
GFRA1,0.006492862
CCDC172,4.2999072e-05
PNLIPRP3,0.0
PNLIP,0.0
PNLIPRP1,0.00017199629
C10orf82,0.011437776
AC016825.1,0.001762962
HSPA12A,0.20188394
ENO4,0.007524842
SHTN1,0.48193997
VAX1,0.00021499537
MIR3663HG,4.2999072e-05
AL731557.1,0.0
SLC18A2,0.00047298975
AL391988.1,0.0050738878
PDZD8,0.31178564
AC005871.2,4.2999072e-05
EMX2OS,0.4975484
EMX2,1.2741424
AC005871.1,0.0
AL139121.1,0.00038699165
AL513324.1,0.00038699165
RAB11FIP2,0.32610324
AC022395.1,0.0009029803
CASC2,0.030873243
FAM204A,0.74833786
LINC00867,0.001461968
PRLHR,0.0005159888
CACUL1,0.61168015
AL157788.1,0.0
NANOS1,0.07344154
EIF3A,2.4332
FAM45A,0.44762406
SFXN4,0.31522396
PRDX3,0.9707854
GRK5,0.0041279094
AL583824.1,4.2999072e-05
RGS10,0.6998288
TIAL1,0.7005184
BAG3,0.24406374
INPP5F,0.13652311
MCMBP,0.27037597
SEC23IP,0.2661632
PLPP4,0.037108038
LINC01561,0.0016769639
WDR11-AS1,0.0067508533
WDR11,0.37374288
AC010998.2,0.0024939473
AC010998.1,4.2999072e-05
AC010998.3,0.0
LINC01153,0.0
FGFR2,0.22351043
AC009988.1,8.5998145e-05
ATE1,0.15123011
AL731566.2,0.0017199629
NSMCE4A,0.21594359
AL731566.1,0.004471902
TACC2,0.15772286
BTBD16,0.004901891
PLEKHA1,0.48073673
ARMS2,0.0
HTRA1,0.06445503
DMBT1,0.014232702
C10orf120,0.00017199629
CUZD1,0.0036119223
FAM24B,0.034958113
FAM24A,4.2999072e-05
C10orf88,0.066088654
PSTK,0.099885784
IKZF5,0.10212194
ACADSB,0.079246074
HMX3,0.0
HMX2,0.00042999073
BUB3,0.43098328
AL160290.2,0.00081698224
AL357127.1,0.0
GPR26,0.00017199629
CPXM2,0.049362727
AC009987.1,0.0
CHST15,0.07808521
OAT,0.300175
NKX1-2,0.00025799443
LHPP,0.117989644
AC068896.1,0.0008599812
FAM53B,0.10779836
AL513190.1,0.00060198695
FAM53B-AS1,0.00017199629
EEF1AKMT2,0.21731885
ABRAXAS2,0.20411885
ZRANB1,0.3131168
AL731577.1,0.011222778
CTBP2,0.9885021
AL731571.1,0.0022789512
AL157888.1,0.0030099365
TEX36,0.000601987
AL158835.1,0.029497307
EDRF1,0.21409442
EDRF1-AS1,0.0014189689
MMP21,0.00047298975
UROS,0.58810854
BCCIP,0.40862194
DHX32,0.23434576
FANK1,0.060971938
FANK1-AS1,0.0
ADAM12,0.023004588
LINC00601,0.0
C10orf90,4.2999072e-05
DOCK1,0.14503713
AL359094.1,0.0018919595
FAM196A,0.001461968
NPS,0.0
FOXI2,4.2999072e-05
CLRN3,0.00017199629
PTPRE,0.037666958
AL158166.2,0.0
MKI67,0.032464273
AL390763.2,4.2999072e-05
AL390763.1,0.00025799443
AL355537.1,0.0
AL355537.2,0.0
AL391869.1,0.0
MGMT,1.004493
AL157832.2,0.00021499537
AL157832.1,0.0061918637
AL157832.3,0.010319797
EBF3,0.008900815
AL354950.2,0.0029669374
AL354950.1,0.003525924
C10orf143,0.02317659
GLRX3,0.6588934
AL355500.1,0.0005589879
TCERG1L,8.5998145e-05
TCERG1L-AS1,0.0001289972
LINC01164,4.2999072e-05
FP565171.1,4.2999072e-05
PPP2R2D,0.3135902
BNIP3,4.2399926
AL162274.2,0.01186777
AL162274.1,0.0065358593
JAKMIP3,0.0029239387
AL512622.1,0.00017199629
DPYSL4,0.024595508
STK32C,0.14804702
LRRC27,0.07339833
PWWP2B,0.26526213
AL451069.2,0.0032679301
AL451069.3,0.00021499537
C10orf91,0.002407949
AL451069.1,0.016683683
LINC01165,4.2999072e-05
INPP5A,0.10440109
NKX6-2,0.0016769639
CFAP46,0.026917424
LINC01166,0.001762962
LINC01167,0.00017199629
LINC01168,4.2999072e-05
ADGRA1,0.00038699165
ADGRA1-AS1,4.2999072e-05
KNDC1,0.0035689233
UTF1,0.00038699165
VENTX,0.00021499537
MIR202HG,0.00021499537
AL592071.1,0.0010749765
ADAM8,0.044116758
TUBGCP2,0.5021943
AL360181.2,0.0020639559
ZNF511,0.5110486
CALY,0.004299907
AL360181.1,0.0
PRAP1,0.0009889784
FUOM,0.35022572
ECHS1,1.9498864
AL360181.4,4.2999072e-05
PAOX,0.055081245
AL360181.3,0.00021499537
MTG1,0.08208389
SPRN,0.0008599812
SCART1,0.007954835
CYP2E1,0.0092018135
AL161645.1,0.00021499537
SYCE1,0.024423508
FRG2B,0.00017199629
FAM138D,0.0
IQSEC3,0.04863163
AC026369.3,0.00017199629
AC026369.1,0.0012469728
AC026369.2,0.00025799443
AC007406.3,0.0009459794
SLC6A12,0.030142298
AC007406.1,0.0
AC007406.4,0.00068798504
SLC6A13,0.021542603
KDM5A,0.8306441
CCDC77,0.06849662
B4GALNT3,0.037280012
NINJ2,0.031432226
AC006205.1,0.0
AC021054.1,0.0765375
LINC02455,0.0
WNK1,0.8039391
RAD52,0.043815672
AC004803.1,0.015178716
ERC1,0.34786
AC004672.1,0.0001289972
LINC00942,0.0008169822
WNT5B,0.017758666
FBXL14,0.023133589
ADIPOR2,0.22910066
CACNA2D4,0.003740919
LRTM2,0.0008599812
AC005342.2,0.0
LINC00940,0.00073098403
DCP1B,0.0785581
CACNA1C,0.0021929534
AC005342.1,0.0017199629
AC005344.1,0.0
CACNA1C-AS4,0.0
CACNA1C-AS3,0.0
CACNA1C-AS2,0.0028809393
CACNA1C-AS1,0.000644986
LINC02371,0.0
FKBP4,1.2878547
ITFG2-AS1,0.03203423
AC005841.1,0.00025799443
ITFG2,0.25077167
NRIP2,0.002450948
TEX52,8.5998145e-05
FOXM1,0.029239373
RHNO1,0.11583911
TULP3,0.26569173
TEAD4,0.13015884
AC125807.2,0.0080838315
TSPAN9,0.17483726
AC005865.1,0.00034399258
LINC02417,8.5998145e-05
PRMT8,0.00034399258
CRACR2A,0.0015049672
AC006207.1,0.0
PARP11,0.044116694
AC005842.1,4.2999072e-05
AC007207.2,0.0009889784
CCND2,0.040548
TIGAR,0.0994128
FGF23,0.00047298975
FGF6,0.0
C12orf4,0.10040189
RAD51AP1,0.05280246
DYRK4,0.20545094
AC005832.4,4.2999072e-05
AKAP3,0.010319795
NDUFA9,0.66340584
AC005833.2,0.0
AC005833.1,0.0
GALNT8,0.014662711
AC005833.3,4.2999072e-05
KCNA1,0.0005159888
AC006063.2,4.2999072e-05
KCNA5,0.003955914
LINC02443,0.00038699165
AC006206.2,0.008212829
AC006206.1,0.023692565
AC007848.2,0.00073098403
AC007848.1,0.010233797
NTF3,0.05959617
ANO2,0.005589875
VWF,0.009975802
AC005845.1,4.2999072e-05
CD9,5.9757056
PLEKHG6,0.05899406
TNFRSF1A,0.7630423
SCNN1A,0.96124154
LTBR,0.6075503
AC005840.2,0.010190796
CD27,0.0041279094
TAPBPL,0.15853989
VAMP1,0.037752956
AC005840.4,0.005202884
MRPL51,2.5291831
NCAPD2,0.12332157
AC006064.3,0.00038699165
GAPDH,46.136765
AC006064.4,0.033539113
IFFO1,0.0022359525
AC006064.1,0.00073098403
NOP2,0.034571104
AC006064.6,0.0
CHD4,1.354552
AC006064.2,0.007438842
LPAR5,0.0040849107
ACRBP,0.009158812
ING4,0.477642
ZNF384,0.16825804
PIANP,0.004213908
AC125494.3,0.0
COPS7A,0.2945006
AC125494.2,0.003869916
MLF2,1.6734476
PTMS,2.7844384
LAG3,0.009631806
CD4,0.0032249312
GPR162,0.019865636
P3H3,0.06716406
GNB3,0.009072814
CDCA3,0.011480772
USP5,0.25128624
TPI1,8.955125
SPSB2,0.14495108
LRRC23,0.18167523
U47924.3,0.0009459794
ENO2,0.49587253
ATN1,0.63159275
C12orf57,1.9121315
U47924.2,0.0062348624
PTPN6,0.14043683
MIR200CHG,0.15961401
U47924.1,0.0036119223
PHB2,2.1380355
EMG1,0.4733382
EMG1-1,0.020983623
LPCAT3,0.23756975
C1S,0.2744206
C1R,0.33169445
C1RL,0.21013825
C1RL-AS1,0.04944844
AC233309.1,0.00073098403
RBP5,0.016769685
AC018653.3,0.006277862
CLSTN3,0.13501802
AC018653.1,8.5998145e-05
PEX5,0.10891635
ACSM4,0.0001289972
CD163L1,0.03405524
CD163,0.0016769635
APOBEC1,0.00042999073
GDF3,0.0015049673
DPPA3,0.00021499537
CLEC4C,0.0019779578
NANOGNB,4.2999072e-05
NANOG,0.003998913
SLC2A14,0.006879852
SLC2A3,0.07748389
AC006511.4,4.2999072e-05
FOXJ2,0.097563885
C3AR1,0.0005159888
NECAP1,0.21461019
CLEC4A,0.0052888826
ZNF705A,4.2999072e-05
FAM66C,0.029196324
AC092111.2,0.0009889785
AC092111.1,0.01406072
FAM90A1,0.025971461
LINC02449,0.0144907255
LINC00937,0.02235959
AC092745.1,0.0019779578
CLEC6A,4.2999072e-05
CLEC4D,0.0005589879
CLEC4E,0.0005589879
AC092746.1,0.0
AICDA,0.0005159888
MFAP5,0.10771252
AC092490.2,0.0
RIMKLB,0.23782803
A2ML1-AS1,0.00025799443
AC092490.1,0.00060198695
A2ML1-AS2,0.0
A2ML1,0.0036119216
AC006581.2,0.00017199629
PHC1,0.089393646
M6PR,0.7376285
KLRG1,0.0122547615
AC006581.1,4.2999072e-05
A2M-AS1,0.011050782
A2M,0.21964042
PZP,0.00025799443
LINC00987,0.003181932
AC010175.1,4.2999072e-05
LINC02367,0.0031389333
KLRB1,0.00068798504
AC010186.1,0.0010749765
CLEC2D,0.069184594
LINC02390,4.2999072e-05
CLECL1,0.0013759698
CD69,0.044073977
KLRF1,0.021499615
CLEC2B,0.16073036
AC091814.1,0.0014619681
KLRF2,0.0
CLEC2A,4.2999072e-05
LINC02470,0.00047298975
CLEC12A-AS1,4.2999072e-05
CLEC12A,0.0031389336
CLEC1B,0.0
CLEC12B,0.00017199629
AC024224.2,4.2999072e-05
CLEC9A,0.0
CLEC1A,0.00021499537
CLEC7A,0.0033109288
OLR1,0.0018489604
TMEM52B,0.0001289972
GABARAPL1,0.25571558
AC115676.1,0.0
KLRD1,0.0065788566
AC022075.3,4.2999072e-05
AC022075.2,0.00021499537
AC022075.1,0.0047298954
KLRK1,0.00017199629
KLRC4-KLRK1,0.0
KLRC4,4.2999072e-05
AC068775.1,0.0
KLRC3,4.2999072e-05
KLRC2,0.00034399258
KLRC1,8.5998145e-05
EIF2S3B,0.007954834
LINC02446,4.2999072e-05
MAGOHB,0.37267017
STYK1,0.0103197945
YBX3,3.1382964
LINC02366,0.0
TAS2R7,0.0
TAS2R8,0.0001289972
TAS2R9,8.5998145e-05
PRH1,0.20609619
TAS2R10,0.0012039738
PRR4,0.0018489603
AC018630.2,0.00060198695
AC006518.7,0.00025799443
TAS2R13,0.0012469728
PRH2,4.2999072e-05
TAS2R14,0.025971457
TAS2R50,0.00034399258
TAS2R20,0.0015049672
TAS2R19,0.0018489603
TAS2R31,0.008126831
TAS2R46,0.0012899718
TAS2R43,0.0010749765
TAS2R30,0.008599823
SMIM10L1,0.52046907
TAS2R42,4.2999072e-05
AC244131.2,0.0
PRB3,0.00034399258
PRB4,8.5998145e-05
PRB1,0.0
PRB2,0.00017199629
AC007450.1,0.0
LINC01252,0.0048158932
ETV6,0.3340145
BCL2L14,0.013587735
LRP6,0.33620796
MANSC1,0.12547164
LOH12CR2,0.062477082
BORCS5,0.11988142
DUSP16,0.15045497
AC007619.1,0.00017199629
CREBL2,0.114291534
AC008115.4,0.0008599812
GPR19,0.0019349585
AC008115.2,0.0001289972
CDKN1B,0.3223184
AC008115.1,8.5998145e-05
APOLD1,0.039988905
DDX47,0.019650638
GPRC5A,0.8008328
GPRC5D-AS1,0.073312566
GPRC5D,0.00025799443
AC007688.2,0.00017199629
HEBP1,0.46409145
AC023790.2,0.0003009935
FAM234B,0.017070686
GSG1,0.00047298975
EMP1,0.5943448
LINC01559,0.007137848
GRIN2B,0.0039989143
AC007527.2,0.0
AC092112.1,0.0020209567
ATF7IP,0.3593839
PLBD1,0.12198835
AC008114.1,0.0
PLBD1-AS1,0.003955914
GUCY2C,0.00047298972
AC010168.1,0.0027949414
HIST4H4,0.03955891
H2AFJ,1.3520511
WBP11,0.89157313
C12orf60,0.015651705
SMCO3,0.0005159888
ART4,0.00060198695
AC007655.1,4.2999072e-05
MGP,0.15660281
ERP27,0.28331956
ARHGDIB,0.13656604
PDE6H,0.00025799443
LINC01489,0.0015049673
RERG,0.06380993
RERG-AS1,0.0
PTPRO,0.011308776
EPS8,0.16086172
AC073651.1,0.00017199629
STRAP,1.519191
DERA,0.32339415
SLC15A5,0.0
MGST1,0.6994315
LMO3,0.08973821
AC007552.2,0.0001289972
AC007529.2,0.0024939473
AC007529.1,0.004213908
LINC02378,8.5998145e-05
AC087321.1,0.0
RERGL,0.00034399258
PIK3C2G,0.00060198695
PLCZ1,0.0
AC087242.1,0.0
CAPZA3,0.0
PLEKHA5,0.3380147
AEBP2,0.25580153
AC024901.1,0.0030959346
LINC02398,0.0008169822
LINC02468,0.0
AC129102.1,4.2999072e-05
PDE3A,0.11519493
SLCO1C1,0.0030099363
SLCO1B3,0.004213908
AC011604.2,8.5998145e-05
SLCO1B7,0.0
AC022335.1,4.2999072e-05
SLCO1B1,0.00068798504
SLCO1A2,0.026186455
IAPP,0.0013329708
PYROXD1,0.2306914
RECQL,0.2628106
GOLT1B,0.4471494
SPX,0.09231822
GYS2,0.00034399258
LDHB,3.4588761
AC010197.1,0.0
AC010185.1,4.2999072e-05
KCNJ8,0.011222776
ABCC9,0.006836855
AC008250.1,0.0
CMAS,0.4407449
ST8SIA1,0.006148863
AC087318.1,0.00025799443
C2CD5,0.103626914
AC053513.1,0.0019349585
AC087241.1,0.00068798504
AC087241.3,0.0012469728
ETNK1,0.3745186
AC084816.1,0.00038699163
AC084819.1,4.2999072e-05
AC087258.1,0.0
AC087235.1,0.0
SOX5,0.108830266
AC087260.1,0.0
SOX5-AS1,0.00038699165
LINC00477,0.0
AC023796.1,0.0
BCAT1,0.48640966
AC023796.2,4.2999072e-05
AC026310.2,0.00042999073
C12orf77,0.00021499537
LRMP,0.0018919593
AC023510.1,0.00021499537
AC023510.2,0.0015479663
CASC1,0.037667025
ETFRF1,0.42212316
KRAS,0.8784043
AC092794.1,0.007653841
AC092794.2,0.0015479663
AC087239.1,0.051856514
LMNTD1,0.0003009935
AC019209.3,0.0
AC019209.2,0.0
AC019209.1,8.5998145e-05
RASSF8-AS1,0.13123333
RASSF8,0.28388095
BHLHE41,1.6414096
SSPN,0.4034611
AC022509.3,0.005331881
AC022509.2,0.18313405
AC022509.1,0.032851186
AC022509.4,0.013544729
AC055720.1,0.0
AC024145.1,0.00025799443
ITPR2,0.22419868
AC023051.1,8.5998145e-05
INTS13,0.22183348
FGFR1OP2,0.43429267
AC024896.1,0.0010749765
TM7SF3,0.35396528
MED21,0.34239802
AC092747.4,0.0528453
C12orf71,0.0
AC092747.1,0.0
STK38L,0.36385328
ARNTL2,0.039558876
ARNTL2-AS1,0.0001289972
SMCO2,0.0019349585
PPFIBP1,1.061204
AC087257.1,0.00034399258
AC009509.1,0.0018919595
REP15,0.024939504
AC009509.4,0.004385904
AC009509.2,0.00038699165
MRPS35,0.6829724
MANSC4,0.0005589879
AC009511.2,0.00017199629
KLHL42,0.15587349
AC009511.1,4.2999072e-05
PTHLH,0.0019349585
AC008011.2,0.0
CCDC91,0.42427385
AC022364.1,0.017328681
AC022079.2,0.0020639559
AC022081.1,0.0
AC012150.1,0.00017199629
FAR2,0.010104798
AC012150.2,0.0
AC009318.4,0.002708943
AC009318.1,0.0031819325
AC009318.3,0.008126832
AC009318.2,0.0033539284
ERGIC2,0.8319784
OVCH1-AS1,0.0015909654
OVCH1,0.0023219509
TMTC1,0.2981108
AC009320.1,0.0
AC023511.1,0.00038699165
LINC02386,0.0
IPO8,0.160518
CAPRIN2,0.10779824
AC010198.1,0.0009889784
LINC00941,0.001461968
TSPAN11,0.0005589879
DDX11-AS1,0.011007786
DDX11,0.087071754
SINHCAF,1.679732
AC024940.1,0.028465362
LINC02387,0.013157748
DENND5B,0.076924235
DENND5B-AS1,0.000644986
ETFBKMT,0.035603046
AMN1,0.13497522
AC023157.3,0.12921211
H3F3C,0.0021929531
LINC02422,0.0030099363
KIAA1551,1.4088612
AC016957.2,0.02399355
AC048344.1,0.0050308886
BICD1,0.67888504
FGD4,0.27463502
DNM1L,0.5040456
AC084824.5,0.008427826
YARS2,0.2650896
PKP2,0.3162157
AC087311.2,0.0
SYT10,0.16447139
ALG10,0.02915332
AC046130.1,0.0005159888
AC046130.2,0.0001289972
AC140847.1,0.0
AC140847.2,8.5998145e-05
ALG10B,0.08032102
AC087897.2,0.0
CPNE8,0.020424603
AC067735.1,0.0010749765
LINC02406,0.0
KIF21A,0.24212827
ABCD2,4.2999072e-05
C12orf40,0.0
SLC2A13,0.025111498
LINC02555,0.0
LINC02471,0.0
AC079630.1,0.00068798504
LRRK2,0.004428902
MUC19,0.00034399258
CNTN1,0.0025369462
PDZRN4,0.0010749765
AC090531.1,0.0
LINC02400,0.0
AC090630.1,0.012039765
GXYLT1,0.23718448
YAF2,0.2746349
PPHLN1,0.4831454
ZCRB1,1.2409023
PRICKLE1,0.10190718
AC079601.1,0.004385903
LINC02402,0.0
LINC02451,4.2999072e-05
LINC02450,0.004213908
AC012038.2,0.0011179756
AC012038.1,0.0
LINC02461,8.5998145e-05
ADAMTS20,0.0013759698
PUS7L,0.3599853
IRAK4,0.14258683
TWF1,0.63860077
TMEM117,0.043299764
AC025030.2,0.0
AC025253.1,4.2999072e-05
NELL2,0.036979064
DBX2,0.0008169822
AC008127.1,0.0
ANO6,0.22441389
AC079950.1,0.00034399258
AC008124.1,0.20119528
ARID2,0.27093622
SCAF11,1.7198302
SLC38A1,1.9028633
SLC38A2,1.6359499
AC025031.2,0.0008599813
AC008014.1,0.022316592
AC025031.1,0.00042999073
AC025031.4,0.0092018135
AC008035.1,0.014447717
SLC38A4,0.0018059614
AC079906.1,0.001762962
AMIGO2,0.08999622
PCED1B,0.013544738
AC008083.1,0.0001289972
AC008083.2,0.0019349585
AC008083.3,4.2999072e-05
LINC02416,0.0
LINC02156,4.2999072e-05
RPAP3,0.35650033
AC004241.1,0.013587739
ENDOU,0.0048158932
AC004241.2,0.00042999073
RAPGEF3,0.22643405
SLC48A1,0.35173082
HDAC7,0.76377296
AC004466.1,0.006922852
AC004466.3,0.00077398313
LINC02354,0.0
VDR,0.04407375
AC121338.1,0.00025799443
AC121338.2,0.0100188
TMEM106C,0.5747392
COL2A1,0.0046868967
AC004801.5,0.0
AC004801.4,0.0
AC004801.3,8.5998145e-05
AC004801.6,0.0019349587
SENP1,0.1150654
PFKM,0.1916069
ASB8,0.316858
AC074029.3,0.0009029803
CCDC184,0.0045149
AC024257.3,0.019091656
OR10AD1,0.0
AC024257.1,4.2999072e-05
AC024257.5,0.0001289972
H1FNT,4.2999072e-05
ZNF641,0.09240357
AC090115.1,0.00034399258
AC024257.4,0.00236495
ANP32D,0.00047298975
C12orf54,0.00068798504
AC089987.2,0.0
OR8S1,4.2999072e-05
OR5BS1P,0.0
LALBA,4.2999072e-05
KANSL2,0.1588411
CCNT1,0.26169246
TEX49,4.2999072e-05
AC117498.1,8.5998145e-05
ADCY6,0.09253255
AC117498.2,0.012168761
CACNB3,0.096101746
DDX23,0.3548242
RND1,0.013673731
AC073610.3,0.0119967675
