,Cancer.cell.3
HCK,0.0043177414
TM9SF4,0.4413673
PLAGL2,0.40587968
POFUT1,0.23579445
KIF3B,0.46875644
AL121583.1,0.004218484
ASXL1,0.49788174
NOL4L,0.36215538
AL034550.1,0.0002481461
AL034550.2,0.0019851688
AL133343.2,0.00019851686
NOL4L-DT,9.925843e-05
AL133343.1,4.9629216e-05
C20orf203,0.0009429553
FO393400.1,0.00044666295
COMMD7,0.8585353
DNMT3B,0.027742885
MAPRE1,0.5631774
AL035071.2,4.9629216e-05
AL035071.1,0.03816484
EFCAB8,0.00054592144
SUN5,4.9629216e-05
BPIFB2,0.0007444383
BPIFB6,4.9629216e-05
BPIFB3,0.0014888765
BPIFB4,0.00079406763
BPIFA2,0.00054592144
BPIFA3,0.0
BPIFA1,0.0
BPIFB1,0.0023822028
CDK5RAP1,0.22998807
SNTA1,0.0653122
CBFA2T2,0.27108228
AL121906.2,0.0040199673
NECAB3,0.31788418
C20orf144,0.0026303497
ACTL10,0.06729748
AL121906.1,0.00014888766
E2F1,0.12466992
PXMP4,0.16427648
AL050349.1,0.00014888766
ZNF341,0.03652714
ZNF341-AS1,0.0025807202
CHMP4B,0.85212165
AL034549.1,0.07429539
RALY,1.1114141
AL031668.1,0.0
EIF2S2,2.74686
ASIP,0.00094295514
AHCY,0.9728774
ITCH,0.3221032
ITCH-AS1,0.004119226
DYNLRB1,2.072863
MAP1LC3A,0.50751513
PIGU,0.14551596
NCOA6,0.30602288
TP53INP2,0.06397212
GGT7,0.14650859
ACSS2,0.14606202
GSS,0.33748874
MYH7B,0.010521378
TRPC4AP,0.32225206
EDEM2,0.27733597
PROCR,0.035435274
AL356652.1,0.00019851686
MMP24OS,0.7524816
MMP24,0.015831722
AL121753.1,0.0015385055
EIF6,1.7117385
FAM83C-AS1,0.00069480913
FAM83C,0.0002481461
UQCC1,0.2414529
GDF5OS,0.0006451798
GDF5,0.005707358
CEP250,0.13727713
FO393401.1,9.925843e-05
C20orf173,0.0
ERGIC3,1.478067
SPAG4,0.061341617
CPNE1,0.9660591
AL109827.1,0.0
RBM12,0.2895453
NFS1,0.14591302
ROMO1,2.6496916
RBM39,2.8129697
PHF20,0.6137925
SCAND1,2.2203424
CNBD2,0.070225574
NORAD,1.8099588
AL035420.3,0.0045658876
AL035420.1,0.0007444384
AL035420.2,0.00044666295
EPB41L1,0.21966396
AL121895.1,0.00054592144
AL121895.2,0.00079406763
AAR2,0.13489516
DLGAP4,0.6941775
DLGAP4-AS1,0.007891037
MYL9,1.5055618
TGIF2,0.5104366
TGIF2-RAB5IF,9.925843e-05
RAB5IF,1.0114353
SLA2,0.0012407303
NDRG3,0.21564461
DSN1,0.11945948
SOGA1,0.26874956
TLDC2,0.0041688546
SAMHD1,1.4154861
RBL1,0.053053346
AL136172.1,0.00069480913
MROH8,0.028189473
RPN2,1.9101259
GHRH,4.9629216e-05
MANBAL,0.33882856
SRC,0.07851403
BLCAP,0.43972865
NNAT,0.00019851686
AL162293.1,0.00034740454
CTNNBL1,0.38344646
VSTM2L,0.019355414
TTI1,0.12154406
RPRD1B,0.2238833
AL031651.1,0.00014888766
TGM2,0.6014965
KIAA1755,0.0015881347
AL359555.3,4.9629216e-05
AL359555.4,9.925843e-05
AL359555.2,0.0008436969
AL359555.1,0.00034740454
BPI,0.0002481461
LBP,0.0016377642
AL391095.1,0.005657728
AL391095.3,0.001687393
RALGAPB,0.32676813
ADIG,0.00019851686
ARHGAP40,0.009131764
SLC32A1,0.00019851686
ACTR5,0.04858683
PPP1R16B,0.03379756
FAM83D,0.015881347
AL023803.2,0.0016377639
AL023803.1,0.0023325735
DHX35,0.064518064
LINC01734,0.0
AL118523.1,4.9629216e-05
LINC01370,0.0
AL133419.1,0.0
AL009050.1,0.0
MAFB,0.20154695
AL035665.1,4.9629216e-05
TOP1,1.6482586
PLCG1-AS1,0.0009429553
PLCG1,0.049132697
ZHX3,0.06273131
LPIN3,0.13082525
EMILIN3,0.0007444384
CHD6,0.58425933
AL049812.2,9.925843e-05
AL049812.3,4.9629216e-05
PTPRT,0.008238445
AL031656.1,0.0
AL031676.1,0.0
AL021395.1,0.0007444383
SRSF6,0.62152916
L3MBTL1,0.073501304
Z98752.3,0.0
Z98752.1,0.00019851686
SGK2,0.007543635
Z98752.4,0.0029777545
IFT52,0.22403194
MYBL2,0.040993646
GTSF1L,0.00029777532
LINC01728,4.9629216e-05
TOX2,0.012754688
JPH2,0.007295491
OSER1,0.4208192
OSER1-DT,0.04962904
GDAP1L1,0.0005955507
FITM2,0.049480133
R3HDML,0.0
AL117382.1,0.0
HNF4A,0.00034740454
HNF4A-AS1,0.0
LINC01620,4.9629216e-05
TTPAL,0.15276222
SERINC3,0.7374447
PKIG,0.27763352
ADA,0.070920534
AL139352.1,0.00034740454
LINC01260,0.0
KCNK15-AS1,0.013449494
WISP2,0.007394747
KCNK15,0.9358066
RIMS4,0.023276195
YWHAB,4.3560166
PABPC1L,0.12670572
TOMM34,0.2239325
STK4-AS1,0.0017866516
STK4,0.3811637
KCNS1,0.00610439
WFDC5,0.00034740454
WFDC12,0.0012903597
PI3,0.6886939
SEMG1,0.0002481461
SEMG2,0.00019851686
SLPI,18.010473
MATN4,0.007940668
RBPJL,0.0002481461
SDC4,1.4907106
SYS1,0.44181362
SYS1-DBNDD2,9.925843e-05
TP53TG5,0.0035733057
DBNDD2,0.0022829445
PIGT,0.8800602
AL031663.3,0.010719894
WFDC2,40.195576
AL031663.2,0.0013896179
SPINT3,0.0010422136
WFDC6,0.0005955507
EPPIN-WFDC6,4.9629216e-05
EPPIN,0.002679979
WFDC8,0.00079406763
WFDC9,4.9629216e-05
WFDC10A,0.00014888766
WFDC11,0.00019851686
WFDC10B,0.0010918429
WFDC13,0.00029777532
SPINT4,0.0
WFDC3,0.026899086
DNTTIP1,0.37376943
UBE2C,0.06446842
TNNC2,0.01672506
SNX21,0.0626817
ACOT8,0.19703302
ZSWIM3,0.015434682
ZSWIM1,0.026651038
SPATA25,0.0011911013
NEURL2,0.03647749
CTSA,0.7198298
AL008726.1,9.925843e-05
PLTP,0.66987896
PCIF1,0.14928803
ZNF335,0.09777091
MMP9,0.007444381
SLC12A5-AS1,0.0015385055
SLC12A5,0.04034848
NCOA5,0.12045227
CD40,0.40389267
AL031687.1,0.0
CDH22,0.004417001
SLC35C2,0.4525814
AL133227.1,0.0002481461
ELMO2,0.091815025
ZNF334,0.07776949
OCSTAMP,0.0
SLC13A3,0.013499124
TP53RK,0.27063546
AL031055.1,0.0045162584
SLC2A10,0.05037346
EYA2,0.5530639
AL354766.2,0.00039703373
ZMYND8,0.8209196
AL031666.2,0.014789492
AL031666.1,0.055237114
LINC01754,0.00039703373
NCOA3,0.4225565
SULF2,0.07553609
AL354813.1,9.925843e-05
AL357558.2,4.9629216e-05
LINC01522,0.00014888766
LINC01523,0.0
AL139351.1,0.00029777532
LINC00494,0.0065510506
AL137078.1,0.00054592144
AL137078.2,4.9629216e-05
AL049541.1,0.0
AL049541.2,0.0
PREX1,0.031911667
AL133342.1,0.0029777545
ARFGEF2,0.2570367
CSE1L-AS1,0.0006451799
CSE1L,0.41332525
STAU1,1.2158107
DDX27,0.8577765
ZNFX1,0.71888983
ZFAS1,4.408539
KCNB1,0.012506544
PTGIS,0.013250979
B4GALT5,0.83773476
SLC9A8,0.088390626
SPATA2,0.089532144
RNF114,1.0216845
SNAI1,0.011563591
TRERNA1,0.0
UBE2V1,0.15271202
TMEM189-UBE2V1,0.00014888766
TMEM189,0.18437675
AL161937.2,0.00054592144
AL161937.1,0.00014888766
LINC01273,0.0049132914
CEBPB-AS1,0.013002834
CEBPB,3.295104
SMIM25,0.0126554305
LINC01270,0.0040199673
LINC01271,0.0021836855
PTPN1,0.37342167
AL133230.1,0.00094295514
RIPOR3,0.006699941
AL353653.1,0.00039703373
PARD6B,0.51400834
BCAS4,0.16750199
ADNP,0.63631815
ADNP-AS1,0.025261393
DPM1,0.4839915
MOCS3,0.123132326
AL050404.1,0.0
KCNG1,0.049777973
NFATC2,0.03449236
ATP9A,0.25768185
SALL4,0.014888746
LINC01429,0.0004962922
ZFP64,0.095487766
LINC01524,0.0015385058
AL109610.1,0.00014888766
AL049765.1,0.0
AL031674.1,0.0
AL121902.1,0.0
TSHZ2,0.5491902
AL391097.1,0.002729608
AL391097.2,0.00039703373
AL109930.1,0.0015881348
AL354993.1,0.0035733057
AL354993.2,0.0014392473
AL157838.1,0.00942954
ZNF217,0.8433544
AC005808.1,0.0
BCAS1,0.01627839
AC005220.1,0.0004962922
CYP24A1,0.052408412
PFDN4,0.8067227
DOK5,0.4668176
LINC01440,9.925843e-05
LINC01441,0.0002481461
AL160413.1,0.0
CBLN4,4.9629216e-05
MC3R,0.0
AL139824.1,4.9629216e-05
FAM210B,0.5497346
AURKA,0.05851267
CSTF1,0.20517251
CASS4,0.0024814617
RTF2,1.0741411
GCNT7,9.925843e-05
FAM209A,0.0025807202
FAM209B,0.0028288667
LINC01716,4.9629216e-05
TFAP2C,0.2876575
AL133232.1,9.925843e-05
AL157414.2,0.0
AL157414.1,0.0
BMP7,0.2633366
BMP7-AS1,4.9629216e-05
AL122058.1,0.003077013
SPO11,4.9629216e-05
RAE1,0.30696568
MTRNR2L3,0.0025807202
AL109955.1,0.0062036472
RBM38,0.9706478
CTCFL,0.16149561
PCK1,0.162289
AL035541.1,0.0006451799
ZBP1,0.13821928
PMEPA1,0.46081367
NKILA,0.016725058
AL354984.1,0.0
LINC01742,0.0
AL354984.2,0.0
C20orf85,0.012953213
ANKRD60,0.0
RAB22A,0.51301694
VAPB,0.354711
APCDD1L,0.0037718213
AL050327.1,0.00019851686
LINC01711,0.0031266424
STX16,0.4860766
STX16-NPEPL1,0.0056577274
NPEPL1,0.27396104
AL132655.3,0.0
AL132655.2,0.011365073
GNAS-AS1,0.019802112
AL132655.1,0.0004962922
GNAS,8.673082
AL121917.1,0.0054592118
AL121917.2,0.002382203
NELFCD,0.6660446
CTSZ,0.9266079
TUBB1,0.0013896179
ATP5F1E,11.252159
PRELID3B,0.6634162
ZNF831,4.9629216e-05
EDN3,0.0005955507
AL035250.1,4.9629216e-05
AL389889.1,0.0
PHACTR3,0.01880949
AL121908.1,0.0
SYCP2,0.030968718
FAM217B,0.20140015
PPP1R3D,0.09707579
CDH26,0.002233315
C20orf197,0.0009429553
AL132822.1,4.9629216e-05
MIR646HG,0.005409582
AL117372.1,0.00034740454
CDH4,0.00094295514
BX640515.1,0.0
AL160412.1,0.0
AL162457.1,0.00019851686
AL162457.2,0.0
TAF4,0.10814368
AL137077.2,0.012853945
LSM14B,0.20517223
PSMA7,5.025998
SS18L1,0.15653403
MTG2,0.27361354
HRH3,0.0
OSBPL2,0.33381566
ADRM1,1.0784024
AL354836.1,0.064319536
LAMA5,0.6839109
LAMA5-AS1,0.0043673716
AL121832.2,0.052557144
RPS21,13.860227
CABLES2,0.041440316
RBBP8NL,0.026601385
AL121832.1,0.0022829445
GATA5,0.0070969746
AL499627.2,0.00029777532
AL499627.1,0.0
MIR1-1HG-AS1,0.00044666295
MIR1-1HG,0.0
BX640514.1,0.0
BX640514.2,0.0005955507
AL450469.2,0.0
AL450469.1,0.0
AL357033.1,0.0018859102
SLCO4A1,0.022233965
AL357033.4,0.019653216
AL357033.3,0.00034740454
SLCO4A1-AS1,0.001141472
LINC00686,0.0
NTSR1,4.9629216e-05
AL357033.2,0.00044666295
LINC00659,0.01369764
MRGBP,0.25296676
OGFR-AS1,0.002183686
OGFR,0.64648783
COL9A3,0.035484895
TCFL5,0.09598409
DIDO1,0.3705432
AL117379.1,0.012853946
GID8,0.66678834
SLC17A9,0.018164316
BHLHE23,0.0
LINC01749,0.0
LINC00029,0.0
LINC01056,0.0
HAR1B,0.00029777532
HAR1A,0.00019851686
AL096828.2,0.0
AL096828.1,0.0
YTHDF1,0.31431094
AL096828.3,0.004218484
BIRC7,0.0026799776
NKAIN4,0.017320586
AL121827.2,0.001141472
ARFGAP1,0.2013011
COL20A1,0.0004962922
CHRNA4,0.0009429553
AL121827.1,0.00044666295
KCNQ2,0.0005955507
AL353658.1,0.0
EEF1A2,0.025658341
AL121829.1,0.0
PPDPF,4.710051
PTK6,0.030522095
SRMS,0.00039703373
AL121829.2,0.0046155164
FNDC11,0.010819152
HELZ2,0.7254924
GMEB2,0.11752408
MHENCR,0.14149562
STMN3,0.06595725
RTEL1,0.0010422136
RTEL1-TNFRSF6B,0.0010918429
ARFRP1,0.3369925
ZGPAT,0.0060547604
AL121845.3,0.00019851686
AL121845.4,0.0007444384
LIME1,0.00054592144
SLC2A4RG,0.5888378
ZBTB46,0.08089631
AL121845.1,0.0071466006
ZBTB46-AS1,0.0008436969
AL118506.1,0.045460243
ABHD16B,0.00019851686
TPD52L2,0.5418423
DNAJC5,0.27440763
UCKL1,0.20978756
UCKL1-AS1,0.021489523
ZNF512B,0.2003085
SAMD10,0.15434968
PRPF6,1.0239675
C20orf204,0.79727805
SOX18,0.40508133
TCEA2,0.5161978
AL355803.1,0.0
RGS19,0.106456146
OPRL1,0.0042184833
LKAAEAR1,0.007891038
MYT1,0.0064517953
NPBWR2,0.0
PCMTD2,0.26939473
LINC00266-1,0.0022829445
OR4F17,9.925843e-05
AC092192.1,9.925843e-05
AC016588.2,0.009082134
PLPP2,0.6267016
MIER2,0.0536489
AC016588.1,9.925843e-05
THEG,0.00034740454
C2CD4C,0.007295488
SHC2,0.041341133
ODF3L2,0.00034740454
MADCAM1,0.007593262
AC005775.1,0.0005955507
TPGS1,0.32597527
CDC34,0.285426
GZMM,0.0016377639
AC009005.1,0.021787303
BSG,1.7911761
HCN2,0.0030770132
POLRMT,0.14099947
AC004449.1,9.925843e-05
FGF22,0.0030770132
RNF126,0.30582446
AC004156.1,0.0031266422
FSTL3,0.112609684
PRSS57,0.00034740454
PALM,0.09275805
MISP,0.26899746
AC006273.1,0.008387326
LINC01836,0.050125323
PTBP1,0.7519412
PLPPR3,0.00094295514
AZU1,0.00069480913
PRTN3,4.9629216e-05
ELANE,0.0
CFD,0.09846571
MED16,0.18909234
R3HDM4,0.22264266
KISS1R,0.0057569854
ARID3A,0.078464285
AC005379.1,0.0
WDR18,0.29991812
AC004528.1,0.001141472
GRIN3B,0.0035733057
TMEM259,0.4780373
AC004528.2,0.00019851686
CNN2,0.2050222
ABCA7,0.027693236
ARHGAP45,0.054194875
POLR2E,0.57410055
GPX4,3.4769673
SBNO2,0.33624798
STK11,0.26021355
CBARP,0.0058562444
AC004221.1,0.00014888766
ATP5F1D,2.8533454
MIDN,1.1069313
CIRBP,1.2746731
CIRBP-AS1,0.0026303497
C19orf24,0.7180078
EFNA2,0.00019851686
AC005330.1,4.9629216e-05
MUM1,0.28388765
AC005329.2,4.9629216e-05
NDUFS7,1.0363843
AC005329.3,4.9629216e-05
AC005329.1,0.0012903595
GAMT,0.10903671
DAZAP1,0.47833422
RPS15,18.42769
AC027307.3,0.010719894
APC2,0.001141472
AC027307.2,0.01588135
C19orf25,0.23212191
PCSK4,0.020745076
REEP6,0.01692358
ADAMTSL5,0.0022333153
AC027307.1,0.0005955507
PLK5,0.0006451799
MEX3D,0.12154427
MBD3,0.16675825
AC005943.1,0.0
UQCR11,1.6597215
TCF3,0.22353564
AC005256.1,0.0027792372
ONECUT3,0.00039703373
ATP8B3,0.0026799787
REXO1,0.13161932
AC012615.2,0.0029281252
AC012615.3,0.0
KLF16,0.124919064
AC012615.4,0.0
AC012615.1,0.033599053
AC012615.5,0.0
ABHD17A,0.37287614
SCAMP4,0.2904883
ADAT3,0.01091841
CSNK1G2,0.37168506
CSNK1G2-AS1,0.00029777532
BTBD2,0.20954002
MKNK2,0.51718247
MOB3A,0.070076756
IZUMO4,0.025360642
AP3D1,0.4710399
DOT1L,0.07727329
AC004490.1,0.00029777532
PLEKHJ1,0.461812
SF3A2,0.16095144
AMH,0.006848825
JSRP1,0.023127308
OAZ1,4.2101107
PEAK3,0.0002481461
LINGO3,9.925843e-05
LSM7,1.4551612
SPPL2B,0.16139804
TMPRSS9,0.0009925845
TIMM13,1.3949227
LMNB2,0.10362722
LINC01775,0.00029777532
GADD45B,0.82689387
GNG7,0.02749473
AC092068.1,0.0
DIRAS1,0.0030770127
SLC39A3,0.21360974
SGTA,0.17812362
THOP1,0.11320583
ZNF554,0.027594004
ZNF555,0.024814729
AC006130.1,0.0
ZNF556,0.041241873
ZNF57,0.033946436
AC119403.1,0.0009925845
ZNF77,0.03047246
TLE6,0.007990295
TLE2,0.06923307
AC005944.1,0.0022829445
AES,1.445732
GNA11,0.19638777
AC005262.2,0.0
KF456478.1,0.00044666295
GNA15,0.013548755
AC005264.1,0.0
S1PR4,0.0009429553
NCLN,0.16680779
CELF5,0.035385657
AC010649.1,0.00014888766
NFIC,0.9843261
SMIM24,0.04779287
AC005551.1,0.00014888766
DOHH,0.1347461
FZR1,0.095884964
MFSD12,0.3250311
C19orf71,0.00019851686
AC005786.3,0.00019851686
AC005786.2,0.00069480913
HMG20B,0.48408842
GIPC3,0.000893326
TBXA2R,0.0017370223
CACTIN-AS1,0.00019851686
CACTIN,0.060100846
PIP5K1C,0.099756114
AC004637.1,0.00019851686
TJP3,0.22303864
APBA3,0.053351127
AC005954.2,9.925843e-05
MRPL54,0.6258489
RAX2,0.002134057
MATK,0.0016873933
ZFR2,0.02218432
ATCAY,0.001141472
NMRK2,4.9629216e-05
DAPK3,0.17335884
EEF2,5.0140886
PIAS4,0.1308749
ZBTB7A,0.5213008
MAP2K2,1.1299093
CREB3L3,0.0
SIRT6,0.096530154
ANKRD24,0.0013896181
EBI3,0.009727316
YJU2,0.12084942
SHD,0.0009925845
TMIGD2,0.0002481461
FSD1,0.015434684
STAP2,0.25867438
AC104521.1,0.0
MPND,0.10129465
AC007292.3,0.0012903595
AC007292.2,0.0065014223
SH3GL1,0.19385675
AC007292.1,0.00550884
CHAF1A,0.086703055
AC011498.3,9.925843e-05
UBXN6,0.3263222
AC011498.2,9.925843e-05
AC011498.6,0.0012903595
AC011498.1,0.00828807
HDGFL2,0.3638931
PLIN4,0.0073451167
PLIN5,0.07330264
AC011498.4,0.022730265
LRG1,0.3986333
SEMA6B,0.008188811
TNFAIP8L1,0.0684886
MYDGF,1.3068093
AC005339.1,0.0017370223
DPP9,0.16348249
DPP9-AS1,0.00069480913
MIR7-3HG,0.002034798
AC005523.1,0.0005955507
FEM1A,0.10988068
AC005523.2,0.030422814
TICAM1,0.11831802
AC027319.1,0.002034798
PLIN3,0.31158143
ARRDC5,0.0007444384
UHRF1,0.02327618
KDM4B,0.19648704
PTPRS,0.08496613
AC022517.1,0.001687393
AC005790.1,0.009528796
ZNRF4,0.0
TINCR,0.009181392
SAFB2,0.4332279
SAFB,0.5161395
RPL36,19.152596
C19orf70,1.1452024
HSD11B1L,0.06714834
LONP1,0.29247326
CATSPERD,0.0014392473
PRR22,0.01776729
AC011499.1,0.0
DUS3L,0.0684389
NRTN,0.016824318
FUT6,0.0019355394
FUT3,0.015136904
AC024592.2,0.00019851686
FUT5,0.0004962922
AC024592.3,0.00069480913
NDUFA11,1.0848228
AC024592.1,0.0
AC104532.1,9.925843e-05
VMAC,0.084420055
AC104532.2,0.038512245
CAPS,0.5315787
RANBP3,0.14482102
AC011444.1,0.0010422136
RFX2,0.04699872
AC011444.2,0.0011911013
AC011444.3,0.0
ACSBG2,4.9629216e-05
MLLT1,0.18963806
AC011471.2,0.005111807
ACER1,9.925843e-05
AC011491.3,0.0
CLPP,0.4633
ALKBH7,1.3649299
PSPN,0.013052462
GTF2F1,0.43039843
KHSRP,0.38205802
SLC25A41,0.003970338
SLC25A23,0.4099503
CRB3,0.33128375
DENND1C,0.0057569854
AC010503.4,0.07206194
TUBB4A,0.020546533
AC010503.1,0.00029777532
AC010503.2,4.9629216e-05
TNFSF9,0.010322862
CD70,0.008536219
TNFSF14,0.20645937
C3,4.2369957
GPR108,0.31401333
TRIP10,0.1951965
AC008760.1,0.0040695965
SH2D3A,0.23098005
VAV1,0.044715792
ADGRE1,0.010719898
AC025278.1,0.0
MBD3L2B,0.0
MBD3L5,0.0
MBD3L4,0.0
MBD3L2,0.0
MBD3L3,0.0
ZNF557,0.102733955
INSR,0.21757984
AC119396.1,9.925843e-05
AC008878.3,0.0
AC119396.2,0.0007444384
ARHGEF18,0.0033251594
PEX11G,0.040944044
TEX45,0.00818881
AC008878.1,0.0
ZNF358,0.2909352
AC008878.4,9.925843e-05
MCOLN1,0.105413996
AC008878.2,0.0
PNPLA6,0.117524
CAMSAP3,0.10978143
XAB2,0.23261857
PET100,0.90264124
AC008763.2,0.0082880715
PCP2,0.019355444
AC008763.1,0.003077013
STXBP2,0.35252735
RETN,4.9629216e-05
MCEMP1,0.00014888766
AC008763.3,0.0
TRAPPC5,0.01737025
FCER2,0.0
CLEC4G,0.0
CD209,0.00014888766
CLEC4M,0.00054592144
EVI5L,0.04010034
PRR36,0.07474204
AC010336.3,0.004367371
LRRC8E,0.033847183
AC010336.1,0.019504333
MAP2K7,0.26894858
AC010336.4,0.00019851686
TGFBR3L,0.009231023
AC010336.2,0.0014392473
SNAPC2,0.14680636
CTXN1,0.5591073
TIMM44,0.37739152
ELAVL1,0.5649664
AC010336.6,0.0010422136
AC008946.1,0.006203647
CCL25,0.024864342
FBN3,0.018561365
CERS4,0.10566224
AC022146.2,0.00029777532
CD320,0.5544533
AC010323.1,0.0002481461
NDUFA7,0.07831536
RPS28,23.694786
KANK3,0.0030770132
ANGPTL4,0.08968035
RAB11B-AS1,0.070870765
RAB11B,0.44513872
MARCH2,0.14472152
AC136469.1,0.00019851686
HNRNPM,1.6537739
PRAM1,0.0014888764
ZNF414,0.13782313
MYO1F,0.015434682
AC092316.1,9.925843e-05
ADAMTS10,0.009231023
AC130469.1,0.00044666295
LINC01862,0.0
ACTL9,0.0
OR2Z1,0.0
ZNF558,0.05171341
AC008734.1,0.0
MBD3L1,0.0018362809
MUC16,2.2036211
OR1M1,0.00014888766
OR7G2,0.0002481461
OR7G1,0.0
OR7G3,0.0
ZNF317,0.072061956
OR7D2,0.0009925845
OR7D4,0.00029777532
OR7E24,0.0
AC011451.1,0.001141472
ZNF699,0.01861099
ZNF559,0.08109484
ZNF559-ZNF177,0.00034740454
ZNF177,0.0006451799
ZNF266,0.05543552
ZNF560,0.0071962303
AC008567.2,0.0
ZNF426,0.21182282
ZNF426-DT,0.015087273
ZNF121,0.252917
ZNF561,0.15896578
ZNF562,0.25321501
AC008759.3,4.9629216e-05
AC008759.2,0.00014888766
ZNF846,0.041936606
AC008752.1,0.0011911014
FBXL12,0.11851672
UBL5,3.486617
AC008752.2,0.0009925845
PIN1,0.56695056
OLFM2,0.06913376
COL5A3,0.0018362809
AC008742.1,4.9629216e-05
RDH8,0.0002481461
C19orf66,0.55414885
AC020931.1,0.00029777532
ANGPTL6,0.0019355394
PPAN-P2RY11,0.0
PPAN,0.20854706
P2RY11,0.03608046
EIF3G,1.9167936
DNMT1,0.47917667
S1PR2,0.054840002
MRPL4,0.85263
AC011511.2,0.0007444384
AC011511.3,0.0008436969
ICAM1,0.7461587
AC011511.5,0.008883621
ICAM4,0.0539468
ICAM5,0.02506285
ZGLP1,0.013002832
AC011511.1,0.013449495
FDX2,0.06322749
AC011511.4,0.0
RAVER1,0.010819152
AC114271.1,0.007841407
ICAM3,0.12874052
TYK2,0.1267058
CDC37,0.86566865
PDE4A,0.067893006
KEAP1,0.29540196
S1PR5,0.0013399887
ATG4D,0.14854337
KRI1,0.15236491
CDKN2D,0.1261098
AP1M2,0.594882
SLC44A2,0.43263036
ILF3-DT,0.38185737
ILF3,1.0707557
QTRT1,0.35818458
DNM2,0.261305
TMED1,0.35684472
C19orf38,0.020893957
CARM1,0.2552004
YIPF2,0.5214489
TIMM29,0.2060659
SMARCA4,0.8286973
AC011442.1,4.9629216e-05
LDLR,0.55564165
SPC24,0.022879137
KANK2,0.17921513
DOCK6,0.053251863
AC011472.1,0.0022829445
AC011472.4,0.00387108
ANGPTL8,0.0014888764
TSPAN16,0.00014888766
RAB3D,0.30041394
TMEM205,1.3577923
CCDC159,0.08377497
PLPPR2,0.051862307
AC024575.1,0.0018362809
SWSAP1,0.09881317
EPOR,0.045460243
RGL3,0.18933944
CCDC151,0.04218473
PRKCSH,1.0012326
ELAVL3,0.0021340568
ZNF653,0.034740493
ECSIT,0.31351632
CNN1,0.015335422
ELOF1,0.4510431
ZNF627,0.07747186
ACP5,0.19067945
AC008543.1,0.005707357
ZNF823,0.03890928
ZNF441,0.069183365
AC008543.5,0.00034740454
ZNF491,0.0014888764
ZNF440,0.122983135
AC008543.4,9.925843e-05
ZNF439,0.10576144
ZNF69,0.01737024
ZNF700,0.036576737
AC008770.2,0.00019851686
ZNF763,0.019802108
ZNF433,0.036130074
AC008770.1,0.00089332607
ZNF878,0.0019851688
ZNF844,0.10650579
ZNF788P,0.008585843
ZNF20,0.011861363
ZNF625-ZNF20,0.0025310908
ZNF625,0.03469088
ZNF136,0.12611029
ZNF44,0.12993191
ZNF563,0.040944047
ZNF442,0.014144306
AC008758.4,0.0050125495
ZNF799,0.028487312
ZNF443,0.040596627
AC008758.6,4.9629216e-05
AC008758.2,0.00019851686
ZNF709,0.012506541
AC008758.1,0.0
ZNF564,0.031564277
AC010422.6,0.00034740454
AC010422.1,0.0004962922
ZNF490,0.013747268
ZNF791,0.44876045
AC010422.3,0.00019851686
MAN2B1,0.03354941
WDR83,0.15911509
WDR83OS,2.5708034
DHPS,0.4895971
AC010422.2,0.008486585
GNG14,9.925843e-05
FBXW9,0.1876033
AC018761.4,4.9629216e-05
TNPO2,0.20249249
AC018761.1,0.0
TRIR,2.3828127
ASNA1,0.6798312
BEST2,0.0010422136
HOOK2,1.0231669
AC018761.3,0.0
JUNB,5.979303
PRDX2,3.964362
AC018761.2,0.0019851688
THSD8,0.0002481461
RNASEH2A,0.011067297
RTBDN,0.0007444384
AC020934.1,0.00044666295
MAST1,0.021588786
DNASE2,0.5467548
AC020934.2,0.00014888766
KLF1,0.0016377639
GCDH,0.21177334
SYCE2,0.0029281252
FARSA,0.40940395
FARSA-AS1,4.9629216e-05
CALR,6.327233
AC092069.1,0.08625634
RAD23A,1.4455304
GADD45GIP1,2.1603749
DAND5,0.0036229347
NFIX,0.71998197
AC138474.1,0.00044666295
AC007787.1,0.0
LYL1,0.004268113
TRMT1,0.23743227
NACC1,0.30458355
AC005546.1,0.00054592144
AC011446.1,0.0013896179
STX10,0.40816313
IER2,6.8006163
AC011446.2,0.016675431
CACNA1A,0.19335918
CCDC130,0.2596672
MRI1,0.19951446
AC008686.1,0.0046155164
C19orf53,2.8880796
ZSWIM4,0.15737739
AC020916.2,0.0032259007
AC020916.1,1.3181592
NANOS3,0.011216185
C19orf57,0.029033212
CC2D1A,0.32324454
PODNL1,0.026998423
DCAF15,0.17514576
RFX1,0.25252017
AC022098.4,0.0069480836
RLN3,0.0
AC022098.2,0.0
IL27RA,0.081591144
PALM3,0.13132083
MISP3,0.1006489
C19orf67,0.00039703373
SAMD1,0.35863116
PRKACA,0.2081008
AC022098.3,0.0022829445
ASF1B,0.037271548
AC022098.1,0.022482118
ADGRL1,0.1901338
AC011509.2,0.0019851688
AC011509.1,9.925843e-05
LINC01841,0.0002481461
LINC01842,0.006551051
ADGRE5,0.19395511
AC008569.1,9.925843e-05
DDX39A,0.5735017
PKN1,0.91129166
PTGER1,0.045063205
GIPC1,1.0532409
DNAJB1,1.1721472
TECR,1.1040149
NDUFB7,3.6183753
CLEC17A,0.0
ADGRE3,0.00034740454
ZNF333,0.06436911
ADGRE2,0.006898456
OR7C1,0.00069480913
OR7A5,9.925843e-05
OR7A10,9.925843e-05
OR7A17,0.0013896179
