,Cycling.cancer.cell.2
CCSER1,0.051428247
AC004054.1,3.01105e-05
AC074124.1,0.0057209986
AC093810.1,0.0
LNCPRESS2,0.000120442
AC112695.1,9.03315e-05
GRID2,0.044503108
AC095059.1,0.0
AC110800.1,0.0
ATOH1,3.01105e-05
AC096746.1,0.0
SMARCAD1,0.22537713
HPGDS,0.000120442
PDLIM5,0.3154056
AC108067.1,0.00063232053
BMPR1B-DT,0.08385711
BMPR1B,0.1976772
UNC5C,0.015326287
AC106881.1,0.008641701
PDHA2,0.0
LINC02267,0.00045165754
STPG2,0.0016560764
STPG2-AS1,0.00030110503
AC019077.1,0.0016861871
RAP1GDS1,0.18686822
TSPAN5,0.04778496
AC108159.1,0.0
AC114811.2,0.0009936462
EIF4E,0.51525605
AC019131.1,0.0
METAP1,0.26093543
AC019131.2,0.0026196123
ADH5,0.87290215
AP002026.1,0.014091744
ADH4,0.00024088401
ADH6,9.03315e-05
ADH1A,3.01105e-05
ADH1B,0.00081298343
ADH1C,0.0029508288
ADH7,6.0221e-05
C4orf17,9.03315e-05
TRMT10A,0.13601242
MTTP,0.0039444794
AC083902.1,6.0221e-05
C4orf54,0.025623973
DAPP1,0.08473025
LAMTOR3,0.27969313
DNAJB14,0.30239573
H2AFZ,7.822992
AC097460.1,0.0012044195
DDIT4L,0.006202762
AP001961.1,0.0
EMCN,0.0012345299
PPP3CA,0.30844578
AP001816.1,0.03950465
BANK1,0.03643352
AP002075.1,6.0221e-05
SLC39A8,0.1253523
AC098487.1,0.01915037
AF213884.3,0.0059618815
NFKB1,0.24808106
MANBA,0.08174894
UBE2D3,1.4907954
AC018797.2,0.016289832
CISD2,0.7115164
SLC9B1,0.009785897
SLC9B2,0.01333897
BDH2,0.15143049
CENPE,0.27798015
LINC02428,0.0028906078
AC105460.2,0.00042154704
AC105460.1,6.0221e-05
TACR3,0.00033121553
LINC02503,0.00084309385
CXXC4,0.012315211
CXXC4-AS1,6.0221e-05
AC004063.1,0.0
AC004053.1,0.0
AC096577.1,0.000120442
AC004069.1,0.0025593909
TET2,0.14649136
TET2-AS1,3.01105e-05
PPA2,0.5089942
AC004066.2,9.03315e-05
ARHGEF38,0.0071060755
INTS12,0.09084319
GSTCD,0.14296909
AC008243.1,3.01105e-05
NPNT,0.09478833
AC109361.2,6.0221e-05
AC109361.1,0.004757466
TBCK,0.10481566
AIMP1,0.69311595
GIMD1,0.0
DKK2,0.010327902
AC104663.1,0.0017162978
PAPSS1,0.3039624
SGMS2,0.18632613
AC096564.1,0.0041552535
CYP2U1,0.04444276
AC096564.2,0.005540337
HADH,0.7213491
LEF1,0.12447853
RPL34-AS1,0.001354972
RPL34,18.660496
OSTC,1.2619528
ETNPPL,0.00093342527
COL25A1,0.024630394
ZCCHC23,0.000120442
SEC24B-AS1,0.016922168
SEC24B,0.11634876
MCUB,0.36815822
CASP6,0.3785102
AC004067.1,0.0015657451
PLA2G12A,0.4467661
AC126283.2,0.000120442
CFI,0.55840343
AC126283.1,0.003221824
GAR1,0.3871198
RRH,0.00033121553
LRIT3,0.0006323206
EGF,0.0016259664
ELOVL6,0.2388674
ENPEP,0.013248634
AC098798.1,0.000120442
PANCR,6.0221e-05
PITX2,0.010749445
LINC01438,0.0
AC139718.1,3.01105e-05
AC004704.1,3.01105e-05
FAM241A,0.04158233
AC109347.1,0.0051489007
AP1AR,0.14664233
AC109347.2,0.007979273
TIFA,0.21836318
ALPK1,0.12273267
NEUROG2,0.00024088401
AC023886.1,3.01105e-05
ZGRF1,0.14685339
LARP7,0.6654763
AC106864.1,9.03315e-05
AC106864.2,0.0
ANK2,0.068049155
AC017007.5,0.019903064
AC093879.1,0.0
AC093879.2,0.0
CAMK2D,0.09662495
ARSJ,0.019903116
AC104779.1,3.01105e-05
UGT8,0.116740175
NDST4,3.01105e-05
MTRNR2L13,3.01105e-05
AC106892.1,3.01105e-05
TRAM1L1,0.030802906
LINC02262,0.0
LINC02263,0.0
LINC01378,9.03315e-05
NDST3,0.02914686
SNHG8,1.7580962
PRSS12,0.054680105
AC110079.2,0.0012345299
METTL14,0.16470934
SEC24D,0.14420353
SYNPO2,0.17518288
MYOZ2,0.00048176805
USP53,0.773392
C4orf3,1.1668867
FABP2,0.000180663
AC093752.3,0.0012947508
AC093752.2,0.0009635358
PDE5A,0.026798263
LINC01365,0.0
LINC02502,6.0221e-05
AC097173.2,0.00030110503
MAD2L1,1.0137154
AC108866.1,0.004516581
AC025741.1,0.00027099453
PRDM5,0.036042023
NDNF,0.01409173
AC105254.1,6.0221e-05
TNIP3,0.055041797
QRFPR,0.0006323206
ANXA5,1.4585236
AC079341.3,0.0
TMEM155,0.0001505525
AC079341.1,0.00033121553
EXOSC9,0.27945694
CCNA2,0.35307026
BBS7,0.108820565
AC079341.2,0.0001505525
TRPC3,0.00078287296
KIAA1109,0.2842083
ADAD1,0.0
IL2,0.0
IL21,0.0
IL21-AS1,3.01105e-05
BBS12,0.0137605285
FGF2,0.014182058
AC021205.3,0.00036132603
NUDT6,0.08963859
SPATA5,0.116469175
SPRY1,0.58752304
AC093821.1,0.0001505525
LINC02435,0.0009936462
LINC01091,0.012375424
AC096732.1,3.01105e-05
AC121154.1,0.0
LINC02516,0.0005118785
ANKRD50,0.07783449
FAT4,0.015145611
AC105919.1,0.0
AC096773.1,0.0
AC093772.1,0.00069254154
INTU,0.16747884
SLC25A31,0.0001505525
HSPA4L,0.06073216
AC093591.2,0.0056908885
PLK4,0.15218307
MFSD8,0.13020098
ABHD18,0.08813284
LARP1B,0.33235243
PGRMC2,0.472201
AC108062.1,0.011562431
AC110609.1,0.00030110503
AC078850.1,0.000120442
AC078850.2,0.00039143654
JADRR,0.00024088401
JADE1,0.32491884
SCLT1,0.16498001
C4orf33,0.09936502
AC082650.1,0.0
LINC02466,0.0021077334
LINC02465,9.03315e-05
LINC02377,0.00060221006
SNHG27,0.000180663
AC096711.2,0.0022281755
AC096711.3,0.0033422662
AC096711.1,0.007587843
LINC01256,0.0
AC115622.1,0.000120442
AC110751.1,3.01105e-05
AC105383.1,0.0021077339
PCDH10,0.029176988
AC079380.1,0.00033121553
PABPC4L,0.036343157
AC109830.1,3.01105e-05
LINC02462,0.0
AC093722.1,0.00045165754
AC104619.2,0.0
AC107463.1,0.00030110503
LINC02485,9.03315e-05
AC105362.1,0.0
LINC00613,0.0
AC073429.2,0.000120442
AC018680.1,3.01105e-05
LINC02511,0.000180663
LINC02510,0.0
PCDH18,0.021890385
LINC02172,0.000180663
AC116563.1,6.0221e-05
AC131956.2,0.0
LINC00616,0.0
SLC7A11,0.12523073
AC093903.1,0.0
LINC00498,0.0
LINC00499,0.0
LINC00500,0.0
AC098859.2,0.0
AC093766.1,9.03315e-05
AC109927.1,0.000120442
AC109927.2,6.0221e-05
NOCT,0.018879365
ELF2,0.4040695
MGARP,0.0007527625
NDUFC1,1.7954744
NAA15,0.4294514
AC097376.2,0.21270141
RAB33B,0.06377313
SETD7,0.07509447
AC112236.2,0.0009936462
AC112236.1,6.0221e-05
MGST2,0.9561314
MAML3,0.06774768
AC131182.1,0.0
SCOC,0.76826364
SCOC-AS1,0.015597282
CLGN,0.52773225
MGAT4D,0.00024088401
ELMOD2,0.19641197
UCP1,0.0038842573
TBC1D9,0.11201273
AC096733.1,3.01105e-05
AC096733.2,0.0189396
RNF150,0.21510996
ZNF330,0.27343258
AC107220.1,0.0
LINC02432,0.022582917
AC097504.2,0.0013850823
LINC02276,0.0
IL15,0.092197925
INPP4B,0.038661692
AC139720.2,0.0
AC139720.1,3.01105e-05
AC104596.1,0.003643373
USP38,0.13709642
AC097658.2,0.0
GAB1,0.05275297
SMARCA5,0.94826055
SMARCA5-AS1,0.0010839776
FREM3,0.00066243106
GYPE,0.000120442
GYPB,3.01105e-05
GYPA,0.00024088401
AC106871.1,0.0
HHIP-AS1,0.017193139
HHIP,0.01439284
ANAPC10,0.17615038
AC109811.1,0.0031013824
ABCE1,0.6320175
OTUD4,0.29881465
LINC02266,0.00033121547
SMAD1,0.31013435
SMAD1-AS2,0.000120442
SMAD1-AS1,0.0006925415
LINC02491,0.0
MMAA,0.045345988
AC093864.1,0.0
C4orf51,0.0005118786
ZNF827,0.20959955
AC104791.1,3.01105e-05
AC108206.1,9.03315e-05
AC097372.2,6.0221e-05
LINC01095,0.0
LSM6,0.60037756
REELD1,0.0005720996
AC097372.1,0.0
SLC10A7,0.039835848
POU4F2,0.0
TTC29,0.0015657454
AC092435.2,0.0
AC092435.1,0.0
AC092435.3,0.0
EDNRA,0.009123472
LINC02507,0.0
AC093835.1,0.00060221006
TMEM184C,0.1242383
PRMT9,0.06994567
ARHGAP10,0.0696446
NR3C2,0.017945923
AC069272.1,0.0
AC108935.1,0.000180663
AC108156.1,0.0
LINC02430,0.00048176805
LINC02355,3.01105e-05
IQCM,0.00036132603
AC105343.1,0.0
DCLK2,0.054168176
LRBA,0.34912398
AC110813.1,0.00090331485
MAB21L2,9.03315e-05
RPS3A,26.064407
SH3D19,0.11375896
AC095055.1,0.002709944
PRSS48,0.00021077349
AC104819.3,0.0016560764
FAM160A1-DT,0.00048176805
FAM160A1,0.021047333
AC092611.2,0.008370711
GATB,0.103581026
AC092611.1,0.00499835
AC107074.1,0.0
AC097375.1,0.000180663
LINC02273,6.0221e-05
AC079340.1,0.0
AC079340.2,0.0
AC080078.1,3.01105e-05
AC080078.2,0.00027099453
FBXW7,0.18382761
FBXW7-AS1,3.01105e-05
TMEM154,0.011080654
AC106882.1,6.0221e-05
TIGD4,0.017915826
ARFIP1,0.24190804
FHDC1,0.0834955
AC093599.1,0.0
TRIM2,0.2032165
MND1,0.43448058
TMEM131L,0.061364394
TLR2,0.0042756954
RNF175,0.0014453033
AC020703.1,0.0
SFRP2,0.0065640886
AC079298.3,3.01105e-05
DCHS2,0.0044864668
AC079298.1,6.0221e-05
AC079298.2,0.0
PLRG1,0.34376496
FGB,0.00033121547
FGA,9.03315e-05
FGG,9.03315e-05
LRAT,0.019963352
RBM46,0.0009635358
AC097467.3,0.0006925415
AC104407.1,0.00084309385
NPY2R,0.0013248615
MAP9,0.37071052
AC107208.1,0.0
GUCY1A1,0.03670454
GUCY1B1,0.22284943
TDO2,0.0046069124
CTSO,0.07452242
AC096736.3,0.00033121547
LINC02272,0.0
PDGFC,0.22658198
AC092608.1,3.01105e-05
GLRB,0.04359968
GRIA2,0.18436624
LINC02433,3.01105e-05
AC093817.1,0.0
FAM198B,0.0065038665
FAM198B-AS1,9.03315e-05
AC098679.1,9.03315e-05
TMEM144,0.046399843
RXFP1,0.0068651927
AC121161.2,0.000180663
C4orf46,0.115084186
ETFDH,0.10234616
PPID,0.34653604
FNIP2,0.07855709
C4orf45,0.0001505525
RAPGEF2,0.085964695
AC074344.2,0.0
LINC02233,0.0
LINC02477,6.0221e-05
AC104793.1,0.0
FSTL5,0.0029207184
AC023136.1,9.03315e-05
AC005150.1,3.01105e-05
AC022272.1,0.0001505525
NAF1,0.104243584
NPY1R,0.003944476
NPY5R,3.01105e-05
TKTL2,3.01105e-05
TMA16,0.42529398
MARCH1,0.009755786
AC093788.1,0.011953872
SMIM31,0.0013549721
APELA,0.00680497
TRIM61,0.014242285
FAM218A,0.028153215
AC106872.10,0.0
TRIM60,0.007828722
TRIM75P,3.01105e-05
TMEM192,0.19556999
KLHL2,0.08647677
GK3P,0.000120442
MSMO1,0.31064603
CPE,0.38986188
LINC01179,3.01105e-05
TLL1,0.005841439
AC097487.1,3.01105e-05
SPOCK3,0.021468805
AC079349.1,0.0
AC116634.1,0.0
ANXA10,0.0024690593
DDX60,0.16564007
DDX60L,0.06551974
PALLD,0.34180763
AC079858.1,0.0
AC080188.1,6.0221e-05
CBR4,0.17012858
AC021151.1,9.03315e-05
SH3RF1,0.22414179
AC096741.1,0.0005720996
NEK1,0.08915672
CLCN3,0.21098493
HPF1,0.3296762
LINC02275,0.00030110503
AC084866.2,0.0
AC084866.1,9.03315e-05
MFAP3L,0.014332626
AADAT,0.020174123
LINC01612,0.00060221006
LINC02512,0.0
LINC02382,6.0221e-05
LINC02504,0.0
AC074254.1,0.0
GALNTL6,0.0006925415
AC105285.1,0.0070759645
GALNT7,0.25590885
AC097534.1,0.001625966
HMGB2,3.3027806
AC097534.2,0.042003836
SAP30,0.2805084
SCRG1,0.007136184
AC093849.1,3.01105e-05
HAND2,0.001987292
HAND2-AS1,0.0035530415
AC106895.1,0.00027099453
LINC02269,0.0005720996
AC106895.2,0.0
LINC02268,0.0013248613
AC012055.1,0.00036132603
AC012055.2,0.0
FBXO8,0.06636255
CEP44,0.14875054
AC116616.1,0.0
HPGD,0.23245208
AC096751.2,9.03315e-05
GLRA3,0.0007527625
ADAM29,0.000120442
AC105914.2,0.0
AC095050.1,9.03315e-05
AC131094.1,0.0018969608
GPM6A,0.011953877
AC097537.1,0.0
WDR17,0.004064921
SPATA4,0.0010237566
ASB5,0.0
AC019163.1,0.000120442
SPCS3,0.7234144
AC093801.1,9.03315e-05
VEGFC,0.042214673
AC092673.1,0.0
LINC02509,0.0
AC097518.1,0.0
NEIL3,0.08957837
AC027627.1,9.03315e-05
AGA,0.11375903
AC078881.1,0.00078287296
AC103879.1,0.0
LINC01098,0.00081298343
LINC01099,0.000120442
AC020551.1,6.0221e-05
AC104803.1,3.01105e-05
LINC00290,0.0
LINC02500,0.0
TEMN3-AS1,3.01105e-05
AC098864.1,0.005209123
TENM3,0.03553019
AC079226.2,0.0
AC079226.1,0.0
AC079766.1,0.0005118786
DCTD,0.26985028
AC019193.3,3.01105e-05
AC019193.2,0.00030110503
WWC2-AS2,0.0051790117
WWC2,0.14622042
WWC2-AS1,0.0
CLDN22,0.08674804
CLDN24,0.0
CDKN2AIP,0.20836495
AC107214.1,0.0035831518
ING2,0.37513745
AC107214.2,0.005359675
RWDD4,0.3237446
TRAPPC11,0.10315935
AC108477.1,6.0221e-05
STOX2,0.08891581
ENPP6,0.0018969604
LINC02363,0.0021378442
LINC02362,0.00093342527
IRF2,0.20893891
LINC02427,0.0012044195
LINC02365,0.00021077349
CASP3,0.17913055
PRIMPOL,0.091385
CENPU,0.61641884
ACSL1,0.05245194
AC084871.2,6.0221e-05
MIR3945HG,0.0001505525
LINC01093,0.000180663
LINC02437,6.0221e-05
HELT,0.00048176805
LINC02436,0.0
SLC25A4,0.6408686
CFAP97,0.49818558
SNX25,0.04606864
LRP2BP,0.012887305
AC112722.1,9.03315e-05
ANKRD37,0.1324271
UFSP2,0.154201
C4orf47,0.013067968
CCDC110,0.039625116
AC106897.1,0.008280379
PDLIM3,0.112041295
SORBS2,0.12595414
AC093797.1,0.0029508283
AC108472.1,9.03315e-05
AC096659.1,0.0
TLR3,0.03661414
FAM149A,0.011863537
CYP4V2,0.050735626
KLKB1,0.0014151928
F11,3.01105e-05
F11-AS1,0.002077623
MTNR1A,3.01105e-05
FAT1,0.20875609
AC108865.1,0.0
AC108865.2,0.00039143654
AC110772.1,0.0
AC108474.1,0.005841442
AC097652.1,3.01105e-05
LINC02515,0.0
AC093763.1,0.0005118786
LINC02492,0.0014754137
AC097521.1,0.0
ZFP42,0.006022102
TRIML2,0.00021077349
TRIML1,3.01105e-05
AC138781.1,3.01105e-05
LINC02434,0.00084309385
LINC01060,0.00024088401
LINC02508,0.0
AC093909.4,9.03315e-05
AC122138.1,9.03315e-05
AC107391.1,0.0
AC105924.1,0.0
LINC01262,0.0
AF250324.1,0.00027099453
FRG1-DT,0.0024991694
LINC01596,3.01105e-05
FRG1,0.428246
FRG2,3.01105e-05
DBET,3.01105e-05
DUX4,0.0
PLEKHG4B,0.1730168
LRRC14B,0.00030110503
CCDC127,0.24278006
SDHA,0.94529873
AC021087.1,0.0007527625
PDCD6,2.023842
AHRR,0.004426249
EXOC3-AS1,0.09174652
EXOC3,0.25813624
SLC9A3,0.10761609
AC106772.1,0.00033121553
CEP72,0.07500409
TPPP,0.013369088
AC026740.1,0.009906333
ZDHHC11B,0.005179013
ZDHHC11,0.016952273
BRD9,0.6169922
TRIP13,0.4007576
AC122719.1,0.0
AC122719.2,0.0
AC116351.1,0.001415193
AC116351.2,0.00042154704
NKD2,0.00499835
SLC12A7,0.18849461
AC114291.1,6.0221e-05
SLC6A19,3.01105e-05
SLC6A18,0.0
TERT,0.0099966675
CLPTM1L,0.88351995
LINC01511,6.0221e-05
SLC6A3,3.01105e-05
LPCAT1,0.18418868
AC091849.2,0.00030110503
AC026412.3,0.0010839776
AC112176.1,0.001114088
MRPL36,0.9676279
NDUFS6,3.8392396
IRX4,0.00054198905
AC025183.1,0.0
AC025183.2,0.0
AC126768.2,0.00027099453
AC126768.1,0.0
AC126768.3,6.0221e-05
AC091891.2,0.0012947508
AC091891.1,0.0
IRX2,0.0021077339
C5orf38,0.0019270709
LINC01019,0.00033121553
LINC02162,0.0
LINC01017,6.0221e-05
IRX1,0.03808974
AC016595.1,6.0221e-05
AC025187.1,0.0
LINC02063,0.0
AC106799.3,0.000120442
AC106799.2,0.0
AC106799.1,0.0
LINC02114,0.0
AC026719.1,0.0
AC026719.2,0.0
AC010451.3,0.0
AC010451.1,0.0
LINC01020,0.0006925415
AC010451.2,0.0
LINC02121,0.0
AC022424.1,0.0
ADAMTS16,0.0077986205
AC022424.2,0.00054198905
ICE1,0.38046372
AC010266.2,0.0
LINC02145,0.0026798332
MED10,0.6223816
UBE2QL1,0.00033121553
LINC01018,0.00511879
NSUN2,0.23736131
SRD5A1,0.12589452
LINC02102,0.000722652
TENT4A,0.1570617
AC122710.2,3.01105e-05
AC122710.3,6.0221e-05
LINC02236,0.0
AC122710.1,3.01105e-05
LINC02196,0.0
LINC02123,0.0
AC027343.1,0.0
LINC02142,3.01105e-05
ADCY2,0.0037337043
AC093305.1,0.0
C5orf49,0.033542987
MTRR,0.102376625
FASTKD3,0.053385288
AC025174.1,6.0221e-05
LINC02226,9.03315e-05
AC091965.1,0.0
AC091965.4,0.0017765185
MIR4458HG,0.4559108
AC091932.1,0.0
LINC02199,0.0
AC021088.1,3.01105e-05
SEMA5A,0.07157176
AC091906.1,0.0
SEMA5A-AS1,6.0221e-05
SNHG18,0.10153296
TAS2R1,0.00021077349
LINC02112,0.0005720996
LINC02221,0.0
AC034229.1,0.0005720996
AC034229.2,6.0221e-05
AC034229.4,0.0025292803
FAM173B,0.1119523
AC012640.1,0.0044864696
CCT5,2.5357091
AC012640.4,0.0022883965
AC012640.3,0.0001505525
CMBL,0.27340156
AC012640.2,0.042244673
MARCH6,0.8111472
ROPN1L-AS1,3.01105e-05
ROPN1L,0.007196404
LINC01513,0.0015657451
AC092336.1,6.0221e-05
LINC02212,3.01105e-05
LINC02213,0.000120442
ANKRD33B,0.14670111
ANKRD33B-AS1,3.01105e-05
DAP,0.48475504
AC012629.2,0.00033121553
AC012629.1,3.01105e-05
CTNND2,0.008701929
AC106771.1,0.0017765184
LINC01194,0.0074372888
DNAH5,0.025202455
AC016576.1,9.03315e-05
TRIO,0.24458547
OTULINL,0.0934322
AC010491.1,0.009876228
OTULIN,0.28776306
ANKH,0.23778166
AC016575.1,0.005540336
AC016651.1,0.0
LINC02149,0.000120442
FBXL7,0.022552812
AC010638.1,0.0
MARCH11,0.0010839776
AC016650.1,0.0
AC092335.1,0.0
LINC02150,0.000120442
ZNF622,0.27945316
RETREG1,0.065248564
AC022113.1,9.03315e-05
AC022113.2,0.000120442
MYO10,0.4860556
BASP1,0.17060731
AC026790.1,0.0
BASP1-AS1,0.000120442
AC026785.2,0.0015657453
AC026785.3,3.01105e-05
LINC02111,0.0
LINC02217,0.0
LINC02218,0.0
AC106774.10,0.0
AC106774.8,0.0
AC233724.15,0.0
AC233724.6,0.0
H3.Y,0.0
LINC02223,0.0012947508
LINC02100,0.00096353574
AC106744.1,6.0221e-05
AC106744.2,3.01105e-05
CDH18,0.032910638
LINC02241,0.005450006
LINC02146,0.0
AC093274.1,0.004125143
AC091946.2,0.0017162975
AC091946.1,0.00021077349
CDH12,0.027551074
AC010445.1,0.0
PRDM9,0.0016560766
C5orf17,0.010990328
CDH10,0.00021077349
LINC02228,0.002258286
LINC02211,0.0025593909
AC099499.2,9.03315e-05
AC099499.1,0.0
AC106754.1,0.00030110503
AC022140.1,0.00084309385
CDH9,3.01105e-05
AC113355.1,3.01105e-05
PURPL,0.007437293
LINC02103,0.0
AC008825.1,0.00084309385
LINC02109,0.0055704466
LINC02064,0.0
AC113386.1,0.0001505525
CDH6,0.80360246
DROSHA,0.30576512
C5orf22,0.16654609
PDZD2,0.18560441
AC022447.3,0.0
AC022447.1,0.0
AC022447.7,0.0
AC025178.1,0.0012044195
GOLPH3,0.53644997
AC025181.2,0.06883166
MTMR12,0.31817013
ZFR,0.80754566
SUB1,4.3559275
LINC02061,0.0
NPR3,0.101803854
AC010343.3,0.0005720995
LINC02120,6.0221e-05
AC034223.1,3.01105e-05
AC034223.2,0.0
LINC02160,0.0012646405
AC034231.1,0.0053295633
TARS,1.203362
AC034232.2,0.0
ADAMTS12,0.017614685
RXFP3,0.0
SLC45A2,0.0017765184
AMACR,0.014964962
C1QTNF3-AMACR,0.0006323206
C1QTNF3,0.050916333
AC139792.1,0.001174309
AC025754.2,0.001625966
RAI14,0.61567616
AC025754.1,9.03315e-05
AC026801.2,0.026888615
TTC23L,0.0060522137
RAD1,0.5160082
BRIX1,0.93976974
DNAJC21,1.3287516
AGXT2,0.0
PRLR,0.07232483
SPEF2,0.13833126
AC137810.1,0.0
IL7R,0.001415193
CAPSL,0.01261631
AC112204.2,0.0
UGT3A1,0.0058715483
UGT3A2,0.0013850823
LMBRD2,0.11951064
SKP2,0.24455716
NADK2,0.18710913
NADK2-AS1,0.00027099453
RANBP3L,0.00039143654
SLC1A3,0.31684622
AC008957.2,3.01105e-05
AC008957.1,0.00030110503
AC026741.1,0.002800276
NIPBL,1.2754946
CPLANE1,0.41478658
NUP155,0.38455853
WDR70,0.36483744
GDNF-AS1,0.0010839778
GDNF,0.0009635358
LINC02117,0.0
AC008869.1,0.0
AC034226.1,0.0
LINC02107,3.01105e-05
LINC02119,0.0
EGFLAM,0.05037439
EGFLAM-AS4,0.0
EGFLAM-AS3,0.0
EGFLAM-AS2,0.0
EGFLAM-AS1,0.0
AC010457.1,0.001114088
LIFR,0.19809891
LIFR-AS1,0.036252785
AC010425.1,0.0001505525
OSMR-AS1,0.041582234
AC091435.2,0.0
OSMR,0.17316888
RICTOR,0.34617132
FYB1,0.004486464
C9,0.000120442
DAB2,0.042937472
LINC02104,3.01105e-05
LINC00603,6.0221e-05
LINC00604,0.0
AC093277.1,0.0
TTC33,0.09280044
PTGER4,0.032850385
PRKAA1,0.26481667
RPL37,40.140636
CARD6,0.053084258
C7,0.0015958559
MROH2B,0.0
C6,0.00090331485
PLCXD3,0.035018474
OXCT1,0.31727198
C5orf51,0.18141964
FBXO4,0.17220627
AC108099.1,0.0
GHR,0.0076781735
CCDC152,0.020113906
SELENOP,2.2731895
AC008945.1,0.00033121553
AC008875.1,0.0036734834
AC025171.3,0.009063244
AC025171.5,0.0010839776
ANXA2R,0.030290999
AC025171.2,0.01333898
AC025171.4,0.0061425427
ZNF131,0.5570732
NIM1K,0.000722652
AC114947.2,0.00078287296
HMGCS1,0.5519656
CCL28,0.34686866
TMEM267,0.18825328
C5orf34,0.1254736
AC114956.2,0.0005720996
AC114956.1,0.0054500056
PAIP1,1.0995075
NNT-AS1,0.36905533
NNT,0.36429802
FGF10,3.01105e-05
FGF10-AS1,0.0
LINC02224,0.0
AC093292.1,3.01105e-05
MRPS30-DT,0.032519195
AC093297.1,0.0
MRPS30,0.37338963
AC093297.2,0.03510862
AC114954.1,6.0221e-05
HCN1,0.0006323206
AC122694.1,3.01105e-05
EMB,0.0545296
AC112187.3,0.00090331485
PARP8,0.10129213
AC022441.1,0.0
AC022441.2,0.0
AC008808.2,3.01105e-05
LINC02106,0.000120442
AC008808.1,0.0
AC010478.1,0.0013248613
ISL1,0.0042756945
AC091860.2,0.0
LINC02118,0.0
AC022126.1,0.0
ITGA1,0.018156713
PELO,0.17130207
AC025180.1,0.0
ITGA2,0.043509353
AC008966.2,0.0009635358
MOCS2,0.31916785
AC008966.1,0.0267381
FST,0.16461496
NDUFS4,0.8729635
LINC02105,0.000120442
AC025175.1,0.00036132603
ARL15,0.016048953
LINC01033,0.00030110503
HSPB3,0.00084309385
SNX18,0.12947771
AC112198.3,0.0
ESM1,0.0010237569
GZMK,0.0001505525
AC034238.3,3.01105e-05
AC034238.2,0.0
GZMA,0.0004516575
CDC20B,0.0037638121
GPX8,0.25629932
MCIDAS,0.0025292803
CCNO,0.104303345
AC026704.1,0.0043058055
DHX29,0.4688886
MTREX,0.33409852
PLPP1,0.04365983
SLC38A9,0.07154145
DDX4,0.0001505525
IL31RA,0.0001505525
IL6ST,0.34816074
AC008914.1,0.0007527625
AC008892.1,0.00024088401
AC016596.1,0.012556084
ANKRD55,0.0
AC034245.1,0.0
LINC01948,0.0019270708
C5orf67,0.00024088401
AC008940.1,0.0
MAP3K1,0.28643873
AC008937.2,0.00033121553
AC008937.1,0.0
SETD9,0.11701049
MIER3,0.085031115
AC008937.3,0.0020776233
AC016644.1,0.0
GPBP1,0.8720021
AC025470.2,3.01105e-05
ACTBL2,0.0031917125
AC008780.1,0.000120442
AC008780.2,0.00042154698
AC106822.1,0.0
LINC02225,3.01105e-05
LINC02101,0.0
PLK2,0.18972749
GAPT,0.000180663
LINC02108,0.00021077349
RAB3C,9.03315e-05
AC016642.1,0.001174309
AC008852.1,0.0
PDE4D,0.14513586
AC092343.1,0.0018367394
AC034234.1,9.03315e-05
PART1,0.8212547
DEPDC1B,0.12577371
ELOVL7,0.05708882
AC104113.1,0.0025593909
ERCC8,0.060732048
AC022445.1,0.0
NDUFAF2,0.45796043
SMIM15,0.5495193
SMIM15-AS1,0.00033121553
LINC02057,0.00060221006
ZSWIM6,0.15814495
AC026746.1,0.0001505525
C5orf64-AS1,0.0
AC026434.1,0.0
KIF2A,0.57594854
DIMT1,0.16419715
IPO11,0.0969259
LRRC70,0.0005118786
HTR1A,6.0221e-05
RNF180,0.0741611
RGS7BP,0.008129829
SHISAL2B,0.0003914365
SREK1IP1,0.41264898
CWC27,0.30655035
AC092354.2,0.0015657451
AC092354.1,0.0013549719
ADAMTS6,0.052391857
AC025176.1,0.004757466
CENPK,0.47117782
PPWD1,0.14528757
TRIM23,0.09135495
TRAPPC13,0.09436616
SHLD3,0.024118552
SGTB,0.033994585
NLN,0.23287416
AC010359.1,0.004727354
ERBIN,0.414757
SREK1,0.6858239
AC025442.1,3.01105e-05
LINC02065,0.00060221006
AC113378.1,0.00027099453
LINC02229,3.01105e-05
MAST4,0.17816588
MAST4-AS1,0.009424571
CD180,0.0011441987
AC010420.1,0.0
AC112206.2,0.0019270708
LINC02242,0.000722652
AC106798.1,0.0012044195
AC024581.1,0.0015055242
LINC02219,0.0
PIK3R1,0.21507953
AC024579.1,0.0
AC010280.2,0.0005118786
AC010280.3,0.0
AC010280.1,0.0009936462
AC093523.1,6.0221e-05
AC093248.1,0.0
LINC02198,0.00033121553
AC010273.2,0.0034928198
SLC30A5,0.21715839
AC010273.1,0.0021077334
CCNB1,0.537453
CENPH,0.5095913
MRPS36,0.5560495
CDK7,0.08918654
CCDC125,0.09629353
AK6,0.34668487
TAF9,0.3882079
RAD17,0.14679292
MARVELD2,0.1672982
AC145146.1,0.0
OCLN,0.24799009
GTF2H2C,0.058774907
SERF1B,0.0022883965
SMN2,0.013429303
AC146944.4,0.007979273
SERF1A,0.011411878
SMN1,0.031706207
NAIP,0.10677321
GTF2H2,0.17868002
LINC02197,0.012827095
AC145141.2,6.0221e-05
AC145141.1,0.0007527625
BDP1,0.81936604
MCCC2,0.31802642
CARTPT,0.02959862
