,Cancer.cell.4
AL137186.2,0.010452191
IL15RA,0.05774829
IL2RA,0.0
AL137186.1,0.0
RBM17,1.2835383
PFKFB3,0.092763186
AL157395.1,0.0005226096
AL137145.2,0.0052260957
AL137145.1,0.0073165335
PRKCQ,0.045728344
AL158210.1,0.0
LINP1,0.041547492
AL590637.1,0.00078391447
LINC00707,0.008623057
AL392086.1,0.0
AL590095.1,0.0
SFMBT2,0.020381792
AL139125.1,0.0
AL445070.1,0.0
ITIH5,0.22681238
ITIH2,0.00078391447
KIN,0.3585082
ATP5F1C,3.152168
TAF3,0.16566722
GATA3,0.023256147
GATA3-AS1,0.0013065242
AL390294.1,0.0002613048
LINC00708,0.0
AL390835.1,0.0
AC025946.1,0.0
AC044784.2,0.0
AC044784.1,0.0
AL157401.1,0.0
AL138775.1,0.0
AL583859.1,0.0
AL583859.2,0.0
SFTA1P,0.013849157
CELF2,0.18500374
AL136369.2,0.0005226096
AL136369.1,0.0
AL162408.1,0.0
CELF2-AS2,0.0
AL136320.1,0.0
CELF2-AS1,0.0002613048
USP6NL,0.15364736
AL512631.2,0.0
AL512631.1,0.0
ECHDC3,0.2059078
PROSER2,0.110531956
PROSER2-AS1,0.0073165335
UPF2,0.6921959
DHTKD1,0.24222878
SEC61A2,0.071074784
NUDT5,0.71701944
CDC123,0.65691745
AL512770.1,0.0073165335
CAMK1D,0.16070254
CCDC3,0.17246121
OPTN,1.283281
MCM10,0.041024875
UCMA,0.0
PHYH,0.2592136
SEPHS1,0.34988552
AL355870.1,0.0020904385
BEND7,0.34204626
AL590677.1,0.0010452193
PRPF18,0.22472146
AL157392.5,0.014633075
FRMD4A,0.12699425
AL157392.4,0.0054874006
AL157392.1,0.0
AL157392.2,0.0
AC044781.1,0.0
AL157896.1,0.0
FAM107B,0.3961359
AL158168.1,0.0002613048
CDNF,0.01672352
HSPA14,0.074210435
HSPA14-1,0.19441044
AC069544.1,0.02822095
SUV39H2,0.06245178
DCLRE1C,0.18604873
MEIG1,0.009668277
OLAH,0.0005226096
ACBD7,0.0052260957
RPP38,0.39117047
NMT2,0.10164769
FAM171A1,0.22289243
AL607028.1,0.0010452193
ITGA8,0.014633076
MINDY3,0.0964215
PTER,0.12751688
C1QL3,0.0026130483
RSU1,0.26548475
CUBN,0.021427013
AC067747.1,0.0018291338
TRDMT1,0.06428088
VIM-AS1,0.043115303
VIM,11.034274
AL133415.1,0.0013065242
ST8SIA6,0.0013065242
ST8SIA6-AS1,0.0013065242
HACD1,0.09903448
STAM-AS1,0.021949623
STAM,0.20303328
AC069542.1,0.0
TMEM236,0.0010452193
MRC1,0.0010452193
AC069023.1,0.0
SLC39A12,0.0
SLC39A12-AS1,0.0
CACNB2,0.013065245
AL450384.2,0.028482253
AL450384.1,0.0005226096
NSUN6,0.23517373
ARL5B,0.29840913
AL512641.1,0.0
MALRD1,0.0026130483
AL157895.1,0.0002613048
PLXDC2,0.6203348
AC069549.1,0.0002613048
NEBL,0.06637129
C10orf113,0.0010452193
NEBL-AS1,0.0054874006
AL158209.1,0.0
CASC10,0.055135287
SKIDA1,0.016984822
MLLT10,0.28273082
DNAJC1,0.46119964
EBLN1,0.0002613048
AL157831.2,0.0
AL158211.1,0.0013065242
COMMD3,0.5283544
COMMD3-BMI1,0.0
BMI1,0.16331556
AL158211.4,0.0005226096
AL158211.2,0.0010452193
AL158211.3,0.0002613048
SPAG6,0.003658267
AL513128.2,0.0
PIP4K2A,0.14397928
ARMC3,0.087798335
MSRB2,0.960036
PTF1A,0.0
C10orf67,0.008361752
AL606469.1,0.0010452193
OTUD1,0.18239056
KIAA1217,0.9425311
ARHGAP21,0.49072635
PRTFDC1,0.10217011
AL512598.1,0.009406972
ENKUR,0.028220948
THNSL1,0.10608982
LINC01516,0.0
GPR158-AS1,0.0
GPR158,0.026391808
LINC00836,0.0005226096
AL358612.1,0.0
MYO3A,0.0263918
GAD2,0.0
APBB1IP,0.015416988
AL390961.1,0.0
PDSS1,0.061929163
AL390961.2,0.0005226096
ABI1,0.33969435
ANKRD26,0.2929216
YME1L1,0.9720576
MASTL,0.06140656
ACBD5,0.19441037
AL160291.1,0.0005226096
AL355493.2,0.0
RAB18,0.640977
MKX,0.009406973
MKX-AS1,0.0002613048
ARMC4,0.009406972
AL390866.1,0.0
MPP7,0.31643867
AC022021.1,0.0020904385
AL358234.1,0.0
WAC-AS1,0.48210365
WAC,0.9367803
BAMBI,0.038673136
AL355376.1,0.0
LINC00837,0.0
LYZL1,0.0
SVIL,0.60883564
JCAD,0.101386264
MTPAP,0.22393756
MAP3K8,0.20198834
AL590068.1,0.0002613048
AL590068.2,0.0
LYZL2,0.00078391447
AL451107.1,0.0005226096
ZNF438,0.04677354
AL356258.1,0.0013065242
ZEB1-AS1,0.038150534
ZEB1,0.1424113
AL161935.1,0.0
AL161935.3,0.0
ARHGAP12,0.27515247
KIF5B,1.5853539
AL158834.2,0.0
EPC1,0.6482941
AL158834.1,0.0
AL391839.2,0.0005226096
AL391839.1,0.0
CCDC7,0.05800961
AL365203.2,0.016723514
ITGB1,3.41138
ITGB1-DT,0.0018291338
AL121748.1,0.0
NRP1,0.19519468
AL121748.2,0.0002613048
AL353600.1,0.0013065242
AL450313.1,0.0
LINC00838,0.0
AL117338.1,0.0015678289
PARD3,0.46982247
PARD3-AS1,0.014633076
AL392046.2,0.0033969625
CUL2,0.34204558
AL392046.1,0.0013065242
CREM,0.25424904
AL117336.1,0.0005226096
CCNY,0.6104038
AL117336.3,0.056703065
AL121749.1,0.0002613048
GJD4,0.0005226096
FZD8,0.060622673
PCAT5,0.0013065242
AL365500.1,0.0
AL590730.1,0.0
ANKRD30A,0.0002613048
AL157387.1,0.0
MTRNR2L7,0.0
AL132657.1,0.0031356574
ZNF248,0.26078156
AL132657.2,0.0
AL135791.1,0.043115295
ZNF25,0.044683143
AL117337.1,0.0
ZNF33A,0.5957711
ZNF37A,0.5565757
AL117339.5,0.057748307
AL117339.4,0.009668277
AL133216.1,0.00078391447
IGKV1OR10-1,0.0
LINC00839,0.06506487
ZNF33B,0.26025873
LINC01518,0.0020904385
AL022344.1,0.0005226096
AL022344.2,0.0013065242
BMS1,0.41912946
AL365199.1,0.0
LINC01264,0.0
RET,0.014110465
AC010864.1,0.009668277
CSGALNACT2,0.13457218
RASGEF1A,0.081527
AC068707.1,0.0002613048
FXYD4,0.00601001
HNRNPF,1.5532109
AL450326.1,0.031356614
ZNF487,0.09459233
ZNF239,0.04938658
ZNF485,0.046250947
ZNF32-AS3,0.0
AL645634.2,0.0002613048
ZNF32,0.31016746
ZNF32-AS1,0.0002613048
ZNF32-AS2,0.0010452193
AL645634.1,0.0
AL355989.1,0.0
LINC00619,0.0010452193
LINC00840,0.00078391447
AL139237.2,0.0
AL139237.1,0.0
LINC00841,0.0
AL137026.2,0.0
AL137026.1,0.0041808765
C10orf142,0.0002613048
CXCL12,0.28037927
AL356157.1,0.0
TMEM72-AS1,0.00078391447
AL353801.2,0.0
TMEM72,0.0010452193
AL353801.1,0.0
RASSF4,0.07316523
DEPP1,0.2780275
C10orf25,0.025346592
ZNF22,0.6070073
AL358394.1,0.0002613048
OR13A1,0.0002613048
ALOX5,0.035798796
AL731567.1,0.0
MARCH8,0.08753707
ZFAND4,0.03266314
WASHC2C,0.14084353
AGAP4,0.027959645
TIMM23,0.21061115
NCOA4,0.41390368
MSMB,0.0002613048
ANTXRL,0.003658267
ANXA8L1,0.021688312
LINC00842,0.025085287
GPRIN2,0.018030044
SYT15,0.008623057
AL356056.2,0.007055229
AL356056.1,0.0033969625
AL356056.3,0.0
PTPN20,0.04363791
GDF10,0.005487401
GDF2,0.0
RBP3,0.0
ZNF488,0.0023517434
ANXA8,0.047557496
FAM25G,0.0
AL591684.1,0.0
AGAP9,0.033969667
BX547991.1,0.00078391447
FO681492.1,0.0
AC245041.2,0.062190514
NPY4R2,0.0
AC245041.1,0.007055229
FAM25C,0.0002613048
FRMPD2,0.0026130483
MAPK8,0.18056136
ARHGAP22,0.04625094
AC068898.1,0.0
WDFY4,0.0010452193
LRRC18,0.0
AC060234.1,0.0
VSTM4,0.02795964
FAM170B-AS1,0.0
FAM170B,0.0
TMEM273,0.0065326197
C10orf71-AS1,0.0
C10orf71,0.0002613048
DRGX,0.0010452193
AL138760.1,0.0002613048
ERCC6,0.1674963
CHAT,0.0
SLC18A3,0.0020904385
C10orf53,0.00078391447
OGDHL,0.10896415
PARG,0.16331534
TIMM23B,0.078130014
LINC00843,0.0013065242
AGAP6,0.04677354
WASHC2A,0.17272234
ASAH2,0.0026130483
SGMS1,0.2022495
AL117341.1,0.0
SGMS1-AS1,0.023256151
ASAH2B,0.020643095
A1CF,0.0005226096
AL731537.2,0.0
PRKG1,0.09041143
AL731537.1,0.0018291338
AC022537.1,0.0
CSTF2T,0.13065258
PRKG1-AS1,0.0
DKK1,0.020381782
LINC01468,0.0
AC074327.1,0.00078391447
MBL2,0.0
AC073174.1,0.013326548
AC036101.1,0.0
PCDH15,0.0052260966
AL353784.1,0.0
AL355314.1,0.0
AL355314.2,0.0
MTRNR2L5,0.0
ZWINT,0.14998911
IPMK,0.06976829
CISD1,0.7008174
AC016396.1,0.0002613048
AC016396.2,0.0005226096
UBE2D1,0.24066086
TFAM,0.55343956
BICC1,0.25241956
LINC00844,0.0010452193
PHYHIPL,0.10818018
FAM13C,0.03344705
AC025038.1,0.0
AC026391.1,0.0
SLC16A9,0.11079328
MRLN,0.0033969625
CCDC6,1.3898884
LINC01553,0.0002613048
ANK3,0.2968415
AL592430.1,0.0005226096
AL592430.2,0.0
AC022390.1,0.0044421814
CDK1,0.16462201
RHOBTB1,0.06245175
LINC00845,0.0
TMEM26,0.015155687
TMEM26-AS1,0.0005226096
CABCOCO1,0.007839143
AL451049.1,0.0
AC022398.1,0.0
ARID5B,1.3138528
RTKN2,0.063497
AC024597.1,0.0002613048
ZNF365,0.009406972
AL133417.1,0.0
ADO,0.08414008
EGR2,0.07159741
AL590502.1,0.0
NRBF2,0.3153933
JMJD1C,0.7773827
JMJD1C-AS1,0.014110465
REEP3,0.49412337
AC022387.1,0.0
AC012558.1,0.0
AC024600.1,0.0
AL513321.2,0.0
AL592466.1,0.0
LINC01515,0.020643096
CTNNA3,0.0041808765
LRRTM3,0.0
AL139240.1,0.0
DNAJC12,0.041547496
AL133551.1,0.005748705
SIRT1,0.102692835
HERC4,0.3956135
MYPN,0.0002613048
ATOH7,0.0018291338
AC016395.1,0.0013065242
PBLD,0.039457053
HNRNPH3,0.94723296
RUFY2,0.25842926
DNA2,0.035537492
SLC25A16,0.120984234
TET1,0.08936618
CCAR1,0.621118
STOX1,0.06036133
DDX50,0.37000558
DDX21,1.1659455
KIF1BP,0.19179763
SRGN,0.079697914
VPS26A,0.4855004
SUPV3L1,0.16070257
AL596223.1,0.0010452193
HKDC1,0.06480351
AL596223.2,0.0
HK1,0.24379657
TACR2,0.0062713143
TSPAN15,0.23700279
NEUROG3,0.0
AL450311.2,0.0
FAM241B,0.11941637
AL450311.1,0.0
COL13A1,0.08466275
AC024601.1,0.0
H2AFY2,0.18970713
AIFM2,0.12542652
TYSND1,0.1269943
SAR1A,0.7094412
PPA1,3.6645725
NPFFR1,0.047034875
LRRC20,0.03423097
EIF4EBP2,0.45989317
NODAL,0.0002613048
PALD1,0.024823982
PRF1,0.0028743527
ADAMTS14,0.0436379
TBATA,0.0002613048
SGPL1,0.5348863
PCBD1,1.7457968
AC073176.3,0.0002613048
AC073176.2,0.0
AC073176.1,0.0
UNC5B,0.23543511
UNC5B-AS1,0.27672118
SLC29A3,0.08440139
CDH23,0.045728356
CDH23-AS1,0.0
C10orf105,0.0005226096
VSIR,0.26679116
PSAP,2.2422822
AC073370.1,0.0002613048
CHST3,0.035014883
AC022392.1,0.0
SPOCK2,0.77476865
ASCC1,0.14920527
ANAPC16,1.6148789
DDIT4,0.8126588
DDIT4-AS1,0.0015678289
DNAJB12,0.3616438
MICU1,0.34857887
AL513185.1,0.0
MCU,0.116542
OIT3,0.00078391447
PLA2G12B,0.0
P4HA1,0.7421049
AL731563.2,0.0
AL731563.3,0.011497414
NUDT13,0.010713497
AC016394.2,0.009668277
ECD,0.13849178
FAM149B1,0.06401956
DNAJC9,0.29030836
DNAJC9-AS1,0.005748705
MRPS16,0.8609996
AC016394.1,0.033969667
CFAP70,0.062451795
ANXA7,0.6177217
AL512656.1,0.0002613048
MSS51,0.008884362
PPP3CB,0.22001797
USP54,0.13953696
AC073389.1,0.03527619
AC073389.3,0.0018291338
MYOZ1,0.023256145
SYNPO2L,0.0054874006
AC073389.2,0.0015678289
AGAP5,0.014633076
AC022400.6,0.0028743527
SEC24C,0.15416996
FUT11,0.07185868
CHCHD1,0.73609424
ZSWIM8,0.15573765
ZSWIM8-AS1,0.0
AC022400.7,0.0005226096
NDST2,0.0073165335
CAMK2G,0.17481285
AC022400.1,0.0
AC022400.2,0.0
PLAU,0.2947509
C10orf55,0.0023517434
VCL,0.90594536
AP3M1,0.1648833
ADK,0.21322425
AC022540.1,0.0010452193
AC063962.1,0.0
KAT6B,0.50562143
AC018511.2,0.0
AC018511.1,0.0
DUPD1,0.0
DUSP13,0.00078391447
SAMD8,0.14345665
VDAC2,2.2707677
COMTD1,0.55344045
ZNF503-AS1,0.008884362
AC010997.3,0.0036582674
ZNF503,1.2817061
ZNF503-AS2,0.2127017
AC010997.5,0.04337661
AC010997.4,0.010713497
AC010997.2,0.0
LRMDA,0.27044952
AC013286.1,0.0
AC024603.1,0.0
KCNMA1,0.5597125
KCNMA1-AS1,0.0031356574
KCNMA1-AS2,0.0002613048
AL731575.1,0.0002613048
KCNMA1-AS3,0.0015678289
AL450306.1,0.014633076
DLG5,0.18212926
AL391421.1,0.0002613048
POLR3A,0.16828024
RPS24,32.750904
AL731555.1,0.0
AC012560.1,0.0013065242
LINC00595,0.0023517434
AC010163.1,0.0
AC010163.2,0.0
AL583852.1,0.0
AC016820.1,0.0
ZMIZ1-AS1,0.010713497
AL356753.1,0.0
ZMIZ1,0.3666085
PPIF,0.49882737
ZCCHC24,0.11654203
AL133481.1,0.0
EIF5AL1,0.036060106
SFTPA2,0.0
SFTPA1,0.0
BX248123.1,0.0010452193
AL132656.2,0.008623057
NUTM2B-AS1,0.45309928
NUTM2B,0.00078391447
AL135925.1,0.12359733
NUTM2E,0.00078391447
SFTPD,0.032140527
SFTPD-AS1,0.015939603
TMEM254-AS1,0.011236106
TMEM254,0.14267261
PLAC9,0.03370836
ANXA11,1.9666107
LINC00857,0.026653117
MAT1A,0.007055229
AL359195.1,0.0
DYDC1,0.0018291337
DYDC2,0.037366632
FAM213A,1.2325851
TSPAN14,0.5610174
AC021028.1,0.0023517434
SH2D4B,0.0018291338
AL731544.1,0.0
NRG3,0.019859176
AC010157.1,0.0
AL390786.1,0.0
AL603756.1,0.040502265
GHITM,1.5069664
C10orf99,0.011758717
CDHR1,0.0075778384
LRIT2,0.0
LRIT1,0.0
RGR,0.0005226096
LINC00858,0.0033969625
CCSER2,0.29396656
LINC01519,0.0
AC025428.2,0.0
GRID1-AS1,0.0
GRID1,0.0033969625
AC022028.2,0.0
WAPL,0.46041536
AL731569.1,0.017507436
OPN4,0.0002613048
LDB3,0.0062713143
AC067750.1,0.015155687
BMPR1A,0.16566719
MMRN2,0.09250181
SNCG,2.3319037
ADIRF,1.2263087
AL136982.7,0.0002613048
AL136982.2,0.0
FAM25A,0.0002613048
GLUD1,0.41076785
SHLD2,0.20486252
NUTM2A-AS1,0.1661899
NUTM2A,0.0
NUTM2D,0.0015678289
LINC00864,0.0
MINPP1,0.10321546
AL138767.3,0.0
AL138767.1,0.0
PAPSS2,0.08596915
ATAD1,0.3692211
KLLN,0.008361752
PTEN,0.7423659
RNLS,0.049125273
LIPJ,0.0026130483
LIPF,0.0023517434
LIPK,0.0002613048
LIPN,0.0
LIPM,0.0
ANKRD22,0.00601001
STAMBPL1,0.037105326
ACTA2-AS1,0.0020904385
ACTA2,1.0598589
FAS,0.18474229
CH25H,0.008361753
LIPA,0.1063511
IFIT2,0.28926396
AL353751.1,0.011758719
IFIT3,0.58950037
IFIT1B,0.0
IFIT1,0.45963353
IFIT5,0.12464255
SLC16A12,0.015678292
SLC16A12-AS1,0.0
PANK1,0.06611002
AL157400.2,0.0028743527
AL157400.1,0.0002613048
AL157400.3,0.0002613048
AL157400.4,0.0005226096
KIF20B,0.28900203
LINC00865,0.027437031
LINC01374,0.0005226096
LINC01375,0.0
AL391704.2,0.0
AL391704.1,0.0002613048
AL391704.3,0.0
AL390862.1,0.0
HTR7,0.0005226096
RPP30,0.28064024
ANKRD1,0.057748344
AL365434.1,0.0
AL365434.2,0.0
LINC00502,0.0
PCGF5,0.31225777
HECTD2,0.0885823
PPP1R3C,0.013587856
TNKS2-AS1,0.011236107
TNKS2,0.35929188
FGFBP3,0.039457053
AL359198.1,0.0039195716
BTAF1,0.15756701
CPEB3,0.049386576
MARCH5,0.41364253
IDE,0.13979825
KIF11,0.08623057
HHEX,0.019859174
EXOC6,0.1411048
AL358613.1,0.0002613048
CYP26C1,0.003658267
AL358613.2,0.0
CYP26A1,0.0026130483
MYOF,0.7982889
CEP55,0.14763731
FFAR4,0.0010452193
RBP4,0.039718352
PDE6C,0.0002613048
FRA10AC1,0.32453883
LGI1,0.0013065242
AL358154.1,0.0002613048
SLC35G1,0.046250936
PLCE1,0.18291323
PLCE1-AS2,0.0005226096
AL389885.1,0.00078391447
PLCE1-AS1,0.0010452193
AL139124.1,0.0018291338
NOC3L,0.3754925
TBC1D12,0.07159737
HELLS,0.24484225
CYP2C18,0.0013065242
CYP2C19,0.0
CYP2C9,0.0002613048
CYP2C8,0.0020904385
AL157834.1,0.0
ACSM6,0.0005226096
AL157834.2,0.0010452193
PDLIM1,1.2652413
SORBS1,0.057487015
ALDH18A1,0.25424865
TCTN3,0.29030845
ENTPD1,0.049125306
ENTPD1-AS1,0.044421814
AL365273.2,0.0
CC2D2B,0.0023517434
CCNJ,0.042853992
ZNF518A,0.33525258
BLNK,0.028482247
AL136181.1,0.0
DNTT,0.0013065242
OPALIN,0.0
TLL2,0.0028743527
TM9SF3,1.194433
PIK3AP1,0.008361752
LCOR,0.36190504
SLIT1,0.0010452193
SLIT1-AS1,0.0
ARHGAP19-SLIT1,0.0
ARHGAP19,0.023778759
FRAT1,0.05879354
FRAT2,0.5066656
RRP12,0.13640128
AL355490.2,0.0002613048
PGAM1,1.3825794
EXOSC1,0.29788575
ZDHHC16,0.20460129
MMS19,0.15416996
UBTD1,0.13927566
ANKRD2,0.01907526
HOGA1,0.011758719
C10orf62,0.0010452193
MORN4,0.04520573
PI4K2A,0.07891393
AVPI1,0.08570789
MARVELD1,0.17272234
ZFYVE27,0.18761647
SFRP5,0.0028743527
LINC00866,0.0
GOLGA7B,0.0065326192
CRTAC1,0.1390142
R3HCC1L,0.08257225
LOXL4,0.054612655
AL139241.1,0.0
PYROXD2,0.05983871
HPS1,0.22733442
HPSE2,0.010190889
CNNM1,0.0018291338
GOT1,0.2819464
AL391684.1,0.018813958
LINC01475,0.0005226096
AL513542.1,0.0
NKX2-3,0.0049647912
SLC25A28,0.15704434
AL353719.1,0.0028743527
AL133353.1,0.0018291338
ENTPD7,0.02430137
CUTC,0.14789878
COX15,0.21244021
ABCC2,0.0020904385
DNMBP,0.04703486
DNMBP-AS1,0.0020904385
CPN1,0.0002613048
ERLIN1,0.15338613
CHUK,0.06898433
AL138921.2,0.0
AL138921.1,0.0005226096
CWF19L1,0.089888826
BLOC1S2,0.32453904
PKD2L1,0.0
AL139819.1,0.0
SCD,0.22916397
OLMALINC,0.0648035
WNT8B,0.0002613048
SEC31B,0.019597877
AL133352.1,0.0
NDUFB8,1.0512353
HIF1AN,0.18421963
PAX2,0.08858231
AL138762.1,0.016200908
SLF2,0.17402905
AL133215.3,0.0002613048
MRPL43,0.6887967
SEMA4G,0.01620091
AL133215.1,0.0
TWNK,0.07133607
LZTS2,0.26600745
PDZD7,0.0073165335
SFXN3,0.11419027
AL133215.2,0.007839143
KAZALD1,0.044944435
TLX1NB,0.0002613048
TLX1,0.0
LINC01514,0.0
LBX1,0.0
AL133387.2,0.0005226096
AL133387.1,0.0
AL133387.3,0.0
BTRC,0.11419036
DPCD,0.4102455
POLL,0.14345649
FBXW4,0.19414903
AC010789.1,0.0018291338
FGF8,0.0
NPM3,0.25215837
OGA,0.6710283
KCNIP2-AS1,0.0005226096
KCNIP2,0.00601001
ARMH3,0.06689393
HPS6,0.09119534
LDB1,0.19859132
PPRC1,0.13169771
NOLC1,0.439773
ELOVL3,0.009145667
PITX3,0.00078391447
GBF1,0.15678303
NFKB2,0.16880284
PSD,0.034492277
FBXL15,0.33185497
CUEDC2,0.52417326
C10orf95,0.036844023
MFSD13A,0.018552655
ACTR1A,0.21871147
AL121928.1,0.0015678289
SUFU,0.049386576
TRIM8,0.5322731
AL391121.1,0.034753583
ARL3,0.692717
SFXN2,0.06689392
WBP1L,0.24405794
CYP17A1,0.0099295825
CYP17A1-AS1,0.0047034863
AL358790.1,0.0010452193
BORCS7,0.39273807
BORCS7-ASMT,0.0
AS3MT,0.0002613048
AL356608.1,0.0005226096
CNNM2,0.042592693
NT5C2,0.21714365
RPEL1,0.0005226096
INA,0.010190887
PCGF6,0.06532607
TAF5,0.033185747
ATP5MD,3.3795109
PDCD11,0.32114246
CALHM2,0.10007972
AL139339.2,0.0028743527
AL139339.1,0.0020904385
CALHM1,0.0
CALHM3,0.0054874006
NEURL1-AS1,0.0002613048
NEURL1,0.017507432
SH3PXD2A,0.2853439
AL121929.2,0.007055229
SH3PXD2A-AS1,0.0049647912
STN1,0.118109845
SLK,0.4559729
COL17A1,0.010190887
SFR1,0.0770848
CFAP43,0.031095302
GSTO1,0.79541135
GSTO2,0.201727
ITPRIP,0.06428089
AL162742.2,0.0
AL162742.1,0.00078391447
CFAP58-DT,0.0002613048
CFAP58,0.0073165335
AL161646.1,0.0
AL161646.2,0.0
SORCS3,0.0015678289
AL731574.1,0.0
AL353148.1,0.0002613048
SORCS1,0.013065244
LINC01435,0.0
AL353740.1,0.0
AL356476.1,0.0
XPNPEP1,0.17429017
ADD3,0.6754712
MXI1,0.41886917
AL360182.2,0.0
SMNDC1,0.3266293
AL355512.1,0.0010452193
DUSP5,0.12229065
SMC3,0.76536167
RBM20,0.007839143
AL136368.1,0.0002613048
PDCD4-AS1,0.017768737
PDCD4,0.7708493
BBIP1,0.18970692
AL158163.2,0.0049647912
AL158163.1,0.006793924
SHOC2,0.3600759
ADRA2A,0.034753576
GPAM,0.083617434
TECTB,0.0
ACSL5,0.08492401
AL157786.1,0.0039195716
ZDHHC6,0.1816065
VTI1A,0.11837122
AL139120.1,0.0
TCF7L2,0.33864936
AL158212.2,0.012020023
HABP2,0.0002613048
NRAP,0.0033969625
CASP7,0.13953702
AL592546.1,0.0
PLEKHS1,0.070813544
DCLRE1A,0.034492273
NHLRC2,0.18813926
ADRB1,0.0026130483
CCDC186,0.69428504
TDRD1,0.0005226096
VWA2,0.011758719
AC005383.1,0.0033969625
AFAP1L2,0.1442404
ABLIM1,0.8071718
AL137025.1,0.0013065242
FAM160B1,0.16017996
TRUB1,0.13561739
AL355340.1,0.0
ATRNL1,0.0075778384
GFRA1,0.025607891
CCDC172,0.0
PNLIPRP3,0.0
PNLIP,0.0
PNLIPRP1,0.0
C10orf82,0.014110465
AC016825.1,0.0023517434
HSPA12A,0.20434019
ENO4,0.009668277
SHTN1,0.49360046
VAX1,0.0002613048
MIR3663HG,0.0
AL731557.1,0.0
SLC18A2,0.0005226096
AL391988.1,0.0028743527
PDZD8,0.2743689
AC005871.2,0.0
EMX2OS,0.5152911
EMX2,1.2550501
AC005871.1,0.0
AL139121.1,0.00078391447
AL513324.1,0.00078391447
RAB11FIP2,0.31852913
AC022395.1,0.0010452193
CASC2,0.037105326
FAM204A,0.67834514
LINC00867,0.0026130485
PRLHR,0.00078391447
CACUL1,0.5594484
AL157788.1,0.0
NANOS1,0.048341375
EIF3A,1.9637328
FAM45A,0.33054885
SFXN4,0.3645177
PRDX3,0.9994955
GRK5,0.019336568
AL583824.1,0.0
RGS10,0.4855018
TIAL1,0.6268652
BAG3,0.16723509
INPP5F,0.11314505
MCMBP,0.20982729
SEC23IP,0.26548475
PLPP4,0.096160136
LINC01561,0.0033969625
WDR11-AS1,0.0065326192
WDR11,0.347011
AC010998.2,0.0020904385
AC010998.1,0.0
AC010998.3,0.0
LINC01153,0.0
FGFR2,0.23987712
AC009988.1,0.0
ATE1,0.14450184
AL731566.2,0.0031356574
NSMCE4A,0.258168
AL731566.1,0.0047034863
TACC2,0.17141594
BTBD16,0.0031356574
PLEKHA1,0.43219483
ARMS2,0.0005226096
HTRA1,0.8050825
DMBT1,0.04154747
C10orf120,0.0002613048
CUZD1,0.0039195716
FAM24B,0.019597873
FAM24A,0.0
C10orf88,0.06480346
PSTK,0.10347675
IKZF5,0.081526995
ACADSB,0.085707925
HMX3,0.0002613048
HMX2,0.0002613048
BUB3,0.47295797
AL160290.2,0.0
AL357127.1,0.0
GPR26,0.0005226096
CPXM2,0.05957747
AC009987.1,0.0
CHST15,0.09276313
OAT,0.39143202
NKX1-2,0.0
LHPP,0.101386294
AC068896.1,0.0010452193
FAM53B,0.09694414
AL513190.1,0.0013065242
FAM53B-AS1,0.0
EEF1AKMT2,0.20590785
ABRAXAS2,0.17063187
ZRANB1,0.27358535
AL731577.1,0.00601001
CTBP2,0.9286809
AL731571.1,0.0020904385
AL157888.1,0.003919572
TEX36,0.00078391447
AL158835.1,0.022733536
EDRF1,0.19258125
EDRF1-AS1,0.0020904385
MMP21,0.0010452193
UROS,0.64123785
BCCIP,0.3357751
DHX32,0.20015912
FANK1,0.07238127
FANK1-AS1,0.0
ADAM12,0.15025051
LINC00601,0.0002613048
C10orf90,0.0
DOCK1,0.2048627
AL359094.1,0.0026130483
FAM196A,0.0023517434
NPS,0.0
FOXI2,0.0002613048
CLRN3,0.0005226096
PTPRE,0.0987732
AL158166.2,0.0
MKI67,0.25921422
AL390763.2,0.0002613048
AL390763.1,0.0005226096
AL355537.1,0.0002613048
AL355537.2,0.0
AL391869.1,0.0
MGMT,0.995837
AL157832.2,0.0005226096
AL157832.1,0.007055229
AL157832.3,0.0120200245
EBF3,0.01228133
AL354950.2,0.0031356574
AL354950.1,0.006793924
C10orf143,0.04546704
GLRX3,0.6349661
AL355500.1,0.0005226096
TCERG1L,0.0010452193
TCERG1L-AS1,0.0002613048
LINC01164,0.0
FP565171.1,0.0
PPP2R2D,0.24876152
BNIP3,0.9992326
AL162274.2,0.01228133
AL162274.1,0.003658267
JAKMIP3,0.0044421814
AL512622.1,0.0002613048
DPYSL4,0.012803939
STK32C,0.11340629
LRRC27,0.082833566
PWWP2B,0.22263116
AL451069.2,0.0028743527
AL451069.3,0.0005226096
C10orf91,0.0013065242
AL451069.1,0.0073165335
LINC01165,0.0
INPP5A,0.08962751
NKX6-2,0.0026130483
CFAP46,0.056703098
LINC01166,0.0015678289
LINC01167,0.0
LINC01168,0.0
ADGRA1,0.00078391447
ADGRA1-AS1,0.0002613048
KNDC1,0.008623057
UTF1,0.0002613048
VENTX,0.0002613048
MIR202HG,0.0002613048
AL592071.1,0.0023517434
ADAM8,0.035537492
TUBGCP2,0.532796
AL360181.2,0.0020904385
ZNF511,0.3749702
CALY,0.0039195716
AL360181.1,0.0002613048
PRAP1,0.00078391447
FUOM,0.25137472
ECHS1,2.044478
AL360181.4,0.0
PAOX,0.04703486
AL360181.3,0.0
MTG1,0.08962747
SPRN,0.0010452193
SCART1,0.0075778384
CYP2E1,0.012803939
AL161645.1,0.0005226096
SYCE1,0.020120485
FRG2B,0.0005226096
