,Cancer.cell.2
CAV3,0.00028535735
OXTR,0.15035579
RAD18,0.119082935
SRGAP3,0.48934475
SRGAP3-AS1,0.0
SRGAP3-AS2,0.00076095323
SRGAP3-AS3,0.00014267868
SRGAP3-AS4,0.0020688404
AC026191.1,0.00473218
THUMPD3-AS1,0.8308738
THUMPD3,0.31423077
SETD5,0.5947222
LHFPL4,0.008608302
MTMR14,0.21966873
CPNE9,0.001260329
BRPF1,0.084462635
OGG1,0.1056486
CAMK1,0.045942735
TADA3,0.48872647
ARPC4,0.8804817
ARPC4-TTLL3,0.00016645846
TTLL3,0.08693563
AC022382.1,0.0030675877
RPUSD3,0.19605038
CIDEC,0.00061827444
JAGN1,0.48037925
IL17RE,0.06831777
IL17RC,0.13858017
CRELD1,0.16861095
PRRT3,0.09696998
PRRT3-AS1,0.015385569
AC018809.2,0.007133949
EMC3,0.6761386
AC022007.1,0.014838632
FANCD2,0.039617274
FANCD2OS,0.00090363197
BRK1,2.4985003
VHL,0.2125329
IRAK2,0.022448199
TATDN2,0.077614605
AC022384.1,9.5119125e-05
LINC00852,0.004922419
GHRL,0.008061363
GHRLOS,0.008037585
SEC13,0.54074174
ATP2B2,0.018643413
LINC00606,0.0
AC018495.1,0.0
SLC6A11,0.008822316
SLC6A1,0.0005469351
SLC6A1-AS1,0.0
HRH1,0.17605478
ATG7,0.11699025
VGLL4,1.1114792
AC022001.2,0.00019023822
AC022001.3,0.00016645846
TAMM41,0.07954061
SYN2,0.0012365492
TIMP4,0.005469354
PPARG,0.004256582
TSEN2,0.11030897
MKRN2OS,0.02387499
MKRN2,0.1791445
RAF1,0.30909476
TMEM40,0.058973223
CAND2,0.023708533
AC034198.2,0.0009987513
RPL32,25.440416
LINC02022,0.0
IQSEC1,0.11903517
NUP210,0.09544841
HDAC11-AS1,0.00014267868
HDAC11,0.20409077
FBLN2,0.14050978
LINC00620,0.0010700907
WNT7A,0.61591583
CHCHD4,0.11278155
TMEM43,0.32312793
AC090004.1,0.00049937546
AC093495.1,0.021306762
XPC,0.2778657
LSM3,1.3339978
AC093496.1,0.0028773504
LINC01267,4.7559563e-05
SLC6A6,0.117846824
GRIP2,0.0016883648
AC090952.2,7.1339346e-05
AC090952.1,7.1339346e-05
CCDC174,0.35268697
C3orf20,0.00042803603
LINC02011,7.1339346e-05
FGD5,0.058807038
FGD5-AS1,0.52699333
NR2C2,0.14324047
MRPS25,0.5055175
RBSN,0.113043204
CAPN7,0.26768714
SH3BP5-AS1,0.02011777
SH3BP5,0.35401306
METTL6,0.135394
EAF1,0.11009515
EAF1-AS1,0.009607056
COLQ,0.009702176
HACL1,0.09737417
BTD,0.0901934
ANKRD28,0.2653584
GALNT15,0.003186488
DPH3,0.38493553
OXNAD1,0.08386819
RFTN1,0.061327346
AC090948.1,0.0030913677
AC090948.2,0.0014743473
AC090948.3,0.0029724692
AC010139.1,0.0
LINC00690,0.0
DAZL,2.3779781e-05
AC091493.1,0.0
PLCL2,0.019333031
PLCL2-AS1,0.0
TBC1D5,0.2824339
AC132807.1,0.0
AC132807.2,9.5119125e-05
SATB1,0.06273005
KCNH8,0.014981308
EFHB,0.007181509
RAB5A,0.46908224
PP2D1,0.00019023822
KAT2B,0.044254355
SGO1,0.034314357
AC116096.1,0.0026395535
AC099753.1,2.3779781e-05
ZNF385D,0.0022115181
ZNF385D-AS1,0.00016645846
UBE2E2-AS1,0.0034956262
UBE2E2,0.49826765
UBE2E1-AS1,0.0034242861
UBE2E1,0.53688234
NKIRAS1,0.09223818
RPL15,27.897335
NR1D2,0.36074954
LINC00691,0.0058260527
THRB,0.20561668
AC012087.1,0.00085607247
AC092422.1,9.5119125e-05
RARB,0.027489534
TOP2B,0.71645737
NGLY1,0.33848947
OXSM,0.1177277
AC099754.1,0.0002377978
LRRC3B,0.0055406922
AC114877.1,0.0001188989
NEK10,0.0061351922
SLC4A7,0.17981227
AC098614.4,0.00016645846
LINC02084,0.00014267868
EOMES,0.00021401801
LINC01980,0.04235196
LINC01981,0.00097497134
LINC01967,0.0032340474
CMC1,0.40146267
AZI2,0.22735281
ZCWPW2,0.0060162945
AC098650.1,0.0032102673
RBMS3,0.08175241
RBMS3-AS3,0.010201553
RBMS3-AS2,0.00045181584
RBMS3-AS1,4.7559563e-05
LINC01985,0.00021401801
TGFBR2,0.2651928
GADL1,2.3779781e-05
STT3B,0.50717956
OSBPL10,0.21938506
OSBPL10-AS1,0.012603324
ZNF860,0.02456461
GPD1L,0.06772323
CMTM8,0.3259293
CMTM7,0.58532584
CMTM6,1.9951677
DYNC1LI1,0.49545774
CNOT10,0.15334617
CNOT10-AS1,7.1339346e-05
TRIM71,0.006040073
CCR4,0.00045181584
GLB1,0.2868567
TMPPE,0.008655862
CRTAP,0.3516178
AC112211.1,0.0
SUSD5,0.0062065306
FBXL2,0.10165378
UBP1,0.2286847
CLASP2,0.12757148
AC112220.3,0.013126481
AC112220.4,0.041923925
AC112220.2,0.018714756
PDCD6IP,0.65116316
LINC01811,0.0
AC123023.1,0.00049937546
AC018359.1,0.0
ARPP21,0.0005469351
STAC,0.01754954
DCLK3,9.5119125e-05
LINC02033,0.00038047644
TRANK1,0.053956043
AC011816.2,0.00052315526
EPM2AIP1,0.30752745
MLH1,0.077448115
LRRFIP2,0.4897464
AC126118.1,0.0038523248
AC097359.3,0.00038047644
AC097359.2,0.0045419405
GOLGA4,1.9536661
ITGA9,0.015766045
CTDSPL,0.41128722
VILL,0.067842185
PLCD1,0.06437058
DLEC1,0.0028060111
ACAA1,0.53970045
MYD88,0.18939343
OXSR1,0.30436
SLC22A13,0.0003329169
SLC22A14,0.002687113
XYLB,0.02456461
ACVR2B-AS1,0.0066821314
ACVR2B,0.16892095
EXOG,0.06620143
SCN5A,0.005088878
SCN10A,0.0
SCN11A,0.0034956262
WDR48,0.30286202
GORASP1,0.119724676
TTC21A,0.034266803
CSRNP1,0.22573526
AC092053.3,0.007133948
AC092053.2,0.0064681107
XIRP1,0.0001188989
CX3CR1,0.002235298
CCR8,0.00021401801
SLC25A38,0.35948756
RPSA,15.130117
MOBP,0.0011414301
MYRIP,0.02406523
EIF1B,0.9377814
ENTPD3-AS1,0.06786592
ENTPD3,0.008941218
RPL14,14.085803
ZNF619,0.020379348
ZNF620,0.055335116
ZNF621,0.14592777
AC122683.1,0.0
AC099560.1,4.7559563e-05
AC099541.1,0.0003329169
AC009743.1,0.0002377978
CTNNB1,0.8189334
ULK4,0.066035174
TRAK1,0.22457
CCK,0.020688456
AC018358.1,9.5119125e-05
LYZL4,2.3779781e-05
VIPR1,0.013934995
VIPR1-AS1,0.0012841086
SEC22C,0.16561517
SS18L2,0.34029624
NKTR,0.8990262
AC006059.1,0.0077522257
ZBTB47,0.034409482
KLHL40,7.1339346e-05
CCDC13,0.0065632323
HHATL,0.00016645846
HHATL-AS1,4.7559563e-05
CCDC13-AS1,4.7559563e-05
AC099329.3,0.00030913713
LINC02158,0.001022531
HIGD1A,0.7808122
AC099329.1,0.00092741183
ACKR2,0.064774886
AC092042.3,4.7559563e-05
KRBOX1,0.06208852
CYP8B1,0.0011652099
ZNF662,0.030224223
KRBOX1-AS1,0.00016645846
FAM198A,0.0062065334
POMGNT2,0.04815426
AC092042.1,0.0
SNRK,0.1096668
AC104184.1,0.005136437
SNRK-AS1,0.0020688402
ANO10,0.14347933
ABHD5,0.27822027
AC006055.1,0.0
AC006058.2,0.0
AC006058.3,7.1339346e-05
AC006058.1,0.00021401801
TOPAZ1,0.0
AC104187.1,0.004613281
TCAIM,0.1528228
LINC01988,7.1339346e-05
ZNF445,0.1210327
ZNF852,0.021021405
ZKSCAN7,0.019737292
AC099669.1,0.0016883648
ZNF660,0.03757221
ZNF197,0.08577036
ZNF197-AS1,0.0003329169
ZNF35,0.083678246
AC124045.1,0.006111413
ZNF502,0.046156753
ZNF501,0.025515804
KIAA1143,0.29972506
KIF15,0.010082653
TMEM42,0.16571017
TGM4,0.001759704
AC098649.1,2.3779781e-05
ZDHHC3,0.40022835
EXOSC7,0.32645592
CLEC3B,0.00042803603
CDCP1,0.36964512
TMEM158,0.024445703
LARS2,0.05902064
LARS2-AS1,0.0
LIMD1,0.08964618
SACM1L,0.17029919
SLC6A20,0.02984373
LZTFL1,0.15077874
CCR9,0.00014267868
FYCO1,0.08379674
CXCR6,0.00021401801
XCR1,0.0011176502
CCR3,0.0013792278
CCR1,0.0024493164
CCR2,0.0001188989
AC098613.1,0.0
CCR5,0.0001188989
CCRL2,0.00049937546
LINC02009,0.009321685
LTF,0.17102356
RTP3,0.00083229254
LRRC2,0.00834672
LRRC2-AS1,0.00061827444
TDGF1,0.0005707149
AC104304.1,0.0
FAM240A,0.00042803603
ALS2CL,0.17205895
TMIE,0.017121501
PRSS50,7.1339346e-05
PRSS45,0.0
AC109583.3,0.0018072634
PRSS42,0.000903632
MYL3,0.0029249105
PTH1R,0.0071815047
CCDC12,0.64034915
NBEAL2,0.14752078
SETD2,0.52941954
KIF9-AS1,0.014505714
KIF9,0.40010485
KLHL18,0.16214383
AC099778.1,0.05773682
PTPN23,0.22601989
SCAP,0.19431426
ELP6,0.17712332
CSPG5,0.020902503
SMARCC1,1.2705381
DHX30,0.38560352
MAP4,1.091539
CDC25A,0.010748491
CAMP,0.0050413185
ZNF589,0.031698577
NME6,0.22359255
SPINK8,0.00019023822
FBXW12,0.0019499416
PLXNB1,0.43185917
CCDC51,0.29242373
TMA7,4.6812735
AC134772.1,0.00038047644
ATRIP,0.034052785
TREX1,9.5119125e-05
SHISA5,0.54518473
PFKFB4,0.03215039
UCN2,0.0003329169
COL7A1,0.033672303
UQCRC1,0.91226625
TMEM89,4.7559563e-05
SLC26A6,0.031341877
CELSR3,0.010558253
LINC02585,0.00030913713
AC141002.1,0.0014267877
NCKIPSD,0.08232264
IP6K2,0.6059271
PRKAR2A,0.5707343
PRKAR2A-AS1,0.006396772
SLC25A20,0.042280626
ARIH2OS,0.0349802
ARIH2,0.38672107
AC137630.2,0.0044943807
AC137630.1,0.007561987
AC137630.4,0.0070626093
P4HTM,0.49277428
WDR6,0.33302268
DALRD3,0.35934708
NDUFAF3,1.0442342
IMPDH2,0.8090975
AC137630.3,0.007990025
QRICH1,0.17564927
QARS,0.48870867
USP19,0.1358218
LAMB2,0.45361707
CCDC71,0.059995536
KLHDC8B,0.15206249
C3orf84,0.0
CCDC36,0.0013078887
AC121247.1,0.00042803603
C3orf62,0.074523546
USP4,0.24476023
RHOA,2.3791976
TCTA,0.20653874
AMT,0.015456909
AC104452.1,0.00061827444
NICN1,7.1339346e-05
DAG1,0.5429014
BSN-DT,0.0018548227
BSN,0.006182751
BSN-AS1,7.1339346e-05
APEH,0.33192697
MST1,0.061898
RNF123,0.080016114
AMIGO3,0.0
GMPPB,0.1937448
IP6K1,0.16899134
CDHR4,0.0011176502
INKA1,0.0040901224
UBA7,0.0934745
TRAIP,0.019665949
CAMKV,0.0004755956
MST1R,0.053480525
AC105935.2,0.00052315526
AC105935.1,0.0015694663
MON1A,0.042114165
RBM6,0.46066105
RBM5,0.4374524
RBM5-AS1,0.004565721
SEMA3F-AS1,0.0038523236
SEMA3F,0.15363331
GNAT1,0.00047559565
SLC38A3,0.0020688402
GNAI2,1.7472128
U73166.1,0.040663596
SEMA3B-AS1,0.028250493
SEMA3B,0.53060097
LSMEM2,0.0035431858
IFRD2,0.46592337
HYAL3,0.03868986
NAA80,0.057879344
HYAL1,0.009844854
HYAL2,0.5040396
TUSC2,0.5703071
RASSF1,0.121675
RASSF1-AS1,0.01141433
ZMYND10-AS1,0.0
ZMYND10,0.021164082
NPRL2,0.11787026
CYB561D2,0.2538224
Z84492.1,0.0
TMEM115,0.28666437
CACNA2D2,0.00894122
CYB561D2-1,0.026514558
C3orf18,0.01804892
HEMK1,0.11037999
AC096920.1,4.7559563e-05
CISH,0.04967613
MAPKAPK3,0.20777631
LINC02019,0.010486914
DOCK3,0.023256714
MANF,0.83215195
RBM15B,0.28702477
DCAF1,0.1366067
RAD54L2,0.11534986
TEX264,0.5408653
GRM2,0.00045181584
IQCF3,9.5119125e-05
IQCF2,7.1339346e-05
IQCF5-AS1,0.0
IQCF5,9.5119125e-05
IQCF1,0.0001188989
RRP9,0.1539167
PARP3,0.0937361
GPR62,0.0017121445
PCBP4,0.21217622
ABHD14B,0.25320417
ABHD14A,0.19690713
ABHD14A-ACY1,0.021782361
ACY1,0.006682129
RPL29,20.702858
DUSP7,0.045800053
POC1A,0.040425792
ALAS1,0.20228252
TLR9,0.0001188989
TWF2,0.42663085
AC006252.1,0.0036620856
PPM1M,0.030462017
WDR82,0.44042373
GLYCTK,0.025325565
DNAH1,0.012841121
BAP1,0.15284652
PHF7,0.027988913
SEMA3G,0.0029249105
TNNC1,0.2471365
NISCH,0.16601929
STAB1,0.007419306
NT5DC2,0.518308
SMIM4,0.4778614
PBRM1,0.49688143
GNL3,0.72842854
GLT8D1,0.289115
SPCS1,2.317561
NEK4,0.09223804
ITIH1,0.0
ITIH3,0.00049937546
ITIH4,0.005730936
AC006254.1,0.00049937546
ITIH4-AS1,7.1339346e-05
MUSTN1,0.0
TMEM110-MUSTN1,0.00061827444
STIMATE,0.02242442
SFMBT1,0.13163704
AC096887.1,0.00064205425
RFT1,0.12602593
PRKCD,0.17916891
TKT,1.5660012
DCP1A,0.23386878
CACNA1D,0.016289206
AC012467.1,0.0001188989
CHDH,0.038523402
IL17RB,0.0056120325
AC012467.2,0.02187748
ACTR8,0.11123624
SELENOK,0.88913774
CACNA2D3,0.024612166
CACNA2D3-AS1,0.0036145255
LRTM1,0.009250355
LINC02017,0.0
LINC02030,0.0
AC121764.2,0.0
AC121764.3,9.5119125e-05
WNT5A,0.04175746
WNT5A-AS1,0.0027108921
AC121764.1,4.7559563e-05
ERC2,0.01101007
AC025572.1,0.0
CCDC66,0.2179074
FAM208A,0.35644588
ARHGEF3,0.17310603
ARHGEF3-AS1,4.7559563e-05
SPATA12,0.010296673
AC097358.2,0.006848589
IL17RD,0.07036254
HESX1,0.0036383048
APPL1,0.6582245
ASB14,0.00038047644
DNAH12,0.0022115186
PDE12,0.15653235
ARF4,1.8549328
ARF4-AS1,0.020902507
DENND6A,0.12314852
DENND6A-AS1,0.001260329
DENND6A-DT,0.0013554483
SLMAP,0.370551
FLNB,0.8159668
FLNB-AS1,0.00068961387
AC137936.1,0.00038047644
DNASE1L3,0.0002377978
ABHD6,0.012127726
RPP14,0.13760535
HTD2,0.00045181584
AC098479.1,0.00014267868
PXK,0.10391319
PDHB,0.53562397
AC135507.1,0.0023779764
AC116036.2,0.004113903
KCTD6,0.087102026
ACOX2,0.020117765
FAM107A,0.32978332
AC119424.1,0.00021401801
FAM3D-AS1,0.0005469351
FAM3D,0.034409467
C3orf67,0.03388633
C3orf67-AS1,0.00019023822
AC114400.1,0.0
AC138057.1,0.0
AC126121.2,0.0
FHIT,0.10888247
PTPRG,0.19864404
C3orf14,0.108716585
FEZF2,0.0
CADPS,0.0029724694
LINC00698,0.0
SYNPR,0.0014030077
SYNPR-AS1,0.00030913713
SNTN,0.0032816073
C3orf49,0.0012127694
THOC7,0.9732416
THOC7-AS1,7.1339346e-05
ATXN7,0.012365526
ATXN7-1,0.012032606
SCAANT1,0.0012127694
PSMD6-AS2,0.013007582
AC012557.1,0.0009987513
PSMD6,0.5405003
PSMD6-AS1,0.0060162945
AC012557.2,0.003091368
AC092040.1,0.009131458
LINC00994,7.1339346e-05
PRICKLE2,0.025896281
PRICKLE2-AS2,0.0
PRICKLE2-AS3,0.00014267868
AC096888.1,0.0
ADAMTS9,0.16112787
ADAMTS9-AS1,0.0018072636
ADAMTS9-AS2,0.0070150467
LINC02040,4.7559563e-05
MAGI1,0.2863114
MAGI1-AS1,0.0025206546
SLC25A26,0.23496275
LRIG1,0.23358402
KBTBD8,0.0026633332
AC114401.1,4.7559563e-05
SUCLG2,0.40315405
SUCLG2-AS1,0.01529045
FAM19A1,0.00019023822
FAM19A4,0.0003566967
EOGT,0.02330427
AC109587.1,0.0020450605
TMF1,0.8283568
UBA3,0.26792416
ARL6IP5,1.4371482
LMOD3,0.00915524
FRMD4B,0.54030436
AC099328.2,0.0
AC104445.1,0.0
MITF,0.08068242
SAMMSON,0.01869097
MDFIC2,0.0
FOXP1,0.39842197
FOXP1-AS1,0.0001188989
AC097634.2,4.7559563e-05
AC097634.3,0.002259078
AC097634.1,0.012912459
EIF4E3,0.08648408
GPR27,0.08275099
PROK2,0.0012127693
LINC00877,0.0005707149
AC105265.3,0.0
AC105265.4,0.0
LINC00870,0.00030913713
AC112219.2,0.0001188989
AC112219.1,0.0
AC134508.1,2.3779781e-05
RYBP,0.40871835
AC104435.2,0.00019023822
SHQ1,0.073501274
GXYLT2,0.06869835
PPP4R2,0.7617695
EBLN2,0.054526735
PDZRN3,0.014909968
PDZRN3-AS1,7.1339346e-05
LINC02005,0.0
LINC02047,0.0
CNTN3,0.038285602
LINC02018,0.015290451
FRG2C,0.0003804765
LINC00960,0.023185376
ZNF717,0.08056308
ROBO2,0.01669346
LINC02077,0.0
AC117462.1,2.3779781e-05
AC108752.1,0.0037572044
ROBO1,0.04748842
AC068756.1,0.0005469351
LINC02050,0.00076095323
LINC02027,2.3779781e-05
AC099542.2,0.0
AC099542.1,0.0
GBE1,0.11114139
AC017015.2,0.0
AC129807.1,0.0
LINC02008,0.0
LINC00971,0.00040425625
LINC02025,2.3779781e-05
CADM2,0.019665943
CADM2-AS1,7.1339346e-05
LINC02070,9.5119125e-05
VGLL3,0.024493251
AC107204.1,0.0013078887
CHMP2B,0.85323757
POU1F1,0.00016645846
AC117513.1,0.0017359243
HTR1F,0.027965112
CGGBP1,0.52433413
ZNF654,0.13682097
C3orf38,0.20064102
CSNKA2IP,2.3779781e-05
EPHA3,0.0014267877
PROS1,0.10914494
ARL13B,0.26046205
STX19,0.12547979
DHFR2,0.051602107
NSUN3,0.10560078
LINC00879,0.0
MTRNR2L12,2.602432
EPHA6,0.0135782985
AC110491.1,0.0019737214
ARL6,0.043636076
AC110491.3,0.0003566967
CRYBG3,0.29382774
AC110491.2,2.3779781e-05
RIOX2,0.28645355
GABRR3,0.0
AC117460.1,0.0
OR5H1,0.00059449463
OR5H14,0.0012127694
OR5H2,0.0
OR5K3,0.0
OR5K1,0.0
OR5K2,0.0
CLDND1,0.32015568
CPOX,0.1022246
AC021660.2,4.7559563e-05
GPR15,0.0
ST3GAL6-AS1,0.014053893
ST3GAL6,0.16471297
DCBLD2,0.8110066
AC091212.1,9.5119125e-05
LINC00973,0.004232801
AC078828.1,0.0
AC107029.1,0.0
AC107029.2,0.0021164
COL8A1,0.045181736
AC069222.1,0.0017359243
CMSS1,0.55206084
FILIP1L,0.21375197
TBC1D23,0.3314297
NIT2,0.6282385
TOMM70,0.3693132
LNP1,0.018286718
TMEM45A,0.07545152
ADGRG7,0.0
TFG,1.2668607
ABI3BP,0.048463393
IMPG2,0.028488284
SENP7,0.19139002
TRMT10C,0.63175726
PCNP,0.9769617
ZBTB11,0.23593754
ZBTB11-AS1,0.07219385
RPL24,16.144703
CEP97,0.08372553
NXPE3,0.02437437
AC020651.1,7.1339346e-05
NFKBIZ,0.7055763
LINC02085,0.0
AC106712.1,0.00045181584
ZPLD1,0.00016645846
AC108748.1,2.3779781e-05
ALCAM,1.0825691
CBLB,0.31644526
LINC00882,0.017383078
DUBR,0.04532445
AC063944.1,0.00059449463
AC063944.3,0.00092741183
CCDC54,0.0
LINC01990,0.0024730954
BBX,1.0036268
LINC00635,0.0026871131
LINC00636,0.022971353
CD47,5.4511533
LINC01215,0.037453305
IFT57,1.3051928
HHLA2,0.001831043
MYH15,0.00092741183
CIP2A,0.037358187
DZIP3,0.08779162
RETNLB,0.0002377978
TRAT1,7.1339346e-05
GUCA1C,0.00052315526
MORC1,0.00040425625
MORC1-AS1,0.0
C3orf85,9.5119125e-05
AC063923.2,4.7559563e-05
LINC00488,0.0037809853
DPPA2,0.0021877391
DPPA4,0.001022531
LINC01205,7.1339346e-05
AC078980.1,0.0
AC117430.1,0.0
AC117402.1,0.0032816073
NECTIN3-AS1,0.0033053875
NECTIN3,0.39408875
CD96,0.010534471
AC092916.1,0.0010225311
ZBED2,0.34093788
PLCXD2,0.009321696
PLCXD2-AS1,0.0
PHLDB2,0.14405325
ABHD10,0.124361135
TAGLN3,0.0011652098
TMPRSS7,0.0038523243
C3orf52,0.04335072
GCSAM,0.0015694663
AC128688.2,0.011319206
SLC9C1,0.0018072634
AC112487.1,0.003210268
CD200,0.12514842
AC092894.1,0.006182749
BTLA,0.0024017561
ATG3,0.6495298
SLC35A5,0.107003614
CCDC80,0.26999277
LINC02042,0.00059449463
CD200R1L,0.00021401801
CD200R1,0.0037096445
AC074044.1,0.014220357
GTPBP8,0.24519017
NEPRO,0.31761003
AC078785.1,0.0021401793
AC078785.2,7.1339346e-05
LINC02044,0.00049937546
BOC,0.12754874
CFAP44,0.06370504
CFAP44-AS1,2.3779781e-05
SPICE1,0.19364883
SIDT1,0.010320449
SIDT1-AS1,0.0010938705
USF3,0.21288995
NAA50,0.8156639
AC108693.2,0.00019023822
ATP6V1A,0.4066298
GRAMD1C,0.11254422
AC128687.2,0.0023304173
ZDHHC23,0.13974522
CCDC191,0.113804474
QTRT2,0.2344396
DRD3,0.0
AC093010.2,0.00019023822
ZNF80,0.00026157757
TIGIT,0.0007133937
ZBTB20,1.083943
ZBTB20-AS1,0.00016645846
ZBTB20-AS5,0.0016645851
ZBTB20-AS2,0.006396772
ZBTB20-AS3,4.7559563e-05
ZBTB20-AS4,0.0017121445
AC046136.1,4.7559563e-05
GAP43,0.0020450605
LSAMP,0.018262934
LSAMP-AS1,0.0027346727
LINC00903,0.0
TUSC7,0.00028535735
LINC00901,2.3779781e-05
AC092691.1,0.0024017564
LINC02024,0.00078473304
AC068633.1,0.00016645846
IGSF11,0.014838635
IGSF11-AS1,0.00014267869
C3orf30,0.0007371734
UPK1B,0.9240478
B4GALT4,0.38702837
B4GALT4-AS1,7.1339346e-05
ARHGAP31,0.007062609
ARHGAP31-AS1,0.0010225311
TMEM39A,0.20385167
POGLUT1,0.15933786
AC073352.1,0.0057784934
TIMMDC1,1.1070021
CD80,0.0001188989
AC073352.2,0.0025919944
ADPRH,0.016550785
PLA1A,0.0021401795
POPDC2,0.0072052875
COX17,1.7200556
MAATS1,0.038975224
NR1I2,0.0016170257
GSK3B,0.44922566
AC092910.3,0.044920195
GPR156,0.0040663425
LRRC58,0.45761994
AC063952.4,0.0018548227
FSTL1,0.47530335
NDUFB4,2.906399
HGD,0.011604563
RABL3,0.18026204
GTF2E1,0.09573317
LINC02049,0.0
STXBP5L,0.00080851285
POLQ,0.013934995
ARGFX,7.1339346e-05
FBXO40,0.00038047644
HCLS1,0.06831819
GOLGB1,2.9689038
IQCB1,0.22837391
EAF2,0.06413295
SLC15A2,0.094949156
ILDR1,0.0908112
CD86,0.0013792281
CASR,0.0018548227
CSTA,0.04751216
CCDC58,0.32089233
FAM162A,1.585133
WDR5B,0.08505703
AC083798.2,0.045110434
KPNA1,0.36679333
PARP9,0.6500858
DTX3L,0.5569614
PARP15,0.0012841087
PARP14,1.7280357
HSPBAP1,0.096874624
DIRC2,0.18321036
LINC02035,0.03990264
SEMA5B,0.022067716
PDIA5,0.14985132
SEC22A,0.11656199
AC112503.2,0.0014267877
ADCY5,0.032174174
AC112503.1,0.00292491
HACD2,0.45850208
MYLK-AS1,0.028892545
MYLK,0.22045466
MYLK-AS2,0.0008798523
AC020634.1,0.0010700907
CCDC14,0.41145667
ROPN1,0.00064205425
KALRN,0.16630638
UMPS,0.4171908
ITGB5,0.39906445
ITGB5-AS1,2.3779781e-05
MUC13,0.00071339356
HEG1,0.14895032
SLC12A8,0.09135853
ZNF148,1.0100008
SNX4,0.44228446
OSBPL11,0.19067816
AC092902.3,0.00021401801
AC092903.2,0.011771027
ALG1L,0.085961185
ROPN1B,0.0018310428
SLC41A3,0.24010058
AC117422.1,0.0
AC079848.1,0.00016645846
ALDH1L1,0.02135432
ALDH1L1-AS1,0.0001188989
ALDH1L1-AS2,0.00021401801
AC016924.1,0.0010225311
AC063919.1,2.3779781e-05
KLF15,0.015766047
CCDC37-DT,0.00014267868
CFAP100,0.0022828588
ZXDC,0.19210313
UROC1,0.0013792281
CHST13,0.0023304173
C3orf22,0.00021401801
TXNRD3NB,0.0
TXNRD3,0.028250493
CHCHD6,0.20841812
PLXNA1,0.2453073
C3orf56,0.0
LINC02016,0.0001188989
LINC01471,0.0009511915
LINC02034,4.7559563e-05
AC084035.1,0.0016645851
TPRA1,0.23372482
MCM2,0.120628946
PODXL2,0.32067809
ABTB1,0.26611638
MGLL,0.49057925
KBTBD12,0.018476954
SEC61A1,0.96379566
RUVBL1,0.72585547
RUVBL1-AS1,7.1339346e-05
EEFSEC,0.12417089
DNAJB8,0.0
DNAJB8-AS1,0.0
GATA2,0.06261171
GATA2-AS1,0.070030496
LINC01565,0.00064205425
RPN1,1.5020676
RAB7A,1.3931905
AC112484.3,0.0055882554
AC112484.1,0.00028535735
ACAD9,0.2698055
KIAA1257,0.01003509
EFCC1,0.0027584524
GP9,0.0
RAB43,0.0033767265
ISY1-RAB43,4.7559563e-05
AC108673.2,0.017383074
ISY1,0.32224852
AC108673.3,0.016336765
CNBP,2.5187669
COPG1,0.6543554
HMCES,0.27439314
H1FX,1.444996
H1FX-AS1,0.029439485
EFCAB12,0.005659595
MBD4,0.6256952
IFT122,0.1600515
RHO,0.00014267868
H1FOO,9.5119125e-05
PLXND1,0.13171026
TMCC1,0.29979798
TMCC1-AS1,0.031460777
AC083906.3,0.0013792281
TRH,0.008655849
ALG1L2,0.019856188
LINC02014,0.0037096448
LINC02021,0.013816097
COL6A5,0.00047559565
COL6A6,0.0015219068
PIK3R4,0.13898437
ATP2C1,0.45823827
AC055733.2,2.3779781e-05
ASTE1,0.08831473
NEK11,0.16549599
AC116424.1,4.7559563e-05
NUDT16,0.38708135
MRPL3,1.6244797
AC107027.1,0.002663333
CPNE4,0.022020157
ACPP,0.0919542
DNAJC13,0.34838685
ACAD11,0.006991269
NPHP3-ACAD11,4.7559563e-05
ACKR4,0.0027108921
UBA5,0.2609086
NPHP3,0.15515307
NPHP3-AS1,0.0013078887
AC079942.1,2.3779781e-05
TMEM108,0.016669681
TMEM108-AS1,0.00078473304
BFSP2,0.0003566967
BFSP2-AS1,0.0002377978
AC022296.3,0.0019737212
CDV3,2.1265273
TOPBP1,0.32169846
TF,0.008085143
SRPRB,0.41167238
RAB6B,0.26871008
C3orf36,0.00049937546
SLCO2A1,0.019547049
LINC02000,0.0011414301
RYK,0.54982907
LINC02004,0.0032340481
AC010207.1,0.008703422
AMOTL2,0.5378353
ANAPC13,0.4622881
CEP63,0.34041715
EPHB1,0.030224219
KY,0.001759704
PPP2R3A,0.299866
AC072039.2,0.0022115184
MSL2,0.16057405
PCCB,0.3053399
STAG1,0.4649968
AC117382.2,0.004161466
SLC35G2,0.041495886
AC096992.2,0.040520914
NCK1-DT,0.15465395
NCK1,0.61123353
IL20RB,0.012080166
IL20RB-AS1,2.3779781e-05
SOX14,0.00014267868
LINC01210,0.0
AC007159.1,0.0
CLDN18,0.000784733
AC016252.1,0.00026157757
DZIP1L,0.0069912653
A4GNT,0.0
DBR1,0.12695277
ARMC8,0.32686257
NME9,0.003448066
MRAS,0.12640765
ESYT3,0.010486914
CEP70,0.35202688
FAIM,0.43921268
PIK3CB,0.25099167
LINC01391,0.0001188989
FOXL2,0.0035431858
FOXL2NB,7.1339346e-05
PRR23A,0.0
MRPS22,0.47286656
PRR23B,2.3779781e-05
PRR23C,0.0
BPESC1,0.0
PISRT1,2.3779781e-05
AC024933.1,0.002163959
COPB2,1.6562277
