,Myeloid.cell
CFLAR,2.058801
CFLAR-AS1,0.07142845
CASP10,0.20749687
CASP8,0.36522323
ALS2CR12,0.0040875003
TRAK2,0.17262569
STRADB,0.09183237
C2CD6,0.0007457271
TMEM237,0.051350508
MPP4,0.0010952865
ALS2,0.0674528
CDK15,0.0001351628
AC069148.1,0.000116519666
FZD7,0.006455095
KIAA2012,0.0011092693
AC079354.1,0.00024236091
AC079354.3,0.00078301353
SUMO1,1.1636912
NOP58,0.46198642
AC064836.2,0.00097410625
AC064836.3,0.0064504184
BMPR2,0.47421703
FAM117B,0.068347655
ICA1L,0.03672559
WDR12,0.13412774
CARF,0.07485381
NBEAL1,0.2318948
CYP20A1,0.31267554
ABI2,0.3349308
AC080075.1,6.059025e-05
RAPH1,0.39876896
CD28,0.16101602
CTLA4,0.07666763
ICOS,0.035094865
AC009965.1,0.0
AC009498.1,0.0
AC016903.1,0.0
PARD3B,0.0033091663
NRP2,0.93586373
AC007362.1,7.923338e-05
AC007679.1,0.000116519666
INO80D,0.28216776
AC007383.2,0.0038731135
NDUFS1,0.4181035
AC007383.3,0.002507509
EEF1B2,6.4804945
GPR1,0.00023303932
ZDBF2,0.01627503
ADAM23,0.00041481038
AC010731.2,0.0
FAM237A,0.0
DYTN,1.8643153e-05
MDH1B,0.0004754008
FASTKD2,0.1439829
AC008269.2,0.0
AC008269.1,0.00016778831
CPO,8.855496e-05
KLF7,0.3898549
AC007879.1,1.8643153e-05
AC007879.3,0.001440186
AC007879.2,0.00020041381
AC007879.4,3.7286307e-05
MYOSLID,0.0005080264
AC009226.1,0.0005825992
LINC01802,5.592946e-05
CREB1,0.47716108
METTL21A,0.18344855
LINC01857,0.053037714
CCNYL1,0.18285446
AC096772.1,0.004977674
FZD5,0.097765304
PLEKHM3,0.08326618
CRYGD,0.00032625528
CRYGC,4.6607884e-06
CRYGB,0.0
CRYGA,9.321577e-06
C2orf80,0.0015007764
IDH1,0.8319929
IDH1-AS1,0.015981311
PIKFYVE,0.26447117
PTH2R,0.0021719313
MAP2,0.008794723
UNC80,0.0026007248
RPE,0.2730127
KANSL1L,0.0733298
AC007038.2,0.027921727
AC007038.1,0.016978677
ACADL,1.8643153e-05
MYL1,0.0
LANCL1-AS1,9.321575e-05
LANCL1,0.06672109
CPS1,0.0017990675
ERBB4,0.000792335
LINC01878,1.3982365e-05
AC108066.1,0.0
IKZF2,0.04681598
AC079610.2,0.0007643703
LINC01953,4.6607884e-06
AC079610.3,0.0
AC079610.1,0.000111858884
SPAG16,0.060615715
AC068051.1,1.8643153e-05
VWC2L,2.796473e-05
BARD1,0.24606459
AC016708.1,0.0029875713
ABCA12,7.923338e-05
AC072062.1,7.457261e-05
AC073284.1,9.321577e-06
ATIC,0.32115954
FN1,18.318832
AC012462.3,9.321577e-06
AC012462.1,4.6607884e-06
AC012462.2,0.0
AC012668.2,0.0
AC012668.3,0.0014821332
AC012668.1,2.796473e-05
LINC00607,0.021182558
LINC01614,0.00046607922
AC122136.1,3.7286307e-05
AC093382.1,0.0022325218
MREG,0.061995424
PECR,0.07175918
TMEM169,0.0125557985
XRCC5,1.9741131
LINC01963,0.01004839
MARCH4,9.321577e-06
AC012513.1,0.0
AC069155.1,0.0
AC098820.2,6.991182e-05
SMARCAL1,0.13202457
AC098820.3,0.0007736919
RPL37A,17.788534
LINC01280,2.3303943e-05
AC073321.1,3.262552e-05
IGFBP2,0.10854702
IGFBP5,0.009936659
AC007563.2,3.7286307e-05
AC007563.1,4.6607884e-06
AC007557.2,4.6607884e-06
TNP1,1.8643153e-05
AC007557.1,0.0
AC007557.3,1.3982365e-05
LINC01921,0.0
AC007749.1,4.6607884e-06
DIRC3-AS1,9.321577e-06
DIRC3,0.0130358515
TNS1,0.39147505
AC010136.1,5.1268675e-05
RUFY4,0.029543685
CXCR2,0.027180739
CXCR1,0.0012723971
ARPC2,9.267803
GPBAR1,0.14520957
AAMP,0.35113552
PNKD,0.6662681
TMBIM1,0.5963167
CATIP-AS2,9.7876524e-05
CATIP,0.012923969
SLC11A1,3.4002903
CTDSP1,0.5031723
AC021016.3,0.008990442
VIL1,0.0077507254
USP37,0.1919384
CNOT9,0.22479104
PLCD4,0.0009741062
AC012510.1,0.008282029
ZNF142,0.0432131
BCS1L,0.0781908
RNF25,0.057549037
STK36,0.031323943
TTLL4,0.10115349
CYP27A1,0.8227814
AC009974.1,0.009484476
PRKAG3,0.00034489846
WNT6,0.01002509
WNT10A,0.0027172451
LINC01494,4.6607884e-06
AC097468.2,4.6607884e-06
CDK5R2,4.6607885e-05
LINC00608,0.00020041381
FEV,2.796473e-05
CRYBA2,4.1947096e-05
AC097468.1,0.0
CFAP65,4.1947096e-05
IHH,8.855496e-05
AC097468.3,0.004506953
NHEJ1,0.00072242314
AC068946.1,0.00019575302
SLC23A3,0.00535518
CNPPD1,0.266537
RETREG2,0.37496185
ZFAND2B,0.20963451
ABCB6,0.00072708394
AC068946.2,6.991182e-05
ATG9A,0.0026380115
ANKZF1,0.15405166
GLB1L,0.05745586
STK16,0.17022641
TUBA4A,0.12096488
TUBA4B,4.6607885e-05
DNAJB2,0.20383826
PTPRN,0.0011512164
AC114803.1,0.0019575348
RESP18,1.8643153e-05
DNPEP,0.3496303
AC053503.2,0.00022837851
DES,0.0046374546
AC053503.4,4.6607884e-06
SPEG,0.004534916
AC053503.1,0.0
AC053503.5,0.0015939925
GMPPA,0.192426
ASIC4,0.00024236094
CHPF,0.026178703
TMEM198,0.0007503879
AC009955.3,1.3982365e-05
OBSL1,0.010295405
AC009955.4,4.6607885e-05
INHA,9.321575e-05
STK11IP,0.09650219
AC009955.1,0.0
SLC4A3,0.004465011
AC009955.2,6.525103e-05
AC009502.1,9.321575e-05
AC019211.1,0.0
AC093083.1,0.0
AC067956.1,9.321577e-06
AC093843.1,0.0
EPHA4,0.003663387
AC079834.2,0.000116519666
AC068489.1,0.0
PAX3,5.592946e-05
CCDC140,8.855496e-05
AC010980.2,0.0010253749
SGPP2,0.0078113326
AC097461.1,0.0033837392
FARSB,0.13669795
MOGAT1,0.003015536
ACSL3,0.7185888
AC013476.1,0.00023303932
KCNE4,0.0012071457
AC013448.1,0.00020973537
AC013448.2,0.0
SCG2,0.0005919207
AP1S3,0.0330857
WDFY1,0.36275503
MRPL44,0.26445445
AC073641.1,0.0002610041
SERPINE2,0.0066089164
FAM124B,0.012332081
AC073052.2,0.00047074002
CUL3,0.55365103
CCDC195,0.0
DOCK10,1.1516426
NYAP2,0.00099741
AC016717.2,0.00086690753
AC062015.1,9.321577e-06
IRS1,0.0017897459
AC010735.2,9.321577e-06
RHBDD1,0.09715469
COL4A4,0.0017944068
COL4A3,0.00019109223
AC097662.1,0.0013795957
MFF,0.5333433
TM4SF20,0.001743138
SCYGR1,6.059025e-05
AGFG1,0.7591947
SCYGR2,1.3982365e-05
SCYGR10,4.6607884e-06
C2orf83,0.00010253731
AC064853.1,0.00010253733
SCYGR4,0.0012770575
SCYGR5,0.0
SLC19A3,0.0005453128
SCYGR6,0.0
SCYGR7,0.0
CCL20,1.8453739
DAW1,0.0010253749
SPHKAP,0.0
LINC01807,3.7286307e-05
PID1,0.11089434
DNER,0.0003029513
TRIP12,0.9218998
FBXO36,0.009992468
SLC16A14,0.0012537542
AC009950.1,0.012942616
SP110,1.447136
SP140,0.30297378
SP140L,0.3369425
SP100,1.6881303
AC010149.1,8.389417e-05
LINC01907,0.0047632856
CAB39,0.8640369
ITM2C,0.092429146
AC012507.2,0.0
GPR55,0.003579493
AC012507.1,4.6607884e-06
AC012507.4,0.0
SPATA3-AS1,2.3303943e-05
SPATA3,0.0
C2orf72,0.00048938324
PSMD1,0.8286039
HTR2B,0.038669173
ARMC9,0.050954383
B3GNT7,0.09211671
AC017104.3,0.00034955927
NCL,3.87541
LINC00471,0.001305023
NMUR1,0.0017291557
TEX44,0.0
PTMA,23.741344
PDE6D,0.11577369
COPS7B,0.119127065
NPPC,0.00040548868
DIS3L2,0.13300441
AC019130.1,6.525103e-05
ALPP,7.923338e-05
AC068134.1,0.0
ALPG,5.592946e-05
AC068134.2,0.0
ALPI,0.0
ECEL1,0.00027964727
PRSS56,8.855497e-05
CHRND,4.1947096e-05
CHRNG,0.00014448438
TIGD1,0.017276954
EIF4E2,0.8275784
AC073254.1,0.00047074002
EFHD1,0.00060590304
GIGYF2,0.48562822
KCNJ13,0.0002749865
SNORC,0.0030574834
NGEF,0.0004194712
NEU2,0.0
INPP5D,0.7463495
ATG16L1,0.06858065
SAG,0.0017990675
AC013726.1,0.0012490933
DGKD,0.19441845
USP40,0.15227726
UGT1A8,9.321577e-06
UGT1A10,0.0
UGT1A9,0.0
UGT1A7,4.6607884e-06
UGT1A6,0.0
AC114812.2,0.0
UGT1A5,0.0
UGT1A4,0.0
UGT1A3,0.0
UGT1A1,3.262552e-05
MROH2A,1.3982365e-05
HJURP,0.045404017
TRPM8,0.00067115435
SPP2,6.059025e-05
AC122134.1,6.059025e-05
AC097713.1,4.6607884e-06
LINC01891,0.0002563433
ARL4C,2.228031
LINC01173,0.0
SH3BP4,0.049295213
AC114814.1,0.0
AC114814.3,0.0
AGAP1,0.01613979
AC064874.1,9.321577e-06
GBX2,9.321577e-06
AC019068.1,0.0
ASB18,1.3982365e-05
IQCA1,0.0016685652
AC093915.1,4.6607884e-06
IQCA1-AS1,0.0
ACKR3,0.19376008
AC084030.1,3.262552e-05
AC105760.1,0.00048006157
AC105760.2,0.0047726054
COPS8,0.2704533
AC107079.1,2.796473e-05
AC112715.1,0.0002703257
COL6A3,0.0147184115
AC112721.1,0.00012118047
AC112721.2,0.00012584124
MLPH,0.012868117
PRLH,0.0
RAB17,0.0047120242
AC104667.2,0.0013376484
AC104667.1,0.00016778831
LRRFIP1,3.2529416
RBM44,0.009941204
RAMP1,0.033207215
UBE2F,0.5743775
UBE2F-SCLY,0.00034489846
SCLY,0.024044113
ESPNL,0.00022837851
KLHL30,0.0010952869
ERFE,0.0025308128
ILKAP,0.24456483
HES6,0.051453043
PER2,0.114338264
AC012485.3,0.002535474
AC012485.2,6.059025e-05
TRAF3IP1,0.088164434
ASB1,0.1529594
AC016999.1,5.1268675e-05
LINC01107,1.3982365e-05
LINC01937,0.0
AC145625.1,0.0
TWIST2,0.0030295183
LINC01940,1.3982365e-05
HDAC4,0.11580169
AC062017.1,0.022981504
AC079612.1,9.321577e-06
AC079612.2,0.0
AC093802.2,0.0
AC093802.1,0.0009461415
NDUFA10,0.70365685
OR6B2,0.0
COPS9,1.3498892
OTOS,0.0
AC124861.1,0.0
GPC1,0.005196723
ANKMY1,0.048269823
DUSP28,0.089986704
RNPEPL1,0.8033905
CAPN10-DT,0.022193883
CAPN10,0.08575022
GPR35,0.09113327
AQP12B,2.796473e-05
AC011298.1,6.525103e-05
AQP12A,0.0
KIF1A,0.0010580004
AGXT,6.525103e-05
C2orf54,0.00018643145
CROCC2,0.0007457271
AC104809.1,1.3982365e-05
SNED1,0.007554992
AC093585.1,3.262552e-05
AC005237.1,0.000121180456
MTERF4,0.21482651
PASK,0.030177468
PPP1R7,0.67096823
ANO7,0.00885995
HDLBP,1.1025357
SEPT2,1.6751059
AC005104.1,0.0
FARP2,0.12565996
STK25,0.26210344
BOK-AS1,6.525103e-05
BOK,0.002251165
AC133528.1,2.796473e-05
THAP4,0.121707626
ATG4B,0.255287
DTYMK,0.38549793
ING5,0.11662198
AC114730.3,3.7286307e-05
D2HGDH,0.106634334
AC114730.1,0.0002656649
AC114730.2,0.0028896946
GAL3ST2,7.457261e-05
AC131097.1,6.991182e-05
AC131097.3,0.00052666967
NEU4,0.0113673415
AC131097.4,0.0014541685
PDCD1,0.022096122
RTP5,0.0002516825
AC131097.2,1.3982365e-05
LINC01238,0.0033604351
AC093642.1,1.3982365e-05
LINC01880,0.0
LINC01238-1,0.0007550487
LINC01986,0.0
AC066595.1,0.0
CHL1,0.0016219565
CHL1-AS1,0.0
LINC01266,0.00024236095
AC090044.1,0.0
AC087430.1,1.8643153e-05
CNTN6,1.3982365e-05
AC018814.1,0.0
CNTN4,0.00023303933
CNTN4-AS1,9.321577e-06
IL5RA,0.0002470217
TRNT1,0.18319969
CRBN,0.43848634
AC024060.1,0.018833589
AC034195.1,0.00018643144
SUMF1,0.23476005
LRRN1,0.0005266695
SETMAR,0.034893952
ITPR1-DT,0.0034303472
ITPR1,0.27130008
EGOT,0.004959037
AC018816.1,0.012527827
BHLHE40-AS1,0.0050755576
BHLHE40,0.5054185
ARL8B,0.9363163
AC026202.2,0.0054530515
AC026202.3,0.0044603483
EDEM1,0.5193062
AC026202.1,1.3982365e-05
AC087857.1,0.0026147072
AC026167.1,0.00015380594
AC069277.1,0.0015194196
GRM7-AS3,0.0
GRM7,0.00041014966
GRM7-AS2,0.0
GRM7-AS1,0.00032625528
AC068313.1,0.00024236091
LMCD1-AS1,0.0019854994
AC018832.1,0.0
AC023481.1,0.0015194196
LMCD1,0.01476031
AC034187.1,2.3303943e-05
SSUH2,0.00016312752
CAV3,4.6607884e-06
OXTR,0.0021113409
RAD18,0.08036266
SRGAP3,0.1829732
SRGAP3-AS1,4.6607884e-06
SRGAP3-AS2,0.00019575302
SRGAP3-AS3,6.991182e-05
SRGAP3-AS4,6.525103e-05
AC026191.1,0.00032159445
THUMPD3-AS1,0.4459943
THUMPD3,0.2712421
SETD5,0.39591908
LHFPL4,0.008347277
MTMR14,0.47825223
CPNE9,0.008081629
BRPF1,0.09265723
OGG1,0.09887444
CAMK1,0.56162816
TADA3,0.5764663
ARPC4,1.9955555
ARPC4-TTLL3,0.00068513677
TTLL3,0.09561202
AC022382.1,0.002069394
RPUSD3,0.17993481
CIDEC,0.00039150644
JAGN1,0.31820002
IL17RE,0.009372607
IL17RC,0.088719025
CRELD1,0.11013441
PRRT3,0.019975428
PRRT3-AS1,0.0021439665
AC018809.2,0.0032625583
EMC3,0.6760604
AC022007.1,0.001789746
FANCD2,0.06349142
FANCD2OS,4.6607885e-05
BRK1,2.1043239
VHL,0.2850755
IRAK2,0.064330295
TATDN2,0.1262434
AC022384.1,1.3982365e-05
LINC00852,0.00939125
GHRL,0.043008085
GHRLOS,0.012933293
SEC13,0.42998108
ATP2B2,0.00020973537
LINC00606,0.0
AC018495.1,0.0
SLC6A11,0.0012910407
SLC6A1,0.000424132
SLC6A1-AS1,0.0
HRH1,0.06251264
ATG7,0.4630005
VGLL4,0.38290226
AC022001.2,0.00020041381
AC022001.3,0.0008016567
TAMM41,0.0717918
SYN2,0.0012723973
TIMP4,0.00274987
PPARG,0.18728784
TSEN2,0.046494164
MKRN2OS,0.00020507458
MKRN2,0.12929513
RAF1,0.42292148
TMEM40,0.00032159447
CAND2,0.0026986017
AC034198.2,0.0004987048
RPL32,18.72053
LINC02022,4.1947096e-05
IQSEC1,0.3859265
NUP210,0.24020393
HDAC11-AS1,0.0002516825
HDAC11,0.033710167
FBLN2,0.0028244432
LINC00620,1.3982365e-05
WNT7A,0.0011092691
CHCHD4,0.08897543
TMEM43,0.24896978
AC090004.1,0.00046607922
AC093495.1,0.014177674
XPC,0.3230719
LSM3,1.1877398
AC093496.1,6.525103e-05
LINC01267,6.059025e-05
SLC6A6,0.49155587
GRIP2,0.0035608495
AC090952.2,2.796473e-05
AC090952.1,6.525103e-05
CCDC174,0.2997954
C3orf20,0.00043811448
LINC02011,1.3982365e-05
FGD5,0.10404322
FGD5-AS1,0.5729247
NR2C2,0.17335366
MRPS25,0.3726348
RBSN,0.13955487
CAPN7,0.22611845
SH3BP5-AS1,0.025829116
SH3BP5,0.3960945
METTL6,0.10351172
EAF1,0.2287516
EAF1-AS1,0.009200172
COLQ,0.0078113144
HACL1,0.102122866
BTD,0.09334698
ANKRD28,0.3661843
GALNT15,0.00037752397
DPH3,0.377231
OXNAD1,0.07572542
RFTN1,0.22648206
AC090948.1,0.003943023
AC090948.2,0.00090885506
AC090948.3,0.002432936
AC010139.1,4.6607884e-06
LINC00690,9.321577e-06
DAZL,8.389417e-05
AC091493.1,7.457261e-05
PLCL2,0.18686536
PLCL2-AS1,0.00010253731
TBC1D5,0.49130315
AC132807.1,0.0
AC132807.2,0.0
SATB1,0.4375577
KCNH8,0.00024236091
EFHB,0.0061614667
RAB5A,0.56217504
PP2D1,0.00039616725
KAT2B,0.16861479
SGO1,0.07082273
AC116096.1,0.0017944069
AC099753.1,9.321577e-06
ZNF385D,0.0024329359
ZNF385D-AS1,9.7876524e-05
UBE2E2-AS1,0.0012444325
UBE2E2,0.40939072
UBE2E1-AS1,0.00022837853
UBE2E1,0.51228637
NKIRAS1,0.061869413
RPL15,17.83874
NR1D2,0.22686745
LINC00691,0.00096944545
THRB,0.018661186
AC012087.1,0.0005592952
AC092422.1,4.6607884e-06
RARB,0.0010486791
TOP2B,0.4799401
NGLY1,0.35976842
OXSM,0.064908125
AC099754.1,0.0
LRRC3B,2.796473e-05
AC114877.1,0.0
NEK10,0.013301498
SLC4A7,1.0216079
AC098614.4,0.0010673222
LINC02084,0.0039570048
EOMES,0.01365112
LINC01980,0.00012584125
LINC01981,0.0
LINC01967,0.00058726
CMC1,0.47917983
AZI2,0.7130769
ZCWPW2,0.0063711884
AC098650.1,0.0005686168
RBMS3,0.0044417093
RBMS3-AS3,0.0003029513
RBMS3-AS2,0.00015380594
RBMS3-AS1,0.0
LINC01985,1.8643153e-05
TGFBR2,0.9983281
GADL1,0.00013516282
STT3B,0.6781509
OSBPL10,0.0060542715
OSBPL10-AS1,0.00016312752
ZNF860,0.0004800617
GPD1L,0.052361842
CMTM8,0.01515176
CMTM7,0.552655
CMTM6,2.28831
DYNC1LI1,0.61325
CNOT10,0.15770438
CNOT10-AS1,4.6607884e-06
TRIM71,0.0007131015
CCR4,0.005900482
GLB1,0.6755703
TMPPE,0.016447369
CRTAP,0.98722243
AC112211.1,1.8643153e-05
SUSD5,0.0029596062
FBXL2,0.0047819284
UBP1,0.27607542
CLASP2,0.26122463
AC112220.3,0.001510098
AC112220.4,0.0057932814
AC112220.2,0.0025261522
PDCD6IP,0.8879973
LINC01811,1.3982365e-05
AC123023.1,1.3982365e-05
AC018359.1,0.0
ARPP21,3.7286307e-05
STAC,0.0025960638
DCLK3,0.00019109223
LINC02033,0.0011791814
TRANK1,0.18903753
AC011816.2,0.0010580007
EPM2AIP1,0.23720412
MLH1,0.17763238
LRRFIP2,0.34980357
AC126118.1,0.0015240805
AC097359.3,4.6607885e-05
AC097359.2,0.004026913
GOLGA4,1.5533231
ITGA9,0.08282345
CTDSPL,0.030196117
VILL,0.033057682
PLCD1,0.05347576
DLEC1,0.0031740032
ACAA1,0.76633143
MYD88,0.7474974
OXSR1,0.3895884
SLC22A13,0.000116519666
SLC22A14,0.00076437026
XYLB,0.030084234
ACVR2B-AS1,0.00039150644
ACVR2B,0.041246343
EXOG,0.11346207
SCN5A,0.0001071981
SCN10A,9.321577e-06
SCN11A,0.0011605382
WDR48,0.20474485
GORASP1,0.101582244
TTC21A,0.024216559
CSRNP1,0.4633789
AC092053.3,0.012229543
AC092053.2,0.006058928
XIRP1,0.0009601232
CX3CR1,0.7769311
CCR8,0.0022371823
SLC25A38,0.07078979
RPSA,8.787153
MOBP,0.00022837856
MYRIP,0.00041481038
EIF1B,0.9449558
ENTPD3-AS1,0.08192391
ENTPD3,0.00022837854
RPL14,9.990324
ZNF619,0.02440298
ZNF620,0.022063384
ZNF621,0.11245539
AC122683.1,0.0
AC099560.1,0.0004567576
AC099541.1,0.00097410625
AC009743.1,3.7286307e-05
CTNNB1,1.3896528
ULK4,0.05180721
TRAK1,0.2699611
CCK,0.00047073985
AC018358.1,0.0
LYZL4,4.6607884e-06
VIPR1,0.009214158
VIPR1-AS1,0.001071983
SEC22C,0.1937522
SS18L2,0.3736565
NKTR,0.8373666
AC006059.1,0.008025697
ZBTB47,0.033057682
KLHL40,4.6607884e-06
CCDC13,0.012658317
HHATL,5.592946e-05
HHATL-AS1,0.0
CCDC13-AS1,4.1947096e-05
AC099329.3,0.00013050203
LINC02158,0.013543831
HIGD1A,0.3321314
AC099329.1,3.7286307e-05
ACKR2,0.0031134128
AC092042.3,9.321577e-06
KRBOX1,0.005923784
CYP8B1,1.8643153e-05
ZNF662,0.0027498703
KRBOX1-AS1,0.0
FAM198A,0.014695007
POMGNT2,0.035178244
AC092042.1,0.0
SNRK,0.22769672
AC104184.1,0.0038591318
SNRK-AS1,0.002088037
ANO10,0.13592592
ABHD5,0.78479946
AC006055.1,4.6607884e-06
AC006058.2,4.6607884e-06
AC006058.3,5.1268675e-05
AC006058.1,0.0010766432
TOPAZ1,0.0
AC104187.1,0.0013889172
TCAIM,0.17826349
LINC01988,8.389417e-05
ZNF445,0.15340759
ZNF852,0.016950712
ZKSCAN7,0.012038463
AC099669.1,0.00019109224
ZNF660,0.028243324
ZNF197,0.084147
ZNF197-AS1,0.00015380594
ZNF35,0.059823405
AC124045.1,0.0042226575
ZNF502,0.021331666
ZNF501,0.017025284
KIAA1143,0.32064945
KIF15,0.06496917
TMEM42,0.11624442
TGM4,0.000563956
AC098649.1,0.0
ZDHHC3,0.3247533
EXOSC7,0.248944
CLEC3B,0.0021299843
CDCP1,0.34416997
TMEM158,0.044257343
LARS2,0.056835994
LARS2-AS1,3.262552e-05
LIMD1,0.29405582
SACM1L,0.25951898
SLC6A20,0.00077835267
LZTFL1,0.04242547
CCR9,0.00045209678
FYCO1,0.08780555
CXCR6,0.039792646
XCR1,0.037896365
CCR3,0.0027452097
CCR1,1.5425451
CCR2,0.19294944
AC098613.1,0.04842363
CCR5,0.33566234
CCRL2,0.30405447
LINC02009,0.00034023775
LTF,0.0010346964
RTP3,4.6607884e-06
LRRC2,0.022939792
LRRC2-AS1,0.00016312752
TDGF1,0.00021905694
AC104304.1,0.0
FAM240A,0.00047540077
ALS2CL,0.015175045
TMIE,0.0020740544
PRSS50,0.0
PRSS45,0.0
AC109583.3,2.3303943e-05
PRSS42,1.8643153e-05
MYL3,7.923338e-05
PTH1R,0.0002516825
CCDC12,0.6180421
NBEAL2,0.21995102
SETD2,0.5000837
KIF9-AS1,0.0086502135
KIF9,0.039274916
KLHL18,0.22574548
AC099778.1,0.025749905
PTPN23,0.15056282
SCAP,0.16343917
ELP6,0.17754476
CSPG5,0.0008529255
SMARCC1,0.6262189
DHX30,0.26504013
MAP4,0.7608749
CDC25A,0.017468113
CAMP,0.003062144
ZNF589,0.043832958
NME6,0.19993883
SPINK8,1.3982365e-05
FBXW12,7.923338e-05
PLXNB1,0.004236641
CCDC51,0.07414541
TMA7,3.632171
AC134772.1,0.00023303932
ATRIP,0.035043098
TREX1,0.00015846673
SHISA5,0.78620577
PFKFB4,0.15268694
UCN2,0.00063852867
COL7A1,0.0142336115
UQCRC1,0.90998316
TMEM89,0.00021905694
SLC26A6,0.055861924
CELSR3,0.005261968
LINC02585,4.1947096e-05
AC141002.1,0.00017710988
NCKIPSD,0.08496262
IP6K2,0.24370545
PRKAR2A,0.5229293
PRKAR2A-AS1,0.004236639
SLC25A20,0.09685643
ARIH2OS,0.032307327
ARIH2,0.40062734
AC137630.2,0.0017571204
AC137630.1,0.0014541685
AC137630.4,0.0015520453
P4HTM,0.12613562
WDR6,0.20871367
DALRD3,0.14283894
NDUFAF3,0.8599915
IMPDH2,0.4050148
AC137630.3,0.006497025
QRICH1,0.20312522
QARS,0.4396144
USP19,0.113434106
LAMB2,0.08112232
CCDC71,0.060643673
KLHDC8B,0.21875879
C3orf84,0.0001724491
CCDC36,0.003411704
AC121247.1,0.0009414807
C3orf62,0.19267349
USP4,0.45363006
RHOA,6.3723097
TCTA,0.13601308
AMT,0.016400762
AC104452.1,0.00039150644
NICN1,0.0001351628
DAG1,0.06598939
BSN-DT,0.0002377001
BSN,0.0005359912
BSN-AS1,1.3982365e-05
APEH,0.30796006
MST1,0.008128227
RNF123,0.07398227
AMIGO3,3.262552e-05
GMPPB,0.17421958
IP6K1,0.17200315
CDHR4,0.00043811448
INKA1,0.031333297
UBA7,0.2538673
TRAIP,0.020763105
CAMKV,4.1947096e-05
MST1R,0.0004847225
AC105935.2,1.3982365e-05
AC105935.1,0.0005732776
MON1A,0.045650575
RBM6,0.5570447
RBM5,0.6319652
RBM5-AS1,0.0061707813
SEMA3F-AS1,0.0017338165
SEMA3F,0.0016405999
GNAT1,3.7286307e-05
SLC38A3,1.3982365e-05
GNAI2,6.845063
U73166.1,0.011390643
SEMA3B-AS1,0.00020973537
SEMA3B,0.005769992
LSMEM2,0.0008249607
IFRD2,0.19514935
HYAL3,0.01237868
NAA80,0.024393663
HYAL1,0.0018223716
HYAL2,0.20624426
TUSC2,0.29615685
RASSF1,0.2865559
RASSF1-AS1,0.008244743
ZMYND10-AS1,1.8643153e-05
ZMYND10,0.003943023
NPRL2,0.089306265
CYB561D2,0.40162212
Z84492.1,0.0
TMEM115,0.1722862
CACNA2D2,0.0016918692
CYB561D2-1,0.0024795444
C3orf18,0.013049806
HEMK1,0.097136065
AC096920.1,4.6607884e-06
CISH,0.07935132
MAPKAPK3,0.60183
LINC02019,0.017579893
DOCK3,0.00088089023
MANF,0.9929917
RBM15B,0.19681795
DCAF1,0.13818708
RAD54L2,0.11844573
TEX264,0.58231586
GRM2,0.0005220088
IQCF3,9.321577e-06
IQCF2,0.0
IQCF5-AS1,0.0
IQCF5,4.6607884e-06
IQCF1,0.0
RRP9,0.09458207
PARP3,0.04371644
GPR62,0.00012584124
PCBP4,0.011134311
ABHD14B,0.25286195
ABHD14A,0.1784308
ABHD14A-ACY1,0.008123567
ACY1,0.0039849677
RPL29,14.111242
DUSP7,0.103190154
POC1A,0.051019687
ALAS1,0.32568863
TLR9,9.7876524e-05
TWF2,1.4047749
AC006252.1,0.0015520453
PPM1M,0.38460442
WDR82,0.6359944
GLYCTK,0.058173567
DNAH1,0.02490632
BAP1,0.15923154
PHF7,0.037778858
SEMA3G,0.0005965813
TNNC1,0.0013190052
NISCH,0.34328148
STAB1,2.8701348
NT5DC2,0.19777387
SMIM4,0.5373646
PBRM1,0.8401628
GNL3,0.4407851
GLT8D1,0.218944
SPCS1,1.7176919
NEK4,0.10369815
ITIH1,0.0007503879
ITIH3,0.00020973537
ITIH4,0.017952742
AC006254.1,0.0017338165
ITIH4-AS1,0.00019575302
MUSTN1,9.321577e-06
TMEM110-MUSTN1,0.002554117
STIMATE,0.07073384
SFMBT1,0.09364528
AC096887.1,0.0008342823
RFT1,0.16784309
PRKCD,0.44856298
TKT,2.2272775
DCP1A,0.32684663
CACNA1D,0.008827327
AC012467.1,9.321577e-06
CHDH,0.0032998447
IL17RB,0.0007224228
AC012467.2,0.017025307
ACTR8,0.121451154
SELENOK,1.6751529
CACNA2D3,0.08534487
CACNA2D3-AS1,1.3982365e-05
LRTM1,0.00010719811
LINC02017,0.0
LINC02030,0.0
AC121764.2,0.0
AC121764.3,4.6607884e-06
WNT5A,0.14700727
WNT5A-AS1,0.011455905
AC121764.1,8.855496e-05
ERC2,0.010812765
AC025572.1,0.000111858884
CCDC66,0.26926303
FAM208A,0.5061207
ARHGEF3,0.28343734
ARHGEF3-AS1,4.6607884e-06
SPATA12,0.01009967
AC097358.2,0.000116519666
IL17RD,0.001743138
HESX1,0.120731235
APPL1,1.193883
ASB14,0.0008622471
DNAH12,0.0009974102
PDE12,0.2010715
ARF4,0.9409238
ARF4-AS1,0.0072194184
DENND6A,0.2395365
DENND6A-AS1,0.0010067319
DENND6A-DT,0.0020134645
SLMAP,0.23184024
FLNB,0.21709077
FLNB-AS1,0.00021439616
AC137936.1,4.1947096e-05
DNASE1L3,0.05050862
ABHD6,0.100570895
RPP14,0.111290246
HTD2,0.0005779384
AC098479.1,9.7876524e-05
PXK,0.28674158
PDHB,0.37563565
AC135507.1,0.008799354
