,0,1,2,3,4,5,6,7
UBD,4.158383619793024,3.7511411540681704e-11,7.167665203927595,1.2392963440394136e-10,7.857818362245861,0.020567564761011042,2.5852911918114054e-11,6.529169332288444e-11
PLEKHA7,0.008248106183159855,2.4902606543520652e-08,11.87584547503409,1.0148897135298847e-10,40.02177438817243,4.613874195404215,5.7145652666795463e-11,2.7921431236010323
PPP1R3G,8.948914277627162,0.6293443833597803,2.215976357325481e-05,0.13923204704684788,3.7436865412835044e-10,1.0873912050480776e-10,4.355862004687101e-11,7.881753341883408
C10orf113,1.864778223305181,1.2507514954572205e-10,14.011316842433285,7.445174133863448e-11,2.8570898723637093e-11,1.4429991046442174e-05,6.009385314659275e-11,5.435429301368686e-05
WBSCR27,3.086572994837569,1.595729718632467e-11,6.488641622300814,1.6944856691652923e-10,1.5936500929973627,0.3791870222275197,7.371934919507082e-12,12.189314003835875
RIMS2,1.676348745994104e-11,0.0013922742232616706,0.0004083106421506841,6.783169573780576,6.309772692642636e-11,1.0692015495071865,3.0841920333480197,1.0633902802824093
RIMS1,9.723665865537783e-12,3.2835113511100613,8.208967290985768e-11,9.010626763734345,7.185353787931231e-11,0.033376509414860804,8.438815908675023e-11,8.461380428914596e-11
BIK,1.8452453629576568,2.1713953865798156e-11,1.1178445638328756,0.5361184071307066,0.00017737397991732126,4.455369227477436e-11,2.6351034238981097e-11,16.51184747540155
MECOM,5.279077300401294,2.8083451193317366,4.172688329334584,0.8620919827051124,9.212445700362166e-12,2.269899199319092e-08,2.987780405126629e-13,9.746813496768547e-13
PDE3A,4.358951786418205e-06,4.278798073437801e-11,18.86678133779063,1.7758800777364675e-11,9.485199562711891,1.5661026890757814e-12,3.187122774870741e-11,3.944128236036121e-11
SLCO2A1,3.111477429589497,6.940148430529091,1.187118734261078e-08,1.7449129706991358,1.1529942508979106e-11,6.5519636881211205e-12,7.71078239260913e-10,8.038592582722864e-10
MIR4712,1.8176535817862545,12.30994287412594,2.653363191385963,0.5969874926356873,5.860703389908098e-11,31.762262862753296,0.8343609362838171,2.171391715725163
HOXB4,2.8964913287191827,16.431449944113105,5.638425099114576e-05,9.97806026738874e-12,9.862451458442429e-11,6.210236198844943,1.1018468439945666e-12,0.7179311558490583
BCO2,1.9348938640097435,1.737396537959262e-09,3.3934753996822673,0.9767018480266559,0.10896920074889556,11.952273669121736,9.208616260561313e-06,19.759377254002274
CADPS2,3.0745473318482066,1.3495483180036919e-11,6.670864392888625,2.343282911028579e-07,5.837343457085518e-11,5.69546660250543,11.584922681094755,1.2688092700057825e-11
PLB1,0.694733659481439,4.7658140381604175e-11,1.661398417031256,0.139289157138226,1.0459132845754277e-10,4.315672506006254e-11,1.7608107557949033,20.033210353907034
C12orf61,3.3679796622792604,16.628711242361774,0.4650383340682184,3.5130447318438433e-06,1.7767185027785587e-10,1.7653817635150604,4.148369459268736,3.3017984066584853e-07
IQCA1,3.06819327808635e-11,3.657488177420816,16.996013205142305,0.0007775782010770847,1.127516157870398e-11,10.451683425704525,4.1382838549552567e-07,1.9611238742979977
LOC100505912,0.00034642223247928526,2.8431566746039505e-11,17.494764819714458,4.973528085213152e-10,4.4714463675957115,12.211821394111467,9.320706172137048e-12,1.5800146367770456
HIST4H4,3.8767699411844414e-11,5.210939510774503e-08,19.15932308120233,1.4641458509666752e-10,2.249839428195258e-10,2.107487622129953e-06,6.5159230040803555,8.911183988197841
AMER3,1.701694648258085e-12,13.856155251225276,1.960391159717057,0.9578717696107331,1.7773567058727795e-12,6.641136196755134e-12,6.004146402113084,2.6612447234153542
RAB27B,6.32678093399338e-11,9.529161200308716,12.466741351029077,1.7705195462427823,1.02443671362782e-11,2.9313737181688433,8.467430369304559e-11,0.74732980678973
ZNF732,1.4401735329420704,7.0368413563144e-06,0.007305446507617088,5.269549971743035,7.226422063685621e-11,2.089386525928426e-12,1.933007924405147e-11,5.477536699673225e-12
FLT1,4.549722391610761e-10,10.660667494935621,11.564151869312543,7.0958158257133e-06,0.28642545578266315,1.536685189367745e-10,18.989535765512656,5.6457584634600035
