S10,S4,S8,S9,S7,S3,S2,S6,ITTH
TCGA.61.1919.01,0.406834425411024,0.168045290184202,0.0651514307457375,0.0173357511137316,0.00010862005389466,0.300476199465562,0.0413247796160624,0.000723503409786077,0.67951457401222
TCGA.61.1900.01,0.515101108087805,0.0918865522145421,0.186017922590558,0.00303930756567255,0.0276316960060953,0.109358661973841,0.0340077724989884,0.0329569790624985,0.702202714646318
TCGA.24.1558.01,0.496196379244638,2.95055827602556e-07,0.15254075381394,0.0390006461723288,0.0881762250758709,0.102990709590228,0.121094799202202,1.91844964904445e-07,0.704504689673348
TCGA.59.2354.01,0.472851694642195,0.0570707585574448,0.0490588238165955,0.00663637860173836,0.00787905543273472,0.086872673064252,0.277759798073818,0.0418708178112218,0.691458742338439
TCGA.09.2051.01,0.669261704381166,0.0133131180397392,0.00429511368552842,0.0249784063686445,0.018149534524284,0.160057518477152,0.103121810680813,0.00682279384267397,0.517525866309869
TCGA.09.1667.01,0.477653343166612,0.137378764042195,0.1060576643649,0.0654054353596222,0.0228960193967462,0.108223906598439,0.0518057878444276,0.0305790792270583,0.783420992207897
TCGA.23.1809.01,0.623571309950571,0.0264280095271317,0.144268869845789,0.000773492143862768,0.00766975926570596,0.0937179093649419,0.0974723759662672,0.00609827393573046,0.573543261780735
TCGA.31.1956.01,0.154924753896509,0.33647565738765,0.000350848261444263,0.000325927260773101,0.000259152230506387,0.441008105231517,9.41021251271277e-05,0.0665614536064725,0.579594285687967
TCGA.13.0730.01,0.0816528614349184,0.000130991595107096,0.637107500550256,0.000523926320540862,0.00164326061535421,0.27697620085326,0.000342212669718112,0.00162304596084558,0.421358810541456
TCGA.04.1519.01,0.265536548107658,0.270201892724951,0.207418320643589,0.0414970176083594,0.0447134140766628,5.39937800718197e-06,0.169914061310708,0.000713346150064548,0.773935103296768
TCGA.25.1870.01,5.03013992239011e-05,0.305974131695458,0.420950562361445,0.0183303495877866,6.83362306833616e-06,3.35215802990486e-06,9.29833163065772e-07,0.254683539341826,0.552482338249378
TCGA.29.1688.01,0.543493961401151,0.0267378397599404,0.000188932814580204,1.52808682143828e-05,0.00089506758842195,0.240255819206798,0.184476595819575,0.00393650254131909,0.535008623074526
TCGA.61.2104.01,0.548203643721967,0.072207685709505,0.0822102760605643,0.0453263158882443,0.0275038958994653,3.92381780864858e-06,0.177976526105967,0.0465677327964792,0.679915631063024
TCGA.13.0801.01,1.36487326787955e-05,2.71210276338129e-05,1.22829367965814e-05,7.0550273282482e-06,0.0155905897121967,0.984208774997074,0.000122648965849221,1.78786004423989e-05,0.0396742996828667
TCGA.24.1928.01,0.680021852917306,0.0307641435229073,0.0543784944358742,0.0098223861259381,0.00448698002971802,0.0530979018514648,0.125214840938594,0.0422134001781975,0.551585733051618
TCGA.36.1569.01,0.279014847608658,0.334457935307221,0.143823475191608,0.0232708035555994,0.00608887627870706,0.000680471432776255,0.162348342509792,0.0503152481156386,0.755237115710543
TCGA.25.1315.01,0.488201073943519,0.066461878830038,0.167753293570221,0.0186816653660259,0.0639175418325574,0.194911552661398,3.62323767708669e-07,7.26314724720306e-05,0.672912925926077
TCGA.24.1418.01,0.391027854735598,0.16523721260538,0.159072114005848,0.0136851023123342,0.00826368867445367,0.104157785690237,0.0717878047698993,0.0867684372062491,0.813795719607006
