S6,S3,S2,S5,S7
GSTM1,372.563475956169,532.136191208033,141.671576591927,879.335543226139,3.9450680441032e-14
ABCA13,5.00335980301948e-13,209.00192081994,4.3559780824787e-06,304.073174938232,0.275412383270608
CLEC10A,158.643192640193,0.0266037353347,456.71294287114,3.33686970736706e-14,3.69170581454154e-17
CDA,8.60117032356557,1554.81660608041,212.867862365229,325.501448291172,1.08845091743423e-10
TBC1D9,1065.38726097733,45.069716561823,10.7853461284028,6.74799785917918e-15,503.784676127875
SCARNA7,5.89505308401529e-13,255.995384264147,3.33072601141895e-18,834.679596747213,552.378348683358
COL9A2,830.10016305107,1685.14830655868,160.712584044731,112.469341028193,7.52051219272547e-15
SIGLEC9,0.0465563026293039,714.309936934035,81.5695442001697,1.05012708466354e-13,2.16032109986354e-11
ARHGEF10L,417.839979486461,641.186952219212,88.1393069578634,4.31455588767007e-17,1.75434999373998e-12
F2RL1,2.05088209096939e-15,1.14690271581233e-15,449.408549917431,1.88670116280348e-16,1149.57244295861
TDRD9,1.41883813904325e-12,79.1743541116765,161.409278396059,2034.49589819033,7.91009401524506e-14
IFIT1,1.34881079913318,3.22798194292404e-11,541.981325743521,4.5950026380325e-14,58.8887455590188
DOCK9,1.41080796835095e-14,1.36484896332758e-05,454.736286470156,3.9413922208655e-14,1128.79865304903
CD72,1282.20380204174,5.94795180355534e-12,90.1403601492747,6.71564964652117e-11,576.999949567389
HOXA3,513.276130034086,1356.43643914482,361.491960057415,4.60165339068138e-15,1.63191624075706e-07
ADAMTS2,2.00408536727441,1317.59935806247,2.38755310893998e-13,205.898182935748,5.37793987328002e-12
FZD6,2.6301084017866e-05,2.19647344824908e-14,816.941836635395,1.1890579288425e-15,660.76467045397
ACY3,937.862060396986,34.9058414896449,851.914180673935,9.15826768826897e-15,114.241876591758
MST1,0.0278210180730391,0.0532040833196769,3.38966810605813e-06,2684.61958032088,95.6383088572878
C5orf20,1553.79615488634,68.2896459568935,3.28872167595347e-09,1.01202322287896e-16,0.587484159786858
IL1RN,0.981948748876763,1561.52706246355,477.560462564033,1.99766986434577e-10,1.91207556199532e-13
CCR7,532.655214849621,3.91232283119094e-05,787.887871425547,0.514632631708084,104.632912751742
MGAT3,14.5741657133248,8.03280861616128e-09,161.436157909904,144.098532583885,2.64754698930502e-05
FHDC1,147.673424284828,29.5730864875843,455.501745186852,0.250396207113313,211.045564852367
AGPAT9,3.28899552162798e-13,233.955677391162,1031.00571876842,3.48974821526267e-14,0.00151150811639208
KCNK17,0.0938060571150547,5.29915943938783e-14,1318.18400604094,354.88213655026,652.001668782055
PRICKLE1,26.1979391272736,1159.52143845039,161.149578031493,750.329518153545,7.1362857209558e-15
UGCG,244.432910258558,249.690937135119,4.09197728821433e-12,148.589424140345,1585.86439091659
FBP1,687.860670526213,1546.9485045998,1.58628349426008e-05,56.5062830224016,2.93445695955242e-07
S1PR3,2.94455714894553e-11,465.772739854193,5.13047516156044e-12,215.646978939712,190.181203915882
MTMR11,553.796401781979,93.1904285644085,5.28854345367374e-16,1.38279720685435e-18,7.24826617935716e-12
