S9,S8,S4,S6,S11,S5,S3,S7,S2
SH3RF3,0.0975940829636591,291.336866494336,1576.23237580396,1400.60982521655,1170.00013042601,1145.96042357176,135.590710047299,328.768316991683,1.26111325539702e-06
SH3YL1,15.5609500217042,0.143845132524959,327.33826053361,1575.75044022894,0.112515337055913,669.091031427992,252.427352756718,3181.09156552766,3350.00409029376
DDIT3,2779.51319547385,1173.87306481802,983.39416722516,222.035411552297,1641.21702425529,1511.80547641777,21.1396837647601,259.115650327892,1986.75822501428
GAB2,2743.92897400126,1.970205340078e-05,1483.25530614814,847.734204954399,1.81266905603269,2177.64115006521,317.258143697879,620.61567776496,316.075200210062
PARP12,648.955183598221,331.769581723708,899.429363506226,258.586758056358,1115.69443272184,0.00190668259589397,48.2091622493574,904.274092392905,1957.58971608866
GALNT14,396.321997726817,467.473597467805,1.95686335533402e-05,1679.71981702134,103.060011342671,4.53456678082745e-09,279.166664049356,1197.55238032515,53.6642374865521
SNCAIP,1833.70641317464,0.00648191447137888,469.043674142083,510.169791567255,1657.90522840592,696.054761368138,587.517458318019,1543.92189066108,1.20772998586586e-11
ABCA1,464.495587160576,0.00469425249410124,824.699709622452,621.598136979139,1615.83413752928,474.351604695762,405.305878366656,782.291592044252,695.502660041496
ARHGAP33,969.359861860524,32.9795204863872,467.878406916811,1442.57736394336,8.39141409757718e-07,9.56289391505046e-06,759.170002644348,49.7801687845519,331.171264887043
PDGFA,2515.35038566747,6.49476752541459,2501.42256086483,615.998271618235,1212.47878039186,1427.1547796613,13.0946120296429,1642.93990273794,0.000221762804646578
H2AFJ,388.397468789189,691.405247517964,848.356404033248,1248.47308108913,1493.47148966828,4.98270850086355,203.291936246078,137.696140580231,178.695446890695
CDC6,804.180399436624,522.169215451577,508.638577612207,789.229705858047,1177.28949470351,963.442247319242,1450.83420321369,54.7711807916525,523.171776259417
TGFB1I1,2742.77334172546,842.642712002644,567.341196546451,35.0298645124448,1041.40442331036,404.459127631031,692.075189714305,0.0457076631640012,28.33176351138
WNT11,34.7515614111169,239.138885989704,1266.65599373114,1528.60590742712,1805.37083858212,388.156210914049,27.3614860518176,6.72595308215513e-08,762.45601373705
METTL7A,964.774016591087,418.789632685451,5.02111908752423,995.147961622097,682.716729806446,529.679141734844,504.465672980729,1772.0824649968,659.235133089842
ADAMTSL4,3.33338213905819e-08,950.25277750142,1517.15645696504,196.469388507246,1379.09157934957,1287.58032373431,887.419883528166,1.76827291818217e-09,0.0234918845530023
MCC,755.653065487624,1.98241867385556e-05,426.105674619005,12.026352331174,913.978660718005,1390.87160802251,1327.36160917504,1573.57303852744,6.11991890171101
TSPAN15,1.63418921190176,436.463534117335,1257.24710650878,1183.66017202606,54.684596677324,1080.53094491238,180.056804416434,2011.07842379427,3534.58787418798
BAIAP2L1,16.3303208171969,439.164560446712,61.4233887152052,380.385197944956,62.8580833400732,127.741687412117,1371.9369760169,2475.2505657621,1676.01727738143
CRAT,1588.98797943861,765.952463375461,145.941703101546,0.0750553709651761,61.8910785244221,3.97081782756614e-11,1265.70151982622,485.014282518293,0.141971821373279
UQCRHL,2.43445003243309,2533.57672407912,692.182409855407,0.000163012999503717,0.750996750668375,253.96561910005,453.630227981613,1251.89954830813,0.0428654367031642
CDC42EP3,5.41862528504049,0.0270942081890605,1310.45969206791,983.614733600741,832.999201073952,3609.94722359261,370.944871594629,1463.51968987888,527.850669559943
LINGO1,2.83138233464246,1258.33906631504,392.677729497613,527.195703413738,1810.22689373064,177.403499888587,1127.16233604573,4.05053150730855e-06,1120.13043980988
ABHD11,6.79864595043039e-07,1633.06398006326,4.16444684280487e-08,855.20906697376,0.00396266638116132,0.558007499522406,569.83053431254,1169.9543938395,3676.71068557103
MAF,1709.53865102239,707.626861943776,786.015635769794,420.659564243633,2697.26434608966,403.37999458941,340.098995582993,0.127684088071035,11.1325743339515
HOXB7,0.00278171721851445,457.161668514725,0.000737221721571519,1364.03931199483,0.00181155227741851,0.0664742963874072,549.061800237092,1605.09675207722,405.973469394685
TBC1D8,3.89568834537756,73.2489513663529,286.651646853378,1687.91466079279,0.0877130908576313,1860.14341118196,162.733672638282,2407.93522447195,485.713401294622
ZNF83,0.00160626843661464,115.418719933293,151.98013696406,1420.84756711739,0.0170964805809125,363.735143392184,1554.64576955019,1130.82040963734,492.462372658628
CNTNAP1,626.342024611929,0.000430687771312903,547.676151649321,743.977315653748,1431.36260537472,5.59080775819334,1628.12748452917,1.155909256357e-13,0.00863919029728927
C8orf55,1.4504493845926e-06,1755.32449662081,0.00032459007255658,854.745553566106,0.00122218180801302,137.860064948279,755.917465754882,2309.98071038128,989.170464834526
ODZ4,5.72295060305483,651.04890757779,1112.38632327627,2329.22017485561,344.070147872814,1028.3890576358,161.797626173534,819.298380989845,0.0585781071781582
DNAJC15,8.29935898966859e-05,1433.34156107613,836.097840383461,646.768364578126,0.83350812698957,14.5211954758178,355.553786395061,477.318155932333,2058.17210968848
C5orf62,1034.71757928763,83.4527664662058,880.916525617993,954.843829021234,742.499639271774,124.17248936106,0.77619063357223,2315.7966812841,13.3054014764541
ATF3,839.432694594515,397.00175990582,1096.3044592983,11.8863358370691,1160.00693584395,377.892885235159,295.603339270895,1961.70012052631,1106.30666280137
C19orf24,1091.88910930607,2329.18370885665,173.89420832572,348.786658073375,98.6599060812987,48.5616151288051,24.1970938754929,154.536596756654,3849.23634126172
DACT1,231.265331821147,0.0408328350577653,390.903834409927,358.287293376447,1663.39459471598,932.626809163744,1823.14402576032,2.92916438075649e-15,5.6616979813271e-11
S1PR2,1965.97651656319,1549.65790448376,672.601620755981,861.01792226045,1003.91328470183,292.323408620642,212.683865323888,862.408206168536,2494.79518248744
FCGR2A,1201.91254683339,284.859096598561,738.091838912448,2.53421138302118,1610.71316599111,157.205161702596,171.156559539249,1.32956748779781e-05,1559.66546268045
AEBP2,2441.90722109081,63.6818126268605,1284.91343129985,1401.27731911867,402.381092722447,846.137663009497,813.136240398255,725.927273993335,106.351836150321
TRAPPC5,139.720243647259,2709.55672843621,857.010353790236,169.066951005583,138.158848250677,176.054823042914,72.6307540698333,648.826790615659,3436.53278200488
PLEKHG4,1513.21981083578,0.0455448144281126,1219.72710832616,1133.43521005229,1610.63057028385,549.17602172389,476.518698403213,2.23189761350956,0.164620860611627
CDH24,1838.72054630115,1363.34964134377,1.02083186958714e-06,651.772938218323,46.6956512333147,0.00183022427543144,1240.08278166524,683.763533529667,811.296654165582
RBM47,2.25829626418737e-16,5.71120163529139e-05,9.69430532115099e-18,781.565439369172,5.05633450523104e-05,2.64830754579173e-17,385.351590427354,2797.36588358283,2075.10399656172
FAM174B,1.50158512887485,658.009474639144,2166.79821079512,923.053415239119,18.2721587547958,1740.51736102444,26.2204046922622,1873.15061884764,885.315669394093
DIP2C,155.880846178405,1.23794356604465e-06,1531.69021431646,1122.79919088757,2261.7802683653,1142.32313013221,827.140984112686,346.360091968504,0.204549107868939
PSD4,0.27484292751461,288.308982859566,781.472823009148,1152.6134125653,1.13349171297819,4.60037991101319e-11,106.452688280508,1377.6311948139,3053.93096432212
INSIG1,621.174945225558,540.537314431432,1040.23261255686,1.25177790406284,590.269359285076,504.723619870602,2138.15459501319,934.005041553964,368.636764738632
DNAJB9,274.86076361011,0.685582807594561,3169.94041317258,360.666960656666,398.41131394386,1824.19503462145,713.598429313702,893.2153428565,842.630644297281
CMBL,171.114613908632,879.729958520134,1305.31402979936,312.51028599855,1073.73922849169,2189.81725113616,1153.42663263818,1.75243323737492e-05,317.158997865692
PLEKHA5,2180.85482910405,0.363978609515735,309.738593533367,1476.38083358384,836.049880170568,348.18767173798,657.674668536345,678.451214001022,20.2139234098826
C14orf132,750.655725723967,25.5329258959804,2064.23056057624,1196.70646805951,815.403776624299,1322.15946999158,1502.59401165847,14.9310344718586,12.5185499635944
ADAMTS4,2493.62927516346,947.664702147891,75.2033212456971,0.368377771871975,1406.49352419213,210.461231709339,576.138671399898,25.7897818225009,122.778790094553
PPFIA3,0.707748084741912,2138.20860779632,1.16965472322586,495.798384677376,274.455804528203,0.223441019226329,1346.43271016289,3.13243898130607,107.185009163219
S1PR3,1375.86386954501,5.08107061946143,1482.08871075757,711.603429488158,2364.29898388962,912.808161195467,738.612972290441,1.74956506281296e-06,22.3794508402322
TARBP1,151.380910018524,824.237564487819,184.546852033544,2169.97810912286,14.3986975697059,487.147658973176,705.733630979441,1138.49588186729,7.81668296705264
ZNF579,715.492472031493,2453.68752373778,1.18134651931313,1268.27376729517,416.524633514631,37.2129370105866,6.10821629400168,677.671407503146,1194.8292896833
ABCG1,2.46080735497453e-06,230.095801486129,442.115535721207,471.658165577287,609.889960643997,815.644604513813,766.672575479773,1826.82967723611,1313.49684627756
IMPA2,0.00647661004501229,991.346176631176,559.99774198008,148.339781684443,870.835232221853,371.051457177012,1137.32842037819,501.871456266153,1766.00648724859
PPAPDC1B,452.993328661565,1796.1440413092,256.636046258076,44.5053183077975,1592.00333159325,955.098340237019,885.050557777293,408.819610145673,825.066357735485
THAP3,1582.72765652445,2951.96888998059,1142.31648422522,169.001202918696,5.32825640391545,41.8847163656319,20.0277352275829,0.00208021951276431,1719.05724201092
RGL1,1330.50640406349,81.6552014113119,1714.3187814789,597.064199610604,2789.03126792597,1068.22986061094,317.170330309171,1500.3892795082,113.012610089661
TMEM65,19.1864645169441,160.44207670682,1138.08034164656,357.308081320692,1353.0020542428,2071.20967693628,1022.19175608215,1421.47953602908,803.771783794901
BCL6,625.022840658456,0.00214510551035746,1351.13478437588,876.46798660249,1238.34222478938,729.254953485448,787.106875006598,1315.53281579336,728.191544345444
TMF1,746.461858731899,0.00135713898349684,0.8964861577176,578.502512602499,825.119191946537,3518.04962308076,1006.17894354871,1088.86199683217,404.386890030131
C1orf106,1232.83354740841,315.304449092261,0.0184470233034515,1389.27164342303,509.035531223874,13.5024502144529,434.138002449376,2544.40967982041,1057.56930157784
SOBP,644.352314610324,1549.284043222,1139.39775003493,1068.85637740407,1120.24909058157,1421.76173713129,0.00376808137950071,220.127653361421,2.1815201366119e-11
TRIM44,313.424215722786,6.95155675782977e-11,1176.66743151558,704.668507792024,634.739177650936,2251.56651134197,1406.19881792863,611.766788541734,104.135490918897
ARNT2,388.846792169213,0.00115383749422574,36.64883551501,2202.78119230356,7.44217704346861e-06,1019.18500860138,772.16670370881,510.58698117852,899.890242891492
CDT1,2038.39184293843,2047.22351248297,401.621838725742,128.896248725044,376.869878192318,521.166679898829,1079.33098955258,498.499840321054,1224.76260128576
ERAP1,26.8104464123113,0.173788843269944,472.496675539543,466.492556254358,558.816164582915,424.988148800681,460.702139097593,2116.52660534915,1725.40866607522
EBF4,1170.04807523407,368.770064292117,514.396254698457,1910.31796921052,914.566048614854,7.72408345423529e-10,1.35481887835832,321.972526531922,1355.12474547777
MSRB3,519.39955229864,16.4399143255305,607.23789343714,864.167088696361,2460.47485683226,1113.91223005604,30.6496643254863,1.00520807683247e-07,1.74097573278241e-12
PAQR4,423.52907031755,1557.83096548831,4.91911488121383,17.1626276045713,0.00514771062549469,0.114367408818192,1877.19236265048,1224.51245028717,361.647067410667
MGAT4A,28.4895577892749,0.00214241570516738,563.05969639879,1272.15867676312,323.81193788533,1550.73351246452,431.694655710419,1858.82372585131,606.337352256116
RAMP2,561.500807422995,1553.75169205553,84.9204051753769,782.390506087994,1948.53760085545,93.1444763853734,14.8303415662062,1.25706651719242e-13,26.4251762195691
PDPR,3.22750745693459,8.6612578571812e-16,834.969307532532,1235.49319123506,43.0643017894374,518.267935732889,1410.44580997193,31.0304741235996,2.83738972430578e-12
SALL2,619.84450767787,88.9133726041985,206.882834814974,2216.55181919779,665.582676716024,718.335649560462,1290.38457592764,503.2959354726,232.636082389452
SLC35F2,0.088266462706002,1321.07690596462,138.102017193746,1049.16541924335,3.36426105286665e-05,509.014503204396,425.36043418101,1641.08333619963,103.498236266789
MALT1,224.436352443059,303.611393732441,274.581338706152,1274.62718433267,126.240255924122,3.41081000553544,712.483784682088,2226.14068471634,580.564711172885
SLC6A6,0.000400521566498136,13.4844712382535,0.000503029796699647,620.698417261354,135.735194158218,358.719243986012,429.635747663861,2774.81391869597,650.234998224596
SYNE1,454.655080853544,11.2293159218165,1264.86597515483,920.167750067943,1358.91682894507,2092.6886726735,466.912651913695,0.000481195803181203,6.08072041318828e-09
LRRC61,630.669815392347,330.563778809973,1784.78393420103,985.738647051054,0.0332791437248006,0.00614967061384808,837.014691250482,1477.13777920979,1203.60075875754
APOL4,804.720207657767,0.0515412504523149,673.860206277594,7.31034163898958e-05,1019.54610194057,1084.04173622832,581.407992133221,1947.28922229573,2207.91314806411
TP53INP1,729.275472636944,312.348259123619,565.561905979488,1268.60312692999,777.74174666608,1108.24198948103,948.326127075709,802.259792097549,1095.53161842679
PHC3,153.738627790538,78.6930999272431,1226.87252642948,1257.26917589255,1171.28203248761,914.908736578879,734.660085076978,2163.66379423517,1032.77109112452
GNG2,1019.64683376724,574.668808089139,1108.19339255487,201.101923463393,2241.45256448717,1043.83376621616,237.540536631663,597.797586359342,380.234370329657
YDJC,412.153537899532,1800.61789799186,0.00214530731938539,809.558888276953,0.0149433945175259,0.00422919420061624,312.476651000462,173.725442583332,1430.05519721149
CD2AP,5.30894213694204,0.349375473751698,5.18156898131417e-05,1392.23738737098,0.621680824849646,177.339343176598,671.812050868856,2628.30270732993,1223.90792238179
ORAI3,1346.47191836239,1445.69680598643,449.47896562553,1460.71200862892,1044.36364519969,323.124281854618,1.87121770982309,731.946078837337,88.8658689988253
C6orf115,649.410695688932,1231.97975382515,1.16720537603092,497.243227116108,396.29028420644,115.209186308106,491.553615319708,1292.29719397642,2844.71876187352
NCRNA00201,645.677596079247,520.6159498568,372.175198320918,1743.63961763213,0.238316957784008,592.209065921194,804.045179252419,1814.28681227861,278.299276916204
C12orf75,638.960896016293,698.709155505105,43.5622683775867,291.476945222312,357.431498912251,0.00171383382879566,728.553425240439,1340.43583229131,1416.40289038826
PECAM1,553.037004698211,869.491811964609,450.420478712729,113.147663261256,1964.50230451491,651.13732967702,372.876841981538,23.2590638826817,861.83720675463
PRR5,0.0861154490765731,1636.04303192594,1419.23352064742,805.156854690998,1593.31754808074,1874.83132648348,0.0233715366713101,0.000186858127883457,199.677872979625
KAZ,518.088685721266,571.45387975538,1687.35497515004,611.72495062895,342.365628660061,1074.81554598387,1374.33989935942,386.170209624027,2851.79844275233
EFNA3,918.304418805231,1790.47061484695,0.000343711309541155,1019.19676632569,1047.83460644025,7.42602597108661e-07,846.589853974418,3.17986402928433,158.458974897241
ZNF580,499.099395401316,1872.27750444085,0.00242221430428645,1242.64950874157,172.951762188097,0.311132464610395,155.882736249195,369.889732680821,819.151910618746
ZNF529,16.8458506372041,483.649145461924,1534.05876905999,1081.76422197729,1006.56484740985,1528.44468614119,490.974847094508,0.000608764490460483,0.000330753063666668
PGCP,3.77008949176015,623.943801672386,535.818697095679,74.2714319100559,2032.12745047934,801.943332787728,622.840238912469,0.00418310502066736,653.910059987193
ABHD14B,471.913757327142,827.718316264893,0.0268155911311416,918.985430725038,21.4521745495858,393.459933514235,1480.81880214724,470.397838016017,252.170617609969
RUSC2,967.64318114047,313.762780884035,2105.14368446372,621.851718723624,1290.68417022868,2543.14747299088,974.534001808234,9.97242059645495,500.236512891185
CORO7,1370.16501449766,725.333452381046,2221.62743162181,1198.00074061778,383.725438372451,959.483856279029,227.077874707342,143.576717041506,734.327941497864
