S4,S2,S7,S8,S9,S5,S6
FAM105A,376.566610933323,2071.86207355151,1970.14270874541,3843.35933638626,0.0331753461662385,1343.74111509668,1932.03948891124
C19orf10,11148.0477123239,1311.66555065474,5331.6406381072,1447.77783112619,636.466212524678,1670.00131679832,1825.39704122554
DST,6.69371957527445,2450.84264689766,7.96499826108167e-11,1748.12504436094,4514.4648356099,1796.17117799532,2344.04195359835
TOB1,41.9340061967144,1771.75489412118,1702.19362484104,3610.75539737536,698.878486888932,1517.72773771181,3645.70187888814
ECT2,822.617339412022,31.3972561430356,703.748380144063,441.736834532959,1805.89573130043,4611.37390444562,3104.1760549805
GUCY2C,0.747387725210339,1714.65318825698,2105.86612834486,3950.98553087683,1900.01173117953,1363.86972946266,4026.07953472738
VDR,1553.43325325452,1289.08583040574,8.54399713634202e-05,3509.52413653415,2686.1354761206,1828.27555838218,1692.27211070932
GPR35,10486.5995383186,1712.91072726637,3017.12021561474,2855.07829788098,2128.39431470949,1371.62820518185,1310.51016987505
LASS6,0.417385062380763,1048.40415078813,0.635403721765254,3946.7335866862,3429.28035683575,2230.44477185718,3979.75997376216
GMDS,6081.22938781431,556.629538631909,3982.51278403122,8.85953525565199,1836.38229459387,2782.12642891487,3864.51329077049
SYMPK,10936.2496356247,1920.19710594143,80.6801761286977,1874.70877483195,3161.49052790361,2384.60076617304,1859.20622502587
GPS1,11176.980144795,1389.53275294593,3966.79454999955,1390.93645617476,1394.56876049283,1882.6477172967,758.368477677778
PPP1R15A,1191.41730368567,384.201331216917,4.25440370008052,4011.49146495315,1259.60047954911,1355.66269712573,1175.38892765774
HIF1A,0.00013314145968587,9.52365752932764,989.859667376086,841.665412710624,3548.38726515636,2237.36329493428,2919.40245801787
KLF13,70.1322896934613,778.108265084551,0.00851528279860026,1158.74537674202,5427.15152806194,2791.35717408871,3062.43140846335
ANXA3,527.789344724145,2994.83779640423,6528.51726276207,989.290201638949,2297.92165055075,1957.68878365247,3383.31077845638
DBNDD2,1670.50741689843,3803.49087607041,5703.56900753117,4059.3279806677,1.91006168276993,1146.17899759734,1019.99306233746
SH3PXD2A,340.558058203034,1464.17029382051,0.00136195019265129,2065.21059108373,4464.63986427366,1064.8685840895,3830.78052762635
DCTPP1,7458.27981213153,486.558087506319,6538.22653337185,1206.23150938054,853.426795519766,2219.06739685489,775.380725159512
ITGA2,0.0194398590300686,900.989844456526,4.8667761118092e-07,2459.08666461156,3217.25367512138,2211.77752586764,2406.83867977334
ATP5G1,8185.07180445323,1266.09417332391,6106.27180493868,373.794934499253,462.234493369666,2315.7292162069,728.444472940477
PKN1,5422.34484000283,1736.77131198119,3008.76691564288,2450.22678766633,1155.18957138113,1238.52926729936,1058.54522491469
PKP2,240.336008571362,483.754329547466,520.971957871884,2305.19742640626,3808.73673560765,3133.93397674783,3548.84478292634
PVRL1,1303.42925672618,1230.21917829692,0.324746137019261,2071.28086036209,1667.12814071866,3348.02493904101,3296.77006942472
