S1,S3,S2
GPR160,294.234950261427,917.606204828925,649.140584731925
SAT2,1490.58702372983,1298.86639285878,12.3736717193487
SLC9A3R2,1878.89900619902,854.297987904727,311.37419425039
EPPK1,298.226825686692,1475.48224932863,421.138401697583
HEG1,1991.61378308475,388.025957408203,568.93820810238
NEDD4L,1381.8397419006,1313.03910485245,184.158924178841
BTN3A2,1051.18025107069,100.83705703543,324.360469990868
KIF13B,1752.79029358343,507.581836058172,601.642924759709
ZNF593,84.9435543823084,1634.58110980616,482.81236681272
CTNNAL1,1092.942593269,1389.35047532755,529.922936864839
HEYL,1689.74224841292,590.962519536871,330.447992426755
ITPKB,1842.14301459887,147.760013043964,628.698898591499
SEMA6B,914.113116569474,1046.06333844272,713.104772461015
KCTD20,2122.65263516105,121.61250085073,747.310156131846
C10orf10,948.222467009482,345.943635217699,875.03585594572
MYC,1059.69938975797,1389.55331160289,277.038235155564
FDXR,580.274568801204,1760.73356091273,354.252305536856
SIGIRR,174.181682897298,1067.13280445309,690.229830475281
ID4,502.971869583283,182.265203223785,1213.54560885978
KIAA1524,22.2377554645103,667.284609841586,1460.8981327472
FYCO1,1720.31849675026,146.214579709975,544.336502215705
TSPAN33,290.542293936961,1067.18644661535,245.721515938897
SGK223,1450.13606771112,1277.46748303759,128.98435956959
ERAP1,1429.80213422499,254.695094254364,232.401269584852
ARHGEF10L,1533.47034805333,556.558996813118,285.976282838542
POLD4,1042.39411428432,556.802886344561,168.56539773735
DRAM1,489.461791003484,693.058077310135,59.0247137893739
CPXM2,747.745230278196,85.2326397798686,851.159084591056
FBXO10,285.238166617974,129.753572592015,1569.30642534088
GOLIM4,1687.34762462247,504.35501567853,668.794282551551
STON2,27.9089230151436,182.084822613823,1189.76042088635
PIK3AP1,138.85206090428,665.411907302006,522.341471000167
NDUFB1,383.911715970008,1078.03399968969,544.539517577793
UBA7,1473.37235482786,164.743102137377,210.327521974676
SLC16A9,243.473430020094,1273.33099906911,887.57096399171
XPNPEP1,1872.55031663924,1174.24842573537,138.136817424653
DTX3,1770.21969635327,659.403460851212,637.333915789432
RUNX1,1945.92577974781,247.247627764085,491.83881862672
PROCR,104.930225556094,1608.73478494979,400.739638619809
GGT5,1014.61284991043,477.01213844286,244.881808696845
OBSCN,1654.8275753275,346.881060694514,559.007140725963
SPOP,2153.50213371368,321.583138415497,279.39319191147
RFTN1,1385.25736995552,394.515908898995,328.830789580311
ASXL2,328.999222565203,408.13924055667,1278.72744342072
ADAM19,1607.72785843873,611.210873201113,432.067606122644
ACAD11,496.336842317152,761.468988484714,995.36630744248
TDRKH,0.849559729060425,201.639086983179,1360.86067163203
LDOC1L,1889.32637232995,191.040814051763,642.292229609662
ARRDC3,1700.18299324473,990.693190693394,331.632127482922
KDELC2,2037.84908542742,586.818317003689,361.811126456145
ZNF273,0.812971247002242,924.882448588628,1361.28830981047
PI4KAP1,773.57760026861,750.669238940079,1110.64333495499
C19orf60,368.345587354636,991.581298529028,648.087120253884
PTP4A3,1647.42925720864,755.381699899174,288.1566975688
CHKB-CPT1B,304.567919120459,201.598889251338,876.312973513911
VEZT,1988.40949686554,900.53916689037,476.784948134978
ZNF445,1676.88153952349,1037.93196305029,309.794200717801
ACSL1,776.344377005412,208.109500774152,193.53605786972
YPEL3,881.272502653093,476.180173338181,336.13938489409
FBXO36,0.00108890187227487,1322.73660910147,989.478819473292
SLC35F2,116.891752039481,1206.88378984644,776.26259218299
COX17,268.139322091257,943.226088701362,502.810904822615
ZCCHC3,1902.63331881864,566.386426303565,547.572606920015
TCF7,200.799520354942,1272.77178656442,542.963768735008
RCOR2,856.1670011845,1059.31914684752,443.296519925503
TMCC2,45.0757944966568,51.3522780451337,1321.45099712643
FAM127B,1497.63709866619,944.783271129499,159.686682984618
LASS6,752.508286354393,140.800361216502,1517.75383573201
AFAP1L1,567.424798995656,77.4755936552987,1406.27491505229
ZNF138,16.9332976451458,816.276934105996,1117.10188193834
ROCK2,1400.94293647868,566.162370910188,757.457760897463
SLC16A10,0.149775588362941,772.415512636219,1226.16590331375
PLCB2,290.660829247524,220.950259729087,365.416096018195
ARL4C,1630.05358324082,400.141504779214,564.346464326689
NUAK1,1338.55437628928,1182.13430937527,291.77002259969
ZBTB10,289.947560583225,719.972835947588,1433.03172210753
TMEM64,1138.45257661991,691.106489131226,568.260887594008
CCDC69,579.929533814012,309.408243343853,630.030415110105
ITPA,869.708029757401,1516.42436336102,211.870424179805
APBB1,1477.33113165668,611.59049825633,650.76131805108
SLC7A2,759.268881144827,1289.58012764516,563.016622788669
PTPRM,1595.39527610535,105.855614274059,1048.08076893828
FGD5,559.31701042898,58.5536099416078,1213.20195734194
PPP1R13B,731.181046399099,77.7843958789773,1364.78223153326
PDP1,378.127847578622,306.022609463812,1424.91417122783
MBD2,605.100275402793,582.832674535365,398.090652831213
VEGFB,1624.91814389179,465.972540177736,86.2308870584249
ESAM,1622.59397497393,401.98954156882,362.970992776117
SURF2,78.7234507094002,1336.48993994205,597.661813544221
GLI2,1204.39425056534,1259.05786467595,492.233286795106
RHOBTB2,1883.0937737903,766.91567493006,507.544042972553
APOBEC3G,183.80489558099,1329.95318777508,113.602356165433
XPR1,1416.40790219365,707.450987985624,859.40567322778
GXYLT1,1109.69107107623,313.073718251306,1252.8694687922
