S4,S2,S7,S8,S9,S5,S6,ITTH
TCGA.CL.5918.01,0.0517001750764662,0.130721269211934,0.107304258898088,0.373149319614593,0.00343072574191965,0.332499394793843,0.00119485666315616,0.729794031322867
TCGA.CI.6621.01,0.0276569864633116,1.17675998104782e-05,0.0633445690953496,0.181310190914905,0.0271001405530088,0.65222969940116,0.0483466459724541,0.568739250912157
TCGA.DC.4749.01,0.0691289974629058,0.0852884872550259,0.15973498420544,0.224392420910184,5.72287567173715e-05,0.461360516635189,3.7364774538405e-05,0.709593756025324
TCGA.DC.6683.01,0.0241889898187918,0.0421971508764037,0.00258161726642862,0.574789145618639,7.86550225638931e-07,0.349995543245569,0.00624676662394164,0.491507566162295
TCGA.DC.4745.01,0.0356473696823156,0.0920450183527266,0.252572252916652,0.142676013295828,1.56993014782017e-05,0.385046736621102,0.0919969098298971,0.797033487602269
TCGA.CI.6619.01,0.0349908206907838,0.0562616933768968,0.0691782270493809,0.0528331154017145,0.205652936597595,0.521691282431415,0.0593919244522139,0.746060740020767
TCGA.DY.A1DE.01,0.0351954447010279,0.339052167415745,0.0799554941596259,1.72770706386095e-06,5.58561798427263e-06,0.545789199025862,3.81372690900619e-07,0.522679247380072
TCGA.EI.6885.01,0.0332211281221516,2.76716122621525e-05,2.04207770483472e-05,0.715351969356771,0.010435381267546,0.23222833280352,0.00871509606070044,0.401483059348198
TCGA.G5.6233.01,0.0237376294623733,0.187149039555011,0.160601409052159,0.052665480526471,0.0941212230953746,0.3909930205109,0.0907321977977116,0.852307415292155
TCGA.DC.6157.01,0.00553242468821101,0.0716087446468668,0.00657080616663684,0.448078821540071,6.62874405180912e-07,0.447604941906807,0.0206035981770028,0.539637288401984
TCGA.DY.A1DF.01,0.0734860083471624,0.7523562998718,8.15828602589294e-05,0.05332040948264,0.0404407346045212,5.78564288174134e-06,0.0803091791907362,0.460108372696194
TCGA.F5.6813.01,0.0466802318193925,0.302137008699434,0.0309148514158108,0.068443377068193,0.116958503580407,0.434866027416763,0,0.723979243812391
TCGA.AF.4110.01,0.0319145220726448,0.206982946472403,0.185574648185121,0.295061781755464,0.0810131193070621,0.11531437764026,0.0841386045670466,0.909404845876089
TCGA.EI.6514.01,0.0210028230205861,0.365200779209148,0.0157179043132256,0.503348693628241,5.31378625174224e-07,0.0947286792970323,5.89153141626378e-07,0.556594600307478
TCGA.EI.6513.01,0.0349105580302981,0.1171585555388,0.00926702543209494,0.282941044034954,0.0493024699491966,0.5064194805719,8.66442756486696e-07,0.648489448876462
TCGA.AF.2687.01,9.17511057899436e-05,0.246634826850959,0.0775599924547761,0.131878072920633,0.015305381356331,0.528188478417723,0.000341496893788696,0.624597128302864
TCGA.DY.A1DD.01,0.0341534755861341,0.549099799068866,0.043459294692521,0.365035378990306,0.00776579554109318,0.00035479939767355,0.000131456723406216,0.508953462791135
TCGA.F5.6863.01,0.0500221352974375,0.495013903345958,3.02396812242427e-06,0.210162510607228,0.0157960579806491,0.218947351816111,0.0100550169844941,0.652708031396547
TCGA.F5.6810.01,0.0351216009911563,0.406328858990923,2.0019942452685e-07,0.0826021622074307,3.28577302406438e-06,0.472704492214513,0.00323939962352845,0.545938735572247
TCGA.AG.3591.01,0.00301260885444971,5.52422929729523e-05,0.401074444179862,2.13829628135503e-06,2.66929740792381e-06,3.14658894376227e-06,0.595849750490082,0.356166370400991
TCGA.EI.6917.01,0.015276858973781,5.51820617013907e-08,0.100700421904032,8.30584726651462e-08,0.0945709836653861,0.734100329682306,0.0553512675339601,0.46517735297165
TCGA.EI.6883.01,0.0574863156972973,0.0925346715131376,0.127786051719725,0.477971510990521,3.74774907621302e-06,0.132233686114966,0.111984016215277,0.777500600559723
TCGA.AG.4022.01,0.00288029134318807,0.207050081175208,0.059426090115852,0.585610252518604,0.0314996396005485,0.0579021157220199,0.0556315295245803,0.64680998370044
TCGA.AG.3732.01,0.00335405471302217,0.071738945880885,0.0003445347732178,0.202628399437097,0.019468644561308,0.208289435935961,0.494175984698509,0.660937075891971
