S3,S7,S10,S2,S4
BCL11A,1556.6857179772,263.944271518915,436.129830406113,44.0199825368855,352.13530761929
HOMER2,227.346578003514,301.615914072504,167.996201739598,340.102811357298,939.446489100713
TRIP13,770.355911848344,565.866946113671,804.608380431204,2138.06400996917,431.371908371573
PDGFB,251.948479529465,759.469733039834,160.167772288423,851.412265370207,45.6239993679624
DUSP23,526.995178741097,1074.83478193333,3097.35956170976,27.7568301609356,600.810516929834
ATP8B2,439.479084094214,624.196036598936,0.311511395297017,556.727810470279,421.968733650467
PPFIBP2,1545.35478040215,659.894227638417,98.1533691046576,6.71026659188202,278.078138940561
MANBA,535.124786609626,599.86119033346,728.683902915574,1083.89449554378,530.607402595027
MIIP,321.54443537187,14.4034778126265,3874.00651812057,155.187729969538,561.032162112704
GUCY1A3,406.557504184905,730.227636890508,0.000708365556353899,298.027254612149,100.149996439142
PHLDA2,171.794587048894,621.908260287824,2039.48287044711,1069.34971957842,392.830954696371
MMP15,567.503798900387,1070.96158047367,1786.67751750905,709.082794980744,652.603752550204
C19orf60,455.81760028996,724.990148623248,3860.94322596904,99.3072878473749,60.8676629066592
ORAI2,1225.79001778784,172.372302883076,723.775956827839,117.392189481379,67.2997134226637
TSPAN4,210.993792041941,0.000334300195368564,2061.06790547914,671.027066428217,3.80031323227599
NCF2,156.773338709682,1381.00497046784,432.107167616483,906.527553498488,328.8101147744
NME3,364.173595506152,194.120835483156,3230.66019307967,175.289129010556,301.742630825677
LRRC32,203.3951698655,438.128569766625,20.9493558868941,201.347244738154,152.786086741941
GIYD2,694.918472411157,359.812910490508,3204.71062071852,192.301123636875,291.926887853002
MST1R,765.211470963341,0.000547054685252454,375.678864352902,1357.87349013748,459.300372159035
CBX6,1037.33464835719,1638.37979156205,3.42732308334914e-05,143.646481939141,584.193509404868
NDUFA3,522.376228227734,364.645190527137,3890.12303132015,72.5816104578472,144.114748629549
PMAIP1,1014.76825182426,264.483794577441,460.862586146147,1017.74014570692,100.262579523046
ESPN,872.831740061041,152.869807403552,1776.23532474416,2.76679852130716,931.418129787231
TMEM97,1223.34508478189,1037.60998698499,947.717921411029,1084.8131538078,357.134985317911
AIM2,146.993828126626,0.000116070991835785,754.984571301398,136.487681940811,517.967300444323
PLEKHG4,1403.13239319627,910.268554606702,222.689309852571,33.3351802876252,624.235948675167
SSSCA1,35.4943592017854,129.346208133742,3777.29342136814,632.185461766418,597.067404440363
ACSL5,480.430145998787,4.650776785781,160.454935786443,239.299106894476,220.704084778405
TRAPPC2L,290.380021929623,363.02017530895,4196.54279665634,638.243250292869,445.570271775238
SNHG7,469.762123849527,824.366751328479,3023.57785109121,619.396115044312,177.704353941402
