S9,S6,S2,S5,S3,S7
SERPINF1,15.1143177001104,659.180677520949,800.322387824014,0.000614458861081401,217.640069925041,3.27556797341472
RHOV,1.56638977288754,573.348237026138,2155.70116420522,0.00134814474439288,5365.59113674904,821.406897094449
WIPF1,0.00163653227852038,799.77887157173,36.6468826833815,0.227288065137593,18.0101347163459,458.191011505146
C3orf58,34.418163292668,2034.1396553471,5376.6252920682,207.410636809335,399.132989434143,1328.23415014817
ITGA1,958.955093360482,775.688186265007,0.128284136992611,1000.46169768458,0.246852522995182,629.938135874013
ARHGAP12,2684.09129656916,765.933034073485,282.671174263266,2868.72754788357,0.0467489890198305,453.525930555838
PPP2R2C,0.000214136828413506,0.332688002281995,2178.09090773243,6.58522517916265e-05,4591.47051484606,2101.73739484926
C19orf33,1871.09389206774,4.14978419651822e-05,744.826936794203,1996.6212037106,4936.50943820499,24.1364666532223
SDCBP2,1214.90310644678,0.000280409691756,123.205641729624,3464.70847681234,1993.84591759611,628.159715931905
SHANK2,433.79006103848,1875.63375001757,398.525064360902,823.039304413909,0.0440592036444154,2750.86662226997
SCARB1,2909.85718595128,3497.96120605575,589.189361673637,252.264155693327,68.8582045919526,211.555431117141
MCC,4.62813499622264e-06,639.549038894971,2042.71922597612,0.00424493973278914,2023.63762872584,4536.77454225629
EMB,812.873187335415,1269.21844998066,6.75797482006693e-12,1139.73239084786,3.80786024415948,6.35530576795706
TUBB3,1340.83296511098,1274.16074005086,2.54258585588271,0.00275378038537112,4491.4613992825,1448.83793693766
C1orf93,2296.28690969923,677.100883608396,492.567694313999,3695.50228770021,561.211515830341,138.974389407357
RLF,295.385161322691,1710.93676646352,658.830766301038,696.793158996331,746.836793384387,2055.13901790669
MGAT4A,2127.37559719191,1296.02376067649,9.8209259247433e-10,2217.70614773857,8.73635824573806e-09,4.32444540867362e-07
PRDM1,30.3668020388144,46.4853607642154,639.01353167838,912.744465717628,2249.53110307282,1460.34191269832
GNA15,40.0982741240639,0.696777953328693,1208.51700696769,0.00893492353335563,6144.41650506353,2526.40007945396
FNBP1,0.121265762306333,628.271698477251,865.277705254002,159.438545928998,387.964744037799,538.408315681576
TSPAN15,3074.00277134008,48.426264713813,219.953440136356,3286.36052925058,89.9782685938815,236.967651403326
FILIP1L,536.937925970933,426.071130879214,55.1230392323062,959.077374046647,115.111077257323,144.051461936228
CNPY3,1416.62310497921,1856.87554637285,3227.12383592505,1431.24963263923,130.055933757929,304.999095052977
LY75,3660.08241514443,461.324663301381,9.10146472737973e-09,2870.52245340712,0.10429117992886,999.49409224893
WFS1,3172.90543094645,922.482622277186,1270.90309517649,1675.69787834196,293.820675703928,295.597625104315
THSD4,0.90813232951665,837.623863996172,425.795852958087,464.772379418011,2.45603981790827,1397.55606052278
ANGPTL2,350.47816866931,74.7270091925275,231.443990772681,790.50425207483,197.483720048341,856.174329752655
IMPA2,337.700262067957,724.183713526573,3838.2839179067,1032.47560746825,2785.52408415526,2046.81595037134
TGFA,685.264677157238,823.83643619297,289.556220539995,787.334908925008,2532.47488289849,3606.60730009366
CRIP2,2364.20750391079,131.028909360989,0.0184891866152685,368.215202850302,1575.06783795475,1842.84209568893
GPR124,350.025323201306,494.743954924501,18.1005322634362,702.343765826376,4.23159744966895,29.110728361164
ZNF655,0.000304971578724392,2000.77487372976,951.339689652953,679.296100647004,685.730848983466,2769.25261267084
FGFR2,788.352663085268,1461.88371151667,4467.53643882299,909.327796974665,8.58986051969901,976.574191586727
FAM46A,247.337495850569,892.716078810482,0.0689843718673645,3669.5256187266,1812.79156899279,689.58566143269
PFKFB2,1030.18992590121,686.047818428546,240.668323468855,3805.41924808724,984.204854242888,626.56448147423
B4GALNT3,6.82515508765064,135.878836078785,2786.98208998452,3254.28846392467,1403.21653917531,1455.34254249473
DTX4,2766.71358807064,1366.6000157528,0.0047553012141338,2961.32804918236,0.0266127547559625,18.5937763178341
FZD1,1.74837563940491,1794.85515591909,576.645458901466,22.1054803680592,427.061133938373,2764.46072558286
C20orf112,2525.95211190131,1214.21498079387,0.0110193428257031,3182.18050691905,0.000867776451302028,152.644619618381
PBX1,221.781166658332,2627.84691491985,1920.51649120103,1269.31447950998,1.258282877498,568.376013105813
CUL9,886.938148647841,1830.72086165473,2652.54174439621,1446.89778459148,197.00206338245,723.881664075151
SPON2,1601.49569069349,504.3518271691,138.036334735074,98.6795576501109,620.026032533422,850.177941482671
TYMS,1108.82606635753,2939.54572320452,814.047065045168,248.591143979772,47.7281877808997,1083.72736507717
ARHGAP26,1297.45528093783,125.383541579844,707.646674609416,3366.71404306422,43.2786495058577,0.538343537492137
RIPK4,304.100813370357,1715.97813155633,2423.77509918533,793.404778158819,2345.72747779049,1376.56576333734
MAN1A1,1549.25599127458,845.736106867663,0.00309213147081701,1814.74618989517,315.355165717443,694.728502223232
C9orf140,3243.03707458409,1593.93580699438,4038.21335026881,534.57845836026,482.282989176057,984.947625113363
MYO5C,2952.25665567019,666.689412405845,183.29084319595,3481.41337134561,0.0012460328879247,7.3312354428599
CCND3,1374.50319877464,880.296174716747,1291.50424341745,2403.26309781992,653.004047437284,875.928172742194
UBL3,553.553353684146,905.608723292245,1225.62143873776,3545.68986893509,17.2508917313318,304.566008189715
ETV4,2941.95383924422,1697.20249956031,1742.11273387044,1049.17349184872,0.000253866138599877,1099.9896806532
TENC1,868.154001029081,656.454197801212,170.514693094408,1063.84377663989,19.3642749239095,0.861094326967358
HLA-H,1987.84283088139,78.0168935762776,560.657412313595,1244.1611567277,1225.66914051532,1192.93622907018
BTBD3,1451.51546529403,1720.96792202713,51.1066903011539,2513.56222546131,390.312519224882,922.804212505544
RGS1,5.91097757855106e-05,138.135567355642,360.38597474516,438.745384828588,379.032928382406,1.6378235094764
KANK1,640.077004747871,773.297288831585,1068.18777835508,969.810110313415,4610.37900313817,1063.62184916081
GLB1,1841.96624323943,1734.00867291057,276.690861477112,2828.56601919216,417.652870029208,584.100337545282
ACE,2347.46992456457,522.660238223284,8.15176684451876,2313.38928739882,0.00366802676306989,13.3458118572962
RHOD,607.489649762715,15.9035165108177,257.496099211053,317.879310430458,4273.74885578785,1998.08580759621
FAM198B,1620.43417291662,552.767767765781,9.9046596297275,848.201330393888,8.64436902778521,323.17596802133
HSD17B11,966.925374417137,736.868383378998,188.780901141689,3531.27325506712,8.13577672200583,83.4018788842931
ETFB,1885.67214698206,770.860141754602,5914.45212411061,1468.6883012101,583.017169292511,162.386290455785
GALC,2238.42533032169,1032.66174338859,0.0397366247118572,2264.44711028384,9.90778644851019,457.368467813527
AKNA,506.316443588717,576.920270155909,15.1842323877463,1041.01205240951,0.276330347504078,2.08994943258405
B4GALT4,336.127902253344,790.107494074544,5294.50217196512,1948.17035720008,15.9672375913972,1021.6984001018
SMAP2,122.621839345498,781.886993965778,177.700635140009,516.125612042832,68.3694307565683,35.0443106987808
CRIP1,2377.9247290286,0.00167960787289155,1.78498136836556e-08,1337.42491298568,1787.96843532046,813.255041009072
ACSS2,1575.70179043891,1280.00012532427,893.817790400225,3422.09538033788,555.603677568072,643.796288176842
FAM127A,205.687625628564,1256.36746921197,2166.08701849956,26.0872668987829,4033.13212374672,647.217187353449
CERCAM,99.5688771855446,709.486604510263,377.17419002366,2.16753653969868e-07,1759.78758952305,1756.37012236953
TBC1D2,336.726317371003,138.593652601754,4055.37066237139,430.086548849357,1916.9435453954,2775.19694613741
LBH,525.171322486481,1017.88624430665,913.51937758942,273.895461734834,131.525648273066,726.292043675536
RALGAPA2,1865.55425560681,965.909712367761,3.64294506581301,3492.19236011915,15.5534384482377,392.166318645034
TNFRSF12A,1591.05132255194,345.189576573894,0.00847585941750629,1094.26433334611,1924.65407653323,2626.34517180042
TPBG,550.102716320209,510.078562638272,415.889811097815,458.582258888416,3919.73764714195,3822.59474214222
TBC1D4,2572.73125147007,2129.26903583532,867.509778732585,672.421189949352,483.40791273339,762.337863951128
GSR,1301.32306017066,896.241998753252,6094.66173663693,1972.34070517539,0.0042495910464273,1091.3778286351
CLMN,2538.00099942729,399.960010794349,1.43474819564691e-07,3437.59859013082,0.011871824090258,152.38210172578
LMO4,43.6738737884415,2567.01322232103,2128.80256978754,1880.05008604292,687.793259660569,55.9029218897002
PRKCA,2529.66208598881,287.894514442408,85.2761927239026,3059.39434271825,2.1596549073502,1505.02735044121
ACSS1,1499.10721896631,2191.13791594792,1615.20218691784,2089.1678115421,0.201454787634512,587.496424936398
