S3,S10,S2,S11,S8,ITTH
TCGA.VM.A8CA.01,0.323171322466935,0.0929249375577925,0.00354923929023746,0.250742860040304,0.329611640644731,0.819247979940243
TCGA.HT.7855.01,0.0803564433669009,0.000162457353063804,0.0143207183163731,0.874176336867063,0.0309840440965991,0.304470173910591
TCGA.S9.A89Z.01,0.077605036639792,0.211714592204388,0.0258547058252886,0.585326068137217,0.0994995971933146,0.723645243633685
TCGA.DU.8166.01,0.400120699016349,0.123281290968554,0.0128530756175571,0.424382290052335,0.039362644345205,0.727966118645171
TCGA.DH.A7UT.01,0.118066942843856,0.0688852335169717,1.37101104723933e-06,0.581235547217502,0.231810905410623,0.677755485525908
TCGA.CS.5395.01,0.0752914372174324,0.843942789608831,0.0032796784840304,0.0256700775102228,0.051816017179483,0.375334850083071
TCGA.HT.A616.01,0.220056072896242,0.232116640343982,0.000730568265049057,0.40001455639215,0.147082162102578,0.823802895913934
TCGA.FG.8181.01,4.5405599891002e-05,0.189557708040124,0.144337174899102,2.16777945097244e-05,0.666038033666374,0.538073600245288
TCGA.HT.7611.01,0.0547703639643263,0.055546628300955,0.00805784133707363,0.791466788887984,0.0901583775096612,0.472543608678494
TCGA.HT.8018.01,0.20623950381386,0.348851547749848,0.0269184811171602,0.240713340146194,0.177277127172939,0.894591509320849
TCGA.FG.A60K.01,0.846414121041696,0.0269676436409,0.0139660129983213,0.0672072974098919,0.0454449249091913,0.385329715984346
TCGA.HT.7856.01,0.690763705757134,0.126506319821285,0.0141865578395625,0.0712759860498468,0.0972674305321712,0.616604046135014
TCGA.FG.5963.01,0.0947475037733884,0.294090334101431,0.141797931116041,0.310020410234593,0.159343820774547,0.941894668604256
TCGA.FG.5963.02,0.0837142133870803,0.40594854289656,0.101747686187355,0.375693845548506,0.0328957119804993,0.799192677740955
TCGA.DU.5851.01,0.381293762167622,0.0200678696686356,0.0316270199964852,0.475926425021756,0.0910849231455014,0.700191694191551
TCGA.DU.A7T6.01,0.476415634018979,0.085423856543786,0.0915565195240563,0.220832365649066,0.125771624264113,0.855321933498751
TCGA.S9.A6TY.01,0.695250357082321,0.0610055017369374,0.000756069145596321,0.166926752571692,0.0760613194634537,0.573832839318037
TCGA.DU.7015.01,0.261359990307014,1.44336558703957e-06,0.021646251320169,0.603802320099882,0.113189994907348,0.611967950823846
TCGA.DU.7292.01,0.0237081487468894,0.873535362829914,0.0328554089526966,1.9048018016562e-05,0.0698820314524832,0.313900763758284
TCGA.HT.A5RC.01,1.68425745350875e-07,0.872114319901168,0.0397102447243534,0.0589660687495323,0.029209198199201,0.321586810402374
TCGA.WY.A85C.01,0.200178193374806,0.0313992030443735,0.000267062527757514,0.649979444434292,0.118176096618771,0.599749958612437
TCGA.FG.8188.01,0.121629728123698,0.0619981400629863,8.43059293829425e-05,0.686457753004503,0.129830072879429,0.591968725369646
TCGA.TM.A84O.01,0.570095297685627,0.127589369785129,0.0986939347285127,0.134264755256456,0.069356642544276,0.786788282528596
TCGA.TM.A84F.01,0.245910095240133,0.118104346625786,0.00827319746730041,0.358113065345968,0.269599295320813,0.843813325115369
