S1,S10,S5,S6,S11,S4,S7,S9,S3,ITTH
TCGA.55.7570.01,0.0917154295771723,0.0324075616043458,5.89677749846812e-06,0.826761974469804,1.48504218648071e-05,7.86806725405865e-06,7.21135760386715e-06,0.0138167329881124,0.0352624747363441,0.302681625515417
TCGA.38.4626.01,0.128030775481823,0.0193133995389403,1.42045414201094e-05,1.63032444140041e-05,0.341984808235582,0.481527047607084,3.42080812387717e-05,4.57745889448478e-05,0.0290334786805531,0.528913917623617
TCGA.69.7764.01,0.0850301745425347,0.0108384705031432,0.156392367606589,0.185155706360158,0.163997370294563,0.384277293619683,0.0137170718689287,0.000375523610911403,0.00021602159348899,0.723045227033898
TCGA.05.5715.01,0.0100169693285353,0.0143841702072801,0.0908612234359105,0.191034925869314,0.205539998914786,0.0662849149464008,0.315948946450315,0.0907312330622921,0.0151976177851659,0.81545448599171
TCGA.50.6590.01,0.00014416117167065,0.0552861558284937,7.97206289779089e-05,0.554810522844386,1.10349659984887e-05,8.84314996926646e-05,0.0735419361383671,0.000267194669758953,0.315770842252654,0.476981900137671
TCGA.86.7713.01,0.00787265205779215,0.00963726198954176,0.201735548232557,0.446130174540154,0.0756598724316058,0.230560136773792,2.84579902953341e-06,3.78179694120822e-05,0.0283636902061155,0.637613550686288
TCGA.S2.AA1A.01,2.25831406208837e-05,0.0319484928209788,0.154804355063726,0.143590674371975,0.43500012675311,0.0386993097339384,0.0611492370386741,0.134769122975367,1.60981016088112e-05,0.731306997417647
TCGA.75.7027.01,0.0912607962950701,0.0308484047883447,0.201660298683299,0.457340311500705,0.000129951433499593,0.000123137901842623,0.000121181313309942,0.0217023428983659,0.196813575185563,0.643032548948186
TCGA.50.5049.01,0.00937704897116542,0.287457584959445,0.000362490487297457,0.299155115191231,0.0103352525592401,0.187318500637017,0.20546001465961,8.43784960550801e-05,0.000449614038938763,0.662856563888293
TCGA.55.8505.01,0.100413589938757,0.00397195988388889,0.120722290045825,0.440430729087234,1.74848965654234e-05,1.4385097182566e-05,0.00591783720186697,0.0703506463656186,0.258161077483061,0.653634032068313
TCGA.49.AAR0.01,0.234361898996647,0.0523716103778606,0.0824973138158204,0.303440216744913,0.030536925073477,5.47701194453007e-06,0.296746820427438,1.56786235725824e-05,2.40589283276785e-05,0.696217077122886
TCGA.MP.A4T9.01,1.83781712159441e-05,0.000580145901697596,9.51979401032332e-05,0.311658140737668,0.137040687043308,0.257414562429448,0.187086289892552,0.0142221862619637,0.0918844116220436,0.720851136320103
TCGA.95.7567.01,0.000229534669539799,0.0655697431734334,4.05105664727874e-05,0.262327945385733,4.02809897230977e-05,0.341988855817815,0.298687384326384,9.49515799338782e-05,0.0310207934909644,0.623020794789
TCGA.05.4422.01,0.176882344131298,0.0536454708448184,0.288503255700519,0.242108391269866,0.131579795793958,9.96484796213359e-05,0.0843196331502155,0.0226449525799258,0.000216508049776879,0.787029213632942
TCGA.86.8673.01,0.0177301868746722,0.0261597447192812,0.10989337977664,0.252185996375845,0.0339897946630635,0.107216287568347,0.40182799926938,0.000407927444769478,0.050588683308002,0.742636194415267
TCGA.55.6543.01,2.99517900786907e-05,0.014780057750116,0.0389615041277565,0.159482696950378,0.363445180108374,0.0878665650318994,0.240034584835755,0.0135952252845418,0.0818042341211006,0.759642707123486
TCGA.NJ.A7XG.01,0.00190252532473626,0.037020137923816,0.12834232893971,0.0139703588540376,0.330947053709232,0.273072912428661,0.161457939954965,0.000218988739822797,0.0530677541250191,0.741663853669028
TCGA.86.8280.01,0.0312801585447299,0.0146693642374182,0.00140331313184965,0.268448124732511,0.312850034014385,0.130684742905663,0.240239759901336,5.80284440512386e-05,0.000366474088056106,0.686376207022903
TCGA.99.8028.01,0.000226285723328996,0.165673934542482,0.000372912915231672,0.00106674908982687,0.00162511019263231,0.325507028209384,0.406375925461844,0.0011056223161526,0.098046431549117,0.585698071256495
TCGA.55.7725.01,0.000506331751190277,0.144753850123339,0.0388999412093977,0.108939031191891,0.487750455096663,0.192621100951553,0.00031044415820171,0.000205630211373333,0.02601321530639,0.645376618245938
TCGA.64.5778.01,0.0177131988899028,0.132310788698743,0.0177262211744011,0.000226787974432246,0.078143273381024,0.0633940164513472,0.687422461918647,0.000167639648146928,0.00289561186335569,0.483585125468276
TCGA.86.8671.01,9.8409494949926e-05,0.0150042550289956,0.0171313229483156,0.212091024585844,0.475283604583119,0.0262785287425887,0.253227300233095,0.000122692007090989,0.000762862376000452,0.576195331474452
TCGA.05.4403.01,0.0129221953302095,0.110887467670923,0.00703898780783001,0.0066672981422743,0.111248573553266,4.22913715263994e-07,0.103682494366259,0.639035875519314,0.0085166846962094,0.534491745601324
TCGA.69.7763.01,0.0466094730456036,0.0602417936852182,0.125356470951605,0.120592903827355,0.0641640808068675,0.495657817397723,0.0038764390441149,0.0396397037027498,0.0438613175387638,0.74561193748261
TCGA.49.4506.01,0.0252052144837744,0.651100465028635,0.0775248353722057,1.36276806729818e-05,1.66836333484414e-05,3.89539409583267e-05,2.50269650318311e-05,1.39783857045926e-05,0.246061214509668,0.417149751404669
TCGA.97.A4M1.01,0.0636745217582401,0.0251532116337281,0.000146473051514495,0.16888332872743,0.462109420297971,0.147749181878322,0.131023426066194,0.000512337938078221,0.000748098648522712,0.675609588237313
TCGA.86.8359.01,7.68412303451139e-05,0.0266033192716675,0.308708167340397,0.0928850544190477,0.126630489278968,0.191234992734092,0.137833465218993,5.10300236698142e-05,0.11597664048282,0.811169646540908
TCGA.05.4405.01,0.00127509045616616,0.00873892413925254,0.00121374390487853,0.227852997327276,0.130989187639214,0.377927739569609,0.248946981847851,0.00170193464307831,0.00135340047267397,0.63490524094272
TCGA.62.A470.01,0.112376188470235,0.028731026612956,0.316210788757129,0.319918073764971,0.0656100611078615,0.13866915827617,0.0180467077880639,0.000422201615346521,1.5793607266938e-05,0.730423293680129
TCGA.49.4487.01,0.0464368309525514,0.0746359086682511,0.133638483274382,0.392429683514225,0.0364854724255105,0.137816115974569,0.177720037884108,0.000561845032226914,0.000275622274176447,0.764458304906336
TCGA.44.6145.01,0.137341258900241,0.0172984939975983,0.171916606175805,0.28950093829334,0.00382752807400924,0.0542957792117556,7.22940114503117e-06,0.0172541077153308,0.308558058230775,0.735856166991745
TCGA.91.8499.01,0.000243795274922758,0.159656108677613,0.00401911304339004,0.787655212284071,0.0153873154163875,4.76609709758005e-05,0.0327427249441808,5.7296145048603e-05,0.000190773243410765,0.311294298065958
TCGA.95.8494.01,0.000445143661730352,0.0280053589926632,0.000288962863421973,0.18529022277712,3.94299014843897e-05,0.150946582516633,0.415150165051383,0.000946151806432636,0.218887982429132,0.640893961734208
TCGA.64.1681.01,0.0541443914650084,1.34361246873409e-07,0.0028976545766462,0.0501600876420791,0.281665650711234,0.116105002644987,0.482119301844963,0.012907595422273,1.81331562638518e-07,0.609725184510263
TCGA.55.A491.01,0.00309075174753335,0.00770748390889622,0.0991164582536888,0.292816721405303,0.1306699862489,6.30766943832939e-08,0.405997444008083,0.0384322941417676,0.0221687972091333,0.676166541699319
TCGA.75.6214.01,1.40978555648643e-06,4.67734901627733e-06,7.97272078030882e-07,0.422089430745167,0.0523595390714439,6.71834275897411e-07,0.0889147838794358,0.0488794989273567,0.38774919113567,0.568297279874812
TCGA.86.6851.01,0.00126225887633111,0.00270457789951917,0.00890623833598152,0.535670685011361,0.0968374864809989,0.189477714469786,0.121105669800887,0.00731697911223,0.0367183900129046,0.616737951862799
TCGA.80.5607.01,1.48593551077922e-05,0.0629672436139145,0.0734422358855542,0.0530247551491838,0.103010958114522,0.472755738894663,0.0745572221378959,0.0372005068771007,0.123026479972059,0.766372906200467
TCGA.91.6849.01,0.498504568614967,0.00359598587770346,0.0822852146222335,6.3227789467027e-07,0.11518424213342,0.277589409900724,0.01393556371502,1.37748035932518e-06,0.00890300537767801,0.582140986428795
TCGA.62.8402.01,0.000219477393743026,0.0287290745954988,0.242958115191169,0.516686259339926,0.000112037499081464,9.04201774527198e-05,0.181134574934322,5.09414703746132e-05,0.0300190993984327,0.548803388034218
TCGA.78.7156.01,0.441893657915683,0.0386935365903846,3.4184918063661e-06,0.195460414109478,0.187887547528797,0.135340833665955,0.000171191423595036,0.000315285497110021,0.000234114777191257,0.635631983249005
TCGA.50.5941.01,1.18779295471876e-06,0.00547076599114295,0.000663022297554317,0.266994442694406,0.136179086342215,0.146888588622395,0.369394416535559,2.33937147759295e-06,0.0744061503522952,0.682871317227907
TCGA.62.A46Y.01,0.000163263749333184,0.0330286033337699,5.27554407837738e-06,0.158316915853421,0.376925390529543,0.0891399641484865,0.254576524392622,0.000127642601158209,0.0877164198475872,0.706397998162645
TCGA.44.7660.01,0.102521497166941,0.0490958159214274,0.000119842911942108,0.749779998936465,4.22382768906364e-05,0.000166147913971532,0.0568354678981856,0.0178109943422405,0.0236279966319365,0.42033672717552
TCGA.MP.A4TF.01,0.000555823036119415,0.000843709981696036,0.0774865369340219,0.384858488801889,0.022321105958058,0.172954980926651,0.0101290945341157,0.0107728694204162,0.320077390407033,0.648148349463044
TCGA.05.4402.01,0.00708557608248312,0.00572523838378858,0.0116912090898235,0.355641049682526,0.166561162377631,0.00858111711981965,0.364731064845114,0.0193970948388789,0.0605864875799363,0.654415300069756
TCGA.62.A471.01,0.0940137410397971,0.0383712057507273,0.252022771438757,0.324375223259624,8.56240552331359e-05,2.60940404642287e-05,3.11118029944575e-06,0.0185501113944277,0.272552117840671,0.677814229945318
TCGA.55.8513.01,0.0392121796801743,1.82449996920765e-05,0.00440330172676276,0.12341448212505,0.27614492790242,0.246210057104139,9.88924474204835e-06,0.310545249018347,4.16681986719376e-05,0.670583450362019
TCGA.05.4397.01,0.0110207315390667,0.0370205845569105,2.41636447617748e-05,0.616731590648606,0.00950970486400915,0.000285365227091072,0.304471449129709,0.00124311062060402,0.0196932997692419,0.438908777804455
TCGA.05.5429.01,1.00017491836669e-05,0.169086852717681,2.71369235098805e-06,9.35673423986673e-07,2.94611279292476e-06,1.86150401283632e-06,0.0580646970924196,0.772825989317878,4.00214025727397e-06,0.302755552298963
TCGA.78.7167.01,0.340167480758765,0.0304765717863554,0.0533299697768668,0.208144095515571,0.165029688266117,0.129443362536361,0.0733365815165453,3.93164139259341e-05,3.29334294928591e-05,0.778492524606917
TCGA.50.8459.01,0.00171480784965571,0.129697765021555,5.7526240609724e-05,0.000115401986410481,3.92596122749441e-05,0.000103913618803084,0.204978942622117,0.343892345646106,0.319400037402468,0.607707158664308
TCGA.93.8067.01,0.14236536807512,0.0261789721618728,0.164621169839344,0.306671200651741,5.96915629505576e-05,0.121042897987418,0.0328523294808697,0.041170981947006,0.165037388293678,0.832602624050779
TCGA.44.6776.01,0.274368157369584,0.015295948446956,0.103041255598654,0.0577342693705384,0.221530688063875,0.274368295513783,7.60045621821521e-06,0.033425507142167,0.0202282780382251,0.773210146770662
TCGA.75.7031.01,0.0714664920474429,0.0204167612549552,0.49045140951219,0.306620846730446,6.56208859437975e-06,1.53703922469432e-05,0.0810625610726897,0.021505331806409,0.00845466509502618,0.594723873350025
TCGA.44.7667.01,0.00878443114404277,0.0923761934666998,0.071221902362028,0.761884356715289,6.96891203597346e-05,0.0654528029817007,5.62878279785212e-06,0.000148894228594359,5.61011984877844e-05,0.381407477331094
TCGA.35.3615.01,0.360876984123359,0.247956366888233,0.0275141430866046,0.144956171939322,0.0884723379435407,0.100056602116889,2.28669235965399e-05,0.0105447188695643,0.0195998081088912,0.756684168495316
TCGA.86.A4P8.01,0.0762011614701863,0.000490304161499501,0.000587846952889441,0.0191416759136642,0.267311229240029,0.596477203254523,0.000838977368222024,0.0369995992631646,0.00195200237582129,0.491979112127193
TCGA.44.2666.01,0.000220325669095246,0.0792124450370957,0.0520257949387649,0.131489296214355,0.390753873654739,0.27494649246538,3.97745659330311e-05,0.0285022484278838,0.042809749026752,0.720069657194133
TCGA.44.5643.01,6.38333020569868e-10,0.0981392388310749,1.59564844084874e-08,0.797243657499156,0.00301796082082753,5.88312417385592e-09,0.00626019170620987,0.0163701033059275,0.0789688253588628,0.330208057460618
TCGA.44.2661.01,2.3384736550453e-05,0.212567397801616,0.000234616847701127,2.49016566950431e-06,0.641387652027261,1.75243575977435e-05,0.140049772857812,0.00568293653345318,3.42246723386848e-05,0.41938641294704
TCGA.69.8255.01,0.000153191424141133,0.194517908366472,0.238747112700782,0.560821053433841,5.93480361323232e-07,7.09495586738852e-07,2.71755969337178e-05,1.18050121261733e-06,0.00573107500066977,0.462420633838703
TCGA.49.4514.01,0.174375467730984,0.070968071098818,0.14462099856085,0.302992887909471,0.00010095821994458,0.000410036040207008,0.214831144448861,0.0462393768984501,0.0454610590924139,0.796870162305575
TCGA.78.7154.01,0.128778946059012,0.0718386471466235,3.58244821372993e-06,0.566858858743499,1.11510399115026e-06,1.67376083736712e-06,1.68379137429906e-06,0.0708425708998538,0.161672922046596,0.572151627347198
TCGA.55.8507.01,0.0182362740027159,0.016667861764272,0.20181234583895,0.378834778932708,0.0841676021869489,0.194668865674286,0.105154142285698,0.000277573673970609,0.000180555640451598,0.727971586858549
TCGA.95.A4VP.01,0.0264049129338367,0.0423119666385227,0.431320118793509,0.136244899836539,0.0703648283232041,0.184961009716806,0.107833152157355,0.00018042593485026,0.000378685665378204,0.731674380910067
TCGA.50.6595.01,0.000160918190674563,0.0351147279243973,0.000101160651383949,0.277103755614702,9.33851960960942e-06,4.86721902751179e-05,0.146725077257568,0.0140898244403322,0.526646525211057,0.525892849708639
TCGA.78.7155.01,0.000156732860594222,0.0152904540416762,0.000105947194057155,0.907750722229993,0.00546375852453651,0.0674109724153825,3.9834142300083e-05,5.1095845938527e-05,0.0037304827455223,0.175747357432761
TCGA.05.4382.01,0.0138007641094374,0.0573498984969093,1.75714947198716e-07,0.32273807737777,2.38123440186112e-07,0.202083354050495,0.247304321460181,0.026297301193589,0.130425869473231,0.736409188503755
TCGA.05.5428.01,0.0390510546483916,0.472647769155489,0.000259065733021491,0.126638602294155,0.0453613692627329,0.0106759443827628,0.220965112021549,5.6962863385188e-05,0.0843441196385135,0.671835227954745
TCGA.44.5644.01,0.00110685219505382,0.0383964088233434,0.309545639931246,0.511396722178314,0.000179620990140006,0.0814253352386373,0.0396935324857353,0.00012401189620568,0.0181318762613239,0.567217010912796
TCGA.55.6978.01,0.000489709676235606,0.0448735941572797,6.59062988537791e-05,0.480682421747404,0.000421566391241435,0.17591440879167,0.0133501233093294,0.000315314328934754,0.283886955299051,0.556326891917084
TCGA.NJ.A55R.01,0.133115653154747,2.58732307727679e-06,0.277442362774448,0.514359727437048,0.0696223138629557,2.67668801626741e-05,1.88806331427651e-05,0.00540984807726708,1.85985715160936e-06,0.537231643004173
TCGA.91.6840.01,0.04416720340425,3.1431319015384e-06,2.35661288312608e-07,0.35527237416318,9.79971541604243e-06,0.132873871730923,0.467667870975862,3.78257277311158e-07,5.12295990188768e-06,0.51396192108648
TCGA.55.8094.01,5.25103088311897e-06,0.0666698274393373,0.614096934205504,0.130995423654908,6.66648676918999e-06,1.20213863847271e-06,0.0461659357799859,0.0861407586256177,0.0559180006383562,0.573832554917243
TCGA.44.7661.01,0.000886313196829713,0.00597055895110696,0.000454426354371703,0.21747795691416,0.0605499116362487,0.180248428660854,0.0578687159286609,0.00950244236654242,0.467041245991225,0.644204469119352
TCGA.NJ.A4YF.01,0.00679979048261031,0.0436710023919835,0.185749521329234,0.467434283741981,0.000165866659604484,0.122635026105381,0.155341625045248,0.000217597130486597,0.0179852871134716,0.664932808039516
TCGA.67.6217.01,0.0193828507421105,0.000111911286867998,4.66265899220603e-05,0.196590032761858,0.316158038578716,0.274278275760104,0.193211522145878,4.10122087835999e-06,0.000216640913664221,0.653587931060235
TCGA.86.A4D0.01,0.0437772728118242,0.0574709427358897,0.169662025351506,0.729017356517025,9.77362280133093e-06,3.23019134123276e-06,3.53999409372121e-05,3.52534004577596e-06,2.04734886294063e-05,0.379247715951955
TCGA.50.5939.01,0.0478994656609843,0.0229398070524157,0.0240007418776208,0.269670406087478,0.0545271442649284,0.127718982706725,0.000202897324985974,0.00286059633533239,0.45017995868953,0.670986018104777
TCGA.05.4410.01,0.0018339745144031,0.00234142023063271,0.0145171031952157,0.386326542855183,0.160635591026754,0.185261627393396,0.198891417930015,0.01437440082082,0.0358179220335809,0.710957494777961
TCGA.50.5051.01,0.12352618177122,0.0321637957069651,0.315598679636812,0.262512163807091,0.0338982527825986,0.123896424677481,0.108319393320028,4.24498792230239e-05,4.26584185815348e-05,0.773258505190593
TCGA.86.8279.01,0.00354291558691925,0.0129905389524876,5.73841312207364e-05,0.277985063934043,0.138147580380569,0.261683360886473,0.305528287264826,5.37774617760679e-05,1.10914016853675e-05,0.646290875200655
TCGA.55.6970.01,0.0523630895895471,0.0669225946757205,0.168877982683406,0.314518658438039,0.0167317846368953,0.283809929036631,0.00163822568226505,0.00532819849039639,0.0898095367671002,0.764747787005467
TCGA.49.4488.01,0.0340376089242911,0.111818523950679,6.85803598147303e-05,0.103322489186211,0.0492268621891092,0.188220501867241,0.402736932027477,0.00172649158081346,0.108842009914363,0.762997432241294
TCGA.97.7552.01,3.26541841971913e-05,0.00351277581341558,0.0185050321954673,0.358258832776084,0.215753229387781,0.0904520099680012,3.38308390832454e-05,0.312289817469463,0.00116181736650735,0.628818369760231
TCGA.95.7947.01,9.86217425141584e-06,8.76577896222329e-06,0.0424820581020823,0.615685328695012,0.128232852007576,0.0284755781581875,0.148799493444836,0.0296295029505369,0.00667655868855556,0.554760090511938
TCGA.05.4425.01,0.000221949263451366,0.0495024187886103,0.0415789655149903,0.0548330906360326,0.604623874911705,0.0127551204071793,0.0879818610741613,0.0398193160250739,0.108683403378796,0.630500247814507
TCGA.78.7633.01,0.615446350373106,4.80559681484574e-06,8.04034696147487e-07,0.000371446485928533,0.000188085663213534,0.383981868462603,2.77434173169964e-06,1.41152279947725e-06,2.45351910682962e-06,0.305375209464252
TCGA.64.1678.01,0.00717166635373658,0.721452077518847,0.244312091557882,0.0268575872949769,1.24269888310825e-05,7.23737498381962e-05,1.58029065427491e-05,8.1881234391914e-05,2.40923949539423e-05,0.325160095163214
TCGA.80.5608.01,0.00393609257621125,0.0135611925493723,0.677443522669194,3.42844963970631e-06,0.142613551540105,0.110668946663934,4.7486432050371e-07,0.0339254816260555,0.0178473090611673,0.47877987198407
TCGA.55.8508.01,3.69957509945645e-05,0.0232271282270638,0.363143381400437,0.348666041997689,0.11234968507347,0.0539268828548431,0.0871830657483573,5.46488712750053e-05,0.0114121700758708,0.678291742912608
TCGA.44.2656.01,0.00586906366459998,0.0578903508177824,8.36428086957141e-05,0.230767609233421,0.0455410136924071,0.337858957787282,0.157820737129457,0.000329740682630965,0.163838884183723,0.742737178380528
TCGA.55.7281.01,2.5347298176489e-05,0.0444661571327005,5.91379785738066e-05,4.6127820072214e-05,0.086043456693296,0.453614518099343,0.32691795519316,0.0212670338153919,0.0675602659692861,0.609326853648465
TCGA.J2.8194.01,0.218249646623321,0.0372195637001942,0.0901174969002108,0.220185736235432,3.99401149031504e-05,0.402049437341052,7.31377152500274e-05,7.44477952709791e-05,0.0319905935743662,0.67496133863108
TCGA.78.7150.01,0.0845663801296537,0.015497797048447,0.199767717069861,0.470592872366894,4.01735727438502e-06,4.85633738183729e-06,7.01604229909957e-06,0.00347209255530381,0.226087251092885,0.59436248329426
TCGA.44.A47G.01,0.00658936203185519,0.0126180604383812,5.05508076307842e-06,0.0574321437773409,0.0820513815512355,0.337168867659713,0.280698381792655,5.18690263244979e-05,0.223384878641732,0.690006192142499
TCGA.99.8025.01,0.0269612979532758,0.0535431620862399,0.0657809817730985,0.170502302384705,1.10154397215858e-06,0.284466322727822,0.319575387343455,1.24747904271973e-06,0.0791681967083891,0.754490006716618
TCGA.50.6592.01,0.13407668920106,0.0179835723772384,0.0505600489698968,0.445438910035364,0.000152170654890833,5.14280777368254e-05,1.54389289107632e-05,0.0272964791568084,0.324425262598094,0.59998946056363
TCGA.05.4249.01,0.00133000995341303,0.0186373006588115,0.011235992026143,0.312206232296553,0.261982692351393,0.243632910038957,0.142081478142617,0.00531711831114675,0.0035762662209657,0.690461253853419
TCGA.97.7553.01,0.0269606190766811,7.36905327228521e-05,2.69723627307835e-05,0.294292650658058,0.291085607158937,0.370118360163961,3.94387065884902e-05,0.0174007624872497,1.89885307053259e-06,0.571816380131196
TCGA.75.5125.01,6.56194619041451e-05,0.0229091136406781,3.38428063954899e-05,0.472240857383074,8.09294120730004e-06,0.179514103695364,0.193549721716766,5.13171882116226e-05,0.1316273311664,0.607801697188677
TCGA.67.3772.01,0.0112451324330563,0.174355292877224,0.0409605948092738,0.0197156666443526,0.483900327808171,9.47128489615589e-08,0.219959621481085,0.0304406350638097,0.0194226341701785,0.651039706723717
TCGA.78.7147.01,4.11757781419603e-08,0.0139293534183668,5.71150929440636e-07,0.412912759145609,0.26369289005685,4.70077917295875e-07,0.296686567525428,0.0056563417239728,0.00712100572514831,0.546712749690068
TCGA.38.4628.01,0.00199712035823836,0.166181589570533,6.7685459740472e-05,0.192049247854117,0.069818799896752,0.146662165938136,0.415778825131806,0.00726845979286628,0.000176105997810519,0.681665970734968
TCGA.99.8032.01,0.000203601024696794,0.109385229660692,0.38111371554906,0.321288224932638,0.0375093651516131,0.139129001214129,0.0102348757435121,0.000518041608593916,0.000617945115064887,0.650442860880022
TCGA.62.A46S.01,0.0163020775011676,0.0044176563025318,0.614203753066408,1.3276163008728e-06,0.170483001208717,0.177899327982963,1.98246985174314e-06,0.0166725859051254,1.82879469335605e-05,0.485929439676459
TCGA.44.6779.01,0.0437157191274122,9.59112732930138e-05,0.0950513972645347,0.322532372705753,0.0358322434984246,0.0311708288259166,0.00110302252236252,0.0258717126336078,0.444626792148696,0.644541287269431
TCGA.97.7938.01,8.11458918230812e-06,0.0168222004450483,0.0174235738111735,5.07531175502546e-06,0.323076724558685,0.607114565543232,9.09625599295576e-06,6.77959439447683e-05,0.035472853540987,0.421735221839339
TCGA.MP.A4SW.01,0.0388039567785238,0.000800320042637921,0.0302636247409478,0.200111595427079,0.184210144850795,0.155822451406311,0.35395750661657,0.0132702491129412,0.0227601510241945,0.760946965011781
TCGA.49.AARN.01,0.00155810821547014,0.0295790537737828,0.0389969812917277,0.216576217849264,0.126928893393245,0.15740549138501,0.343114094922116,0.0397610888339991,0.0460800703353844,0.801981801859463
TCGA.55.8097.01,0.0135912531428107,0.0144615300005942,0.0742661655927947,0.0720343344796686,0.3654232779158,0.323397225803635,0.13667327364037,6.01401059984481e-05,9.27993183280208e-05,0.686625488699138
TCGA.93.A4JQ.01,0.000320853555152955,0.0163711632837085,7.2117146832667e-05,0.331970637957859,0.04359574810143,0.203369120980836,0.249643659874818,0.00264875978605077,0.152007939313312,0.703458183221908
TCGA.4B.A93V.01,0.0503511321067914,0.0995562125471152,0.381836254634248,0.264606846484461,2.80425778086927e-05,0.125076986891617,0.078158720867471,0.000371010259236086,1.47936312515109e-05,0.710992938706716
TCGA.75.6207.01,0.000276975235839099,0.0374252780757316,0.000197297305820647,0.474792426390053,0.083562647194457,0.14948468367915,0.162824659909738,0.000259676555652992,0.0911763556535572,0.677281568531858
TCGA.05.4417.01,0.022713875561848,0.0526262601207072,0.326933955331916,0.280246137231146,0.0549405812429151,0.2589238713618,0.000243001500048656,0.00147802359811663,0.00189429405150242,0.680740327716209
TCGA.78.7143.01,0.00024812444581248,0.00195055227391999,3.93444400257323e-05,0.350909723092457,0.162490326432699,0.221322537671339,0.185883953969756,0.00699759846169264,0.0701578392122987,0.703191897663183
TCGA.44.3396.01,0.000226786112219895,0.0492353262122048,0.0560110712084518,0.290305391844961,7.025161280759e-05,0.249664768066921,0.270119697806782,6.1812298664128e-05,0.0843048948369869,0.719286312932604
TCGA.53.7624.01,0.0426751665123303,0.013729012700925,0.0256671115025731,0.643140327519273,1.90241401593115e-06,1.74913737205162e-07,0.0596394162485117,0.00958172511829249,0.205565163070341,0.504853127080356
TCGA.75.5147.01,0.000741978340992852,0.0904514434786437,0.211869178948828,0.28318494747637,0.0732857276046935,0.000451121672590855,0.302983183489011,0.0246822062960046,0.0123502126928651,0.733276047565367
TCGA.55.1596.01,0.000821131648897577,0.0342593900536051,0.367590734939041,0.34583373275026,0.000263962400357193,0.000631454356323451,0.204871523795726,0.0223586377280678,0.0233694323277215,0.619365791589854
TCGA.44.5645.01,0.0139896366505884,0.00832958253992975,6.94576956582502e-06,0.301942141543299,0.52177473259724,0.0859139041719762,0.0664361715531917,0.00160073188682621,6.15328738315004e-06,0.547093333226875
TCGA.05.4244.01,0.000427171132160623,0.035707662099234,0.00903512224427666,0.0296657844260397,0.236279189804862,0.36073086635759,0.181958764157976,0.000474995259759185,0.145720444518101,0.715558384033988
TCGA.55.6971.01,0.000823249638475741,0.00231882624842829,0.299309909652182,0.300053409819442,0.171216844836631,0.197251118359169,6.95359009279037e-05,0.000488390524160613,0.0284687150205844,0.669133545013542
TCGA.73.7498.01,0.199662244733087,0.00831273518941259,0.037809615751248,0.158752586989179,0.207921349475764,0.310344896645232,0.0742642465780133,0.000887015915287169,0.00204530872277778,0.764229290323672
TCGA.49.AARO.01,8.78114512197672e-05,0.00754134876954393,0.0156934448259557,0.113518140038924,6.16565847057089e-05,0.202833561371206,0.480201926647268,0.00126812824857202,0.178793982062605,0.611028976718742
TCGA.05.4396.01,0.0431690882651373,0.000273259018687272,0.365175351922456,0.272686347866067,0.19385120995604,0.0677376081271908,0.00579396608008415,0.018438323004275,0.0328748457600629,0.717386651644625
TCGA.69.8254.01,5.20835579245794e-07,0.00875507987292682,0.0625251102079305,0.066600330731906,0.302731847804902,0.38306363448031,8.52227797769377e-08,0.112772850784851,0.0635505400588149,0.703526868164069
TCGA.J2.A4AG.01,0.000387881354000445,0.00415178108481513,0.0671923394582022,0.0188063515502824,0.0635402243912169,0.644595567291867,0.171266106467173,0.0072583455182962,0.0228014028841467,0.52990899261647
TCGA.50.5066.02,0.0604547331369625,0.0280039084086626,1.32262191054756e-05,0.582293190942413,0.0167503530392414,0.188162944486977,0.0693363728802535,4.97148095045905e-06,0.0549802994054338,0.597207615654227
TCGA.78.7146.01,0.000103886798933927,0.0324617629219544,0.00010094928862602,0.383373222061008,3.90804440882452e-05,0.157925338400638,0.00522548804666582,0.000268290332622618,0.420501981705463,0.53090733455177
TCGA.73.4677.01,0.277286508615778,0.0495145388461709,0.0981239875165575,0.0419522122658386,0.305759398599914,0.184928611337821,0,0.00209063494040371,0.0403441078775157,0.765591881508125
TCGA.97.7554.01,0.00177198915061312,0.0191355319660835,0.000643482343843044,0.236533712147143,0.158358688948063,0.346024469321506,0.153477001975451,0.0074719653877608,0.0765831587595368,0.733981635670654
TCGA.L9.A443.01,0.00779202989670278,0.0618596333737264,0.123109138864691,2.644839439561e-06,0.0734926365792375,0.464572813079425,0.228454870726805,7.61854642195984e-05,0.0406400471757527,0.675437644478758
TCGA.55.6987.01,0.0196675910865784,0.0924621855135903,0.17219356450775,0.447104572006825,0.0907763017665774,0.0831496317083932,0.0291826871197841,0.00115884220511088,0.0643046240853909,0.761083188775473
TCGA.78.7220.01,0.101273024657911,0.0171782449269035,0.152689574221013,0.528277761389377,5.25011032428909e-06,9.96862233146002e-06,1.09182370348438e-05,0.0283165475482045,0.172238710286901,0.605295359677997
TCGA.64.1677.01,0.00185658186378016,0.366394442613359,0.0364176581901571,0.295943891310815,0.0269936040981895,0.114789678198503,0.143339691877489,0.00118901420897661,0.0130754376387313,0.705287079171132
TCGA.73.4666.01,0.0589696831942679,0.0596390471422086,4.07486294601562e-05,0.361304914088358,0.000208856368580761,0.0266573494887916,0.217513687732055,0.000245418983717084,0.275420294372561,0.678447466289401
