S4,S6,S7,S5,S2,S3,S1
PTTG1,364.610931134141,88.1855579345362,1410.71968534774,2411.69468719742,542.191881312929,6210.9185109622,731.051605088689
TAP2,475.908927357921,552.077945303481,573.075265756745,329.741071391795,811.265877881001,1218.68506087183,958.858270547215
MRPL54,739.722301043348,330.204170360026,1013.93405120466,6267.39504403345,285.92498752125,855.475414761268,135.101796915627
ARHGEF10L,828.092216432487,695.353537799949,2445.43956327437,1002.53034519137,1195.36913038499,341.853524614614,27.3629775616788
TRAPPC5,1385.28956600657,68.2231563454433,491.877456074386,5881.83070263268,219.178550163892,840.567069191823,79.7271558037446
WIPF1,311.710326197955,1036.04048013173,368.017464190857,278.938410920901,538.285441627638,1102.70884678929,830.92858549329
ETV1,1933.94421633523,1223.99783458643,145.650523238359,1.13095063972943,1557.79847237266,1953.91678970646,1924.93759514437
NFATC4,2651.04378441117,590.399477218015,18.2227126893468,3692.14765736301,759.281055543594,936.559106791053,143.005195509421
FAM46C,447.812133409191,757.174612626495,1558.94955224347,112.468749017351,81.6800153033445,910.580701668613,919.109863254758
ARL4D,984.408538775799,309.295620454339,2633.4203411031,1553.93852838487,724.570084705606,3892.66707807025,451.776522305651
C5orf4,1299.02118694731,632.170925497511,2405.22439090309,332.586990539341,257.548155382796,2.40743456467745,764.379960786082
NOSIP,698.396440553242,609.194531180392,650.137014678845,6650.6967003036,227.609977740553,1298.24966052648,618.803397884955
MAFF,0.0472380128459943,535.529487273578,1.14816268267644e-06,1335.04435528414,1061.9198016627,417.539893469431,5234.31598824562
PLEKHJ1,92.5966344342392,102.943729548475,2536.40159159657,3096.18351785196,393.548566886133,1589.03684607522,30.2017185543178
ROBO4,1661.39787760944,783.189681701557,1725.15123958434,974.582185734865,0.000881274693739697,1017.13701858176,1460.06071771891
WLS,295.413985493874,932.528113611008,709.343113465789,420.036479320877,1440.07582495945,4516.84340013866,912.441435417599
FGFR1,1844.97875119623,1080.19591343054,1394.20692588407,210.192090374276,482.999980149589,63.0533897669012,182.568812741336
DHCR7,1632.97079943907,1540.16949180583,582.88463568635,1098.00229322707,194.851503825189,5246.94495340753,371.554034680855
MAPK8IP3,3562.27839824585,949.717674479838,91.8061061265082,976.654526545738,643.038955292591,471.549212463449,1343.81309399925
HIPK3,328.36897518029,1152.95088328692,1040.68239011026,5.9036497605559e-13,1451.18265150704,0.0050310526746111,2367.322564122
CEBPG,577.943535037455,627.807725042195,2090.71379575383,228.182964874977,791.407088685329,542.314683689996,166.695530065895
EPDR1,605.246847499954,382.677520763917,1646.44458540936,6.54744393034959,2212.61219179398,952.104388593791,1579.06835949834
AKNA,217.527021088226,1294.32638356244,268.852708728051,848.474041527126,956.76245764573,970.731703401404,1167.48786787413
MRPL14,862.864640685284,530.048802742734,99.561279413419,4980.0418595366,870.995263179367,5547.56482908857,700.49831344372
TNFRSF14,2024.93773111606,346.295242066863,400.367980992889,3267.82950792337,729.453491044874,836.310651256003,888.543085933439
DTNA,3434.25405090471,538.17490680784,225.581856901007,2.48780660096637,703.772441587053,3029.06084543695,374.038784408826
TMEM37,1407.77176697866,1058.46467151932,2305.51289948329,2270.57442484257,377.414179357375,1634.67988926812,1.56553913577287
SNED1,1825.71425011958,685.793165074179,1217.49866845488,8.7421695954835,175.310254899471,803.434496015635,2847.44020336472
NOTCH4,2184.67012968235,993.289201615714,1434.26587296437,493.087967535386,0.0150980860799841,860.467074146652,2200.94845901196
CBS,1038.92354210792,840.667161324533,1358.12572595448,946.768959482846,1730.70709033774,3.90468514705725e-06,226.009297237945
SLC39A11,740.539684621504,167.992425300153,2554.55632930909,813.94329435799,704.34395148304,502.524612061435,274.067752735508
CTSF,216.733619402013,1798.60243365016,529.195990021053,2567.87719226259,73.7181513286813,0.305984790128291,1500.912425899
LASS6,785.208956772096,1326.0076846545,1531.57122886193,9.88218259054349e-09,1464.02545491947,1146.90012742263,1064.93658636271
LUC7L,2979.25496277193,807.631011193096,10.7742421661397,2814.36802007539,316.212967611325,692.023652333765,1132.69849636573
APLNR,450.359006052487,1155.33596619831,1144.07232660544,1015.18436007747,56.3563032170828,1220.24414295891,1235.3185936691
C19orf70,747.687728295094,174.885911786239,1261.50888648391,6006.76761933076,628.267207388049,1221.15378936048,26.8544194403609
OXCT1,74.0216020090668,376.625356415032,2148.31501816316,0.744862375220873,1672.44755296008,150.672516090794,144.807135463193
OCLN,1545.07615138411,1137.04612267985,957.821708553656,2.57268548467292e-06,1742.37540024744,63.6388607311399,1597.98927704803
ADORA1,482.787213160261,916.070576795166,136.47461261639,1898.14478158271,1236.1840587665,7505.32990669415,0.015917941762132
SHC2,1673.86057462608,72.5529819200164,603.351051128282,3836.51391399056,1228.14561485903,2.42081318202022,604.682668477164
FSCN1,1280.99768824845,582.617251980758,1225.50019491621,1696.25839574757,15.1724205164634,1890.78781826661,1610.44258392957
TUSC3,656.263865029645,1904.84429989293,0.019775170441054,619.716686525603,1180.01223494016,4073.32238147586,1581.95484581238
LRIG1,272.442456300577,586.421935686221,2330.52957774815,10.0836928592236,696.952037409316,480.292652860272,756.220877126236
ETV4,929.044306555131,1403.15331606316,0.0411554715464051,3260.46176766907,1010.07976472103,1034.72105640716,1560.53008464984
