S7,S2,S1,S10,S12,S8,S5,ITTH
TCGA.B8.5552.01,0.62578522161205,0.0130786511886706,0.215907099040204,0.0828930752330331,0.0428423830870157,0.00202929066855999,0.0174642791704664,0.568204188240939
TCGA.BP.5000.01,0.446614053355254,0.000164702622176745,0.233904654106084,0.167261041185259,0.120848466172814,0.00832698502391565,0.0228800975344958,0.710225713775797
TCGA.B0.4713.01,0.955035623078095,0.000193024172411185,0.000131392599691305,0.0208350773409068,0.00018022216757812,0.0222054546358014,0.0014192060055166,0.114508901487664
TCGA.CZ.5454.01,0.528797018812341,0.011197735798025,0.146833352683133,0.300808215602619,0.00108134788818881,0.000486947123897869,0.0107953820917957,0.560283192236392
TCGA.AK.3465.01,0.0792546405397767,0.683312522501937,0.0415694471774966,0.00592726987419795,0.0774643724521159,0.000486858542892522,0.111984888911583,0.550266677918835
TCGA.BP.4758.01,0.413863408742623,0.000846968933799197,0.391114411042301,0.169484561804899,0.011131728911315,0.00114382575179733,0.012415094813266,0.591707558386764
TCGA.CZ.4864.01,0.811427696105198,0.0139786293548171,0.0984806354813164,0.0668367462786217,0.00151999445310104,0.00103913685060817,0.00671716147633771,0.354050618238267
TCGA.A3.3316.01,0.597807161617012,0.0119921976032156,0.243481382684022,0.134739908952317,6.49297516807542e-08,0.00438995938345855,0.00758932483022426,0.532157369092977
TCGA.B0.5119.01,0.727384854602304,1.05533223222046e-08,0.208123850226501,0.0562775008651449,0.00493869326364906,0.000121658613867004,0.00315343187521148,0.393453074243072
TCGA.BP.4983.01,0.222635328036802,0.0517638147546927,0.222097923154163,0.239237709707786,0.251228746768831,0.00717531299935302,0.00586116457837117,0.810250433722085
TCGA.B0.4848.01,0.699421066363133,0.0246280210795757,5.83133504384708e-05,0.146652227167467,0.120230113124214,0.00343552598859133,0.00557473292658122,0.476111541629429
TCGA.B0.5080.01,0.00146633913222916,0.00610480268767338,0.506962237395638,0.348900729541043,0.115339578052788,0.00421611385452965,0.0170101993360984,0.562173612684997
TCGA.AK.3447.01,0.0189198859841782,0.0685802784047186,0.0150524321406185,0.0660636548992291,0.00831455264845348,0.0053126047983763,0.817756591124426,0.377039956667664
TCGA.BP.5183.01,0.835551648821293,2.70537779469305e-08,0.0614930731176987,0.0985220524480722,0.00437991387433896,1.19427706454334e-06,5.20904077543176e-05,0.295106421675006
