S3,S8,S6,S4,S9
MX1,0.00103079540422785,1.1059175814947e-09,639.769195482304,579.089274805507,444.289378216625
CCDC88B,5253.04524558234,0.00598286489102105,1620.47636916431,0.000141720697155487,4.35272264537347e-12
C1QB,1.98529730915342e-05,4.16819877442886,2.93257252982336e-07,1272.99759408075,5.73567692811618e-12
FSCN1,3.30900880646093e-08,0.330912757602537,0.814807007817537,4520.61301760625,4484.99268866152
FOXM1,1752.42871330128,24.2349381182288,2158.08969567897,2277.54651021766,0.696580834787514
PHGR1,856.832933590215,4000.95484943592,1156.53964744498,0.00225878708727504,15145.0529080557
AQP1,5.06834453950404e-06,622.578509448194,1376.50441647147,510.591162093124,2.00717607245793
CCDC80,0.000173251867277772,0.0314332095352467,5.4985494289714e-11,8.7004206222065e-05,1.14205586532218e-11
PTPRO,1424.85791240433,2207.35589179246,2670.14853781162,0.932041995625679,1.23750043374294e-12
PGAP3,1043.00276952591,761.312434497886,2392.17470743587,58.5587700492907,5188.75605036587
S100A4,479.789584152891,2325.3348278781,614.711921548152,4.43124235805746,5662.96143600538
CCL20,2742.18152035155,2337.01238566588,491.751770316895,9.52998855832237e-09,156.678632301415
AKR1C3,0.875459929558458,4400.24071445612,2125.18757998972,5.81980443359385,5866.0539739879
CTSK,2.39540025126441,3053.39028587121,19.4745557347253,0.00809765648798067,0.259432387516199
CRIP1,0.302213462275488,1508.07008491687,1.91038161303828e-08,3803.04229419626,8788.81683637203
C13orf18,2774.00360201435,896.479866029626,4178.28682613279,5.04351731115444e-12,8.00248242388148e-12
PLTP,75.947945000572,2162.11868054866,3077.81120497697,61.6855467704719,1.41210864710933e-08
NUPR1,1977.45242025271,2467.10645317962,1197.55184188007,121.757021610067,1.28351595120681e-07
FMOD,1132.30291279695,1245.7738010565,0.00453964968124531,4249.12601174957,1159.33219330162
DPYSL2,124.727938432875,325.011479193326,998.44721518339,6983.5164028348,2381.80625275684
LCP1,67.4546694835262,13.8734175288094,11.4807063849203,1665.26519715752,1.62843631732461e-06
AREG,698.560291623267,3513.16965221264,3086.15052604171,6.71735107771845e-07,0.0347891502527195
VAV3,710.143158799209,3130.25744822313,3866.44147195248,1.53450803003727e-08,4.61397196460388e-12
C10orf99,5363.19129588772,2147.54015587337,788.207658970981,7.33292676746077e-11,7.82019964734982e-12
C1QC,0.000693930990336884,58.9112049726722,2.29270693790411e-05,1312.91983794226,2.62523836925458e-11
EREG,0.219713156209443,2430.02114660386,3161.48218994789,7.95589715730428e-13,2.90759390107531e-12
RGS5,28.3536451362917,1124.6274511083,1103.8222484571,672.633549590236,0.0028547576825443
MRC2,800.531085723148,443.260797467998,191.315861964871,393.637859228141,592.629946337277
C1QA,0.000777271098352651,2.26784937484648,5.34809369745849e-07,1037.96290569023,1.47371940430127e-11
NT5E,981.267179104404,1000.86855321215,612.208510040661,2450.90076895079,8289.11405035494
GNE,3211.60306027959,4.59782547809763,2.19094752000079,4189.10389632958,5417.74922072479
WFS1,1650.24510326257,540.342779780504,2780.34438334673,1365.6660152952,2876.37217971452
TRIM31,2182.99489560642,2.54244792318975,1385.44925268946,0.0034877864481171,14281.1897204043
GPCPD1,4614.50879526719,1661.3103047626,2524.5945475981,81.6150742919,22.9031927533258
KLF4,3281.04121675438,0.00556177977252333,1.01016086236213e-07,2976.07606057198,12041.1586436316
AHCYL2,1636.9052644073,27.414058420659,856.276168733037,1431.69974369687,9638.61264112836
RPL22L1,1406.76995067784,4285.88338498154,9.73130347319859e-07,3051.21887938852,770.985208738734
KCNN4,6719.94764762996,2262.45562464115,2016.43725973016,625.185474216322,3803.93167935723
NOTCH3,720.815375927306,210.537167825267,1265.53554318483,829.157044195839,115.719271554066
LAMB2,1241.10405364738,217.009069025411,938.730607782176,2135.77454230479,2676.05419254952
