S5,S6,S1,S2
CDH13,2246.35291874685,1072.85893837063,10.3843353475543,209.143460697925
AMOTL2,811.652818358495,1740.88629080209,9.67959078740567,1946.05738607963
SDK1,893.897528021297,1649.97282814124,2.3391623271269e-10,3.42442868022253
TNFSF10,702.721153780295,599.336674856989,0.00476721013530683,280.88240540912
METTL13,747.066988502044,1318.55188567497,400.878745167156,2373.73658644605
RBM38,4204.33837153733,588.308810287437,1928.40170230041,0.624748293049237
WISP1,1.83758262905529,609.758010732966,0.0381001755878704,6630.47081218716
CSF1,209.934311251005,889.095141675544,4.20321030431477e-09,426.256452468019
TLE2,3271.09586754498,1222.76832570899,2031.26783334094,0.223150433350774
RGMA,836.975034038617,1778.06509667554,0.0957384142133352,636.941146030883
MEIS1,2623.38167098662,909.123797161124,1393.43665827965,0.789451042668266
ETV1,1.4648103515332e-08,1934.74944517167,0.572536506994498,1480.10545650655
SERPINA1,323.453596581536,1.46461798166458e-05,0.297553409916974,0.00105210069964361
WBSCR17,3097.01315578195,638.044705286486,5.84219716287431e-05,5.09397449371744e-07
ERAP2,960.349610222432,1005.79012057986,432.327857485977,645.82554863861
KREMEN1,561.315374183754,798.524120398652,0.00397430256906182,6486.97542594278
CCL2,926.441991729558,1.3463924199753,4.98918801675305,0.690244366356841
NYNRIN,7.83959712461207,2424.86701716547,1082.25705575262,412.62530053002
LGR4,336.999952640492,1476.78415886888,0.167466510691604,2305.68067189272
PSMB10,231.340405229795,1.04458343742674e-05,5418.21911148849,2.33358596532642e-05
NUDT4,874.289066119289,1485.91761143305,227.76018765703,2040.24155424722
EDNRB,1571.8784384333,1018.77034019125,2.41861091305592e-12,0.0117996936489161
NET1,430.499319200788,2131.49226330162,3360.03845648557,2795.58907701872
MKLN1,1703.26089465655,2113.93856426432,0.712230807830521,476.406531926
RNASET2,164.252395735801,0.294377791880796,3847.37277948068,0.67495155587163
DNAJC14,657.097483072467,1907.18021806445,98.0736995768795,2158.61507553293
CECR1,1060.29931702627,44.0573274290485,1.68749950357477e-06,0.00293189007511664
MAN1C1,2082.29787534843,638.8683117085,19.3363978387099,780.411084170726
VAMP5,881.408956190278,0.000144952643299751,3531.18621066398,0.00617582099362645
PKDCC,169.08757144273,1757.43340359334,1829.09148837154,1532.15746044353
KDELR3,0.000991668396372778,907.013748606706,173.724786328412,6962.30382776876
NDEL1,1398.27670533504,1443.65343028217,118.97111701678,2638.51179647874
SMO,0.216735145765905,2619.22532970665,1877.03644274976,2991.82127899583
MAN1A1,395.090822170467,1307.93944770559,4.467580997253e-12,4358.33451736334
TNFAIP3,1034.40637644507,1297.00649342844,3.60321512074497e-07,495.070186267353
BCL7C,1166.96339966672,56.4105450475496,13211.4603462342,394.684570992411
JDP2,4.28079577859091e-06,1052.70436494417,863.145279994561,4320.95063863539
TMEM2,634.276493937194,1370.56036795758,0.192658432377134,5865.82130342336
ZYG11B,1420.45483163931,1485.82292186206,1.1726621073389,2621.29819754817
CDK6,6.54415107652291e-20,2264.13164851198,8.01901808413756,1295.88756307362
SELENBP1,3517.6110168512,559.454860716451,1891.27923139853,0.0845869657105248
TBC1D15,555.60293763813,1802.21789750421,8.65566662960662,741.981727660038
CCDC69,3124.26852467053,4.45102359124517e-05,589.93496911619,6.16600369522643
C9orf3,3972.21837754225,134.962198227193,2057.33950845445,1624.12593732592
MS4A4A,0.0219957880852447,0.00309277478399081,0.235672133550324,0.21840708099617
PLEK,796.942555225673,24.1358786654679,3.30911226180425e-09,5.1488211982938e-09
LIMCH1,1216.99382847839,2393.40896522451,15.9613951732592,11.6906845977128
PLXNB1,3865.11319956391,602.857518018512,1407.43814065898,528.013933031962
RASSF4,64.9019956528618,11.7372826464061,215.85312308706,1.09063671925967
FZD7,2864.87650775632,1736.61011936636,293.550450168753,1223.67723042435
CUL7,309.363458772084,2558.32172945416,4192.56476879206,2057.35492279173
CNTROB,1553.75235752041,1550.96008562937,2795.06367997743,207.753185511918
SETD8,1556.47590476487,1208.07755309545,261.56079680227,938.161918124481
MS4A7,89.739599969276,84.092261436736,1.54000373944523e-07,53.2993771233084
LRP5,1932.22085457744,1852.93896743555,1328.81016337862,1604.95861788844
PREX1,297.549515823475,1492.45593981855,5.16587860965268,420.863111121916
DENND2A,245.557221164061,1894.72797946075,0.00255479334072864,0.571968796636157
SLC7A5,32.2510161972112,1501.43767632668,201.586461514374,110.504545523151
PDLIM4,1176.81780613817,426.87057451958,1646.7194316901,1996.35941457533
RAB3IL1,49.3088165271938,972.183351166696,2150.82294710534,609.296256174175
RPS6KA2,616.418056858201,1963.79868454467,11.3094921118766,446.058336142537
C10orf72,1087.83611600372,1774.6051569749,1035.24280548918,2969.01363590178
AK1,608.300663148278,26.9738746128123,5947.93773529687,2792.82542250752
DLC1,145.865501645561,2229.90445690651,0.0367015196428044,742.73933733494
FYCO1,4064.42964156796,1061.19132318869,0.731229829196807,365.276857902126
SLC9A3R2,339.340284733268,1093.01935540935,7397.23485557071,887.144842847126
ERBB2,1265.08169129035,2000.74573639348,4040.4524844004,1222.48422438854
FUCA1,280.348421114782,374.131224004435,575.943817273735,17.5242119697809
IFIT3,741.41778522222,1081.05950579906,1.03204118843912e-06,0.0169664649814096
DNAJB5,3792.66996695491,450.680783463454,239.801184549942,351.664782281772
PPFIBP1,648.419622934756,1462.05757227907,119.967875774319,5312.04158538877
CDC20,649.150463739639,1261.12016127015,2589.25369982504,12.1571429828658
PFKFB3,653.648107227716,1246.95373696151,0.00126233896982922,2745.21624067211
PPP1R14B,26.4643216727285,270.668360030345,8061.69372686142,2341.6041440617
BSCL2,1214.11981705586,605.650360891824,10908.0998526629,622.625134392965
CPVL,77.3082372753445,81.5120595641053,404.048166172981,1.4542652827222
DNAJA2,1058.08835321543,1780.20809138442,1421.44703281671,1744.95502228684
GPRC5B,375.160686353343,1646.20221878993,8.07678593380314e-10,8.48489643851618
POLD4,878.909933472801,98.5726237059127,7527.44360767052,394.502159987622
SSPN,1547.60434343497,1051.9861883051,536.804101666044,4774.20505166998
OAS2,985.87211837431,487.435700722682,0.00601899731446185,1.68131979042391
IRS1,2197.44203002264,1490.19705622124,0.0317116116062474,3480.97046005944
NDUFA10,1128.76243265007,1114.57014499992,5883.26167062049,1167.52854007908
ATP9A,3171.73486900471,1953.00668392736,216.146838839742,1230.61574309356
CREB3,2142.08888080678,583.497444138572,3877.07558878663,1206.97899968885
TMTC1,406.84821107052,1918.78417070875,6.1595581462169e-06,294.566912899225
GLTP,615.244738745928,1123.89588446962,1374.69390483801,549.687426589141
TEAD3,4303.42118918735,1210.69937268109,311.390000887811,823.112275520971
ACSL1,1004.43141569339,753.848772688211,0.438336351698745,4489.31750466191
C5orf62,612.78347815234,968.786604928693,30.0250370392297,3556.85172936112
EIF4EBP1,541.5381283658,567.320348376872,5656.12106524108,1456.9686689733
ZNF395,1815.48063204658,2080.57931535395,2063.20767745094,701.050635002491
BCAS4,1100.03937747903,983.078476123278,1974.15696256545,835.132572673273
NLRC5,1429.80490458905,855.377050157666,1.14089836702684e-06,5.9046070733545e-07
RPS19BP1,1051.90940901839,39.2661276851451,10440.8388512956,283.593944671595
SLC35B2,660.573255599813,1864.91111551641,2512.57744387384,2805.08917369972
TM4SF1,1236.81925744236,913.250283836517,2691.63728088338,2220.83837185381
ENTPD1,4114.93096114376,569.211579469854,626.034172209481,2603.72348772893
DPM2,389.887192898256,157.340098667378,5972.49191043331,1642.95767430004
GRK5,716.815154317678,1192.6258729652,1.97541938093654,3.90962897119828
MAPK7,2092.42403064411,1378.97724015459,162.994926621806,567.707887799204
NDUFS7,1205.65400669031,937.239178051921,7405.07439636301,17.0734002415661
KIAA1217,1285.70559055705,812.832079459526,216.643928679168,7210.22552942608
TIMM13,1.14836850155593,904.33230464148,10742.6231767358,138.103907087138
MYL6B,242.083889587788,1048.0721740411,9451.17934838657,915.472495236521
ATOX1,165.106135251219,0.0133665608026962,9266.59995077361,182.170472928037
STK38L,3029.94728314922,1347.3790503341,1.07276049144514,1379.03157310726
LPAR1,252.581713447639,1894.27958727542,0.674135911924857,3508.8383394293
VPS29,1868.16858389692,1016.58246456672,976.302194999768,62.3683282919624
TMEM147,782.696039363557,1359.22619473858,4947.33782755233,967.58298028137
SLC20A2,3538.60387089709,914.44944202544,294.156498741685,444.643429352967
FMNL1,0.00411021343193664,790.993729451948,0.093282321101769,93.0354871747819
NUSAP1,1659.26553778418,2290.73063132145,0.825972689248527,1.78214539982265
SLC27A3,1543.90157315334,1332.0070080237,1651.16209151645,19.9521413753108
AUTS2,747.719491343538,2404.64399114934,1035.22532614201,1429.03584125437
TCF19,2321.0064868459,1790.54437886574,0.966386398194572,291.828180778384
SYNC,3097.3565869673,31.7327388944283,4112.27310828599,2273.79211584248
ASAP3,8.6788243736034e-13,1531.23603062638,903.609778003728,1531.30909801626
GBE1,2851.28325419727,1357.16284504638,1.04302901005447,399.318009131302
UQCRFS1,1656.30480399735,1293.58494287126,3610.3085422673,1718.55651439567
HADH,3972.82980871864,1217.827181986,2524.87343209024,52.5000857065381
NR1D1,1455.05938601189,1107.11904608807,700.105856272563,2679.55880793584
ANKRD13A,1558.26960075703,1196.76137638811,268.537153429238,2277.47952660959
C19orf28,446.858266519742,378.173557272959,4792.09035581404,1512.71417225792
HIVEP2,1021.32644300807,1181.08928453967,0.0983172424208148,3754.39820901479
TOM1,648.833114086154,299.719722556904,5580.69426765954,3793.69287497717
KLHDC5,3869.04306286089,1048.22063658275,65.6092539604248,430.876086483456
HN1,0.484203030834604,1405.08160885185,6603.93850173364,1231.57482892491
HS6ST1,44.3388871539944,1311.02239999335,2178.21240746479,1797.1613147472
BCAM,1407.20095959576,1387.36979141854,2072.78426875401,1043.95880479014
PRKCDBP,1906.41230675512,59.8618558518528,3527.3713878381,2755.62022530522
OSBPL8,1632.14911342526,2476.05566870965,0.0358989905450461,1524.72358328498
SNHG6,727.316641443898,1152.50118390702,9897.01537330312,13.1086719528235
ATAD2,2568.48932577552,1727.56791877892,0.340636865608044,0.133070353924295
SYNGR2,1761.83202769915,4.15012807575799,2792.11447584167,47.4786715759917
C1orf85,521.973056141531,543.914524498575,3902.52608325166,3279.21313867501
COPS8,1293.21320426705,1318.30929430038,3308.7990569788,2396.08319726414
LSS,2041.91859357241,1833.13339613375,2689.76528413158,296.900617961837
MAFK,1413.50828625405,1132.40753830002,68.8411022448164,117.106750314559
NOMO2,1636.20749949509,2470.22300261012,0.00314206023195046,1057.98498106048
AATF,1457.79767003203,1461.25118642347,2784.41076408087,180.261056996228
MICALL1,3137.88656058076,1236.94784567802,84.5643971048675,589.835729790156
TMBIM4,837.572359452812,1231.19828600219,1452.59322603039,1514.71076861994
PGLS,147.429764085385,588.089838378299,8650.28638302665,104.872304172826
ENDOD1,3018.43084240421,889.628081095806,0.357336425485502,150.96405602489
APBB2,1451.42371050257,2363.64614198592,242.076831377472,3151.70976468825
ESAM,1601.21548472016,820.581556761889,711.441355047172,1960.66995583488
SH2B3,502.352365132439,1711.12045215806,0.00520637285314263,1042.07663270285
BUD31,669.396725983523,786.805301652385,7490.65276438687,440.244713940263
CAT,1212.19220062213,1291.81997032817,38.8463920231518,1382.68002487891
FLCN,2250.64002695687,1534.84200635083,107.778285534012,869.582707924967
HIGD1A,3382.45778328111,1237.13086066894,546.367505548627,1336.29363157377
PDCD4,1445.58348530088,1814.26255562059,2747.44088113337,350.816940192217
ZBTB47,3352.86661734664,792.011960588797,3091.53299550886,2335.03362481958
ZEB1,1869.0590852376,2519.3391816416,0.0304228349751153,3110.3459028415
GLS,2974.73749570735,1498.70387375352,0.0121373876456078,3170.30134712141
RNF181,855.979313262089,8.55668393955414,7778.27375395633,323.515479282486
ABCA1,361.770306277094,1102.10967964847,0.0088623812792025,460.539777620405
PFKM,2276.23007667622,1707.26262389212,2251.00920462912,1729.40775038634
NNT,2924.08664246943,2028.50998360481,1.12937344488231,576.30581124855
C17orf49,43.8484738417346,141.503586006788,8546.85995549741,2118.44425485933
THBS3,1592.15417689545,1160.97815255791,4198.735558792,3990.90826983425
CPD,529.903543432538,2348.34080793547,0.0527712982840588,2973.42544296358
ARHGEF18,1372.08963272256,1712.5719673101,100.665370407453,1578.82020620663
EHBP1,2144.04422697524,1724.40467794826,0.0748276696757779,14.7335508270701
KIAA1522,2236.03553028225,1015.63979620787,1772.97167851173,1360.01192529945
MDFIC,536.162705945162,1749.46338112524,26.1312650123819,3881.18603541193
PPIC,1115.15695705777,570.512762755517,2840.14985342738,6526.57111928785
RRM2,1136.4653587805,1723.83547987036,425.218546890022,561.782609904577
APOL2,1896.32852476396,688.154002311109,786.530394427655,286.30958788914
SIL1,787.722639528877,3.5888535157191,8547.42417697048,2106.12309134469
KDM5B,923.907438730618,2263.28309504349,1495.54182540941,2868.91141608142
LPPR2,1711.86379758696,1678.64766155459,2742.34572366894,2086.41746650199
NOTCH1,2040.63994891374,1964.85095499681,2584.15596922318,1410.46415762308
CELF2,1895.88346045348,1636.77420927569,9.50371103465971e-06,191.610610519046
PDCD6,593.067258564922,1832.45720599197,3774.89097837706,850.942638885815
TNFRSF14,1372.19334356816,224.623298546779,2454.04748048992,1.55603843488341
GSDMD,1756.91161389621,450.214485134661,5309.41924001841,504.275938238988
GPR172A,283.77583326949,981.172988835138,3624.15029359474,2492.1187337792
CUX1,1239.38393621622,1712.48642468776,2065.67182344441,1935.34950661835
CD320,1038.65954566491,1095.42928404713,6283.96315896123,436.055000010575
GLI3,531.936511287905,2435.60443033722,4.68230241065474,1433.25747246984
APRT,483.157738544139,244.085501121242,8637.49736359527,758.211546933444
HOMER3,158.294490953382,960.081049864953,4449.26097746448,3033.87998295991
RNF19A,3470.6893122355,1397.6081930443,1.38536634395969e-05,1586.63219928865
ERLIN2,1343.8395252731,1749.91916434755,104.028933239933,1496.65822094883
MLL2,1615.93366434496,2637.85404618194,2.40730470722388,1071.64151082676
BTN3A2,1104.27698242075,1063.11555909644,0.690276920961904,137.311992438409
PYGL,1125.21619143271,930.63965586028,485.398250676164,2569.6761171712
NLGN2,1773.62566731937,1834.20302310889,3341.87890559395,3405.37669122015
MRPS34,599.558451684046,191.51784068046,8812.23020216746,77.6767822127565
XYLT1,1239.37928080093,1691.78347571237,23.9376810637712,3049.24097547488
CEBPG,1502.81842518533,2028.96672085458,26.4102365942982,0.963074604559613
FMNL3,811.619427322529,2076.76616186669,97.8640917502901,4943.23792736764
UQCR10,1377.50366320799,160.278854049705,8160.19740193439,341.642957356825
BBX,1881.92996655061,2170.50580035615,0.0345953171931745,482.062343063929
NELF,734.658912475118,1622.34234633173,6479.84237496289,1099.2606189229
TXNDC12,302.205668240455,1462.89626189173,2401.68546892234,1931.10144191791
DTX3L,2235.283743648,1152.52290691125,1.62076848558585,7.61194063506791
GTF2I,1365.90196986721,2753.87687639978,0.0366290296149393,1847.25469277984
MLL,3264.47450242786,1997.32231336558,27.6005128445907,646.457432302627
SNX21,1119.184923091,1004.74319569376,2201.76341657395,10.0816594725066
AFF1,3381.66983577135,1806.47653159833,0.00861966729725022,1298.82667034026
CYTH3,1198.1970216509,2464.9924198509,59.8676072093167,2982.58230275961
PHF19,2701.07982560288,1994.17700233269,178.755330951988,68.8554222516329
PARP9,2215.88490224888,1096.20944993208,1.03807530847718e-05,11.2372196935975
SGK269,1104.8753966634,2031.6523857299,0.00186975423630277,4217.48872488326
NDUFB4,2775.9606119228,1096.63799088423,3535.47162972349,674.750900905295
PARP10,2464.05348625351,1003.99302319259,1960.58879672384,260.239865297395
ZBTB38,2733.87027007016,1606.97206431304,0.00191231324912451,1980.6036863126
ATP6V1A,868.553613720166,1340.18186811231,1137.12975768877,3086.06884848382
MANF,987.101254367201,515.510258985353,6071.08611640238,2998.80293602239
MFSD1,528.473106681323,786.326915775782,6.41074812284332,3628.55798633808
CLNS1A,698.890069529362,1469.87741949821,3187.80532309055,1284.18963456942
YIPF2,810.443930768533,1153.8427454167,2823.10838348907,3162.18866589197
RAI1,2024.27016051937,2094.81467855372,37.0784962098035,1957.52969783989
RARA,1288.78478715642,2181.29554011162,1125.61708756053,1765.6572667943
GIT2,1184.04931143666,1860.09434413177,11.8372289857058,1705.67480968687
C19orf48,301.101997133555,1568.96541065403,6886.12084956234,20.1735024618844
NFIC,2778.16655115337,1743.17802381048,2.69613002540791e-07,346.369179647558
RRM1,2531.05733311758,2106.73066591939,384.682354291656,606.620954453066
FAM3C,13.0246626085211,2016.80544169096,134.056168974791,3333.05088075709
DSE,607.693387443672,1814.9911006873,1630.93147218889,3683.17713504259
CCNG1,1902.23380436886,2200.39363479057,1657.09514729132,1223.74801715562
SEPT10,3378.89561302198,2064.63822019207,0.165070164415473,469.319147770178
C5orf24,3371.84142436693,2000.87360547622,0.335223743290959,295.141057758179
NAGK,1117.22964207358,509.578020701858,2463.90761268732,2540.14951872956
CCDC88A,1300.84301896034,2566.97389316546,96.6395307030734,1941.14806128973
RUSC1,2260.68492702348,1992.44515599072,1527.15918437492,861.904202790578
CALHM2,869.429039246699,1221.28078536558,506.687515230206,1528.22876355059
SIGMAR1,1791.75329787156,1592.74552999573,2500.87740756356,1500.53251265781
SPRYD3,1126.23318591065,1321.26325099542,1592.18474646791,1792.72158763374
MRPS24,896.672680413516,431.174796264535,7358.59376083529,127.816258487928
THRA,2545.23822930495,1592.01663249767,3025.09713825531,324.35615791363
PPPDE1,1824.03657674394,1981.37104954031,156.013361948387,3090.54526448617
TMPO,1665.8230994367,2840.06204630448,1.07665302310731,12.9514339824055
C15orf24,1433.36103276619,1034.49439076068,1577.50743800226,1490.0251564421
BCL6,2352.48530785537,795.4711383181,16.375251916738,2862.57284670937
CDKN1B,3247.44317613473,1941.4140083675,836.051745533987,823.714560521923
SCAND1,763.791242407463,398.998515417232,8116.5938304179,492.319645640885
GFPT1,876.294819587612,2507.55725679887,28.0478143322365,4215.11227548593
BAD,1478.72749151529,409.364280706401,8270.73432925774,902.034153345375
KIAA0090,1101.94227320137,1960.19402244822,796.549221352244,3183.13395762808
DDX39,1308.66258674043,1943.30150902007,3136.77628241687,384.172343144331
SPRED1,24.3521091162234,2366.21291676797,89.7716758499662,1926.57231539892
MARCH6,1450.18186862672,2382.89171788945,0.213314720853618,1062.47972590367
C9orf5,3552.24513609765,1671.51774248271,5.2188871828685,3.79193662377239
CDC34,824.834709850753,1381.6365774031,6172.49450756454,173.142310787279
ZNF532,2148.89281546216,2712.60334630032,5.63849088708485,2205.84763597084
C16orf42,1214.64795467066,127.789756058566,8413.06501192344,546.799069251185
ZSCAN18,2464.64304390061,1382.87915015579,4311.49569167993,269.779224964723
WSB1,2463.15163644589,2266.08932698229,127.217863465673,939.147067622926
NDUFS3,1170.99372487563,900.487176062357,7434.43274758675,359.057487771198
KIF22,1017.39372337717,1983.5405096985,3411.12735852893,0.254765539106878
TRIM47,1902.66447124129,806.825897050261,1707.64523334212,0.57783431776922
UQCRH,1349.45461359586,1449.83211183975,8525.15147835178,589.044050749212
CDK5RAP2,2391.97051779414,1963.93771593539,1744.24082164283,494.5115288758
ZHX3,1767.60868212292,1541.46523319545,3.36567918319676,3346.74038136465
PSME4,1636.30008913608,1743.34426801872,1305.9872002747,1625.98796582129
TESK1,1875.88301850576,1019.84075908858,3412.15992782111,933.595970173305
PRELID1,1158.37498008839,861.150271855317,6320.67161493465,1097.07768747398
THOC4,802.589781714446,1450.61123588724,5723.12355450185,531.977610631733
LOC100129034,571.541335245216,1636.98804707843,314.204490874741,4259.50288157827
ANXA4,1637.91279936465,1320.62674286903,45.579711980968,1717.25319850055
COX5A,1539.33939037021,933.031811994116,5515.45930902095,25.978679248697
NANS,114.650175957736,618.646843849664,4511.9998700702,1042.36338866742
MRPL20,724.978707488363,690.719653587637,6564.45195032106,1233.89424120762
SMG7,1823.88119604226,2623.9027284265,455.494874942448,427.966193827434
ATPIF1,985.924417160221,1117.74409868642,7663.95174709445,755.384003879546
SCAMP3,937.309726143992,1439.17024101063,4350.99522538139,1358.6300713366
HYAL2,915.732974557114,1363.11817883336,2558.92772142381,4171.68975653396
SEMA4C,2120.11865540732,2285.76148212571,1162.60373327374,1934.001833881
RNPEPL1,2079.92639687177,321.151755049945,3841.51319933882,1796.47407997321
PSMA5,1104.42220945902,1034.86801806543,4904.77820637137,594.577173630812
KLF10,2044.90307820511,1912.25420943928,0.877444222165464,3110.57591928609
PPM1F,1416.51239833036,2058.90275009089,2363.21420664939,1399.57630528806
HERC2,2969.41223266573,2592.10740908214,7.18393386941344,862.807680055396
ACSL3,1429.39881622327,2326.00958619378,4.01086096901377,1813.67786070647
PTPRM,2047.26809853031,1419.68287572073,85.4624272602275,3384.40112144131
AMD1,1451.29419251324,1573.11710767608,212.80487781349,2103.7742720928
MLL3,2751.97387729707,2302.70321210953,0.0100233910661016,428.75568160969
MBNL2,2461.37783084365,1336.56585127465,44.5201166827963,2340.12433425031
PGCP,2598.25251595541,1071.64916526871,373.101714896045,3793.70862304907
TOP1,885.087310414795,2507.8763677684,4.1069181982832,1784.67357165622
MAP2K3,1001.39593867847,792.513163896562,3939.48873056686,1764.12043607879
NDUFB8,1397.7387619376,740.336450749518,7944.83570492519,781.978484941028
USP1,2223.8063354297,2300.07764345737,2.25449071752733,524.785924619818
ASAP1,1324.48530002314,2617.77924915097,0.00724556773475056,2999.59201601384
FAM134C,1219.1396491009,1229.60306393026,8288.7120745445,1000.27185908217
AIP,1479.94236345299,999.333765999162,8425.42156429956,454.289460556185
AMHR2,1.44134252213138e-25,50.2999695877159,160.603024185505,6.88851600256299e-08
UGT8,36.3895484145195,1.57494843350158e-05,8.36011472947824e-24,1.64893150137437e-22
ELFN2,3.1790656055294e-37,97.1661855536813,775.350956116458,4.27102070451648e-15
TF,39.6009748613456,115.492282896032,0.393604695720545,140.063253441377
ITGB6,0.383257536317216,0.68283127763678,3.73599021761537e-10,288.159475790394
P2RX2,113.632228106201,1.03736571119324,260.760757200833,0.564440866662835
SUCNR1,4.81159473388276e-19,27.7530854766496,6.6174125413403e-25,110.559671094423
AQP7P1,9.97640928694612e-18,3.89173433623117e-11,1.4047145689283e-19,6.09503535606865e-31
SST,53.9187862273431,6.3710281935197e-19,1.43538088451242e-07,155.838692211948
SERPINB5,59.8314992587285,113.131053586038,53.1009793504218,8.96023554108458e-11
HAMP,1.17092858752798e-27,4.5414305403631e-19,1.06027577608477e-16,6.15510445147299e-33
SLC9A3,3.37238765580625e-23,120.810507104327,0.0589045453339216,2.24527230658873e-23
CCDC68,5.21392328882717,77.4953277152623,5.95340521197371e-10,5.67350039533812e-07
ALDOB,129.539650622928,0.00594030959527742,0.331780924772233,156.570473694666
MSMB,65.3169218905093,7.45843247112764,2.32212008541529e-05,1.94077030079325e-19
COX6A2,0.959238210290027,19.3210113086433,195.474387901022,143.591949985002
ANXA10,63.5802591919398,8.96862691077094,0.00377981992112762,5.20685598999496e-15
SAA2,3.68384061876056e-06,1.53646433810014e-18,275.488367243857,117.358475682461
IL17RB,133.283974590412,11.9529955692791,143.782981481022,224.650578300484
C2CD4A,2.44839659517668e-12,65.7039487368566,0.0402874828126957,5.04622732067998e-16
RAB25,0.000370817849586654,28.1031747567024,332.092097690232,4.25654462574422e-25
LMX1A,5.38944624003396e-06,169.141836185567,7.89836542840998e-14,0.0807162641410729
FCER2,2.4221490110183e-17,24.8845476242995,1.38371745308025e-08,4.58410942586184e-21
SLC7A4,86.0251655578148,20.9040666876835,0.00532766266699377,82.8655743790915
C11orf92,346.248228545097,45.854013753286,3.47686324830789e-12,1.51517054843026e-16
GABRA4,33.3877199059098,36.8946746320699,9.84043503230305,3.48462662590067e-37
PLD4,57.6707048389066,7.13551281453142e-08,2.90398618032223e-14,7.32383238798438e-08
CACNA1E,37.5317471039996,170.962322263782,115.782881553672,59.4005889332017
PRKCQ,30.1060455747328,120.386043235005,1.80854142207387e-07,0.0221927730798316
SLC38A11,248.441603317832,0.000376142234405583,3.44302794080072e-21,8.9690046772375e-20
SPIB,58.4508148244735,34.5271215906756,1.79108805990446e-08,8.04190618110777e-23
CSN1S1,3.4664529867428e-08,1.33961294439076e-37,5.91306562263686e-28,358.48003547921
FOXG1,2.97455415552962e-09,230.827322701159,32.0544569965605,0.00204182847085057
EPS8L1,1.865705058809e-12,65.0110640500478,847.309860446558,1.43940721518966e-10
TM4SF19,3.14176653972153e-22,6.26138493399124e-18,411.499389117382,257.356592576018
GJA3,0.066992738962461,140.825358599724,0.0877294405229658,80.1832337737303
DHRS2,2.14492929785246e-11,189.190551147034,23.3368231494275,287.095284566153
CHGA,59.3789518074472,43.3297604401698,0.218434441028602,3.05751518348837
IGSF9B,524.925352220391,26.5126302008784,1.10163032658463e-16,4.02261634188468e-18
TCTE3,80.4184767146817,69.6339845502334,101.86112617198,5.32473310286885
SLIT1,1.93407467035575e-27,11.4102545522166,1085.99195415131,4.609190040991e-11
TRPC4,456.688707286147,10.1392163702932,1.58119296742884e-05,0.000242013658271317
ANKRD22,3.50301927277631,0.000132436182533418,4.82349066187552e-09,0.000187034650966696
GUCY1A2,95.4623881135471,182.420256914927,0.00060134252503148,20.5478024245378
MYOM3,15.6837491143823,59.0020072410378,110.83737578713,311.872866481662
PNLDC1,4.80103976970183e-11,111.139169275518,85.9572169451483,0.0167828013279866
AREG,1.14117020438143,34.4222426041703,102.105661084651,7.38259236595515
DPY19L2,118.308936705477,222.307372663633,99.1301716833757,2.84249453758728e-06
FOXC2,0.0131137504132824,181.03684027692,8.40315953135972,128.005755570302
CALN1,76.7851100058038,98.4747104989499,77.9495959022344,328.017618013621
PAQR5,0.164235689166896,68.0887615559877,4.72387593375985,0.00945400929877908
TUBA3C,2.62731048858031e-33,0.00254640388647846,264.347294457587,3.6504927829561e-11
GRIK2,142.4975597974,92.8764909187769,1.14432630628665e-07,63.2198113470222
VNN1,2.1571611359325,0.329539854705465,236.358173818143,70.5231230233309
HSD17B2,40.7670103775166,52.0388731626514,0.000173785447885233,37.7878081449005
LGALS12,0.213148587944284,67.393941306808,158.828838785726,1.36376523803909e-09
AQP9,7.63814472089508e-05,2.4899860326401e-19,0.35684137794918,284.747031106751
ABCC8,136.540195333685,51.8801152929189,4.26512677644947e-08,6.36675537419632e-10
TNFRSF8,2.48813979067712e-07,1.33626237563883e-05,216.64795610358,168.291408133846
INHA,4.30271796032731e-19,52.3056745064553,186.868556003084,2.53421238932155e-08
GRIK1,1.26377903410677e-25,114.441250117011,1.34320004478494e-16,7.90546221541904e-05
ASPHD1,152.704567854023,11.3789299674486,527.229269513249,6.09606200782071
KRT15,26.4865517174577,32.4836228903053,145.819202576747,73.0330002716884
NPY1R,71.1145562388175,189.475396825697,5.9281635059754e-06,0.0460475088218766
MYF6,3.66342632879486e-15,53.5613400865323,20.5910239610187,170.677116423469
DLGAP2,4.14730478969948e-21,137.732093265812,1.459268712746e-21,39.2764967079027
COL19A1,165.217242940335,47.4277137928186,4.34463856983026e-10,1.58132211229026e-07
LOC283392,13.0080281630656,91.4105744016873,0.0316054278681947,8.75323884826188e-24
FOXD3,31.9400414936502,2.50028892767214e-09,1.41288010539468e-18,1.780421444479e-24
WNT10A,1.66447644626294e-16,0.179989757512274,2.45800284867305,323.898254899073
GABRB2,29.138227233338,106.716622252519,9.98814294115329e-06,208.226263219063
CTNNA2,6.40705001647473e-30,40.9523534774457,41.8559121536433,6.44981943187753e-08
DIRC3,184.75056648154,129.6759193277,199.674902237297,1.01432542243481e-10
CXCL17,53.1302804885281,18.6326432349525,5.83973969712207,2.95367528576829e-20
SYT13,8.72259716425897e-29,113.164981651468,221.667059697451,1.13970702397965e-15
NTRK1,3.592351544846e-19,59.5271789269881,1.43059535630274,545.703884230225
SYTL1,0.835571157472338,75.9007580997579,874.991327963556,2.82949432046842e-11
