S9,S6,S2,S5,S3,S7,ITTH
TCGA.R6.A8W5.01,0.368249166980488,0.3035368047149,0.00013783519835768,0.233728482091025,0.000402614009478129,0.0939450970057514,0.723353464501541
TCGA.LN.A8HZ.01,0.0584024983004819,0.191929948429392,0.424990932871685,0.00468275457134477,0.0311922115569175,0.288801654270179,0.746933634687319
TCGA.LN.A49L.01,0.107996565561025,0.814675650666652,6.4665308094184e-06,6.67443409838326e-05,0.0734637267360644,0.00379084616446525,0.346591196848617
TCGA.L5.A43M.01,0.000114557313289008,0.132527056914621,0.0102675573578917,0.816319380119634,0.0328059322474061,0.00796551604715801,0.352811898347791
TCGA.VR.A8EU.01,0.018878624271468,3.04753458435891e-07,0.0386364310452977,4.0123616380014e-06,0.202031485096916,0.740449142471222,0.41653046374997
TCGA.L5.A88V.01,0.891212135105181,1.99538285874932e-06,0.0394661706600939,0.0375592187287185,0.0317560709651915,4.40915795572939e-06,0.258462218409804
TCGA.R6.A8W8.01,0.103952997628188,0.204542809571346,1.55385906673835e-05,0.657712605355038,0.000188457065810907,0.0335875917889496,0.530919359471385
TCGA.LN.A9FR.01,0.00769961721055043,0.000358346641465346,0.164241340178441,9.85688845561248e-06,6.08857776611746e-05,0.827629953303426,0.275866127877674
TCGA.XP.A8T6.01,0.00120915138379876,0.0266538200368659,0.551379600793466,0.134342836959804,0.286412593847747,1.99697831852877e-06,0.592044123195247
TCGA.JY.A6FD.01,0.0461280922949894,0.0474094733052317,0.000664734372940787,0.0195806169936654,0.182026606798535,0.704190476234637,0.516473801689795
TCGA.2H.A9GI.01,0.461494325587919,0.225234967960076,0.00201194977692933,0.304217943000843,0.00703582494338548,4.98873084798532e-06,0.61506830302227
TCGA.R6.A6Y2.01,0.323008044672461,0.433655439673992,0.0608723885414136,0.145400737710185,0,0.037063389401948,0.725669444282854
TCGA.JY.A6FE.01,0.0677138693743976,0.609520440323782,0.0287521177224066,0.000360593120964541,4.50064486589048e-05,0.29360797300979,0.529787288351528
TCGA.IG.A51D.01,0.0214837461301278,0.445052495420818,0.0085073271478795,0.00018018658170503,0.0674499317277835,0.457326312991686,0.57182610195025
TCGA.LN.A49K.01,0.0148761403461273,0.34174206115972,0.374654699974837,0.0367067695676645,0.0225764797482311,0.20944384920342,0.743213637620239
TCGA.R6.A6KZ.01,0.156226125749109,0.627270572908482,0.0031486997069866,0.213348455513813,4.32093887345051e-06,1.82518273629962e-06,0.519251647788076
TCGA.VR.A8EX.01,0.059042864080439,0.388897582023266,0.138107132653222,0.0712961355892678,0.192857386413096,0.149798899240709,0.891774564500045
TCGA.LN.A49V.01,0.0572661693973791,0.851546288924021,0.00107629520947699,1.12881712006519e-05,0.00878533253697232,0.0813146257609497,0.309060317222726
TCGA.S8.A6BV.01,0.169322443206356,0.16943720911404,0.0377303158839044,0.571813838234901,0.0283893697153739,0.023306823845426,0.688426986185257
TCGA.JY.A938.01,0.512501121442008,0.0999255050740922,3.56096936124979e-05,0.218719155746596,5.14204061660474e-05,0.168767187637525,0.673270581165353
TCGA.Q9.A6FU.01,2.6896050913771e-05,0.12313043325694,0.0806399931071172,0.0143322879247317,0.100998039031592,0.680872350628705,0.566663606399653
TCGA.LN.A7HZ.01,0.10055397289427,0.0943278683307563,0.797843482937451,0.000134008903060828,0.00709646080162295,4.42061328383782e-05,0.374282706887381
TCGA.L5.A8NW.01,1.68640855231587e-05,0.155032349527319,4.19656799210723e-06,0.41182858547948,0.27288161115419,0.160236393185495,0.726880543189567
TCGA.IG.A5B8.01,0.0788752281948277,0.0628401669855454,0.000180424072149142,0.0387847514082606,0.439722703244657,0.37959672609456,0.686919250786486
TCGA.V5.A7RB.01,0.292203742079858,0.358853242108798,0.00432231346699468,0.271570440172798,0.0220761952672334,0.0509740669043176,0.748260200298146
TCGA.LN.A49N.01,2.91163192267263e-06,5.73074172423739e-06,0.070401931609863,0.0153638436801805,0.131991049389378,0.782234532946932,0.39652511338591
TCGA.L5.A8NT.01,0.189893895740012,0.122069687119618,3.82151593295684e-05,0.541662570783141,6.95239687218273e-06,0.146328678801027,0.661920036914516
TCGA.R6.A6L6.01,0.619886516574224,0.20380534419837,0.00891069211267814,1.22441535953043e-05,0.16734714782675,3.80551343823717e-05,0.537106035101002
TCGA.LN.A4MR.01,0.101104031604283,0.167878412171377,0.0673686429873442,0,0.406234053054139,0.257414860182857,0.797137838789951
TCGA.VR.A8Q7.01,0.0964341048374725,0.564983071161794,2.40154220571731e-06,0.025022349609656,7.84604378660329e-07,0.313557288244493,0.560405160592229
TCGA.L5.A4OS.01,0.162280000575448,0.657434945755274,5.48516710900821e-05,0.167375268592118,0.00975791098427846,0.00309702242179193,0.521064523967607
TCGA.L5.A4OO.01,0.143974286135987,0.153799009793971,0.0169145174337403,0.59468615192528,6.56920535996495e-06,0.0906194655056613,0.648919062652817
TCGA.VR.A8EW.01,0.00437920370659257,0.266384200350157,0.338304359652206,0.00101500037411254,0.1863152904305,0.203601945486432,0.774061878816191
TCGA.LN.A7HV.01,0.0521843340676444,0.3967050466691,0.0927495671722368,1.03560879155039e-07,0.23921000668321,0.21915094184693,0.790431431471783
TCGA.L5.A8NU.01,4.35644884972392e-05,0.371111685644443,7.26667731086225e-06,0.628701746622018,5.23718214493762e-05,8.33647462820368e-05,0.369171953708725
TCGA.IG.A3YA.01,1.64288743891373e-06,0.542732987607893,0.18410614472018,0.0162497695829633,0.0530887124267353,0.20382074277479,0.664285488090335
