S9,S8,S3,S5,S2,S11,S7
WFS1,2.45700514260082,1179.84964627352,52.133029826462,3501.30225261378,49.0286741398646,1226.71675837733,111.866466374737
CHST3,183.595118757502,2530.22579158172,23.8315727439778,443.288635199341,0.00825211257521881,2272.44189939109,691.371700878904
DHCR7,2142.18423270518,1587.15409972592,268.016658490092,1181.27356088186,817.442345069758,944.02729384023,118.65407696283
HRH1,1081.93515107759,87.6202164743449,295.285338891587,683.778829690612,1004.98855465263,3372.90868980596,3.04928134446452
MFRP,864.83489916328,917.911666121972,8.59511551366769e-05,2911.1529866798,1801.62665289075,3.57686262822885,143.08906776214
MICAL3,1038.14493898655,3043.95661494268,2283.89118746989,807.734769042758,2.15569679392373e-06,1324.8257755534,27.3788914897053
NBAS,1074.27858212116,1211.07292525152,1001.99477523768,1010.50170857199,195.919990879273,1741.71361345586,1250.25376034682
TSPO,716.443139359607,634.775992917004,562.943118676691,580.519001904932,3750.87554505688,729.403510241434,1445.33507912462
MYO1B,1550.90593022968,805.639419665488,800.684375355403,94.5452547773942,5.49734468527104,241.062329836756,5260.677020387
FOSL2,531.811240285527,495.628173496144,550.304157758914,95.1786442544972,0.00122897343507029,4224.18312213169,434.88767206207
C6orf134,1356.60048039246,2778.65323041006,5004.99562496945,440.176386807818,862.125766233267,1054.14247044943,2.59990806331664
BTN3A2,1283.3698437341,771.92430707439,4.13909855618531e-05,1905.99490456465,784.226537780982,1226.17869416919,8.5689948647665
TP53I11,1762.36079441634,1209.83430658973,1574.61198642068,5.0184608949869,0.0494449498445794,624.320637148843,3622.97815724849
NUDT4,235.329285732203,2211.49368981944,118.757484217025,1825.40579705182,1283.23771525714,2049.58441356937,626.625038586434
BAG3,0.0626210576062737,1354.2423098025,63.1705397540347,968.028017742976,760.926068345066,3050.04413697781,530.957285773941
XPO5,1641.52870289535,1903.11603401107,2829.94240822875,1626.46592060562,232.458145222192,1181.15478403397,1823.289431764
ACPL2,750.931505931032,1247.49158288521,401.261642642568,1375.73837137746,1178.24733444233,3136.20130962623,1064.77540058804
LMNB1,1818.08218129279,2518.58970717553,3893.20983206312,1174.27202701313,0.0783966159861278,265.980189135579,1265.7827794336
CCNB1,1092.03444610873,1892.44661413534,2017.70658748917,435.181069227862,2553.78897661167,0.0351577629278209,687.559219044397
ID1,496.101378276863,1337.61956420757,483.065064383232,431.19286715554,1459.17309481759,1887.35126300104,1551.01155253705
ITPR2,1983.57416244006,605.634132941732,0.0398714269715015,1418.40780937474,4.19886301137366,2726.09885579214,34.702924075938
LSMD1,681.014244838329,305.038049403542,486.80797546386,980.992183795755,5086.37185262332,0.553027107879215,682.785590482957
R3HDM2,1582.09822974398,961.891873923299,3344.70881286809,1353.01047297939,8.13017890575501,1113.35764866681,1782.4246118392
SNAPIN,929.060622327813,835.056180126241,403.256248311539,1583.64899128674,5675.02543360219,186.104302806808,404.467003271247
SLC7A11,902.470733714091,264.593461964485,4.6733801236023e-10,2776.91164785074,554.709494065916,1142.42762318404,0.000209061534251141
CCDC56,747.77492821667,1087.31466944108,1270.88482556078,1204.82391589257,5292.00857386256,219.023922886401,105.129799137893
GPSM1,1512.72702466895,2957.73320607086,3105.48935423303,626.73391013858,95.0359376419409,849.642199373313,1409.24457638816
TOMM22,860.554046298126,1363.35249425664,2122.33646007639,410.750934427149,5231.96194865213,8.01468894033337,1464.48032531311
POLR2J3,1054.56911503416,824.901451258841,4311.24298004357,1187.82869725866,1607.0194395096,1056.16645051526,1333.86892087172
VPS13D,930.346564014975,1959.34145518524,182.95938778326,2412.26642601762,1.2674231334423e-05,1989.79587212044,463.017448261761
CSF1,211.491996226109,950.885799855599,0.000631961288279308,1281.73668692708,0.0288101632537909,2572.42932599237,0.0318047616087175
KHDRBS3,1335.65351901786,2687.03752082603,3375.69519561263,0.889026522619851,1412.82298400805,754.339479148845,213.463461668691
PCDH1,2408.64395781782,1304.24023459401,2441.7262754949,36.7033455853334,0.861569159940747,2035.64839438669,515.09042701879
PPP1R15A,909.721377235119,954.819338561962,1707.26828136767,134.494367234855,1130.61322931658,4394.26619848546,588.935571369146
LSM2,980.516674273333,1186.35679483748,854.699828062075,713.37205703767,5331.331598784,192.076827963278,437.102753566578
ESAM,2689.77239615916,804.707817034057,2118.33514781905,404.394126586213,1282.3077241151,28.2670445210812,1081.89645593817
POLR2F,1110.28771256053,1742.10646450689,2544.09018456935,288.94163355644,4678.30699415053,6.08824007591772,777.674680423584
ARHGAP33,1578.07720636419,2630.80184341248,3866.84257186031,559.648789798994,0.049068299607741,741.33110980316,0.000105318392373759
NUSAP1,1625.37269907975,1952.42929620574,1459.35767020049,1541.02179358222,1210.96019617908,4.66360316872058,990.889392157515
GLIS3,263.189600428763,856.720678391941,1199.69249248869,1683.0652786824,0.669031323772719,4375.93875353427,0.000796539023575498
