S4,S1,S5
PAN2,900.498400570435,184.961315848205,913.78572120243
XPO4,1395.99575400327,2.21086501384129,480.413708128101
ARHGAP18,729.887248724382,0.43074434739743,892.102417124108
LRWD1,543.868408817851,2218.05231661824,1082.8057143568
MRPL27,689.99691630246,2453.14014212095,477.732871508521
PPP3CA,879.934840907891,1.60378414833562,1258.13582376357
BLOC1S2,649.760893682221,720.661454546084,523.597409652246
NLGN2,444.405858052806,803.791440097784,1733.80090330154
DPY19L4,1069.16503939749,0.0117753368893637,1233.9094122753
ASCC3,974.077618821522,1.76674816609918,1139.75749426465
DCAF15,460.502296919026,2401.04117314518,1118.75506291403
DRAM1,600.436370994877,28.1853304404745,324.215074807658
AGPAT5,1083.53841523244,5.39728336141111,1078.32354368359
ZNF787,414.17972135698,2708.52821970617,558.371961592239
NDFIP2,995.772962123,0.0430032637382242,1433.79390536097
KIF2C,866.63074037793,934.869767719033,586.721893279257
PNKP,395.748298127809,2762.37678283061,750.551023964145
BAD,337.019893309161,2620.48264927576,1074.07103790301
SLC39A10,902.912188311469,0.00073154748897345,1365.05111438736
LSM7,563.161395037398,1791.00664951808,1168.84313675626
PPFIBP2,936.660167008459,757.539689978065,106.985617112757
ETHE1,313.656163910166,2017.78927845599,514.033505797431
HEATR7A,474.60508843054,2252.73494165764,378.26528786964
KIAA1539,757.858534213863,1538.05857143347,664.508611135393
NR1D1,494.860994995157,1898.84870659426,674.490265227631
ST6GALNAC6,172.996746459149,1421.20430978633,1418.31454190663
C21orf2,371.339775085174,1953.18734044825,545.683306404907
PGM2,1158.16605819451,0.0552687426726532,939.93016808877
CISD3,513.907571281756,2953.75989121808,513.420398281687
N4BP2L2,1204.8245697828,0.106219874085538,978.645760862468
C14orf156,579.952762280994,1639.51524719832,433.72907711067
ANKRD27,1202.77061965523,708.643795157993,377.979010736724
PKN2,1286.28987118795,0.140736837996608,851.752175173218
ZNF652,1104.18676484916,23.0301310127411,1214.72038644364
HBS1L,1215.95924014412,41.7754983200731,551.491263299512
FGD4,1028.71579337987,0.0125155660970361,714.633360522358
DDB2,584.437179672367,1709.53109851182,632.639600635861
TRA2A,998.721839972397,194.633450917454,1144.72694921483
ASPSCR1,453.437953018958,2768.93080068093,397.259803432749
TRIM14,502.787505021487,396.002852190951,629.512352901065
NFIC,734.087498282994,1145.79849796039,1356.81936030818
PLSCR3,341.285176376407,1936.22861918243,1174.79471768888
SH3GLB2,582.507059994786,1928.25721226527,735.841213549568
BCL6,458.759983452956,577.96553741038,1120.55013529072
CARD8,725.89160211398,11.5874930973232,664.900048764931
DUSP14,531.004257016934,1626.47947125188,566.515798293003
CKS2,916.644329973791,672.82257005015,188.461383544682
AHDC1,743.539654220007,1142.71542660271,853.503474714532
KIAA0020,1062.76012433566,16.0696184129248,775.349965020286
TPRA1,415.730530155239,2942.91885983506,668.227692762165
RNF6,1259.15856815494,1.64368557020097,769.964241446494
ZGPAT,552.682415824911,2335.88552678322,828.008740717125
NT5C3,846.061074060221,218.936417772254,882.08961046723
MBOAT1,987.687296467632,108.261854320365,514.051065125813
DCI,506.152238412356,2250.25506275642,598.781692245676
MARCH2,166.768661313648,2352.69894570306,726.026424976315
PCMTD1,907.262399091833,0.235447278149227,781.924259064359
KIF20A,807.437922183487,415.181420546795,745.646602491666
SNX13,1038.52299287096,0.0203750845511603,1358.1193109668
POFUT2,678.716722687901,1070.34694594545,1869.57382403571
APOBEC3C,573.036759985399,1387.32944034598,752.577633436257
WDR18,494.975874642146,2159.64626382607,860.55116730619
NDUFV3,608.552907538145,2632.10323395411,559.488066156979
PCGF5,828.672554499912,96.7031862111974,801.355466254271
DNAJC2,919.180992363222,27.0678608915068,1198.89900238021
ITSN2,988.468097296375,0.725446689987497,787.734309796
KLHL22,484.835017294715,2134.92585473424,489.120145901533
SNN,790.736155004954,1129.71946092198,551.571107452645
UBA3,1144.91675301242,21.4724757796644,813.315984542295
ZZZ3,1309.74100312957,3.27909898850343,486.37116403511
BTBD9,912.499127889977,1288.57305428551,367.95594715313
SMC6,1199.45127228429,2.28238549326837,551.47841023535
RIF1,931.838626050006,3.90164257230721e-05,1118.91924897685
SPAG5,1024.20006879817,1041.82015700238,707.286563404583
ZNF428,618.000472201276,2101.16353147626,1070.56293517161
ZHX1,1047.9443977664,0.0622131842772801,741.891636727568
NMD3,1156.25645297448,0.103846038731519,1097.41273198145
SLC35C1,404.829384490042,2252.96029600418,1168.44134645345
PPIG,1092.86226159599,0.026985841982068,1292.20621303078
GPR137,338.492842390803,2448.08995923335,1000.35360275446
