S9,S5,S1,S8,S4,S3
SNX22,704.279724077061,137.014165251726,431.965330813879,172.151238074395,616.128426928727,1683.65821235219
HOXB4,608.635434169101,635.642992672624,337.355732435568,169.261992256485,137.879723165962,195.448544334096
IKZF1,220.669627887928,452.551622950322,119.258747291145,494.524561768785,73.5644106480031,420.816276528043
KDELC1,29.1824051104876,628.604555552073,382.623555401952,321.560941886834,139.686746352004,0.00389124527662809
APBA2,696.799661246868,236.537684667003,527.970511163242,774.722032019563,2.55817983049684e-06,163.885038755519
DDX20,223.586286936495,278.892962456948,458.009072133834,414.094930364805,171.218036076754,751.799989435582
DPY19L3,8.73478012794825e-11,510.627773267174,326.86177166497,905.80662136088,2.7203172489199e-20,9.22162141246397e-17
KLHDC4,856.784489897413,95.6880794330798,311.1892899048,200.225732649743,2183.98700695875,944.694579997989
PHYH,309.070239089521,880.066487593212,217.402156745267,8.59282922906082e-06,1033.8008359536,476.787592333296
LPXN,252.768480248503,370.598998898006,72.2068572604452,358.584608399153,596.90047314686,443.043328820801
CAND2,534.899886069298,825.412478069637,170.121457139733,435.674804312815,0.0678549826444035,231.81918838529
RELT,127.908821955334,178.740232021179,346.983007589936,439.628309388195,367.545717009681,353.549721432965
ANO9,668.886845080444,450.926521558146,485.606906017201,67.350042596606,167.983521044735,423.811934875073
STXBP5,0.0521408749101723,460.6477837521,677.755485828637,0.000942189718869464,0.0267917084928649,1.68432689041235e-10
PITPNC1,564.802273236604,137.888788121912,107.297603975355,705.256107370529,95.5070643297413,897.309916233268
FAM108C1,321.547579264438,553.430261827628,494.542342858845,452.597544662561,0.00749172746451147,918.528203551328
TNFAIP8L3,157.149117605375,381.97130235719,348.859738940143,9.94769834446317e-08,26.2096509748777,491.980782942446
MZF1,1218.94435905813,300.66831424109,266.589799380947,590.200133300688,826.19087877161,501.974168040831
IFFO2,0.0135824936890064,118.206162212165,691.904768939261,548.419690561204,238.598183258224,10.9745279646961
LOC150776,1051.04442905309,386.154824359578,399.195145480204,651.044121431769,0.446873966080287,626.18235189682
RCBTB2,275.671179024699,413.157366946994,1.63264511236799,1547.54538758307,214.826085319717,123.012081860247
GIMAP8,2.05270858070905e-09,189.623865373811,11.7006717911749,541.740336061102,282.003956144628,446.84886698102
IQCA1,595.08333778127,695.399093430082,195.669664520666,4.45314348428215,5.2846319377864e-14,581.314317716745
WDR54,741.424369477704,183.724258392932,457.898633961464,150.288985122892,1162.77296825466,908.075496521538
RAB20,453.402801074825,221.297558409428,27.4004264358391,42.1491355409324,1321.60501987539,1208.03968273887
LIMS1,4.51310171376935e-11,131.650483742563,403.423390869353,898.81669592174,4.03277513803202e-27,3.43522806576699e-19
PAFAH1B2,7.33523876658307e-07,409.982393734479,858.893413200567,741.113260703327,1.23847590359355e-20,1.96011427899451e-16
NCF4,271.219786160534,331.020573919018,6.15928678839345e-05,164.476903253599,963.255764110268,709.677237754437
GK5,6.04449613091158,922.472377613583,258.969028746341,454.12073694533,1.58945355287304,46.229765339112
PPIP5K1,397.112653121752,581.989733291523,439.204367928671,534.0948443347,312.777246282625,9.01724314200617e-11
CSAD,549.672710556617,408.335586938675,454.978552450607,774.509508546642,2.26406192367531e-05,935.023750537705
CTBS,2.63060636821911,646.645384820623,609.751075589309,84.8201853377004,679.469204856546,1137.3946076358
HEMK1,463.229197257655,768.99072581518,43.4716278683308,121.109142109484,1739.86542781056,44.1715903888493
FGD3,905.6846153474,211.559178372553,21.1388228380774,140.81897944281,400.973737503314,607.416365587411
ADAP2,104.808976649562,532.767067453716,5.4006331062553,271.596416623228,570.380406547672,734.392623419826
LOC253039,484.699166995528,306.42210530728,318.66710115001,942.284886487834,259.166409771322,68.2157711776804
SLC19A1,712.535755287977,363.154110830179,196.006921313481,485.045218016109,717.70077849119,243.875371580561
PER2,573.385526318616,267.860804744782,321.41296120338,731.687000524049,138.225151603785,197.174139960709
SESTD1,116.545240133976,318.467935623698,371.049439552543,1068.02976774499,0.12546961199741,0.00127959429095546
TMEM200B,778.916937846375,0.463454412939659,416.877448723244,482.124147185664,522.516697281217,1466.45935876467
CBLB,76.4657966693516,704.290901676555,219.77965465878,597.530301918948,0.961690396123678,5.74890861697229e-07
IMPA2,415.727287216711,560.719930872772,328.231752399747,340.018705271836,764.380228089224,797.124773193874
FOXRED2,14.1550760501995,376.042683635745,279.477666548789,1209.04015038711,1286.75030866861,146.961567679792
GLCE,14.1752226029587,473.032678627965,294.678769694789,1263.926367218,712.294590910741,1.0268776592344e-05
DAGLA,121.102195970456,372.924373356983,762.466333851357,403.416528317455,204.557658513333,407.830396382301
LOC388796,1107.61529079261,331.431583990719,89.0467481135363,573.157185133255,456.881596282726,380.214739133252
ZWILCH,121.032616991138,436.080753671542,417.266064135144,924.834281331866,186.738025693965,2.75654590963515e-05
C1orf162,443.503477879287,222.031424655056,0.0115578147587728,101.222019994505,616.421444772227,518.733615763629
JMY,1050.66823976347,459.046179576856,185.711583866625,614.857481148915,7.29697210066996,0.350051717922048
ACCS,701.944638579795,355.864994271648,216.768984732115,291.549197334452,726.959599408967,433.712905703332
CHD7,0.774009886227003,490.238610676309,412.835215143089,738.991519958988,1.86478113803742e-15,203.671997739799
UGGT2,178.600490336401,470.471196010503,564.735772937147,961.554637657276,177.543737882859,0.00346145556699003
ST6GALNAC4,516.91377600446,564.792230110038,203.848609442841,5.06290475395337,1136.96095845748,355.018925374346
ARHGAP9,219.203299639815,437.596523871925,10.6962114089564,234.569339998552,394.898194130007,732.824824796321
NDE1,0.39177481255419,431.48396055446,506.09251523684,1142.11679082108,251.704522108954,0.636699957463411
DHRS1,381.971188205202,182.202770246266,523.83168173724,56.2641959642121,413.546943657033,1532.63646613736
AMACR,440.596998707301,507.520581601831,419.53496421027,336.593717349312,186.980170579418,817.421912206699
GXYLT2,35.3989153684989,524.420913286887,559.339073932853,148.939745390714,149.442751721441,6.07729207787341
ZNF43,471.455182491001,337.463052822806,299.756598443073,866.875608356105,23.5325255165688,263.591785985501
RASSF3,0.000112044536438101,388.396907162246,757.889595726842,345.659092461137,1.0434161879191e-19,5.5470219290632e-08
PUSL1,751.311294636412,132.05724539612,487.597697862771,71.4551062158692,943.543844672349,1393.82405259169
SNX24,318.404688425666,449.128849822323,417.721625185923,0.000881959108309101,0.140477021177868,421.513022719378
PDP1,2.77441117658874,641.383711101108,504.505747607283,500.029335915558,414.639671677925,5.90861815954119e-05
RDH13,307.166636736389,735.934658373305,663.694800403274,6.07429926838826e-09,450.815271525606,263.109710441554
KLHDC8B,566.230628570939,798.336508233971,6.20037900247261,360.943641137941,972.92490022651,179.783088771464
PRKAB2,0.827785139285419,473.644124865458,369.864643837701,519.102975747676,232.297296166221,4.57345604041421e-06
ABHD8,856.821403893533,609.856481004412,326.118614885353,100.195302880633,1639.63217915519,604.615200396592
FAM21A,2.19590397728565,387.951369905719,383.325963248778,400.208784035616,1.24905256720266e-21,0.0110341037424073
TP53TG1,549.154714294955,626.940260960713,230.732939105533,0.0256850950120718,691.259206142972,224.178440997661
TMEM201,492.69258204949,380.118732337832,342.036007807315,696.290885680127,1537.45213698259,481.070012266608
CARD10,357.350076943689,170.041612938082,365.195665091766,477.769916202578,262.034091708755,451.330725526131
ZNF436,0.816908110178785,300.426702238019,545.76321894982,1276.62699772928,432.724494144217,268.665959016199
DBNDD1,570.78232327038,320.85117272886,680.690694044804,0.393826665058285,730.120987957731,449.525900975221
C16orf61,310.164520724756,375.864243305783,100.034967999411,8.99482734575335,1673.45553001007,638.169184037297
MAN1A2,5.31203652439389e-08,383.039177723076,642.615582297785,719.568722311195,425.226742010717,0.016542187425756
C2orf7,447.640829956133,274.285917565643,65.1668418298713,79.3178084625191,1884.74248112626,453.521419502515
MRPL36,874.686007020577,448.050116441924,133.457873010347,3.63838351540657,941.817859932053,882.9251208557
RPL26L1,896.131835855311,337.497269979461,162.535124046838,32.293345536739,1349.12958255473,858.775927290022
C7orf23,463.955359079322,602.037569056733,412.088338652464,166.950060095362,961.756590120895,97.8158986447646
EIF2AK2,0.000259387528837279,122.431931052534,309.051278932091,523.726611263926,9.21088305185334e-09,974.335322736755
SERGEF,1043.90970969615,503.917217439936,174.697407624775,0.229030247034993,1736.82377854002,335.707031925412
NCRNA00116,897.135328486264,364.096503568225,62.654984549078,0.00560324698765738,1438.13527157561,1241.45773525627
ABI3,379.455898993047,350.01506585839,0.247314576736798,233.751117581979,975.143331563318,770.94179694534
LMO2,657.237695200668,135.117726593943,0.00374553576191403,289.33896476332,237.794468564339,421.298635500595
PABPC1L,442.106062046536,551.610026376624,482.814002291593,478.625920033338,0.429074485858428,396.992649810613
ANO8,78.6861073425438,993.662729794392,391.566967177421,525.429937170034,1.49254906676801e-06,259.662065634496
RPF2,799.299399846111,334.335968528247,142.776889024877,472.196894999293,1599.21641860288,187.814725513052
CDK19,375.915895233909,551.622035107723,357.280122149855,1208.57293041439,1137.48912135916,4.44864017017126e-12
PQLC2,409.567161545838,353.201866176452,550.305787662855,175.128030723259,820.238198905775,955.589406747361
THAP3,834.256788366214,262.699940834123,182.696406038744,242.073902583268,1665.84073166668,1154.45236303986
FDX1L,523.256674974464,274.590253731273,314.468229477329,0.0615901213431175,2040.97990224991,911.366914345215
NOP16,833.881697868325,335.904126872399,103.268996016909,118.270312896284,489.285070111724,545.105614501264
TDG,145.134985615192,534.548125748129,413.586091755061,678.696154639614,0.000479258330665528,27.235734098074
ISOC1,782.345733983157,345.245255535505,93.3864039400213,842.389650980623,512.243403758291,326.904649641357
NAAA,537.578216016593,0.000870918928496299,333.690762222824,498.04758027287,408.403253338332,762.940198383488
TBKBP1,681.235536688811,368.168890838892,480.041499867698,785.634857025065,351.551117130249,386.18539031762
C14orf179,743.484093441872,109.429473452632,308.990246789044,179.056278424167,1496.51158418776,1291.8198619271
PICK1,977.685402336245,247.065122309212,271.759064095124,50.0262036635785,1815.53188062239,603.863422701889
NUP155,1.47634870686975,413.617552258323,700.855945833259,800.800231102928,411.184474166213,9.57713597962348
ING1,499.163745291561,395.458362679885,237.511042289725,348.306145148258,475.161088150457,989.632835490328
AVEN,497.541407975236,385.279641960792,392.313338801231,2.06571862546155,101.60603048155,15.903590619433
SLC24A1,306.071776143205,334.598165885385,851.726292807004,484.174775010885,3.26306465272428,84.1877413242436
CPEB2,9.76689878437146e-07,18.5297929917886,538.940488402009,254.579014534389,2.22895621301721e-11,622.642902014227
VAV1,160.766364376646,422.447961572873,13.8793432363233,178.510134632213,561.718656931077,522.20707750097
DENND2D,156.028288232449,282.695235963865,654.400313987746,44.4244430693511,520.027854900208,849.273020666456
COG6,22.5607375431851,491.345119190457,359.112535841832,784.613608059304,0.000170768483397385,0.0128881680011617
TET2,41.5169538080557,248.048935287506,240.609157472049,955.772194621542,1.61394573803911e-10,47.0965219565405
NAGPA,366.725520522884,553.653829884928,396.527322349891,0.155728549397802,1671.95138199209,383.329451809125
AGTPBP1,215.063395322857,736.27324668437,639.29122638118,3.20843358517088,306.223319694278,77.7541788655084
S1PR2,141.316100995369,105.9487741482,190.1245306953,1242.37116129814,630.787980071263,598.484840698785
LNX2,385.28982323977,303.65776056778,595.408752020567,453.473767104875,2.81280721196239,92.6228152518421
TRAF1,350.534708797088,295.418845150547,222.530025897472,193.557603990778,362.820310258948,391.264034450191
KLHL20,7.13295232560828,601.6025031296,471.065906021056,1077.53218178704,0.0410381410532963,2.59045516455512
MEGF9,287.409434202419,685.079192044808,374.25424662301,345.213868553396,163.907868090428,1.24607789335733
LOC152217,885.589458390789,222.421551487829,58.5468430760398,0.862446754134529,1941.47575014665,420.62241160801
CRYBA2,8.05146299052539e-53,3.21919139013206e-99,1.64207724801321e-112,1.26551211205892e-85,6433.3863943535,3.03015057342364e-48
CCR2,2.30486468398145e-12,1007.68453307164,3.92244524226011e-31,1.75229968627546e-05,59.7131617882366,3.22232633482554e-21
PCK1,756.808649708756,387.58632793756,4.07680774958312e-35,386.970104065116,3.40911819318593e-38,2.71647550142889e-82
NRAP,4.39572242583626e-22,779.497160166007,3.23700627934215e-59,1.10007061729139e-29,1.13222448838357e-12,7.54182979395098e-136
SCEL,8.78295848028879e-22,1.3556061229021e-65,981.549075805036,4.31135402874864e-60,8.55949894786105e-17,1.23977018077988e-13
BARX1,714.013582915371,2.48507176116952e-19,7.36380805128513e-33,0.736590507384067,116.417282344375,6.48849260750193e-35
EPHA7,1547.35178675378,1.07407093836944e-59,7.21504083515914e-85,177.271033498722,3.38761859209504e-63,1.53274907245986e-74
FOLR1,3.31881727301566e-45,8.58225746168013e-63,5.19714449025117e-50,1.93491959575446e-44,3899.23632325865,1.82577201835172e-54
TMPRSS2,1.09006584205053e-47,1.25283473892137e-63,2.27803524202263e-47,3.02133162591299e-38,521.940825002046,1.97563866354375e-68
HAS2,1.8398720010535e-22,12.1782286571187,8.32682572352458e-13,433.17384827049,7.11329075519363e-33,3.0331520976962e-36
APCDD1L,7.84988758414869e-28,0.000643136888098525,7.85178748477846e-08,1012.41243237451,2.760984946461e-29,7.77612285659917e-45
JPH3,328.332666944751,247.201169704076,2.14929367831367e-28,2.3885181326353e-11,4224.61482637278,2.50851878283853e-38
ALOX15B,7.34229965309231e-20,1.12324700206836e-19,9.15294547188359e-17,8.47675660953084e-30,2.93928174256868e-05,3.9991374155456e-43
AKR1C1,8.71203816643995e-17,1.15388303781186,1.37782678623823e-22,2.00463181894165e-08,3.14879148729001e-06,223.372411503651
TNNC1,1.28230693316365e-07,765.383958106306,3.8078161660416e-17,500.803913217171,488.199904164403,1.65520107166161e-43
MYH1,1.5252680639825e-20,758.579491473642,6.0516605143988e-45,1.06836929971613e-31,3.67306755636463e-08,9.6642010221207e-107
S100A2,6.76383296078753e-14,153.733904278576,6.8675459363308,428.793375990015,209.161974625748,2.99750671593269e-26
PCDH17,1334.16694669525,1.95461916298612e-31,1.45560242692696e-32,847.356791789628,7.72457707932029e-40,1.81642986608355e-28
AADAC,1.35227647083232e-06,1181.18906866244,7.2774449101388e-33,4.55784370273553e-29,4.68683344048048e-29,7.87005984806826e-27
C4BPB,576.724548459653,476.977503764093,216.003575813251,5.25650449369468e-06,6.79736745231724e-31,783.460961070516
CNTFR,3.5009721229768e-18,1.55385438201264e-27,1.3355182011844e-37,780.783406715989,5524.04883571056,298.386748068783
PTPRN,3.94995561405491e-08,588.125218985307,1.06227626219461e-25,6.03110151737949e-09,3.75141888860179e-37,3.49211305724404e-40
FAM5C,1.08425464578551e-08,51.2893603688115,179.404136150401,785.445765765027,2.59615988277241e-20,711.76153249634
RASD1,353.149823581818,8.92178318566602e-24,4.75208570851184e-33,4.90934169538991e-26,365.590414857926,1.13087235630897e-16
CCL14,238.526221957606,5.10961868024538e-15,6.59328054546495e-18,9.47994832595697,77.4600473708609,6.75296627014785e-20
CPLX2,2.45145455783453e-15,586.395804412591,5.49446343068256e-76,3.89212813353041e-42,89.8440809262652,1.43644392897325e-55
COL22A1,2.38605103159904e-13,829.633585354268,2.30170907476446e-20,922.648640102879,6.96458318952737e-16,3.66282997031706e-28
FAIM3,537.837995498075,561.37675444791,3.34054466199752e-05,0.102696222729152,9.94980743398876,7.2342020416761e-08
LHX9,846.441754675679,8.40800066235995e-31,401.131471487655,0.00519160885460943,7.5196907904337e-43,8.08356712266658e-20
HSD11B1,1.82687079252118e-09,0.0132195809297161,1.96530457716157e-09,2.28884692034088e-10,5704.00806030065,2.04329199649396e-19
CHRD,8.61572871632967e-06,2.29794644407519e-22,560.10661220758,1315.92356565384,1930.8634103789,788.553591761401
DHRS2,1.73905685101011e-05,101.347357736475,363.62260598727,2.90045769730791e-14,53.8866186870977,9.14965001204637e-22
C13orf18,482.835983145224,358.833669738957,3.54340466426007e-05,3.52072914383986e-07,0.0673536374287596,251.042418343252
TNNI1,1.5482854200933e-11,783.054423176515,8.67918607871765e-28,103.962975759817,9.59791073283515e-09,5.22846398696777e-62
LETM2,1.3067719631148,0.947187246699618,1514.40577353321,7.81515183165301e-27,119.793747847571,922.785147335874
LOC440957,251.980931679223,0.0387801108563435,0.0346964646766866,1.03852954446238e-10,5677.33781700637,214.484423963045
STRA6,1.27404013667632,382.468293205947,193.196441476144,1020.37857936284,5.25301986562091,1.6755159985965e-20
MYH3,0.383305372378846,155.608537257275,283.935025513193,346.072981908856,9.55333593288034e-22,5.17952241547521e-30
STK31,1760.56058233672,5.74845346341385e-40,8.16106379017481e-79,2.92396320870676e-05,3.75856823940709e-49,1.27973415468241e-64
HPN,1547.56071525786,75.8617220007562,209.13701545289,283.868320729949,8.96306266728467e-12,352.368077824268
CCDC102B,5.84850578840574e-35,4.01526579805982e-46,3.21962102827096e-49,2373.14183715123,1137.26191106964,9.5038820356206e-30
EPYC,120.13046167932,7.80979065214375,1.30867855476451e-15,3.44338902579935e-15,491.789181003857,1126.83567058906
MT1A,11.3213727014011,0.0131087471754081,2.5900671014953e-29,2.03588294662446e-30,1730.56638045968,3.89176231613491e-29
PCDHGA10,8.40639977272487e-08,183.360107180626,239.853063236562,661.96193375378,6.5673178137827e-11,24.472324187838
SYNPO2L,478.324040835659,470.080007202426,104.977799170789,1.28764394599876e-19,4.87273458981298e-18,1.77525678966408e-28
TNNT3,9.50314819465402e-14,715.375557390715,7.43275793244018e-33,0.879513267264243,275.913225909028,5.53208580883401e-36
WIF1,1.80027767210868e-35,4.49192455023473e-06,8.30459821129261e-37,336.536390173812,1.59875927052695e-29,2.100679535424e-74
KIRREL2,2.10796651217826e-12,395.54331321749,1.80287003622794e-29,874.93640180226,202.973007673711,125.506295106067
CPM,25.1265914620359,114.552070513706,0.000127826416663968,0.00153277022798192,314.43774189007,2.78511016928382e-13
SNAP25,0.171928730694009,865.251066188301,2.47189285302345e-38,1.4795718929412e-05,5.74571316486794e-37,4.18897225806104e-41
TDO2,4.67920076742855e-19,0.00228884407449681,8.60861656054107e-38,1390.39534408418,138.930574743494,51.3176026957398
ADH1A,1.4978478354547e-09,9.6724812372969e-38,300.720007269164,1.05993653517618e-26,1.01700542241175e-13,1902.40229959321
LDLRAD2,515.068583497134,6.09661405454979e-12,73.2460339769763,3.17348247604245e-12,4704.53957956531,425.733926002306
S1PR3,3.21254407355642e-18,0.000121727662909704,3.06381295679083e-16,2666.96743870453,492.196657281213,2.8683813543878e-17
SOSTDC1,3.30194387954451e-49,3.84115190945873e-68,6.76091630088361e-94,2270.16945257325,3.78957697871411e-66,4.63247952263537e-95
CCL18,1.18359997675084e-13,0.581036639949814,1.68899111227049e-19,3.39422282988161e-13,159.954623238034,1.81834983978777e-30
NMNAT2,1.25716008192061e-12,154.209678053524,163.609218152512,2000.61445755361,8.34736802990033e-24,4.93899656043413e-28
OLIG3,3.61224850075084e-12,702.524008006528,3.38378686731998e-43,2.47735902983814e-23,2.84383911037652e-10,2.89358342949507e-65
GDF15,1.36077794314205e-10,47.9635195801582,1098.03004864694,0.0159736174993702,248.180231468697,1.67401703855593e-06
P2RX6,1.05265707692758,80.3492000670921,250.783104056587,1.27654179387091e-25,5340.55269177081,368.400328216896
FLT4,7.35419804376456e-10,1.13639475489844e-16,1.20862045809989e-10,449.406102288676,13.4467581927481,20.641123486153
KRT34,7.74302410053467e-30,7.16232737710508e-50,6.04722455178844e-57,1.66294238092549e-60,2.16613426902826e-93,2.15000769394186e-60
GTDC1,0.003441053856023,53.5629636932185,0.0108798206194796,2742.17683690209,0.0530725921856132,192.795829272014
CALCRL,4.31195227931573,39.151558196269,3.40666045151445e-06,1061.16763653939,1.39514690699513e-13,1.37292602075368e-12
INHBB,0.699056235434958,2.66570383052087e-06,2.88910200204594,4.45940926938301e-09,2.0126836317902e-38,74.8533007863649
CD70,1.46501366265594e-11,350.175706482413,292.157406333316,4.79690838212336e-14,91.6105460840808,1510.53868005863
RECQL4,73.2965201529964,402.377931165965,295.829405280509,590.174115321172,4742.93603952489,34.3878929820494
TNFRSF6B,2.49642197379942e-08,7.2216641327661e-13,353.305916321275,93.1325972073849,4.76909013756991,1396.6902093726
ZNF423,4.07055715647972,1373.42667867428,165.450983121221,865.36402489037,472.088966749412,122.384638013049
TMC4,807.723438000912,6.81406967739006e-15,1158.42426440496,213.369438267659,4.89616037586821e-09,629.134005587315
COL6A6,4.34269774821076e-21,440.540255627378,2.30904487327865e-26,768.953565735557,1.54708235955821e-21,1.93229716704233e-36
OSR1,551.841563855385,257.098398573189,2.53561117665962e-25,196.781921347325,3.93516858976991e-07,0.0475570960365132
ABCA6,259.211028646921,876.722192999247,96.9423591071922,870.244163983836,8.50505743173042e-16,8.74680110081122e-15
NFASC,294.311544296186,194.98082871347,1.0043751374663e-21,1452.3641524851,1.58050813670392,1.19593616567844e-07
NPFFR2,3.2597501685926e-22,2.27176217839881e-16,940.876510598056,4.16758554313115e-41,6.85204297912589e-29,175.245671748525
SYT7,0.0390408824964871,637.888039112647,373.421441646166,266.993459120027,4210.22971431639,1.13891625095729e-15
GLIS3,1430.62822612836,4.99471464347457e-05,0.0216468373004813,264.894226891048,2.4859261645856e-25,0.096109067204683
ADAM33,774.718149611611,417.941390592174,7.18753805892783e-06,1164.3756918645,1278.3851187846,0.0212094980483173
INHBA,1.41137757010794e-18,1.48596423972496e-17,259.431504985468,4.7599762190011e-14,1.45801538494494e-30,1.78824613205097e-28
CELSR3,7.70338912138631e-06,665.135307746014,71.4291011293736,724.440446507484,175.887319881993,3.63999446837618e-35
CD8A,4.38134945455539e-12,37.1954565113992,0.000260721967242728,8.48874082495955e-13,9.14595506857457e-09,1324.41751554476
SLC28A3,1.06233011655988e-06,713.005658520183,8.42895279228888e-12,8.28575531160741e-32,4.11984149368927e-28,4.52351562542413e-21
C7orf68,142.081250803361,303.927102611346,184.762948282391,1.25587157937586,251.355289716323,87.5938036902781
SOX11,732.374661458341,1.14825524498695e-21,576.314814772643,1169.8711137723,2.62832045285775e-19,625.227563482021
SUSD4,755.030803062946,143.602520435526,10.3151928637755,749.165969413575,224.198620029901,1.15599175532619e-05
ERBB3,0.714831323495107,835.057322762854,211.753059965723,1.11532267777107e-30,1.01215040287178e-11,1.06543425025372e-09
CTSL2,386.111701288506,163.204833289623,102.518604847837,1174.71872826056,122.979706794469,1452.32202499706
DACT1,3.4683999045736e-25,3.03716152090756e-29,1.16050436565323e-23,2174.66596839479,3.96344262279076e-29,5.02341347642813e-31
FXYD6,326.921917576416,0.0784681633985992,169.487536929428,1365.5145641026,4054.94541140348,370.75511207956
SNTB1,0.00111317786497101,1.6657543427396e-16,1013.0332213514,431.226440023184,325.550320656304,390.790267406657
FAAH,1125.55293289261,4.20076854738448e-29,0.0024135481680935,479.945602853315,3790.75887835026,0.00908495477433088
NRXN3,7.41783197915667e-09,8.86277428217296e-06,0.000208619638866441,3.55063871191672,2.98998684076414e-26,827.268767198151
MGAT5,1.84603981514615e-19,1.07958914542142e-24,441.645463259459,1662.81708766589,8.11279347504989e-24,2.50226680222524e-34
PCDHGB7,7.05702736287438e-10,216.819015967007,886.538944719188,704.400177140708,1.88977422161906e-18,152.097300175149
GUCY1B3,7.24637140245493e-23,2.12407448417496e-12,3.16402079665708e-26,2521.56636300956,259.657309606566,1.06397011314988e-20
SFRP5,1140.17527196687,1.72874809430991e-27,3.61994892772259e-23,833.404498543399,3.99062424823277e-17,1.13783896239908e-30
AP1M2,765.389307129021,425.25517320891,802.304082179152,3.07979327259053e-29,2.57553636340913e-07,845.610837670962
TNFSF13B,1.08723698391703e-10,8.06449228314655,409.615381524282,1.07323523023549e-17,491.427313187931,1315.92363321812
FBXL16,331.761741736431,748.240672186521,187.412507485225,0.00301356734317779,9.78857589746348e-21,1.4779709826861e-13
EPB41L4B,0.339350112935208,752.761550298678,706.687241340244,1.18797553219083e-05,1.14022333459036e-19,0.000167784015470388
HEYL,1.74291951117937e-09,13.1875160442432,2.70285313471372e-12,1538.39349258424,936.564717327229,8.62603693722969e-18
F2RL1,247.418812014467,337.636977787719,512.268349382548,981.215844656753,9.69363827711371e-24,0.0960101650610926
NAV3,751.29344318792,1.10431110275925e-24,223.958645229187,783.991150979713,2.96000836247016e-23,1.05178058746571e-34
WNT7B,7.63373562148305e-11,1.82786855091596e-26,1056.76607651531,273.823201441974,119.840105102383,1509.34163559438
SELL,193.496490973551,203.615439181349,126.451712154727,468.626928528913,94.8948769331699,301.72861581076
PKD1L2,6.93104750810671,0.0497068747615625,798.372505752437,1.97022038730818e-21,6.51801572429401e-05,329.227812893937
GPR1,2.95984212230584e-05,637.144383269204,313.553670700129,6.33249474970311e-27,1.05683048330847e-12,4.94349735596628e-07
FGR,436.813588799676,91.2884029571552,111.851913152183,0.00232223460348666,1.2533876564249,19.3235011266578
CHCHD10,720.942794638089,3.4754561362345,0.0136240041938965,1.52127221049019e-10,3798.66453668604,1505.76248281
KCNMA1,3.56951843917042,48.2117278466989,299.618933692757,356.715903290212,422.429992786633,811.229078059238
OGDHL,1.21897082066874,1178.72365945146,4.08774717210612e-24,4.94501781232359e-12,5.08961647719013e-12,1.42673318650991e-15
LSAMP,0.0606791163093906,1275.68148713844,5.98415824577866e-22,7.72664134930421e-17,1917.79169398545,2.09235856807557e-15
ADAMTSL1,1.35239670215459e-09,1.31309453182081e-07,229.681851229795,1249.34582586795,1.05741679593325e-07,5.42869858200392e-10
KIAA1324L,3.7991882014855,345.767090505923,211.7520512848,322.904403792025,2851.51131676033,6.56141679579668e-17
NXPH4,14.5790219284074,325.601721715992,667.441565117571,1559.85540226828,668.822144731906,1817.42688273017
PLCE1,1880.175568697,1.23517885777466e-06,37.8703302061573,795.798713337639,9.68812287550541e-07,1.50570238413075e-09
ISM1,6.87936264501136,558.086739684974,130.020916379299,789.694921456017,0.0985098794575699,566.739439578485
PODNL1,9.57990562591108,1.433702422407e-11,5.08649970949683e-16,1.24527317378117e-19,475.499261424679,5.60469522426567e-05
ARHGDIG,466.673201995768,946.507876436961,275.033254571776,4.02806315729131e-18,9.78310479880481e-29,1423.01677336726
P4HA3,0.0854529164481944,0.000513099641126595,4.69550344393319e-19,4.77792553320758e-19,656.754401593643,7.3821723745224e-18
LMOD1,6.81287284259114e-06,5.04222188072468e-06,162.254833274389,0.0917490800238415,106.272022875662,7.01414367408799e-10
SNED1,1317.33103466155,0.000497032578036409,196.804908535949,1120.81633926345,341.258232782931,7.38055456364226e-08
CCL3,138.132949070267,267.348370234958,3.1002358722423e-14,3.80768187462386e-22,419.515364341032,1161.50726543817
PLXDC1,1.18376695731349e-07,0.163090736860297,0.328858571490066,1377.85847334951,173.000117327481,154.608501737314
IL1RN,244.483002382994,1.88936519460294e-06,78.4240819736173,0.00657482410614538,0.00264546170353466,2301.70380642572
SMYD3,1542.66039284439,9.98361152563243e-07,1.89058447403891e-18,0.664507048715909,345.850334706756,132.087410198626
PCDH1,3.95357287239873e-16,0.00120201031137449,3.62319910724887,678.69633789375,21.8686248239293,0.944029758770219
NOTCH4,0.000281125287326887,4.85434055990062,0.674241830107802,746.247823805556,332.967770640885,22.172969763819
C11orf83,623.190849145032,268.56446533442,301.32874742865,142.287627708153,4688.00029681965,1349.65800423596
BIRC5,219.964936546938,247.136734189688,338.22847981134,547.817450186891,3401.60968346361,7.44987471986
CDKN2B,148.302205758927,20.9105163456377,592.513152384873,0.0448286724927911,1442.11471434439,414.582361407552
FGF18,1142.56818712123,9.91925926303225e-17,995.713605896769,12.7086304607908,1.23049279134968e-13,1963.11557700719
AFAP1L2,2.6848307276775e-10,17.3406573800218,4.50011255636712,2807.58239766333,1.01523574224194e-06,202.088855167173
C10orf47,335.797842454108,0.333298568979201,0.002286333975757,9.8831294889897e-09,1.58604276251997e-25,953.602709433556
SEMA6B,4.81447165248557,4.05993681811407,12.0753893504172,455.306372011944,459.50341508502,0.0551845494852042
STK32B,0.00286801454607424,5.58231444349278,0.00516006813039107,315.612904996856,14.2870701131598,48.2630850678157
