S3,S1,S8,S10,S9,S12,S4
SDCBP2,2222.67672802611,539.85974430607,132.351817741837,232.179958593291,1227.45487063942,552.852527072852,6120.65729747902
CDK6,1.84430134920769e-16,1.54983555487042,2.71329372197068e-05,2004.98314519189,1059.98648531677,1712.47588387844,0.0249233701671248
ARSE,3372.11595325361,8.78622649091409e-12,540.266815328721,469.587848313968,1.81190063738969e-09,232.155555117597,4468.14520987904
TOP2A,567.1403914629,857.055088516755,0.000735661019192789,5567.53107235568,1376.67556717323,1494.95403207028,448.92200741011
NPDC1,3703.57696313021,408.548213025376,1048.76523275674,614.294916051873,1061.54355846046,3234.20088574279,3034.33139065663
DRAM1,3628.39344847576,319.224859397584,4.52423050934981e-15,481.369494158197,0.000315196274670434,18.3428342014902,3365.16536904141
PIK3R1,607.790019735787,1333.29793252427,2625.70098034808,2.3142207796182,7115.18141659874,1068.20616102551,651.967422661636
CHCHD10,3608.04060891479,87.1077962215326,1116.07563576123,500.869939125456,6196.4683005645,1475.72283336211,1899.65429012127
TNK2,632.974047855963,487.450991385561,582.850046408024,1814.05400395663,510.452471832823,470.665670495567,262.387071231506
CECR1,2.06454237806708e-26,362.814401143996,1.815009947829e-10,1593.55909381529,292.938638082798,437.064592683955,3155.26406491245
PDGFA,3284.11070815679,2955.06900833545,432.225881469654,577.274224847682,394.797766365152,9.96264872312625e-06,1272.17658888111
UBASH3B,1.27714383691535e-17,1753.28080061711,1.00092433011977e-25,4.06341282724799e-17,6.27013778207465e-10,2947.7404215217,2149.43327740156
CTNND2,1748.13294019363,3064.16536180153,2.43926586241509e-05,4.51897234093913e-19,123.091292556953,274.348462388314,714.787498360831
OLFM2,2936.16184832975,1182.43491807074,309.579027439112,369.318794760411,924.709103463643,2.41956562298568e-15,1684.90615622131
ITGB8,329.721056446406,2191.30384161255,0.164868635370831,474.991009158336,9.30215854622024e-30,253.146402567401,2087.2654196478
MTMR11,630.961401957984,1572.36048724248,1436.30408329618,774.653938550427,1.79238058229956e-32,126.120959011459,5702.84882853459
