S1,S10,S5,S6,S11,S4,S7,S9,S3
NOTCH3,10412.2084508705,11.5601476232071,3676.49699133109,4434.04016704864,29.2540635092139,7119.37707648427,1712.83588698048,750.073755922389,9960.33275569963
CAPG,4189.86307612288,8524.36814799426,242.723408095099,45.3231493580452,2915.45110510377,1252.68390532049,8600.60376807351,11540.6659552902,8243.09600996061
PLXND1,1628.15017206818,0.0419713591412996,343.337736752713,3240.31546677697,6931.65054071316,6924.15041395911,3786.22319407188,548.462432057973,3504.96911104211
RPS15,599.792996098428,30940.5597234121,3710.94847626382,1582.2105844448,2379.41928291076,3350.59837763431,7863.04542830473,1915.86060229091,4431.98864982351
ERP29,20349.9621184774,4930.66257940285,15136.5499487785,3493.52543921575,5319.69389569361,1094.31220954753,7148.46304137481,2823.19219952923,2043.65307681251
SERINC2,3991.87773570131,494.569539896365,7138.36222318851,996.170638462811,4422.11940431141,2836.36724311903,12119.4130834582,15649.0326066136,9394.28024550864
FRG2C,1.17313092641048e-13,2.14115719954986e-12,6.70085778522275e-15,49.4275673017999,0.00796112531011501,167.843865683746,0.000153612312578307,3.37925918541849e-18,2.85136727125654e-14
CLDN8,602.934223906244,1705.14191640466,2.3500106901067e-13,62.7336934502622,3.08056703442584e-05,12.7369917652464,0.0091587710818628,1.01480177954476e-07,0.00478788109465924
C20orf70,7.47216748769935e-09,1.68408925192733e-11,1383.32761889005,5.78225585880076,2.31472005388001e-10,1.22149093757585e-09,68.9426751270969,1.13711908641707e-13,0.00133906172002167
FAM171A2,1.6878826229322e-13,39.238530691788,9.74544497159443e-09,407.379714154773,1.60129532552082e-09,31.7567926450165,172.768568253377,7.65691959402131e-14,6.46493015564782e-09
GATA3,0.000498345578178987,0.00120806510463668,2.3371773186114e-05,254.185501221343,39.1069170295745,5.22229992882331e-05,1.6836733774432,126.104304932894,446.335871520601
S100A7,1.55855259169972e-14,0.000811492789815681,3.00354635765097e-05,0.0039910333727212,3.27192269042154e-12,2.34738463681828e-16,9.86454001535448e-12,40.7986606211379,927.395884664429
SERPINB4,4.68881047621728e-13,4.74408710845869e-09,54.0561191600214,92.2009042608783,2.71261722928077e-07,3.93766487972078e-13,1.99265572134645e-13,202.451945820482,945.062630504558
SLC10A2,2.85564131515004e-21,5.68665999607707,2.24836405105648e-14,22.1686320258136,493.290315181999,3.68193125909569,1.66750430695152e-12,1.57892227672591e-12,8.47576785722927e-14
FGF19,5.99058765857719e-09,3.18326195810344e-12,1.73076192076966e-12,212.512450646159,4.36838348205829e-11,2.32047394045829e-05,2.73876638536795e-11,559.554537847903,2.09248646738721e-05
TFAP2B,3.54648872223257e-12,0.0641096812522142,1.40436745646999e-17,231.208762947272,3.34639117999679e-13,1.31860301707219e-20,2.10790160810129e-15,0.0873578335273545,1.37675713266614e-15
POU3F2,3.57277762910477e-18,1.44317290081618e-08,3.87692614383665e-06,31.8864881950355,2.38933869295465e-12,215.104212848044,448.297562421069,8.2032167658886e-17,5.2212479188158e-10
PSG1,7.96487607997313e-13,2.04937845457429e-15,1.14431557248069e-17,96.7121874799251,1.0832544991235e-23,1.4591368964199e-15,2.86481291324795e-13,4.60619921451855e-10,170.056197662336
STAC2,1.32754447354328e-07,4.3997715636678e-13,3.27819945062197e-14,42.9197894033912,487.057755008462,1.03827387049612e-13,7.63608456901284,2.63760997998111e-13,0.00014239606043704
CDHR5,7.19514866757227e-06,9.24005814956645e-09,313.936203224531,1.02722430065449e-11,2.92041730777404e-06,4.26509702683142e-10,4.08123709550848e-12,4028.95375992981,2.11918294860028e-10
C10orf79,0.00140358578675604,7.22614847303727e-09,1.49356587749953e-05,113.389081001543,530.306434592898,205.633028437266,10.0536852726815,448.441071550541,5.45492722261098e-05
LRAT,176.812755349087,5.59552642002972,0.000237659855212359,331.026007188898,314.252724222878,0.261501293460708,6.03659640012807e-05,44.7775275547259,1.99659670455103
NTSR1,9.11736146067657e-08,2.58704737671459e-12,5.19253269943239e-08,27.3621210200324,8.22177961920787e-17,6.22859000958993e-13,4.95990196373746e-18,466.382429276803,872.338672444398
HTR2B,0.000104934821978182,8.62741799781822,265.73312665981,113.326672073125,22.9303430845866,0.07178249220403,363.748014044186,204.134838475285,4.93117315172839e-14
SLCO1B3,224.095868447429,132.758788117457,180.248087218836,0.000607104859306251,83.0577714349977,218.346792770256,0.00189130026060172,0.696089503374826,1096.59455087635
SIX2,3.56135013708656e-14,230.391203866166,375.973761636246,524.952142074193,4.23601793813002,0.00245166292939913,45.4892235566648,3.25473257192854e-06,1.09055391043785e-12
SLC13A3,54.8537169493525,113.606709313284,440.224191777353,179.326170959671,233.550204473704,38.3604612309531,223.806911067704,0.000542835362684921,0.82956894477239
BRDT,1123.15110038325,1.31578258977778e-05,5.65151198656771e-05,179.087640547395,6.5574714211977e-11,368.707688054213,49.1479823145945,1.25788756637353e-16,4.0971514473178e-12
PENK,2.58480197910477,137.294545492469,91.2197640037146,147.283562563061,110.460467751752,115.856519419491,0.000404762699522034,6.1340959224974e-16,6.89480705366697e-15
DLEC1,31.5069721051553,2.04149826128154e-12,0.000522407609068774,74.4441222056333,485.270553607736,224.057573998478,8.30069973851008,369.506018045539,4.03812805101451e-10
NGFR,0.00305719474245069,2.56578595950912,7.03906089708358e-12,173.690607707764,113.581715597603,88.9917560035011,7.6435550974703e-05,46.2866315919606,0.00196551826136362
ASGR2,1.84968861305296e-16,280.927387178855,254.804916742149,10.9694572300609,1.90661913408896e-16,1.11294149637129e-16,1.72903262425518e-14,8.08157687497029e-14,9.42474620617553e-15
SPOCK3,2.23715100016452e-16,1736.95738010437,26.2351284348504,0.93012534100901,0.00124630935601245,2.594994994523e-08,5.96059658781747e-06,1.4436348237844e-13,3.81591880688909e-15
KLHDC7B,3.50510694749718e-06,3.99800189569681e-05,171.739378614546,70.3759697877737,0.000585209111246426,0.000796757266644752,34.8501323510737,0.566818103942113,658.88983725315
EYA1,50.596903462325,197.276933238405,5.7703815502811e-14,262.586135767233,10.7779065199658,0.000606485687068845,0.013304512794386,0.00126829608621296,6.16353500925237e-05
IL1R2,1.17457757026511e-05,639.792711384017,93.2282486913485,0.00167719717231448,3.87751322624721e-14,1.20228085928166e-10,5.06496829939046e-06,3677.51497508136,401.491510504137
C20orf186,306.160706560251,6.33880206311631e-14,189.456280260398,9.26095820234344e-14,7.85087553216333e-11,1.03643765873872,87.3671736371995,2.77212465752871e-13,5.57651297725365e-11
FAM83F,0.0332959996734018,185.246845133236,261.586508245285,453.074240313369,9.91001328835986e-14,5.95228152365494e-14,1.19591060236198e-10,306.016878894277,0.00299999929436612
GRP,1.88658265857764e-05,1.64662944086385e-08,0.117444542503445,305.12565124574,8.26736589735036e-11,1.5274605206759e-13,4.85155141358793e-14,8.91274051887058e-09,2.2547024151266e-16
LIN28A,6.73429262138569e-19,8.29602223287355e-16,4.14792432281421e-17,211.972376936385,2.98618578866515e-22,3.94224426861196e-17,1.40413827494376e-20,8.69408916402514e-27,9.20941879671027e-21
CYS1,2.01449567982561e-06,143.123876855716,9.95541931379354e-07,6.05578892460232,696.114616326077,236.548440095873,202.589410890474,75.0444609581777,0.982587329933208
FAM101A,1.894335801738e-12,30.5756774454657,26.192191872603,3.08848288278253,7.5053451601769e-05,5.68117867823411e-06,0.467378563403872,3801.74379811427,3.63750252492257
SPAG6,3.22967051995574e-08,0.418886282662042,9.16018301566344e-06,155.250031434544,739.65722910857,59.7206907952358,2.12061972425649,421.407598940536,1.44100322671882
C1orf173,7.9476680224045e-06,7.75547142708937e-12,7.89467067515202e-09,82.4457561487513,498.725392224714,150.74532958104,0.10991719714925,450.147139145049,2.16653860864905e-07
PEG3,208.959561615312,4.92794219341994e-12,60.9396665705436,0.191255712767053,168.310831540592,0.000967693404801369,2.032624978117e-09,1.52164097280278e-06,935.268412774094
LRRC46,5.24622028221215,5.28614116732747e-05,0.0422389818373077,125.60279410539,520.217811984308,164.219336402961,79.2813249350859,516.733645514511,0.000283746387264331
NWD1,3.38786072789665e-05,3.76281897672519e-12,2.42677799738912e-10,106.667475099441,769.221581675444,0.714730823590609,0.352601862865671,632.15934185423,2.33341659265063e-07
NPAS3,1163.92568010666,1.82312968752404e-10,688.679354655722,0.0511545569651869,0.0671938812989399,79.5482514912031,6.66338235338405e-06,1.11106345269279e-15,7.72752597077248e-16
GREM2,2.33035814677685e-09,468.28891186488,555.535307412624,130.925256281438,138.153399366498,53.6941687421569,91.1369154232319,2.43975400623804e-13,0.00315183975090914
CYP11B1,0.00034229060948934,1.00137185990225e-13,4.59025581111778e-38,107.568154501073,1.20166898420262e-18,1.66845936672087,5.16728967598785e-14,1.8308683734756e-31,1.82996869024903e-13
CES3,0.000185714761207831,0.0486957726320932,369.087037025077,71.8662451386455,783.487686375727,8.1188732808861e-05,362.187945503142,69.8547636475858,0.000511499443504478
SCARA5,195.542760377498,0.00146168129469374,274.663766600099,82.6687412579922,434.143425755491,62.6329502853216,6.44493077327916e-13,8.86479505894378,151.642316484858
KIAA0319,1073.16350657754,16.133240298936,0.063254530543306,398.964710031848,2.98498907349272e-07,6.26916107614648e-10,1.09288356232214e-08,97.6405201302021,890.576936560227
GAGE2D,1.08659897128355e-12,6.7033026853961e-13,5.09072049886116e-08,312.50697171008,6.69834935752161e-21,1.28918205671673e-13,3.18444924672462e-14,4.27041569188868e-10,4.25406677427406e-08
ANXA8L2,0.00106616678463478,0.20838196649861,1.46182824669613e-12,2.32218916210044e-07,3.63976046385306,3.56119782693808e-12,1.65301894898361e-10,447.331211212961,1468.0096102571
SCGB2A1,518.42910207178,113.77209328295,1.3066636421177e-06,0.618604472717037,529.244722608757,8.24941214800043e-11,7.63362539302275e-07,262.861001429939,4.82484299382806e-08
PCDH8,5.77044284186945e-18,0.00426535663671264,19.9796562225796,2.20065702914553e-12,3.67417567479451e-13,240.925217502876,0.0168429919393509,6.72354071197324e-17,3.56614296680054e-07
BAAT,0.454198264160134,173.211696750505,0.000536285142272332,59.9185454335215,107.300852577473,440.211660651248,0.0017671100823559,1316.31353523348,1.09613152279903e-11
CELF3,1.81575515842214e-11,5.66985160877612e-14,558.206471836752,259.555332397572,6.92803333099984e-13,4.37909430413132e-13,3.93392943930517e-15,1.61583755492239e-16,1.56699745686086e-20
UPK3B,243.383777851253,1.56566691951909e-06,0.173949832786963,57.2902286501196,130.640609127134,233.35956048529,0.0242731474398366,660.523178637459,5.74743906803202
CLDN9,1.33356346867437e-08,3.95200762225684e-07,8.3040721850526e-11,17.7392101203108,1.49259365832682,210.594270458935,1261.48920449439,0.000959451307084197,0.00902857487562088
HLX,202.901329425591,32.0691032205886,13.9163231223007,192.754481891852,142.904123545538,51.5976744067789,77.0943391303077,95.3494785294862,0.0930337761822985
PRR15,16.8787940910564,105.946683276483,74.011151055577,460.593937504675,1.58341289375265,2.38724981581539e-12,113.575260997548,2812.29852645141,280.385535763106
CDH16,183.238219704528,3.63547994274473e-15,224.150656546872,6.43420629895036e-05,92.4283678832613,1.31297778146032e-14,2.15732674411415e-12,2.72476298252516e-12,7.17987260476964e-17
ITIH4,0.106017898184795,10.8104942394454,888.932839975094,25.5980738540905,80.7232014858278,113.77712627135,112.786416713191,0.00530892269030899,1.73415328035964e-07
PRAP1,1.62313930390544e-09,15.9378662714263,952.848151013429,8.20440543476464e-13,1.38650135439385e-16,6.34455399253527e-16,5.6741932091789,502.724148293773,3.5822041619964e-13
NXPH4,3.54284739362268e-13,417.489468255155,142.680965370834,504.099503029256,1.62397885819579e-07,9.62851610018866e-07,0.0198209847696657,1.37317396394701e-14,1.73707563465855e-13
LGALS7B,2.48915724632745e-16,894.170737686755,0.965438719905918,2.32713056037381e-07,1.60739686397347e-14,3.18906945227898e-12,9.792106332704,7.39540191596329e-12,42.5933683646434
FXYD2,173.687388653001,267.59726655636,233.356264171638,20.3259658011501,75.1004524453461,2.58306144144288e-13,4.64524703181735e-08,92.6367836418972,245.718501587555
GPAT2,0.00831355180104707,0.00426268571265328,326.810049623007,320.217371729468,9.55258798352356,94.1130154315381,616.265135847878,20.4738181503469,331.604328170732
SOST,153.609847732949,864.600997047271,8.51685627419183e-23,9.24920014043373e-11,3.32409055404204e-20,2.03896232164438e-20,1.69037473387575e-17,2.16488523560576e-19,3.95465934587023e-15
CCNO,18.014323615673,241.601398079749,285.522077562986,450.135171965083,144.124286012938,4.9495779249097,481.826660891579,66.3507724184317,0.0070870675581233
INSL4,487.953706409036,0.00120342066723461,849.74873973455,9.34047421570255e-07,2.37092008416903e-14,5.51846673192956e-13,5.80459326509119e-09,1.67128325349485,517.255627745496
MGAT3,2.02949210909307e-05,2.78140420854419e-05,0.0259595149589004,135.486074773087,321.67159192987,131.636155575906,0.166836053766535,3031.22738507745,2.42432036632911e-06
DLL3,5.93211956382641e-12,49.8394066433254,491.79079077142,388.530665750508,1.29585784148593e-15,2.53211464443442e-13,5.72627131799454e-15,2.49448640337729e-18,2.41213982216038e-17
AADAC,11.075027042986,353.257357386781,0.076231328352303,13.3655404512219,453.352897725229,7.31664703362627,3.21734001150065e-12,1811.89956261612,0.829096341671628
TMEM100,127.123497518894,57.4498650305428,1.30459216792055e-05,0.000188368454367381,336.239332652055,443.024406834796,0.00818200057593345,154.987129550642,2.63199976642621e-06
FOXA3,0.0173809089804272,226.520370195806,895.396305142758,212.293579857223,133.829578853403,24.6083434313487,0.905781948860969,3455.93259075929,0.000263385228100033
TCHH,8.87372005201584e-14,1.61852414123348e-14,6.12402922468837e-15,115.261651059917,8.91277317454937e-12,2.06174738082877e-14,0.502939754511256,42.3049955292647,462.305852576409
C3orf57,3.2916314241566e-07,329.235622964393,0.000429720949621887,219.852308299184,0.0119910126187435,0.0372482164369059,53.4475424424782,1795.59329051212,252.801440044517
PNPLA7,489.383723537186,1.89347347455052e-05,993.085641631733,289.91822402655,446.917504515706,107.233784376463,36.1585612880645,269.334437709887,2.17078951820485e-13
LOC254559,1.15715050263707e-12,205.636279941319,0.0263247720977107,119.896438968474,164.632786702627,39.1268141733601,295.442074675919,8.72926928689611e-15,4.68688368215187
VEGFC,147.009630685138,4.73727936533916,106.547221451154,18.4226165366203,0.00778407807419805,7.61286789568191e-06,2.99946647415854,0.48080874281236,1872.72399794413
CLDN11,0.00303838209056219,106.608236256404,7.3434807883497,376.069341367213,43.2903398079692,0.219249747138775,1.03394261996183,8.35947067461243,3.58808580395226e-12
MYB,1.33213438044015e-08,294.240226159482,0.00112407313583021,613.666057043821,108.558577814338,0.312660860579821,0.00710269793016387,144.064239593315,8.48293232700772e-07
GPR35,49.9393412111975,15.9684746755936,1389.11635967229,154.400683127585,0.00264902941160058,0.00298499793316724,50.462882621918,2533.37165568209,526.868822105544
CYP21A2,0.517242197907112,9.74134187837055e-07,4.54903166977939e-13,141.280303202143,41.6236454587986,108.300303500554,111.384936678363,0.00050704835944301,4.93979314141784e-09
CXCL6,1.1558848890992e-10,314.083145504898,2.70833324624482e-08,104.981655675183,40.2796582186045,2.24862306304896e-06,31.7760726670409,101.244217451176,316.536008493197
LOC283867,8.40174963430994e-19,1.36252131583622e-05,2.03596653935552e-14,1.89592512106914e-15,85.0780212123365,0.0022654157029787,6.39423158636309e-05,3.24088687296997e-17,95.0243586184871
SYT2,14.455697250659,0.432633029762816,2.81481788998989,321.781297197608,346.833117520879,134.495562223188,181.290225283128,6.2733684027973e-09,6.4059452536664e-14
CCDC17,30.5853168165514,7.52109300371404e-08,6.46728342817311e-05,57.9743774979507,356.975524146701,141.794447340533,33.5868446120781,382.23035635456,2.19596824334895e-08
NRN1,0.000148205838590898,126.349310995119,316.773613365763,410.091940114333,65.7879395698431,1.07969784339183,0.303126739430657,14.0185400273453,6.75506778466248e-07
C6orf97,0.00212153910896087,0.0415288804793263,0.000565516483391488,45.3698068877695,644.807545419651,190.326962287398,22.0960657176012,545.561602450164,0.258402670164264
CDC42EP5,4.29442125698428,316.439973706966,1224.27863108708,0.00177404755360368,82.1814237855439,76.5472504446105,197.289209297037,828.676287996828,194.648915986948
LYPD6B,223.466924457954,1071.58523868035,390.403838647097,279.625575131122,1.62649028434042e-06,8.4681720344675e-12,0.00237116776181058,878.981719690279,3.26892874433598e-05
INA,0.119214260660488,6.31076973554903,1.90191007262241e-10,499.630605206467,1.09357688079333e-15,1.37370563317947e-13,1.77773121354428e-13,5.2092937591407e-12,2.47024589914254e-08
PLA1A,171.915881072846,0.40643478364967,304.512066734883,149.390346082476,102.035901475531,0.000410297785539073,448.423196746346,50.5977548932966,3.43423224811315e-10
GPA33,2.36012197770762e-11,94.1486199963021,0.125327688942277,1.16419774469665e-05,147.522238229969,55.141317381581,0.000121626665680923,2019.54213180579,0.000354044837110247
PLEKHH1,0.0264471423851605,299.539359503426,523.086151192299,440.493937919651,0.131153597906947,4.77976706088624e-05,0.000505961437641658,674.394701557916,454.695962849925
CHST1,9.08671506319923e-05,233.671530983323,798.178990429781,135.963438109482,0.00383288792850853,0.845658323312862,0.0332305950592965,4.85914586840478e-08,8.4812634808462e-07
EPHA3,0.000160332187759676,511.056491386823,290.475436280973,48.4470017129138,354.812742444191,217.220671173093,0.00461348796788988,0.404451274438905,0.000202474547839374
FILIP1,6.13566999198669,26.2791728283413,584.071693314102,145.684618969047,529.74028071704,733.12389879338,0.00143298882363061,0.376610094487606,26.3516318146336
TM4SF5,1.27333029877867e-13,1.61815572772567e-10,730.415627499173,1.30292070701771e-12,3.17256668797757e-14,4.20889470532788e-16,7.76698934562614e-13,2286.92631247388,6.8532183457811e-15
HHATL,7.77108069666118e-18,320.020035913722,1.57349799857801e-17,8.56926209535818e-17,438.139386444542,1.78822913200136,9.08334827154956e-10,3.16950543684615e-16,14.2012585887171
PAPPA,616.748568669788,68.7008843779417,993.682827505723,0.159025937829105,253.231158181386,223.002607348455,0.000196722244513863,3.77698471849703e-08,85.7622745696021
HGF,0.000218595216867054,0.0533289372981218,3.08280920066543,151.726619397356,87.6036782672093,165.978888001189,8.35935186552861e-09,0.343608322004169,68.1203008133853
LGI3,466.323269595017,0.00627760531555839,7.17750834804743e-09,6.47559667757021e-12,511.083744782334,54.0268228367645,1.84254877876151e-09,0.888880934827539,4.74508626101066e-15
ANXA13,9.00390909961287e-10,2.68697367814813e-11,230.893502100422,165.773111810109,6.6149113616799e-16,4.04842301310827e-16,8.38877005383359e-16,380.144819306734,9.80602632583561e-16
IL17RD,2.60331157125449e-09,0.828158574161373,9.16344084609306e-05,533.398662838655,36.3723414800035,16.3226825269017,96.8580487714963,1.04260212318015,8.70980003889367
JSRP1,2.92155768501043e-05,0.0112609251048785,778.834146589104,11.2862499559206,5.20623158054744e-05,8.26954679278586e-07,386.672486880051,0.00470924028694053,1.78239519267228e-05
AKR1C4,282.590531941268,0.853964845181879,556.961195916035,0.236314460194264,2.56324309847231e-15,5.77720125795531e-18,8.59996675042579,99.1020363271494,3.8107441746261e-11
WFDC3,2.79303010395968e-08,788.982496401692,41.6972749018782,0.341611576418274,1.84254149086225,70.9994797368544,1048.76801103247,5.44286495684448e-07,49.1085949765235
CYP2C18,95.4705052270046,263.957100904711,414.338678799381,30.147494119499,70.0234567887758,0.189031781157629,0.0334174033789707,2755.07838739933,235.064479959305
C4orf7,3.54349101602966e-06,330.102555783512,27.0945894231554,1.79464406120033e-09,162.855792959753,0.0584965782213227,35.5546696064227,7.05424998407592e-12,1.06548171746766e-13
PROC,112.48336289585,2.64137330025722e-05,940.638637708576,150.730285486649,6.39029050123459e-06,6.81669794493742e-05,29.4296386358159,216.130044314384,3.98278302815723e-14
TMEM108,543.198029770203,41.2450816794669,396.515418224495,192.680014658991,588.658191503733,519.168831126693,113.879197400692,9.71478460456363e-09,1.48063549558908e-06
NEB,78.3328511824304,49.8430591119785,531.561391078993,347.271854488871,2.3361291805825e-06,0.00216019349245621,2.51882606014072e-11,431.239552594483,9.99948331173828e-11
GZMB,0.00473590831230308,599.347194787271,342.853158722628,51.8778676770562,6.02727808659406e-12,0.00150501960667782,3.20322163996484,6.09555162833653e-08,885.516703096988
CCDC78,46.0620702016883,29.9688429280342,4.17327574177557,73.6674001105658,388.95462966023,202.70929417031,126.225233293404,329.013723741239,0.193515660009255
POU2F3,207.70780583245,205.827903353946,3.01901814745606e-09,336.259201460945,400.747786870455,3.09024315166152,110.05241416283,655.795265982529,1.33372950228634
CCNE1,9.61423382820744e-05,119.321056992131,1.32259306826537,485.254751925293,1.11145481732725e-10,0.00249528823340458,246.624939921826,0.004342029418308,567.720070421028
EGF,891.882515856111,0.07852268176699,74.2421913231152,256.883110913429,209.598918774581,4.95145279599651,418.3946985613,0.00156385509716939,531.358342373144
ZNF521,1.49473884895235,12.2335706917762,0.917438585320954,188.546835451385,290.509817929261,73.0496149187321,1.17141705245582,129.197173193177,373.304004060549
PRIM2,0.00245668269096365,963.831926028272,0.00364082069737401,343.340284744817,4.35849087456805,596.153605460097,219.12721192959,0.142339021908244,41.454404356501
SNAI2,30.7184917114884,133.534134452655,1.44388322928963,32.9829698199495,63.3088267431997,0.55989485238605,0.0408924574063331,18.8492301438462,1648.63558370833
IL6,19.7532336234972,333.810875747633,265.834446515842,0.0841854201755757,8.49369465462166e-08,414.716869827793,0.00411550532682422,5.0257976519268e-08,482.408761171151
ALPP,501.24609194441,0.00219063950784982,1.64415601625237e-10,0.161440244612911,0.000582798658480017,211.341528513094,1.99600423577436e-06,5.55595177173508,457.435420771311
NGEF,0.000147427838074818,0.000217172518984061,2.49180427037706,83.6602796218337,0.322371419849195,77.1765089755279,496.866133655302,853.299692089261,1243.99426801507
C11orf93,0.22604355351732,209.227856361661,1.11964124477934e-07,346.945668721264,90.1257350091419,0.00134709908204854,0.16323520290648,304.566731665583,1.96550085147976e-13
WDR62,6.38602593198755e-07,1.97664307636734,0.0696825147324125,763.647512518479,0.0112180487536617,0.265230384522449,460.356773112576,0.0100990246516805,125.546981938714
GZMA,0.00490337648798225,1118.11086740778,243.09733664911,11.0406673898724,0.0282496055070645,0.01213401392677,16.3366489963952,0.00207798389210475,371.620882021694
STAG3,1.22480867822674e-08,1.20318365868163,3.93639835103382e-06,290.470598761686,1.94940276042194e-08,53.851456312857,144.650345373967,1.19061782069769e-05,0.0134910360491737
LOC162632,260.491081622899,0.0227758468294466,364.105189080674,214.874276976911,335.092839506419,409.558963456476,298.309481711904,3.36635987057299,0.0239536301358459
NPTXR,0.204768023984715,1.3737353274492e-05,0.000195888971227276,320.522267105038,819.685392510213,0.0832721119204519,229.450326670498,16.7142047215491,185.096110910046
C2orf72,0.00200093374090608,89.4711073913401,403.713366222757,181.159911897419,0.0874379530042433,0.0423712229220792,132.039487410968,1105.3600120305,0.00150708566094805
CGREF1,202.764376576444,622.478556113113,310.322291045319,359.534413489064,0.000264382603909482,4.57182940371417,220.965943710765,75.8513696730946,12.1791070459669
PDE10A,0.0131255087751929,440.517494409829,676.603767795542,233.70355396952,0.00106502379551221,0.00539618870454142,8.95499569743632e-10,0.000525314565426751,304.64488784988
FABP5,325.717218777093,1334.28377221138,0.000507934516773355,127.836778993942,116.473802576459,22.9982126109202,0.000711828588186074,115.650757324551,88.0476188298419
IGSF10,0.104909222574011,1.41615336270284e-07,1.7013599102207e-06,240.424458401779,311.413211822945,254.885182206718,1.08396973897201e-09,223.721940671131,2.16182526899765e-12
HSF4,630.892101943403,0.0153622439917921,894.535956104628,123.723736878306,273.767522658451,60.6997033048309,798.370185016467,0.426949572100391,0.180917285384072
PTHLH,3.76675840702522e-12,848.265493097713,332.012861449834,209.562472231225,4.10725289013973e-13,3.27393773914303e-06,2.26083971249595e-07,6.58774523476281,190.261537980884
ZG16B,3.66264651603697e-08,6.71014724822874,256.976002544331,43.0676327871493,272.097835875354,0.0112630042167184,5.21536514261649e-07,2107.00268469776,341.194393565447
MB,0.00620195838463278,417.306183760393,581.20008945367,274.162019267843,0.99902123237733,1.28481258830696,662.071445856179,0.404195608273172,102.258839850269
GABBR2,8.5801839117183e-15,2.85628089327566e-08,8.23747606042291e-14,31.9505869634251,38.6311065155192,278.010255534664,492.2105283673,1.60877152371499e-12,3.87739155494661e-06
CNTN1,0.00111535338155232,81.2576994803965,384.697299269017,269.867767847464,17.2049381388755,2.77253622558259e-08,0.000167078169839661,5.98132753668808,339.101755067371
PVRL3,4.57465346342268e-12,420.427105261093,9.258347258215e-06,106.234314228735,911.048492266111,202.731204298409,0.0131157381634251,395.211883722817,198.802500515312
ACSS3,160.589290304776,2.02637741756703,409.910933748003,323.09951774283,169.847265994189,3.34072899212292,0.00642132080600377,19.735689549669,8.18603172188134e-11
KIF12,459.613591168097,0.0049818062151771,1019.46513851837,27.3780312915372,453.428473359294,86.1012523384217,409.556195755276,455.940766230432,1.02059801308251e-08
OLFM1,66.5395304348762,33.2735058317974,27.6303300436031,131.172593834245,881.972130294319,262.955817263374,31.1867206084782,262.819013798666,103.374235048867
CRYAB,249.352023883524,422.574339466174,408.893757142825,126.927727364204,49.5436001323347,68.8522302541364,134.401087133169,59.5876035951633,0.014689644724521
FGF11,126.237129452811,123.08902087539,107.416509247971,435.104429365319,28.4143172899755,10.3903693863397,679.408672664004,0.0385013212693418,487.604158323755
TRPV4,0.0109855965023482,0.0577518185619837,56.3737926656355,227.454534131314,745.249943031842,7.20867040342449,25.9252914083276,1502.35245992099,281.520401213053
SEPT3,9.56294606596703e-14,3.0123076417385,2.88711990467646e-05,582.993611741694,3.08248350828,11.1275690441572,358.340205616796,9.02715528363335e-08,4.34321032906784e-07
PALM3,516.678433140342,2.92440852227063e-09,370.757096301585,94.8408827728582,472.049256394956,197.732193177589,756.735301451043,42.9804805611762,2.1179608574766e-06
EDARADD,374.948812168106,286.701408331197,712.689790799505,439.884651287644,0.0455801047113212,242.452141411624,12.0612239919924,0.0915422581632154,5.25292892540635
DUOXA1,1675.32109814083,0.000772966410054689,76.9062150280882,0.629141663004623,644.477803708178,350.862757461053,1.40642112210712,489.395055564443,0.149771551819689
RASL11A,0.0236592569739238,951.829293480788,256.120708031249,63.5898219265857,643.959282829884,5.47694713887929,511.018845399405,76.8715317721885,0.000118742520760654
CCBP2,0.000840514350846477,3.54470735884477e-06,261.527041844541,317.44151253564,2.05438266884386,0.0019966751754521,480.173230831323,0.0208655634391936,0.000175914580502241
DNAH3,6.32002120751216,5.18994590538206e-08,0.0365001392270281,123.482848185065,411.941996842107,169.501308571451,113.859570240194,356.731136749515,0.114225151974834
C17orf72,51.1342801569186,0.000176143546858643,2.95109183741031,74.4835120682698,600.703570649619,222.725705324897,243.227780360517,326.05939990163,83.5844685313196
NKG7,13.6788419095333,700.556636240416,174.787414829741,15.5733501266156,0.00166865179251588,0.0906866443507964,35.6443835819069,0.0169052658771107,449.522882144793
LOC283174,0.00392748211948426,9.59336246392713e-08,0.000661211366063463,54.7350201508126,557.685187165672,585.690999097107,315.776618026965,1.59163047844484e-07,1.06783596283487e-09
ASPHD1,1.26161751372588e-06,138.469272389939,194.996030847457,77.9612706226302,376.916960208109,223.449403953668,655.348322144364,322.288778585116,231.065164727055
ODZ3,1.72707307934072e-09,0.00265862585311837,0.00199769434436784,391.886039038527,1.58962687478285e-05,7.65437911301392e-06,6.60297977163078e-08,1.99791194314795e-06,0.0228004474798758
VEPH1,195.06641985118,166.806065830256,4.70704089310358e-08,10.4090227850089,1017.77435393312,364.982961910296,10.8280713945104,27.7397681471715,0.00394423192179008
HOXC10,8.16489259669758e-12,359.134990094215,862.538645458881,231.70323811464,3.37332627722304e-11,5.99207592267562,57.2013913820958,139.777258078698,0.222454878773465
C4orf19,0.0093645488643418,1.03149509169057,518.610241576464,310.384834814199,870.391126836894,2.0726783275672,99.5591422743158,1467.77773015392,11.0952889371709
SEC14L2,70.5832424409896,108.030437554975,268.9447255575,150.156413300662,59.391959265055,41.0699861413236,174.873690510585,1585.98973404169,951.212806017685
