S7,S2,S1,S10,S12,S8,S5
TMX4,1265.95677319293,4833.04105114225,7.71124568969346,442.738159584742,2137.65401112779,2388.02985447348,7645.79487305816
MYOM3,2559.03285126637,1.39001956164076e-18,19.5175270943219,0.000613653646097098,59.4974841299345,9.63445271098011e-15,3.70025635895534e-21
ZAK,797.996199582692,1737.31525738732,115.413866408372,2273.25180737167,867.185599567584,0.00251597249969196,0.000117092381234623
GIGYF1,471.058224752755,1364.17483053714,5453.38610305828,1378.57421821145,2004.82399452745,5.36015462784391e-07,5.39385686654186e-17
SAMD9L,847.561713853897,1.78204595413943e-06,1351.64047403333,3.38528526652369e-10,186.100048302858,9.22509770968841e-07,2.73260765571851e-19
SPCS1,1041.96017889471,2382.65704284063,8.43133889585929,4487.5035602325,1994.67165208468,4050.76331300021,16813.2202025867
CLMN,1186.33176561872,1604.90392097633,2982.9259016543,122.512113125193,2318.41698208943,3144.57571705964,424.892138997753
CYGB,12.6568402805716,6.86173354385301e-18,2712.40759452121,116.295688835693,9.96159428620159e-21,6.73028834690159e-08,6.20930747650133e-07
LSM4,651.146529896276,810.376851436093,3.03551631434991,4142.75270732699,1258.07292874489,1569.79552408063,15094.7493209112
NELF,1804.79112978985,2290.05624564287,2575.16076208783,1452.93580679523,5.91242716031409,7.00606458639857e-14,1459.52772521757
FAM120AOS,1870.54445191321,1070.84680116837,737.225673230304,2270.64469763649,837.939293617113,9.93125685514523,3284.64173078684
FASTK,661.551304877884,1670.33739849646,1809.33340363466,1063.51833794324,2238.50656232932,21.2382783070801,8300.73794350831
NLRC5,2.95877730009779,2787.31048174141,3203.83995803278,3.71754869558678e-06,3.15354538037336e-07,1326.58344518824,0.00164814489172814
MAFB,313.570106014389,576.20230277797,178.148552990178,0.00827956885068888,0.00174769487612942,0.00278143566205741,341.691347538205
FAM60A,743.997147880872,4901.93791734047,1.60762901696198,4660.65991720141,2491.19730935699,0.092342712181826,8841.80233959373
SLC6A6,1157.91135001913,146.71271709157,291.771286613871,1.44416982747399,2794.34688134702,2.70200843928463e-07,77.3420715510284
HIST1H2AC,2269.91043592564,7.58399662843971e-11,349.803108439179,4470.86766506152,2.44543366700057e-07,0.000701597882354008,0.0125939454254006
SH3YL1,2226.1851098747,553.789131433167,1804.48578613376,3893.26579749803,2.89144447595279,111.725662820183,324.205712462601
TMEM64,2011.24087553901,1044.40907052665,0.0906116532718566,328.497712028771,2.36665587102077,2.37502867940396e-07,1185.82265429222
MPST,635.647607645218,92.7162072233148,680.749113610363,5251.22945178588,0.476524972560546,9975.99396722766,884.100659814483
