S5,S2,S1
PARP6,246.814280176496,1181.14375329333,1457.40880142478
KLF13,572.913465931535,4.64156444877941e-07,1439.09567552548
TMEM55A,819.957397466706,8.75495357309266e-07,350.126245229324
ADAM10,1577.81621280529,7.54826626508115e-16,966.230948976702
SGSM2,414.635097143858,3322.75466614445,515.386397404287
TTLL4,0.00735658828239301,1752.01441269079,0.330908127984419
BRP44L,0.00681335311534292,424.404436485514,1505.86543635503
TRIO,1172.66020467053,0.248160976083407,1338.55617905914
CARD6,984.508362733017,9.66610212849143e-05,952.150696236411
NT5DC3,561.13657072702,69.9693235723105,741.695063690998
GHR,5.69254243277067e-14,357.005518517857,1786.631449842
DYSF,9.60417960857618e-05,0.0968912726042964,537.875836918349
NEO1,1107.1147919324,0.000134668266393655,1148.20568181435
GXYLT1,1012.48334322408,1.1908460418901e-08,506.310023242019
SOCS2,544.595088942277,571.621179761604,170.237749723482
TOP1MT,1282.67493132112,1826.37000509333,65.3356235416073
STX2,774.640398110993,719.731712836107,1497.87607753778
RACGAP1,801.754114246274,477.366910003536,86.2298948846359
NIN,416.650911382342,474.984109853581,2015.14106128713
CASP4,198.38042636615,196.876090304274,157.467961353302
RCBTB1,727.94059537058,403.314647538365,1290.01609144096
EXTL2,781.637370371407,855.502261370299,432.482356387886
PODXL2,485.834917846467,762.810113842973,765.619083227864
PTRH1,0.0323580127404952,1052.68220864711,631.777179055493
CRELD1,911.643844652699,1125.23920467113,399.520341262562
SLC25A30,65.9444820605638,258.295847203166,1131.24100418896
AMPD3,317.683780229135,6.35295813189751e-10,619.79153644464
SMCR7,724.685224362497,252.198650287148,542.912199377265
AGA,218.027437885958,0.0392662172081689,397.965479817527
CXXC5,4.44694054900226e-06,1.07935024180312,1124.98487817409
MDGA1,7.82255721082761e-05,781.258606928072,981.456400921469
PRKD1,725.329212461138,1413.97421787196,1304.00538488564
CXCL16,255.35565055659,767.262755424817,177.135948935102
CDS1,467.165884192387,517.031060360276,1053.42291732451
DDAH2,300.650501001446,1844.60349785679,4.15676903549171e-14
SLC25A29,259.260819141836,2173.51485833529,254.334463967106
SPTBN2,1304.35167516619,516.986029156266,1006.16072734593
TCN2,522.997187769344,1.31080568032825e-13,349.562431506143
HDHD1A,90.0118035049791,3.14864355693604e-08,1471.58052974162
C20orf117,1046.15097111441,1898.42267355063,465.730523269589
DYRK2,507.535702200859,638.975685653224,563.469837988928
B4GALT2,571.354704634158,2013.7351145489,5.01615693038544
PARP9,1088.67195511895,2.60310679716207e-05,995.021359646086
NFYB,496.152394921663,662.515728997866,504.09476114326
DEDD,806.760015784155,1115.10075492566,971.069516205632
RARS2,1326.50382191274,508.189793585032,569.97118349674
BTN3A3,116.41129844784,2.582987183048e-10,1027.85150131778
SNHG8,651.610555336876,733.932751343831,1349.63208963067
GMPR,13.5333202410614,659.014738073805,1398.75621369098
ARNT,1121.54606965545,693.42380650231,557.047010824355
GADD45A,1166.40139875395,3.31566773113457e-05,182.699039381871
SH2B3,530.754676052017,2.11095847495829,383.559924187225
SMPDL3A,2.56982412168371e-06,0.0330172864556054,1793.97591520233
KIAA1217,1.13260735966457e-13,0.00061627129696447,1630.68074242139
PPIC,702.600196597363,325.733120973238,266.677420248834
VSIG10,1008.21228442649,1527.35786837334,0.530442740670405
DGCR6,9.89615381821283,1185.77360133149,471.346015473289
ALS2CR4,1204.7591709794,1466.63864174712,0.0432384156949823
VWA5A,253.625776114681,9.45833142729845e-13,980.541072999321
SMAP2,231.896562179511,734.893423101499,618.839703192229
GULP1,990.630879273446,299.538428078888,305.923051000918
BTN3A1,295.862671100948,0.00998436601799044,967.601957520229
ZBTB1,599.634783750865,1349.44703431417,1019.34079043362
TES,582.935386044792,1.03223717038443e-13,700.654885564041
FOXO1,0.00386463849153784,345.985024833513,1244.33510381728
MAP4K3,1013.53576584757,1098.35469052635,802.880078505111
CCNB1IP1,563.847085961045,2538.00258115187,667.926061957054
USP13,598.996530980858,544.892158645202,802.124583548873
C6orf153,220.318176725543,682.030802336219,393.631865563702
RAB7L1,1154.15311067389,9.12290881175673e-14,663.719647647195
ZHX1,1796.59006822912,896.825657523932,127.879917588506
ABHD6,1172.08114648724,253.257923026337,1097.00261705085
KALRN,1240.85984897175,0.28066009097856,927.400806528367
C11orf24,689.994144014512,857.834675321265,679.046744057544
RIN2,311.262880378007,68.5661092781983,345.85672769858
TFDP1,1133.33818603498,1146.39809595959,982.267386753093
QTRTD1,601.78284937145,1058.79806733322,1233.41041159122
WDR90,566.211696632086,2300.71087452278,384.46773051619
LDOC1L,1209.9588370473,2.6247504713198e-12,974.335087099029
TEAD1,973.654576173176,793.502439218067,1096.33349143898
MAP3K6,4.35562964357793e-10,1064.03288930568,567.950020472567
TLE4,537.65520965312,1062.36368510335,240.191755321697
TRPT1,437.31550873763,1498.07881757228,182.494308093225
DNAJC6,99.9655314640695,64.5393110998163,1212.84240417549
LHFP,575.186074981945,477.480992700269,295.99594794343
TRABD,954.004327509901,975.195041210975,164.461766839177
PRPF3,838.308839111526,1152.10806648472,1120.31454678686
OSGIN2,442.092554576484,0.000158466902110945,225.908755390607
APOL6,490.239323807064,3.06799311872327e-11,412.15682106103
RELL1,347.68674540449,253.943163963235,177.586773848746
ENOSF1,202.269145298818,1915.56963735523,880.57001627589
BTAF1,1213.71355687475,829.632680230231,919.292009461368
ARSA,650.832721553405,471.375639093598,209.943555661139
AMACR,1017.59373842915,5.3112674380102e-05,1331.01625536389
DIP2C,1324.29354378644,924.9171264586,882.000853932219
CCDC14,832.681085136859,1619.86909344852,240.576848653649
TAPBPL,469.20742821243,17.9746416948774,427.492586314832
NCEH1,974.475353536755,1.29272387506691e-12,1111.16769786706
MED9,451.987529746348,450.415253653487,1172.70285661678
TOR2A,26.4099201490739,1225.94338882839,760.495393524668
SLC39A8,1033.19056068981,1.72539164334514,463.549785285713
THAP7,793.620562060004,1367.2900925208,183.612289205163
TPST1,589.905108794516,73.5750278868152,899.892030623217
CDK2,1221.17034832388,756.51484456694,340.539316738915
INPP5A,1305.16860050413,2110.2003001121,1065.9664630115
NPEPL1,868.278312730899,1635.01955513363,626.594217291568
GATAD2B,1155.92754707518,361.284611653398,1106.86960435187
FAM89B,243.770156082135,1797.05424013172,0.0158926781942147
ACOT1,0.00100687280600352,648.706534203622,1205.04458921137
PIP4K2A,632.20216825214,106.09856352465,565.571799510594
TMEM184C,877.956260826443,9.04965714582476,2125.81196882743
FAM58A,57.9633481933263,507.694330705897,1038.84716191548
C6orf108,914.295755228966,767.081412187497,528.027148293182
SUCLA2,873.171680758693,0.203150373646622,1168.6344418234
S1PR1,353.893071412672,607.709958041813,499.312679865782
BCL7C,0.091329541028909,1814.16731600607,0.0956821528991281
DTX3L,869.018312120125,195.145321317805,805.138273904742
ANKRA2,438.752402812407,156.189742304612,1838.34075434242
HRAS,281.689427243861,2008.12848379902,109.819108738863
MSRB2,1037.4023632049,1476.27823663081,538.881822245576
TOR1B,1091.319346607,672.358614305531,1116.89726920154
KIAA1737,851.788193450432,3.842748512759e-07,2005.09281188156
GRAMD4,720.601217166916,2.82798351472541e-05,1398.31024039014
C9orf142,236.584455620228,1750.18449848947,197.856268871958
ZNF266,550.107137687052,2055.35920306567,923.574943968467
TPMT,0.000315074241479447,1055.60905581595,1028.38337889031
WDR3,1615.08472014449,9.76227609254391e-05,687.313459196715
NOTCH4,331.786623176624,725.140520885442,486.840315414377
NAA40,382.459224622418,863.006349834156,416.009937915089
IFT27,742.757739039315,1138.75030169665,750.464235465601
NFIA,932.275725715151,2416.73958505376,296.599274945207
BCL6,1097.21253364934,773.316022971314,707.560713762438
RARG,1571.46147783343,829.350713318367,18.2815634949337
STRADB,629.565458334505,2050.60873808511,265.042671283754
PIGH,847.266593839596,712.028792274593,1303.97025515069
LARS2,891.825676887731,0.158518756176486,345.382768597446
HAT1,1101.82824373285,156.640295516766,241.804475724863
PDPR,1230.56727015374,652.641581207548,895.357146647675
KSR1,480.81096947554,1205.8538922639,626.344175405556
PLEKHH3,625.224109486224,779.605235070662,391.602819444046
RNF6,645.837055274198,274.395646725907,1608.20749740536
C6orf1,389.783691578444,906.994259168242,625.155789216898
FAM49B,766.739763404039,447.781219599591,505.730255811632
KIAA0090,963.496517187366,408.375835416897,416.252865498828
GALNS,647.303702315077,7.45502636324849,160.560745435808
GPR89A,1446.36245315445,494.59974096157,847.246917352425
GSTZ1,342.891534987079,516.839987064227,835.329108473224
C21orf2,34.1366911446974,906.595559574803,483.206398174441
GBAP1,697.032462609954,697.534372732267,5.82331684548559e-08
GNE,848.923439755182,174.470107156754,1263.06937897655
GPR125,1552.80957461995,1218.74610509544,982.120921930128
UBE2Q2,1260.22997472661,644.91575989717,1247.22778933236
CECR5,967.622519469435,137.221855067501,999.402314304158
PPPDE1,1644.25227502664,978.888026977748,558.536289386163
UNKL,455.690917261818,952.219990900549,727.286544695855
UPP1,534.254588797913,84.7622944383517,681.117808587842
DHRS4L2,571.816637610153,760.038536608805,381.809113126263
CAMSAP1,951.11438105133,773.657846828103,1780.55016807814
ECHDC2,439.623231592618,1657.27846621703,660.846043969445
FLAD1,633.847693161715,487.692032459654,754.303720825222
C4orf52,318.054340543044,0.000812454243536132,1200.15279537432
C7orf28B,789.840150542277,665.499654479425,1163.95503142559
TMEM19,813.819301187499,1.75118546686165,670.009143126854
SIAE,404.66294607045,336.480008420464,562.542552544278
ZBTB47,1112.4591255672,831.060540665826,1.20957863232182e-05
SLC20A2,1308.48262328889,703.243069736361,306.493467897492
SSBP2,23.9674614690904,1.42123777265235,1060.56250935589
MRTO4,691.820778260934,1461.90172518484,414.09328802704
DOLPP1,432.080839957943,975.056714886161,892.338833574302
POLE,588.956254178608,1941.6932047994,374.488303006194
PGBD5,951.514352001787,21.4646119107789,910.073152932257
ORMDL2,761.067879625067,573.662002788593,125.341274965416
UAP1,1265.67999965612,675.032175401032,479.838494129646
POLE4,152.352283693915,486.488188239841,384.128967672859
TCTA,1012.32190260389,121.248105387418,721.895733643413
APBB2,0.000538665583001127,867.315879370565,565.577702434031
NRAS,899.236590146458,859.446586744984,197.817374248008
MTMR3,1923.90386408119,921.572240821459,976.146499839163
BCL9,477.468611002058,514.653079140681,1132.74439062593
MARCH9,831.75794552974,1452.99845183189,0.0036632577813891
IKBIP,309.547025754559,1126.13594564717,726.238968640547
PCCA,1281.58269047142,464.44594112819,644.288767089979
C17orf61,437.7124067106,1157.9312022588,4.86400867621859e-07
UTP20,1263.90424040776,766.370133355636,1002.22200937239
ZNF33A,1112.82416878859,975.465373718703,1642.93065350588
AKAP1,870.794709591775,0.00179734079029857,850.021631901733
FYCO1,1094.94818178841,2.77151498328233e-11,500.867479520821
PDSS2,420.83491180087,2.58703042824635e-06,1778.49980761781
VPS13A,1350.95880446486,503.953951247977,1052.26678905192
RCN2,995.510666120213,3.58664298090621e-05,1197.40887193883
PPT2,342.266600524085,832.592674745143,949.438720765839
GCDH,1103.13568991658,918.331107740737,1138.78228210947
GOLPH3L,936.656775244148,113.604811454755,1014.53746016891
CBFB,854.741681987485,1392.01820502118,463.824691213371
TMEM101,967.536268486701,839.128627989657,2.42855659078715
NCBP1,1036.63166421387,522.601667640143,1230.6808157909
FAM113A,649.916909502439,1492.50774853387,390.278973073529
SUMF1,973.671920317864,391.593811273867,14.5177240355063
FAM160B1,996.424237640686,562.180606334363,1653.36093538336
EDEM3,1057.79452369418,3.18574031628279,1030.05787645698
SEPX1,90.2533694833112,735.336710454224,390.522478116854
KRAS,1723.98161446719,28.5971101699801,1170.39738795065
PSMG3,411.635848350498,1473.4704786046,620.239953411558
DCK,916.347181313984,4.93139478885477e-10,715.562624929239
LOC92249,343.157882185626,1269.83949182091,613.805481416836
PDIA5,422.729678816002,770.215055460716,910.784126545901
EPB41,629.458713730587,202.982722081615,1047.51686280888
DNAJC30,553.193518127919,1082.3761514635,735.636473084686
PIGO,801.11119756672,0.000261397766181064,896.740811630442
MOSPD3,908.17105882722,296.195355511842,1094.92118757276
KIAA0649,650.223789508198,1438.62903648143,725.543714249346
CISD1,639.650025068365,30.0116386439236,812.851795247691
VARS2,542.406335891614,2202.01917596844,1052.68777337022
DMBT1,2.72210620179972e-60,3.11230953838603e-68,1.19028277620282e-47
C20orf123,1.11435236799413e-17,52.5427547085494,69.3653285766879
NRSN1,1.29572755006658e-67,8.27360919390768e-67,71.6906184211468
CHST13,1.15011786540851e-19,9.33397091693383e-19,57.2606505022291
LPPR5,7.52911905488961e-21,59.7972990835225,7.46611501516839e-25
ADAM33,3.72850017062339e-10,47.2917709062471,4.8972911988175e-06
FGF5,9.83230609260461e-28,1.1623856176565e-15,8.71034016998975e-71
RIPK4,33.1682605057657,1.1159374086812e-08,0.342215220043817
DOC2B,214.342644158739,2.00535507111655e-15,1.24447279736848e-21
VIPR2,3.59811710374356e-21,51.323181645211,4.01122305374394e-21
SCRG1,7.3614282123161e-38,1.75821344266758e-33,3.50859600913152e-27
P2RY12,2.86589048490956,2.21086737077597e-17,6.79014494946303e-10
MLPH,4.7133354104016e-22,2.41166206173566e-14,2.23407659037992e-06
SEZ6L,7.30448401103762e-08,121.087102715663,200.902438370978
NPB,1.7782252570003e-08,80.8441924976543,8.55640726258749e-26
KCNG3,6.39904355473053e-13,9.53769504934407e-11,2.07424180866501e-16
APOBEC2,161.398631041505,4.04223864985486e-28,3.08366787922187e-30
SLC23A1,6.9818796816117e-21,1.56989011362713e-29,27.5882769398117
FAT2,1.91796304374693e-35,1.46508317666638e-41,1.06973278849253e-24
IL2RA,1.0631400851272e-21,3.20466875483542e-23,4.07886037020615e-24
SH3TC2,4.39917965250818e-19,1.83226659366278e-12,1.86637636983981e-32
PKNOX2,4.85257831486747e-18,9.28410636449876e-23,148.6210220844
VAX2,3.9164581546988e-18,587.012625408094,8.25450806727869e-22
FOXD4,1.03194272078693e-14,303.661023319668,51.6974926476189
ADAMTS19,1.68432621766892e-33,444.581935934897,2.94760164293485e-42
BARX2,123.258448133664,1.97455883697975e-17,1.83257419638319e-50
SLC22A11,220.499161470367,4.0024808920629e-14,2.35465707150683e-16
ELMOD1,131.568642574511,2.26155807666817e-12,0.0169153117644456
EYA4,80.740891358619,2.04845001549227e-24,3.44855444410061e-05
CD33,6.10853142879186e-13,7.49092951983594e-11,9.5182403389464e-12
ASPG,63.2424489830315,117.248052020695,19.2763593411443
PKP3,1.12302645863589e-48,9.8093924679851e-40,2.64353560040619e-61
FAM180A,2.98696675196249e-16,6.61746757482009e-20,36.5669975936154
CLEC10A,3.67611829351998e-18,5.43722988482264e-12,4.78551774283323e-22
BCL2A1,2.62504691325019e-18,6.10637879629854e-15,3.44274397332613e-14
SHISA7,11.8984707515635,82.2192195195299,2.11372440788935e-18
GDF1,92.7243241832917,263.336288453234,3.02129793922342e-15
HSD11B1,6.31286984923032e-14,35.7250470635999,8.89450408640411e-09
SCNN1G,7.60401764686745e-19,18.8167921969691,2.77455217618876e-20
IQSEC3,2.08625983768397e-27,3.3250835512147e-23,139.4828662668
C1orf106,1.58213454664851e-19,4.40854095648337e-21,27.6153594951729
EPHA7,101.841793483942,5.5599624260625e-21,7.93739285190828e-27
PKIA,24.7162938034318,8.80841052626048e-18,1.93834284025854e-16
CXCL3,3.90148624775397e-30,2.09047315003477e-21,7.97382819580516e-44
CHRNB2,7.80492571434184e-20,2.50836576189447e-20,129.690226747323
DCDC2,167.165528969525,38.3403502755486,1.67349454235667e-14
C14orf70,118.89467761468,0.284241800078248,62.9967188317231
B4GALNT2,1.3589965817414e-24,7.79272457271137e-35,22.4724379494472
LEFTY2,20.712840788184,87.0820838154145,2.06340617437058e-18
NPM2,120.1421956728,88.2142221983127,17.4194555901758
ESPN,0.000431924192640581,60.1152487683347,71.6800904992714
AOAH,4.47337397485896e-10,2.17327556883357e-12,4.51581496705173e-13
NELL2,1.28248208260061e-18,156.207107735339,2.90853515401605
ELFN2,7.91704996577137e-21,373.340374859877,7.74064242954903e-13
TRPV4,2.28409209482882e-08,6.8485228571003e-05,4.60592518512288e-12
PTCH2,1.68535547931365e-19,580.40892792558,8.57379922013583e-11
VWDE,49.4047051119527,9.13931672760412e-10,3.19067835242903e-14
TAS1R3,0.248837853148718,2.76006084685641e-17,9.86579384804704
ST8SIA3,1.26986297315635e-24,1.03713550014816e-18,125.702117609018
ELFN1,42.8167102138673,145.722791319852,1.43612124620383e-13
SLC2A2,3.45419970604668e-25,1.44837636238578e-23,6.8640318512822e-13
KLHDC7A,2.04828337521377e-29,1.58056350708848e-34,51.7826265426442
PI16,5.17709667740189e-18,58.0515888588488,21.3595482854275
WFDC2,4.22967849940677e-57,4.86213129910613e-58,3.1248983267009e-53
CARNS1,15.9018756902446,126.305968325031,0.00130359374103282
LIPI,106.478289370843,6.8859906125116e-109,4.85762636625796e-49
FREM1,18.7251864419379,38.8204519826007,7.39542182173248
GDAP1L1,4.57360258665026,67.0898364183342,211.379842824667
ZP1,174.136099426698,1.63336267601252e-24,0.0122853193133314
CDH8,0.00333555880726456,1.73523029972832,40.3431146859815
VWC2,6.09555545266683e-13,6.29028944030659e-32,1.05833023262543e-36
APOL4,4.13706188493506e-22,1.6353407162969e-19,6.7695041493122e-21
LOC285629,4.45178358547478e-23,1.76122730437949e-13,38.6415826525904
MYH3,0.000203801761965415,178.167936292368,62.1179629317189
COL23A1,12.9738746829207,51.8553852477174,6.63534460461848e-19
ZNF365,160.045041881584,1.88141928807005e-16,124.630889031466
PLA2G4A,28.255250812618,1.14845517271006e-14,5.44116848399153e-16
MACC1,81.9792455618821,43.6871765441383,9.69722443532137e-09
GRB7,1.24467657143221e-13,3.98325061011864e-16,7.32372227548383
NLRP3,1.69567102363471e-09,7.7400903043957e-16,3.1555715722476e-13
HMGCS2,1.44157513040623e-28,2.77969913905109e-33,61.0168199204009
FBN3,4.44197968465891e-19,8.39764618409181e-06,2.74001169784302e-24
LMAN1L,65.0670584366622,4.28750992956592e-10,39.979026527336
CD72,3.3404500518439e-09,138.423173806553,2.1012211064955e-15
GNAL,256.547151919546,8.12895624062664e-15,110.212093359377
SYT3,6.13057003658046e-11,164.088187676146,126.755815244314
NRN1L,6.03918322648238e-21,68.6108436153352,48.8784356782163
CHAD,3.4794881812534e-13,100.169413423543,4.24379138458136e-15
FAM171A2,69.4129126718265,94.558106268956,0.00301151802671024
SMR3B,144.316635746979,1.29517783028087e-54,1.77639025172961e-94
RNF212,6.60139928760792e-12,163.285578821961,130.735528776524
SCRT2,0.00103475502456061,9.41695367565583e-14,148.755349466025
TMEM106A,22.0180476958828,4.18513238544087e-12,13.6114767486486
MYOZ2,5.75454795848459e-17,1.27014371292854e-32,2.63111945163216e-18
ADCY2,150.993183748081,5.87382793242376e-13,1.40530585021813e-16
CDH4,2.67902940504919e-24,2.21036778406041e-14,5.96226142750491e-20
PCDP1,46.5011123583928,49.3282802190677,15.7894027772682
CDH18,9.44615636266365,2.02231018873716e-27,6.25770116390466e-15
PTGER4,29.1918478761241,4.88046603761835,2.69554196537864
BATF3,4.05884122678989e-18,3.19688014467658e-12,1.39529612140219e-16
A2ML1,5.93048495577265e-15,9.23868588132181e-23,112.299781809033
BATF,4.49016804911681e-21,7.85997767442036e-16,5.14440643768271e-16
PLAG1,124.362023094029,154.424271325214,2.81526228291467e-18
CSF2RB,6.10351041836299e-06,3.89283467691386e-11,2.26493277115099e-14
CAMKV,4.1585325956579e-07,2.93896852088829e-13,1.68588809014322e-18
PPFIA4,123.374732400109,7.41767852243448,79.5858235584162
C10orf107,42.6564361493059,79.9412647411046,49.1734648664532
CES4,2.78638833506633e-38,3.55198130790313e-30,39.5866610825089
HBD,2.380967234807e-55,5.6298868625581e-58,4.36940957897126e-34
ARHGEF35,88.8857084718647,4.99001871396996e-25,1.85233593767644e-21
CASC5,61.88290693585,1.72533309254398e-13,67.6571655067082
NEURL,3.59466846200784e-17,32.7748362302899,127.901426837774
ETV7,38.3900009936548,1.71757221387377e-11,1.13936595539277e-13
SPOCD1,0.898638817797336,8.93451880745964e-15,3.0359906387935e-14
AK5,1.62615003650029e-11,50.6347159024462,106.587100165741
ODF3L2,1.6345274962306e-13,92.4803419490424,0.220487270091232
C12orf53,159.854637096256,86.9231416366043,8.45825634982137e-15
SCN2A,133.624949982825,1.41189049051024e-20,0.311561780488577
C19orf26,20.8827948977013,131.378510439767,7.5062562841453e-14
GRIN2A,2.06999865098761e-18,4.46512265224676e-11,9.62047132176798e-15
ESCO2,106.985128607149,111.73330423579,3.89034436379826e-07
TMEM121,62.0098905026369,285.951901155694,26.6266986673273
LYPD5,161.554522233237,56.6453384952194,5.40451969119848e-14
C11orf66,2.52854439463251e-14,86.0239716363751,177.240005147382
HAND1,30.6472769136617,1.61656083572183e-23,114.868660535986
FER1L5,13.1753543873826,8.05410210022631,4.52951076887236e-14
PDE1A,4.25361675510235e-06,1.17504454743411e-10,6.5044761798519e-06
NECAB2,39.1951594010945,152.831120000981,3.16255771561786e-19
NKX3-2,116.785539820692,285.816223044049,0.00105618191531016
RCOR2,26.6816657698544,53.9645714148351,5.64010843377796e-11
STK32B,123.922591710087,27.1399741598013,1.05520636923229e-11
SPRR2A,29.524148069817,2.16104023382485e-13,2.76559938148091e-17
ACTG2,5.98104726074751,57.3093674862288,116.665946872147
MPZ,1.17633032717813e-19,1.41647899206509e-14,205.700712040113
LILRB1,1.57932097997037e-06,19.6263818280583,2.30759809338261e-12
GZMB,1.09907867715526e-24,9.66540586715405e-14,1.25071212512965e-25
LOC284749,105.157196229843,1.81256888314266e-14,65.732494655362
LRFN5,62.5533663928487,141.114273469746,65.0927007365333
C10orf105,1.47155983429829e-18,2.78139507259046e-12,64.5123380904034
DKFZp434J0226,1.25528454837085e-06,130.671919737275,147.253703061324
FBXL13,1.73035042021384e-05,9.35996328253903e-14,322.721599551845
BAIAP2L2,3.47067022183182e-12,66.0621646132173,8.01354049645112e-17
MRO,92.6063503357229,8.98915764760902e-09,66.7271293931383
CCL13,5.94562964698534e-29,1.89461899606489e-23,1.27064454916317e-22
EPHA10,2.03251556320348e-09,6.30087005349289e-09,228.652807693022
ABCA13,8.91077646254686e-14,1.09806606520754e-21,176.815221156276
COL13A1,58.8962185044166,1.14307315184112e-05,112.734809460942
ESPNL,195.360250626343,0.262898846733931,3.85337986733282e-12
CORO6,46.9142592431529,215.188101027221,89.182965210362
NUDT16P1,55.1074304011523,1.30287318724156e-13,75.0135800697015
CCL28,1.07072678826522e-13,1.44033812128306e-08,118.563537340695
GLI1,5.25243774003123e-14,181.948727019497,23.8175915406834
RALGAPA2,124.019960602677,3.79806360251999e-22,39.7448295922496
HPGDS,1.9635327333534e-16,3.62354397346771e-14,8.51785043395722e-16
RAPSN,40.8123745240986,180.28427270513,59.9045554975485
HAPLN3,0.741219555236939,100.86770020221,2.06118589136807e-13
P2RY13,3.02090843728837e-15,2.96418732970186e-11,5.64333788924486e-17
E2F7,36.9189245845619,41.8779939627663,1.63762540398552e-08
SIDT1,6.13259964276883e-16,65.0395840142619,22.8427308285864
BVES,57.4508493721154,115.697916455304,0.00151042760016201
GPR83,32.0901688395675,101.348929229499,25.3387861482628
AGMAT,93.0105077701772,1.82037749512789e-11,91.2888324666102
ZDHHC11,0.2263012616304,191.821644064148,38.9042850847561
C1orf126,23.8875676102759,109.191300599092,42.1886727851179
SELL,56.9789059151359,1.31411167454898e-17,3.58223806898814e-16
SIGLEC9,5.26865640602411e-13,6.69885303263182e-13,1.19103551269613e-12
KLHL6,26.0847010943049,0.000361209513850931,0.00822470683172448
MATK,1.09479235071605e-11,143.064876983865,30.7986988151254
TBX18,0.00068485796862005,42.9827470344371,7.75672288403192e-13
GPR12,31.5500627417728,7.4677644439927e-14,147.650155806819
TMEM84,1.17799192970436e-21,1.61963037737636e-17,104.411838991103
HIST1H4J,1.94418787259505e-17,56.5739974631777,5.21549931191921e-07
RBM11,112.717481983164,8.68744142756593e-19,21.361357865846
SNAP91,19.4215686996239,123.060936226256,80.1862618786708
SESN3,303.420358843404,3.05389303993341e-05,1.08522243329875
HRCT1,6.46318363050235e-20,22.7154946111837,9.54869447953495e-08
CELF5,0.632446964498638,155.593888721288,157.952127075099
CNN1,79.8464025279819,79.4451229953151,92.8036292445372
CD96,7.87218471804035e-13,7.4640254877072e-14,30.1145829340995
GDPD3,216.239058435092,67.3998453194881,2.31000279147637e-15
SEPT3,80.3831909111482,98.9976780889214,66.4195863964373
NRG3,0.000266885398392323,40.0714840098168,107.89184467998
CST7,5.00232091719364e-18,4.09606227801448e-15,1.79589987405938e-23
LOC729375,1.19542776506028e-09,221.021757428859,100.796435473655
ADAMTS12,61.8898681963419,1.23139459880552e-09,49.7242145002609
SLC26A1,83.5363944016459,0.106514388461655,150.948730254625
ROM1,133.809032883386,78.5451897181743,0.75811121658043
ASGR1,263.70688198629,199.886984182008,1.18066236313146e-07
PLIN5,6.82213059008841e-13,84.4130611384528,137.021371562879
PLAC2,79.7964295957445,54.9127780191936,0.802579893387511
ZNF662,158.751509107117,106.747547102548,0.0166964626189562
FAT4,3.86688455438199e-06,117.458472367447,46.3457284906242
KIF21B,122.944250354993,15.2778837285827,6.17143428365416e-11
ZNF280A,138.595329284302,1.32255400131686e-10,87.3474198284051
BFSP1,1.74603771432179,3.4447726308479e-12,8.66600927245696
WDFY4,24.5051894894033,3.01017022222685,2.82963896023398e-07
ANKS1B,45.5523036205629,93.7709317433484,105.715588126954
LOC202181,132.493254553365,0.35427745304638,77.4077480767732
THSD1,129.729270104878,68.4780977183864,27.0193998423308
KCNK13,0.0562017175426984,261.222864784979,67.8393419486109
CSMD2,32.7557700004305,0.329262831511446,48.6902120237103
DMGDH,61.3170578628189,6.59224280630567e-15,144.702282603994
DPY19L2P2,180.889191501773,78.841689417824,152.587097988647
FGD3,41.8356185220081,2.55298896836237,3.34887594312963e-07
CYP27B1,149.421629391068,227.621262116967,31.4203152788047
C11orf93,7.43672983088323e-14,133.690943681445,5.55666874701271e-11
PCDHGB2,104.989470096162,3.63446275819572e-14,127.325829393785
COL8A2,7.93792350680817e-06,82.8781326267162,7.67019349379224e-13
CACNB4,227.104460647901,65.6501773994402,7.45661516681023e-10
HAP1,22.9012480115277,52.8730696238057,166.107315457333
MSX2,6.40841387076423e-10,9.00133821255557e-09,181.668593429174
PCDHA11,89.0115585035668,8.89733154022957e-16,120.511391686487
PCDHAC2,70.7065107367905,2.02901899074682e-22,133.864829273762
STXBP6,90.7592161328773,35.050796003667,135.673252055433
MPP3,78.6994604704631,56.9203613971028,3.30849719376632e-15
C14orf181,108.672560085128,218.078091936382,57.5820908573714
SCN3B,0.00289422813261948,27.9804295631926,151.098978245285
SLC2A9,0.00223796938722596,3.51547279752543e-17,290.046491703558
RASGRP2,62.4057308783564,132.731795438587,0.00986260741569981
PRLHR,1.20530271867703e-23,3.77231800520815e-16,232.824058748074
OGN,5.38404822028048e-13,1.74160996165289e-11,9.7771975801477e-08
RSPO2,1.713278064602e-19,2.77956369201984e-32,4.34423074898225e-47
TECRL,8.40211652994776e-26,9.06206463895219e-24,1.55221656020739e-34
LY6H,4.9016403987909e-14,163.059391497282,3.11762767614309e-22
LY6K,1.33992953959225e-09,34.7052512382445,8.01600270002562e-13
C13orf36,9.37092364717775e-20,1.52796379417951e-31,3.62679487069375e-16
CPNE7,3.4224037074637e-13,239.287816795108,2.754811256507e-18
INHBE,3.84171640862592e-13,8.64444402472903e-18,2.03270066898734e-16
MMP12,1.71986748216484e-43,2.95126204821197e-57,4.30278260523415e-56
SYCE1,0.0785559959556543,190.996917995882,62.6222226759544
MT1H,4.15207761589814e-17,1.73728483486338e-22,1.30384684648804e-18
SERPINB3,1.16126428340867e-93,1.50959999706708e-121,2.10461568714107e-95
P4HA3,3.46127410040098e-22,247.289191465566,1.00805987736436e-06
