S8,S7,S5,S2,S6,S3
ZC3H12C,1710.5839176169,1.71592866010943e-09,0.00207868254671833,1228.94470725655,672.042070663403,523.600119416444
SLC5A3,972.496934050517,10.414002380799,0.0314262914666035,993.607730970625,520.88478014491,534.864919240921
BBX,2245.57611821514,38.8746741063043,2.04165300964139,1169.47178483448,0.117800961652006,228.310564006893
CSF1R,3.26818387725826,577.800534033954,856.900442144372,387.365440682168,109.606734944537,0.000884457400040271
HLX,431.922100032987,1731.67415785114,492.335364338933,4.32942278596268,725.420332177716,3418.90804725141
NAV1,136.837203739131,863.017781276279,241.152061105282,2108.726649629,529.405560702747,1187.46353537106
PLCD1,645.933298396337,2745.6367924836,1107.67753814799,700.413105526322,0.0428077688390621,90.6113146619535
INPP5F,1601.2859031202,269.775771724831,0.000243784661670456,160.354989657244,476.442147504896,1053.07639670351
LRRC39,1089.76371934781,4.08893431590541e-05,680.073884765771,395.16654950602,331.298138361226,750.90468748746
INPP4B,936.117787731502,0.0148756991323494,0.596566643652141,524.847558693633,940.992096919103,462.417504040634
GPAM,1681.61014211303,4.62579689331013e-05,15.3012494773195,1191.27760351793,156.140530526805,492.710252546501
TGS1,671.045903582285,0.0267148466416819,0.00243421095405178,428.116481402332,459.744528850087,1128.76664633598
LMO4,833.224943710481,42.4760005082181,2057.47209084698,1743.97054890455,0.0633270687668466,0.00748176106587784
STK32A,516.656749517475,0.226010224179307,0.0219363701919487,1373.40836728034,1511.25381274307,0.842733990758886
PDGFRB,91.3718003749674,436.891814784883,58.8439943483619,474.263699097957,1087.66209679388,1382.28201706003
PHIP,1711.69333339023,4.87940242602604e-05,0.160755653740296,707.222387562534,71.9778280689969,970.886058495491
CASC4,1475.77790389628,7.97922587626636e-05,3.65332884419995,805.54704457489,200.173407052281,927.82166392986
SHB,0.0700984589829022,1187.66894576208,30.9064359876458,1171.91897118785,913.795174192921,1520.29218037834
TMEM165,1333.02196860323,0.273828455549511,57.7579405338407,171.901979089105,659.434840610242,1043.34976592238
DCHS1,43.6130999732116,562.455901425239,392.536382717099,931.975256929746,598.860812937506,1234.53526122893
FLJ45340,1691.01700249072,0.00957796011884604,308.273656889656,778.189870113958,33.8778242643312,1455.17726656656
MTR,1774.20430999413,0.000237001987196717,0.0115227570549662,928.585450103175,364.855123465025,1328.74040585359
