S6,S5,S2,S7,S9,S8
ABCA2,2566.31844925631,1717.01869588006,1635.11085865322,348.522945721997,0.215482993687249,956.916387410214
C12orf57,1119.96417798572,1037.85003788276,22.2128156678127,10509.015341435,1.85821454138868,10759.4142358269
TOMM7,661.633223055499,2012.59003410007,1821.24313352442,10124.162312491,434.557632809196,12761.9885147837
FAM162A,1757.48461013147,2094.81454794991,2411.48737185193,11465.643083038,1354.17299393334,5727.31239769496
SHC2,644.140338167543,1316.96188380386,2729.5248417992,6548.95915682986,2549.28357396122,5818.50858451356
C11orf54,1392.67815989084,8768.29589809386,1185.44630010464,4011.37389035382,2827.33119253688,514.810708252404
MYLK,1049.39088834391,7165.09390982174,4048.95890004964,0.000110821561092394,90.7373123825891,3.70385955179842e-12
PPARA,3170.84780614561,6134.71552258556,4183.58622635744,4.31656141626091,1087.05787347047,0.659569432491154
SAPS3,1695.59395363539,2651.94005173852,899.843820179017,508.652520220304,3354.84946286506,1067.46557038883
MRPS24,1375.0390912571,718.449270520603,1422.80342102632,11672.3358875089,1161.4376753031,9907.69436981249
POLR2J,939.285338373078,1079.57266403235,998.13274429786,3542.64519476686,4.85364157409756,10092.4821917662
COBLL1,714.062998715847,4820.3820166102,5987.12473269832,0.0377296393359676,3558.06213689664,7.67832018996462e-10
SH3BP4,963.010399163128,4256.22764159311,6038.90483290921,1007.87639548909,3323.45637498939,0.000302027363806122
GCDH,254.701975506422,6031.54660154402,2065.35748727833,11006.3119184777,992.922037697948,2101.34506127991
SHARPIN,1632.86113849109,1.17683515027828,2009.26278299709,3825.79375862432,205.057797657483,10224.446115117
HMGCR,2670.16909157079,2509.51060896583,2255.69853135314,0.0489635646510865,4656.59136586892,1965.49163314698
SORBS2,1634.98212417282,7408.55263524802,2187.26265091723,2868.76704651,2071.80943597798,8.78170319155063e-05
NOP56,928.066005897515,27.2201217276834,741.00318236519,0.0723907891575527,2954.81132629584,12002.3055264386
EMP2,2066.69350693144,2008.39747604993,5210.01370525229,3388.53145237797,844.958185195474,4588.53086011841
C14orf1,2030.31114989271,4355.77527584581,3608.59092740169,5906.33044017387,2534.47029178975,3895.68569069485
GNE,1574.42587511677,8361.45542242896,2239.0885211854,2.97183838811217,783.049304374024,0.000289978045599592
CPNE1,1362.37691420298,585.88543437818,1114.41054183227,47.094995911937,6070.45241663835,7593.53193382376
LGR4,2997.97591035089,3486.04892728765,109.61592870211,2.51853140856106,4999.33336680819,1.66014386169769e-05
DNAJB9,1794.18387585915,6019.93523483934,2681.8488518351,372.044569742555,2450.27100987056,0.373971562392916
RAG1AP1,3991.79171330682,9.10822519924139e-05,1563.77613462778,3741.10826788399,93.9985277750218,4365.67046273104
MGMT,597.013456485456,1836.70034374706,991.080428856077,14016.5468658741,1820.58643509552,6567.14102771773
MDM2,2977.28243812383,3411.14133045354,2124.37332749077,31.4417668962158,1697.21079279916,248.626625165486
BAIAP2,1553.60957345211,4062.39447719483,2963.6755497988,4258.72102280161,1147.58074067875,4173.71960360474
CNPY3,2760.30650127092,576.086886456073,316.070764436403,8130.51033172632,754.18107063496,5480.47882268083
CDH2,3263.63298770462,3377.37831267976,1414.40730802815,27.3406235839254,3773.53621030254,776.689612863434
SORBS3,1523.53852345287,3242.52747903152,1699.36717324156,4922.83745520304,4671.30282226617,2020.97190527164
RAPH1,2640.05517307099,5851.14208491332,111.855298381243,57.9956859474827,2726.35915425747,7.1633785128073e-05
STAP2,1825.97557482002,2782.68616188121,10.795221556151,8112.59838491257,248.548118164605,7212.51019913641
EGLN2,2196.70139966446,929.946395294632,10.8790886271967,6765.7073771494,2401.71058869209,9270.59993542056
MRPL14,1665.0138577595,672.382969895178,1485.26493688737,7096.33567554103,56.2291735579899,11585.4295568484
TP53INP2,2161.4433039956,4211.92640747645,942.85152753803,5072.51429330121,2639.99478393833,19.5706920555071
MRPL28,932.975296979832,1450.34795803946,763.082413854779,7001.79105453312,3.58379500441509e-05,10488.5064824807
CCNL2,2971.15755593846,1662.28956705615,2064.14629116481,1396.46564772399,1985.72782327205,2164.68421688142
SF3B5,1208.96216591076,810.560822130591,689.417446522449,8294.08561537445,910.684807249925,11257.333055772
CDK2AP2,2073.61558815724,961.39472274451,345.632656429859,9097.85255572854,2092.58781887593,4578.73362702717
TGFBR2,128.2943318842,5420.5904192602,3792.08170063148,0.0547956152954899,4894.02692962725,5.59513335804931e-05
PIK3R2,2873.28774580644,0.0218291245180527,22.98879896882,6.06352088550269,4796.29877870603,4041.22433474983
RHOU,2606.69376109768,2842.67282840951,3203.50803903137,5335.05066819521,4408.37439870297,32.5286374996956
LRP3,2334.1723641947,123.570169414781,565.381544658639,7419.58416612919,4080.60297924026,3817.10785871187
USMG5,874.59809885404,715.60192008141,1276.39695458137,12037.5249442162,1076.27079509951,8961.79656017557
AHR,1132.95947982197,1988.96682881303,5613.40246139821,2.90856431109873e-05,2627.92427340132,0.00238201648395206
HS6ST1,1550.62702237265,1049.3598582984,4331.90223977232,1741.89577363035,3811.77495828489,10.5177481432409
OPLAH,2063.17512878241,1710.88610121383,2991.69914194956,4278.31041151099,799.717880683782,1260.51812061724
RAB17,1480.59952763602,3991.95308757752,777.296759570981,11719.2023095982,0.436351613910212,4496.67093719958
ALKBH7,743.428329156532,1815.30229190397,391.371822008009,12777.7550773665,591.133491157994,7836.74100032048
MTUS1,1300.52048713145,3235.33309597363,3388.02618646648,0.213725063281195,2173.39457612764,0.00632414813543694
SH3BGRL2,1095.0432538973,3809.82532133699,4571.23865971196,604.599513288168,3760.51217509403,66.6093135170235
LONP2,2123.19232375024,7058.29475071602,2197.87079696344,38.7293340390316,548.154051334623,7.99970818252787e-08
RASSF4,2562.83412155625,237.614003319246,1580.0771519969,2669.80586134361,1315.51545769126,1442.05359076106
CLN3,3538.01590685873,1.11417032206288,1148.10126258688,7395.07249156383,1.43701949080456,6817.49075130828
AP2S1,1605.8889006866,923.732898407543,384.978465553663,9252.25763896234,288.643621294991,11142.0479289483
CAPZA2,1792.20064588689,1767.44271723425,1554.65803095455,0.522571025189655,1363.87595011908,5276.54654503026
ANKH,2932.46140034542,5146.86162735257,117.601811853057,516.922008311684,958.106533444044,887.265094482351
SMO,3285.1508416129,1573.23949714026,1489.36180916757,3320.94505157921,4263.05542490113,26.3916398329258
IRS1,1310.81150892685,3170.41709417962,6906.7484242337,3.6105853852187,2775.97418604784,0.00237014084339872
PGCP,2412.48699682967,519.891562756523,4726.21935195126,5477.02384337276,1353.60948575255,303.364489601656
EFR3A,2023.47462674543,2383.28776657492,6249.17740783638,4.94911672841366,785.007872710324,10.9388029438978
ACSL3,2740.48155974328,96.034225405787,2592.15454729381,0.506460198218436,5303.50389807918,898.578825153529
TMEM37,1815.20394002694,2660.96666621927,2933.80104388314,1620.01470750642,104.383846821981,3790.69826956563
BAIAP2L1,3143.64049635653,57.8422715444084,5.13723136428893e-10,3752.86073769338,1890.14494208682,4008.74694205763
HIPK2,2171.60937959404,4744.65407925768,2351.77435077737,0.00731017465178428,1982.89886972443,2.16701680707724e-07
PTDSS1,2325.52247048601,1370.06207833851,2233.09148718525,19.8242194639997,179.633820081968,7452.71532140587
LASS4,1360.33381538029,1471.5879345802,2729.15099336279,6029.9948020718,4045.99763834577,5722.57626956713
BRP44L,573.931253499914,4354.32657595394,0.000657170098094788,7248.94768836218,2967.92820473235,734.211185312457
GALNT1,2568.73090432773,1070.57043605788,5051.2019042543,20.8194550392448,2599.65452136084,26.1298168456844
BPHL,1879.45028168501,4328.12580579381,3153.94558680957,6167.01840097642,1820.76846001396,1270.70023936354
UAP1,2604.62307304884,3325.14493205945,2207.59246588402,6406.59491267868,5213.94529129549,17.7990852349068
C5orf32,2307.98485093904,333.628297997364,2499.59675521293,4825.2647418012,89.1044077348224,3308.31971950467
CPT2,1070.82022212767,6828.85756930917,3404.09308846659,1935.39892912019,621.403564527742,97.7695886888831
PRKAB2,3194.99019997431,2992.14425624161,2789.89556535411,53.8474474979962,4365.13545993435,98.6645634371007
CEACAM1,2637.60231942101,2164.42033887223,1457.49306563356,4029.95723502061,2955.70513591032,6.09101201926921
MRPS21,1530.13936032845,0.0153416213177856,2037.59659669264,9748.42823926539,799.101772685074,7485.92485069041
MCM3,2961.98341220102,0.00433770360807895,1399.3939084116,2.41595170377807e-06,2001.2505544597,3712.96333770628
LOC653566,2705.84121797214,1078.80673910352,2006.24031626476,3174.51275506436,2653.54604625008,2570.83183277808
TM7SF3,2817.30808917063,4137.58265309673,2474.20298360791,2637.19962639774,911.943044985068,191.247775580213
C22orf9,1777.40581331198,106.9711499259,203.013530070146,52.2920012611279,1107.95062320764,8355.17770847318
COMMD4,2388.3469290316,144.643129932452,1724.16493948104,9520.67311538235,1.30951444677878,10024.475691024
IVNS1ABP,2225.02633929462,433.693141523636,1758.70256554806,351.241983514157,2109.0668756181,1195.26168603205
TSPAN3,2591.93148064769,800.490984788787,1.53757957933137,1246.68324358912,987.826597999028,2843.84697575811
PARP14,2819.2196812353,2003.14699920794,3122.17558839498,2592.24133762086,2800.85802810546,0.342046001024952
IER2,1321.16815742307,3654.57737373906,0.0255894115446113,7324.28318600967,1263.27942525869,5404.29392179184
ATP6V1C1,2357.20180047528,0.83465546735074,3123.28653296631,0.0994418168671039,1756.35138145506,2828.91565060116
MPDU1,647.175267887617,2039.5295235674,1168.32662436932,9333.62041856644,2662.32786554105,7204.79083330766
TMEM120A,2050.12541166279,2297.82130691828,1537.53213997021,8896.9037665412,2349.39081766492,7070.42109307986
CPSF1,1823.62892394113,585.22110685432,2540.60228837141,266.052335274343,2900.09234892602,8514.93404382286
H1FX,3037.45598847185,1036.47038078592,2333.64568696759,2490.23075302666,2105.56335017005,4235.13487669721
MGST3,1815.59726250973,1444.75441075361,2861.87109191165,10096.6488949342,904.238362462112,3883.67199225137
PDXK,2497.67527218421,405.893951854301,2160.15497255759,5413.94049076794,1984.7259118024,5296.75482971352
CDK4,2392.16788901105,0.236466196590998,729.227956315815,0.0280175751645473,3277.03175159197,7539.81515897186
C9orf7,2275.16655597604,802.382504137567,295.464243642934,5405.72840989289,2908.88408319851,8786.61459299054
SIAH2,1478.53900816879,2164.26311535052,5910.37929082784,4297.89874477826,2697.02764952549,316.336823667823
PMPCA,1049.05472277052,2912.61815968465,1893.66724767197,5815.44113827986,1438.42750715085,6649.09082881818
BLCAP,1349.95000084946,3249.02057637469,5754.75088907103,3702.05199583773,246.73296722692,2930.87488130951
FAM20A,1558.13133058668,3793.12642091332,2264.88269374327,6082.58670498153,2458.84516478734,685.443512439581
BCKDHA,583.547498573264,5258.12240380061,1952.23923945363,7897.67626215706,2160.75141135771,2639.8059244805
CPPED1,1965.83462080839,2042.95812984755,7162.50349836905,729.022863977135,779.695621195311,613.676413112303
ZBTB7B,3560.48863465981,64.9579350746346,3428.6193898326,3040.99286788939,1477.73932667553,0.227861773598465
MRPS15,1805.09388611826,1268.94633046711,1650.36913726832,7437.24115046942,15.0867475514362,8166.8743680077
SETD7,2526.36511447911,6201.41340536499,2758.18606556651,0.00867335996521592,785.787327902237,0.000152409062407327
C19orf56,1115.12558356756,1959.47984502109,1725.32400540271,10683.9927505624,1557.47109668578,10121.220999766
FUCA2,2711.85123241347,546.681806943723,2048.20696609304,843.082143208107,2757.87769566187,4094.04484632131
SSFA2,1383.280949837,4301.58910914784,2790.66395156231,0.000164976451393745,5723.171780774,6.87571469118537e-06
TBCA,1493.3564595871,1110.44042553042,4794.91299022073,4690.65349541213,2278.40989628873,5490.27154582585
C19orf66,1755.88070324192,2984.61410223564,785.286873924288,6880.69476589408,627.720317908669,3833.28825348021
FNDC3B,2657.24651635302,434.053116498842,769.103525138714,0.00184235571280343,4406.99854597101,167.69530674922
DEK,3691.06521444779,806.087558888482,2900.59134595455,0.0012078057348404,3188.67953523724,237.393018082514
HIGD2A,1470.10791036094,999.63520477667,953.830390675207,8155.5153090407,186.122613901074,7932.9703206148
APOL2,1718.00545090683,2933.98650813429,1228.1039127251,1159.10758132471,753.429741992111,3919.4366224572
ACOT13,1730.13895109434,3202.44717902518,4571.70933761329,5299.68629586952,1107.67379733655,2522.30724442503
C6orf108,1862.29843863431,779.205436858408,2670.09067960233,6805.40851704051,1119.35271855401,7746.89458393712
NHP2,1430.68248084849,250.240889985015,2093.77923308904,5340.89130226072,31.4616979925303,10231.8262452248
PDLIM5,1749.41559648876,6409.92577858823,784.457307293161,229.735821561434,1840.59778800989,0.168449403473695
NAGLU,1591.3867400972,3499.95795175798,1634.64604459845,8918.23680666951,125.746563055369,3580.82336578123
CNN2,1933.31632037166,1048.6126534128,1267.78759477666,1434.10278929213,911.344312358685,3695.04018068021
ZNF664,3647.60207934565,1260.76695786703,1372.53697405405,10.0262315205473,3024.32061841271,108.753169331714
ATP6V0A1,2332.75849668475,500.350282113416,4056.65795237163,5714.41968350816,1326.49508056936,3909.6372452767
TSPAN9,1689.24088572694,4269.32226212051,2013.61117813916,2818.31937334236,4458.80409357305,1120.65185207061
FBXL5,1586.1750628904,3067.65682289631,5833.67254532536,1322.38443220322,1593.11807170545,0.000668180641027024
RDBP,2564.65663927346,0.0707988804482967,2345.49314416049,658.979100206047,501.874263853089,8229.85568300286
CRY2,1906.25917681156,5170.22550388867,3226.45441519846,3528.69486634936,2365.59881279754,48.889172111458
FASTK,2867.36508348293,474.342665373791,2342.7592337721,7589.30785393313,330.86869690754,7625.55588692506
RPS27L,1185.10972104592,2821.34946797926,1520.23865394486,8937.58441407794,1107.67924485802,3449.95322055984
DUSP16,874.302010714758,5537.63537324627,3039.68150485944,2451.77989437449,4112.27641456055,0.0570056095470382
MRPL51,1423.63297408572,1617.04486251159,1722.24397373956,8662.21142529635,1234.41359292118,9957.43962664386
FAM38A,1512.52989237441,1851.11017353867,2021.74492092423,494.891214012799,661.160606243491,2377.85465907351
CA3,59.9253247494122,5.53078813567608e-25,1.86264267721456e-34,1.85190096957531e-22,6.67392066212215e-10,48.6661263507622
HAPLN1,4.32554218584962e-52,1.36715475976443e-57,3.79623860690721e-41,9.37689418905583e-63,7.82195279312383e-43,8.35100406170887e-28
HTR3A,28.7377235129458,2.96943315814812e-33,3.71717199367503e-50,1.82976909287457e-51,6.28238332022317e-42,4.72557150726066e-26
B3GALT2,1.6790432524631e-11,1.18458637607582e-34,2.11502388428382e-42,1.55819948219617e-32,62.5425813533923,0.263248700943912
FER1L6,76.2587168586716,1.37711066750399e-19,7.52065848808007e-45,3.01642806023811e-25,414.950245938059,1.43340703873635e-26
PKD1L2,1.11937580071256e-06,1.93252027816832e-17,0.0249696272842291,2.3519150715893e-28,1.55472921934049e-36,1.83969172040338e-11
KLK11,5.40112645168492e-32,6.2898908582433e-56,1.21476783983506e-62,5.18392925249516e-51,4.9907623708396e-53,7.94473821271522e-30
KCNU1,3.29417856758293e-36,6.83819687868825e-27,659.940285497868,9.52023967917436e-26,397.345245660935,1.15935371307158e-25
GSTM5,1.65231513437409e-43,3.24184407313774e-30,2.85853278405121e-48,2.69554063170007e-33,1.43807081792234e-46,1.14346483699138e-31
KCNJ16,1.41025311644523e-23,6.27568032392052e-29,1.75031737482549e-39,2.07738568122831e-39,6.91158261633515e-34,7.1787072545851e-19
TNNC1,3.02988006446415e-18,6.77941963320461e-35,8.30465432696846e-09,6.48165165612102e-24,447.421956029376,730.287073307371
FUT3,1.79919373583614e-15,1.16592915737126e-38,7.3191443620279e-35,2.69251906488135e-38,1.20132442488316e-20,140.875250412558
RHOV,1.11906215400929e-26,5.46271099026249e-51,1.44270548725198e-47,7.28926022742195e-35,3.9624162392492e-37,0.000319343957753034
SERPINB4,2.46449386838749e-25,2.38613386715631e-68,1.04485118347041e-48,2.56168898514931e-75,6.02817011039994e-63,7.46214334114395e-26
KCNJ4,110.139303553713,464.174826540628,9.24487496272345e-17,179.344075918828,1.46314366643264e-28,2.91114883887024e-18
CTSG,9.33456704442473e-06,3.40972404245999e-10,27.4013317192112,291.420805295071,144.274452727473,5.3288027916977
RHBDL3,2.0335236655766e-16,7.30970176363929e-25,621.614791098285,4.85183399742308e-30,16.3955931342553,5.74250448839648e-14
NELL1,58.6930773340302,1.14448458292205e-21,3.41594224217212e-31,3.1038015825187e-99,3.60725528103101e-54,9.41345629432292e-30
TMPRSS4,2.33291921553704e-18,2.39232464292305e-35,9.03647034796302e-29,1.32992290249988e-50,4.63505552956328e-35,6.22509108500686e-29
ITGB6,1.90659054494861e-13,1.93305405950881e-27,6.56526189659887e-23,3.93093353003254e-36,3.80592812781038e-30,6.86823271356064e-19
CYP26B1,54.6089714337783,1.1268664363712e-21,3.23121409148088e-18,2.22611453882852e-32,229.502409642862,177.882612186851
MAPK4,129.101642803653,131.873896738374,83.8451975171988,185.068116416088,47.2326107603892,1.50410140500575e-16
CLDN11,0.0359130843254947,85.1352740671294,65.9505701449495,0.0126660049435231,0.0407541210558309,0.838972512001615
FREM2,73.9010131106623,420.542706376556,2.54596779343347e-33,8.49009849600212e-23,7.94856637194001e-05,73.3609085141832
PART1,9.48249903341448e-21,2.2150654895461e-34,481.795380642925,1.69236913300398e-31,1.74908711191727e-21,1.99300142116415e-07
CTTNBP2,3.68303737849022e-26,2.37056233563479e-24,258.035036767403,7.5664007757109e-30,9.90062106082085e-23,1.70377380050597e-18
PRRX1,1.11154662618287e-11,0.00327158592242316,3.15135875592318e-14,0.00103464304597459,1.33850923250743e-12,9.54398404724528e-16
MAB21L2,0.374307197894281,3.46146420646313e-12,1.09245586665032e-25,3.15012556428706e-14,4.89709929484423,101.249235775107
ABCC11,191.19974702804,500.868172044507,2.04531409385957e-09,0.0267136798955413,3.00275454615398e-10,4.31845365884861e-09
FBN3,29.401812177043,2.35725543049577e-13,1.48402486499063e-35,39.2750210534701,644.957655199029,37.913420207302
SLC6A11,0.00613039342249282,65.776517950022,2.1683681987483e-20,0.668250338334025,1040.30824091771,2.28744310181326e-20
CDH12,172.720779306503,55.7359096665326,1.843465149031e-43,6.34280584530464e-40,1.56659791960218e-30,1.53780592864663e-20
HOPX,3.32683470334088e-14,6.37843718516377e-11,4.41852966454506e-24,3.53237043601862e-07,0.159299261199885,1.90517159662581e-10
CDHR1,0.00960855117405907,2.05549187100166e-13,200.724152461974,2.08931003151667e-05,2.27159620103334e-18,47.2641263708785
CHST5,72.6730508539742,3.26122708013486,6.70214453114303e-15,184.104778299458,2.15185195582181e-51,4.78965634171966e-11
CCL18,10.3958344687349,234.92711351715,0.910696436129901,95.4459018117927,184.951934123216,39.9283456301017
SH2D3A,1.14686899677996e-16,9.7367078649621e-26,1.32174223547674e-25,2.09611982501171e-15,2.26941554935487e-17,348.892967624385
DDIT4L,71.7824567303523,4.25067288114558e-05,3.7925355060433e-29,1.51714171562407e-14,3.16927307499347e-05,3.58367390990619e-27
SLC4A3,3.08214785359028e-18,1.05901994562537e-34,1.41302827449386e-43,1.73388906175406e-09,1.7727993112049e-05,126.394357490572
SPIB,1.53816491115359e-15,6.35110224209967e-42,1.01237388049698e-32,8.76088257936996e-37,3.30245749319141e-16,75.3966165823893
ANO9,7.48250658626684e-08,1.13261519489276e-30,6.78549744282469e-33,3.0974124951707e-23,2.45382300333911e-17,474.789506819044
SDK1,48.877751288911,1.51938411274523e-10,84.1107316818488,4.66847438292182e-07,315.386845383807,0.000621217424103682
GABBR1,2.88227435037575e-10,3.25992345979158e-06,2.39876928140793e-21,1.55906062207565e-06,3.87347287021814e-10,97.3261435335832
GALNT7,1.19915479236835e-14,0.000473486891024345,1.31621277084758e-18,0.00613495582180254,8.51374133012388,4.59274816511079e-14
FLRT2,5.57052499984683e-10,90.2583075976308,3.66108776600794e-18,0.0133965024183036,165.491148162349,0.0630389865849472
GGT6,0.0426904842637601,1.95607816543663e-28,1.64279284863586e-32,2.72192685148196e-07,2.34134947228016e-07,136.336356743371
ABP1,38.8674028563534,243.943588659617,27.2961229027383,5.9683504406587e-16,2.20660671763903,222.356543604497
KIF3C,2.49516456655798e-11,7.27550940328698e-13,2.70681214761385e-11,7.98839743815627e-18,1.5807253094749e-15,6.93670246306835
MST1R,7.34818826549716e-08,1.24895800599041e-15,7.28606711294303e-24,4.74751670603511e-09,8.02266863511245e-26,1.08178803556643e-14
BCL2L10,66.2603970395002,409.090483928193,1.37266011264273e-19,434.342953133884,303.227599875637,1.27644088565599e-08
C19orf33,12.3685663779773,2.31128477255332e-33,3.72388766397574e-31,7.39120455879774e-11,3.14292646802266e-06,361.364235222937
ERN2,3.80619861233296e-21,5.17792457646369e-38,1.30163716483852e-27,4.98051784989149e-72,7.94526020159815e-37,2.83020131940374e-29
NMB,0.110251248102047,3.97739466613822e-13,0.00212212444091066,0.000236805436422295,0.0777173127975809,1146.0291931696
RBP2,1.39264761338749e-21,2.75770345346858e-40,4.11475316061755e-29,2.22606884223997e-48,343.86572090828,225.283396455949
IQCA1,2.17062508586125e-33,8.80557386734648e-35,3.04072392011983e-29,8.15699762993553e-39,1.19595343555687e-26,3.74570168365793e-37
LRRC17,2.33872100453126e-09,35.520526788335,7.91686308043306e-07,0.0711666368550382,0.0007070530204429,0.000356552841016112
GCG,57.8751516604865,1.21106115372267e-19,1.92962727740925e-22,4.92521275585503e-21,1.01451265412603e-65,1.64953937256595e-44
DRD4,63.9682280356268,7.89275697288668e-32,5.01288125236581e-28,9.0032356911172e-21,0.00295602566844062,175.424288283403
IDO1,100.809378944049,0.552253121865786,127.819411788503,0.137551619449535,53.4542127805271,12.8625562957123
EFNA5,1.98911582474047e-16,2.62183812324424e-38,2.82255561147917e-34,5.24981605174988e-34,1.40813070655005e-21,519.460187164035
CNN1,0.0267555586642192,264.515835014106,35.334631465952,317.217538119903,0.0165015854040604,42.8903880265726
EPHB3,9.60016681065664e-16,2.60576639073915e-26,8.88368144730675e-27,6.08130284220948e-24,6.35623381455877e-07,278.79450681817
CARNS1,83.9035407536644,2.073072738504e-22,6.98153305075795e-24,24.4530451242334,118.824333094702,106.478497872702
PDE4D,3.16962177075e-09,47.9066418216323,62.1127022560056,2.49049243697462e-05,178.912663238503,13.2297451214884
LRRN2,81.607569221941,4.41746020662006e-13,90.0158048137728,1.44678168030597e-07,3.50620704173291e-22,0.0015861852446373
DLL1,3.43534296343392e-08,273.117201132532,1.92227656649927e-05,0.505692640295941,230.835792430067,0.000564147189293832
SPTA1,61.0691336200377,0.307653100974358,8.08216984408744e-21,7.45264687554348e-34,4.7486472648053e-17,1.26180565784826e-31
SCNN1G,3.63802090732517e-32,1.1254148616736e-72,6.48536685052512e-39,2.85049652036415e-45,5.24716210971663e-33,5.86316388991475e-24
STON1,2.12929953538619e-05,109.849943497725,1.28259825282635e-19,66.1531326560407,124.486173990485,3.33329548745877e-18
TRIM9,177.467135093526,197.699230532803,7.80311689750147e-31,1.97379897046445e-24,5.89753043999138e-36,3.44420307191527e-23
PI15,3.37654642369645e-13,6.56096156913207e-14,322.755816996259,6.83405134571405e-25,2.48519524663468e-07,7.19113424296534e-18
COMP,2.90738184319389e-10,0.000235546392345951,1.94320538842462e-23,1.27053407181078e-08,9.50632338423057e-28,8.95413758239113e-08
IL20RB,106.19585486848,242.472064001377,9.89874550938395e-29,2.97318585885965e-09,2.64170813833134e-31,3.46904950226765e-07
GPX8,0.000228922113914776,59.0565616793928,9.77643837094881e-09,43.0208037552476,9.13915589511015e-07,5.13797103458344
MITF,1.49182995914956e-06,55.9124823348086,4.53675582506571e-07,0.0330958602392746,3.55378568760929e-21,4.21992177178837
CHODL,40.9169006949766,3.67882735873109e-23,60.9383714661093,3.95153192884469e-21,14.0632683250182,0.0232853261205032
RPPH1,102.648152088461,7.03383447549393e-09,2.81743571927764e-07,394.031615975055,0.839716690925516,156.076056691182
CDCA7,0.0102187377253472,4.95479185820546e-29,5.26300254530365e-14,5.91241462310787e-29,598.631194345043,300.21306129722
FAIM3,36.015292116442,57.0318110923542,33.4213855088145,5.75087636485586,199.235007528582,4.85507315593497
SLC6A20,5.45916922231658e-21,4.67355732929115e-30,229.185913213701,8.18159960206955e-40,1.59037100402267e-35,1.62635578053658e-21
CBLN4,8.70993068970652e-29,3.64870394341763e-15,663.912283411456,1.72982004734689e-25,136.796483907775,1.29480518681491e-27
CLIC6,8.74554107267049e-21,55.2236283253156,2.50852011213091e-09,3.23289086031682e-07,6.27124074840264e-19,5.86820722254594e-14
VANGL2,2.53890635424618e-09,1.57101010953897e-23,3.76948520457283e-24,1.00405229202159e-18,128.405818411666,185.215308666177
KCNS3,128.183678008611,76.2706294343305,4.03772196183312e-14,229.276519236844,165.25239113533,1.40537897552838e-06
SLC6A9,66.8424503321078,1.87222270838612e-14,385.213124287741,6.55989890084724e-19,246.805591340654,293.929274172214
PROCR,0.283336827015295,154.130544387054,55.1224023233743,112.019035773838,0.00392096638339331,238.185301411052
UGT2A1,189.705803864801,217.803066725776,6.8855139116754e-05,0.000251814391324956,1.42006538541475e-27,0.00836944594912303
ISM1,220.893222610015,524.508952907736,25.1115029140145,5.68286119051878e-12,0.0014003655367876,8.24393761110755e-09
IRF4,3.61892423662149e-22,1.42190405799423e-14,7.35409368947752e-23,4.48983226952612e-07,87.8508771628465,2.73863443995283e-06
LOC400043,9.53230767155535e-06,1.79770758715741e-29,1.03273405079903e-18,9.51648132509588e-24,392.998088520575,444.89331370083
CXCL11,103.409034706808,28.6959284630629,97.8506367999853,93.6486372359026,4.47253342965697e-18,3.18381862326703e-07
GULP1,0.000668196839002408,25.4253444772175,0.237986699577292,1.54323443038796e-05,9.97881448624521e-22,19.7368241725816
TCP10L,33.1716143577558,373.938954270267,74.7642898299115,1031.20925596157,166.904095896543,334.595389710624
SYT1,353.152869994389,0.131498509286005,6.10722540560936e-11,3.98426835946142e-14,1.62159707201809e-07,5.42536787728794
EPB41L3,5.47781688483204,181.27475841215,0.152185118015484,0.18291450840437,22.4352011347492,0.00216995908612914
UGT3A2,90.4578169856622,2.62949097273101e-10,152.205821827928,3.50061048143155e-27,142.030760362929,0.394152275012839
TMEM156,0.451093696868131,6.22625149248559e-11,1.02820816355796e-25,3.93706314178824e-05,0.00172756753723111,260.744288511839
MMP10,1.45172657531967,2.33301211738383e-34,1.79656143303303e-39,7.27401310704961e-46,5.92685442515132e-07,69.0573746892638
PI3,52.1155815655303,1.35501175821074e-20,8.60781206054133e-34,185.182986871869,0.00134537579755931,81.3154999084184
FAM150B,3.76440592095089e-19,7.90524413784358e-23,1.23367658315272e-24,1.9368676303048e-11,8.49825046946544e-33,1.8401021664546e-15
MDFI,0.000143334491036235,1.02848705193019e-24,1.88372997393844e-23,1.26652472507995e-10,165.712066457247,448.076348537096
CYP2S1,127.925064595026,1.70552700502875e-08,2.8710310959062,1.64758624578808e-12,2.37167914862677e-19,51.603113514803
C14orf132,145.960250411203,6.90263127557404,1.91021245055932e-28,6.06922041901134e-05,251.129707079192,1.0849730794122
CEL,99.6922168008446,1.67651023398612e-20,110.832834778676,2.82128569599093e-12,46.4748561211409,23.8394323846948
FJX1,4.98321349037384e-11,0.216171667397273,1.59930251780043e-10,1.83977422056461e-10,3.3496520979965,593.554943033184
FOXH1,58.2434265952226,18.8466875235007,3.3227974895375e-36,1.81789707952672e-06,1.40491627374941e-37,0.730154867800841
ANO3,1.28684350956039e-11,465.906571681449,4.29740438926468e-33,3.62535221752164e-34,2.60352828705077e-25,4.44366794582193e-21
SLITRK3,18.0437235494938,416.556344809288,4.72858357132605e-29,9.1358115153269e-26,2.06019501955373e-30,17.5396974330347
FA2H,2.089148827893e-28,3.592567430655e-36,1.07228428236816e-46,1.13015754844641e-22,3.89216009736067e-25,3.94131053682844e-18
RERG,1.05705712055442e-07,42.415163638704,1.16212498858457e-09,1.46835958262472e-06,2.77276879644028e-16,0.00162850730069408
TTYH2,58.7013558041025,45.1510106597885,48.9137373392131,81.4823499239901,211.508528829189,0.000355485857754694
