S3,S6,S5,S2
PDCD10,2888.17714520505,940.109344581969,6979.27266021444,2233.07660742884
NEDD8,1695.34354592726,1517.60977724202,7699.07328035437,3120.56819397582
LTA4H,1346.94871553398,1952.15107557725,2334.54385234988,2741.88733076018
EIF5AL1,2489.55302073927,1553.81983164867,7399.7502954633,2295.91210744424
APOL6,1055.30821513093,995.147873261271,2233.24160672194,1181.50039813173
TMC6,1334.96627361062,1923.13592981704,519.741905441404,2489.24395770624
DCAF12,3327.36017349843,2001.77194604596,2298.31581856107,901.737738268566
CREB3L2,1482.35328624391,1625.62572979754,101.064904158715,695.435993428617
NEDD4L,3271.45234407254,1898.76603441439,45.6529168955903,1440.33821459548
CUX1,2687.80376851063,1792.32588971729,67.6680648440309,2921.77713519861
UBE2R2,2802.93325854567,2216.59741103345,2267.17044665169,1619.30718352823
ATP9A,977.231133013331,2214.76098840623,0.948218782300297,1944.82308714164
USO1,1695.87198661518,1858.64740545927,3771.39041953834,1894.68331617725
NDUFA11,1671.53009724038,1352.55301356788,9683.71928700886,1944.37122146243
AGFG1,2603.22639720726,1079.73800732475,3602.28325603362,2695.25550967587
C6orf48,1408.56173425638,2114.22815316953,5146.61838102126,540.826053145312
ALDH9A1,1922.58779226243,2304.72073367384,2829.47133316522,1946.50907286984
MRPL12,2186.74603853135,1808.74660335488,6650.38446523245,1409.53887358487
NNT,1812.57389431874,2651.32976267291,421.345909581593,790.283787910993
SRI,1144.0845711618,1044.35765519141,7875.32558738518,1232.75506651417
YES1,2580.29871058748,2181.2660782597,842.993981499683,2004.51192051199
C11orf59,1879.42742494092,1487.17580308381,7192.08089505301,2478.23619834779
RARG,1837.39985424007,1457.89729859875,152.327481835641,4644.4996845996
FAM128B,3115.412825778,1399.3109681962,3654.46488360463,1982.25722760733
PLEKHA1,2780.00653465705,1286.86685456207,1516.04663122828,2756.75755905664
NXN,426.388425561256,1666.56209445541,595.198179310431,2024.85183743103
PRMT5,2041.29425980724,1840.03660304255,3801.59295597782,1087.25778927437
SEPT10,3526.33770106277,782.330749168889,4250.74399846419,1990.32826896174
SS18,2084.43553414044,2240.78631219003,138.90143199114,1457.92841894939
MBOAT7,890.058181554837,1736.77939852356,504.700335790259,2164.80820734598
PHC3,3213.50640855722,1953.72611160266,0.551120889468183,1280.80490873838
NDUFA9,1604.56196702504,1842.91740173323,7774.52667000926,1297.54803879994
CXCL16,1226.80180783465,643.620298860286,1887.41746735578,1502.93459155423
MLL4,1733.32730119673,2656.61393869435,6.85736970187372e-06,1462.21715265036
UBAP1,2460.70966207351,1043.80204464783,3635.26098316058,1959.17048712536
GLRX3,1913.7149263427,939.651285829574,8793.41129600606,2144.07015368541
MRPS35,2052.08020560382,1705.3963890948,5841.03472118469,677.575074901648
PL-5283,3392.05808489313,1459.58214830664,5728.42396707033,1906.73359880467
SDHD,2614.32388795085,1445.053576551,7051.08713780939,3099.17937329014
TBCD,1604.08998415529,3003.78589195209,419.195047091107,601.133334960278
PPME1,2813.58347217828,2009.71563803546,807.016824143089,1532.59841107424
MIDN,1263.7860399231,2245.0774065488,7.06767554565893,4090.69400416873
NRAS,1314.25894896006,1982.27631518502,6708.36195430503,1618.75521526514
RNASEN,1011.0323059581,3206.94020523478,0.00389155383761001,1323.13801401911
DGKA,2128.39584147128,1329.98664694646,0.00264659704968682,4062.28853089504
FARP1,1570.33860242037,2227.29422450182,28.3739992055932,107.342179772256
BAIAP2L1,2047.50790683506,2013.13805470725,1333.90078499372,3108.5407612256
NDUFS6,1149.93173471834,1844.8827517046,3373.29137481292,2742.48637415479
ITPRIPL2,1187.8529065057,1458.47566929093,28.3582156878744,3194.03917623414
STX16,1784.52612864143,3004.58202225248,165.01026654125,2294.33213494282
MGAT4B,2535.51747857521,1685.27891929919,1359.92851363137,2312.12476780694
CLASP1,2683.62983528684,2482.40829234492,4.50272799298404e-07,470.414446180687
SMAD2,2991.7428935299,2397.24410203397,1310.84863995488,1546.95399378182
ABR,1273.30203176794,1905.90464801348,11.250373980846,959.482392820305
DNAJB2,788.708076793428,1769.57004554208,340.538307375566,4141.34815847338
LBR,2931.61509411617,2569.1594360616,1141.92077924102,133.043544817231
ACACA,2601.46290909869,2829.06980805121,0.00259829497331587,1342.13334099702
GYS1,1748.53691249287,2065.01758522618,20.4169574894409,3351.52346851651
ARHGAP21,1545.47950724216,1686.40369105478,1.07374237231926,1957.62670711146
EDEM1,1764.26798660743,1176.51181287766,591.70528587095,1456.94207488635
MRPS7,2004.83590793624,1476.8152238653,7848.9088620475,1552.37995608902
GGA2,1944.76046541295,2807.27776562327,223.628143586857,1311.91190566053
TCEB2,1594.75773433979,1478.15078651893,6849.43415569365,4249.69846936241
DLGAP4,1027.93982261817,2735.1957032937,70.3835230306644,2129.34105542804
CPSF1,894.640854596276,3440.39668432672,0.628052569526904,2142.55919225045
TNPO2,2093.19449564422,3367.16405442141,0.595897615562133,2187.29669780598
CALCA,1.14966588032484e-08,453.251695587886,2024.00658178749,2.58476787313958e-35
FABP7,4.09511634099901e-24,1204.71121418474,0.0256128471760144,7.8139951455624e-21
FGFBP2,4785.06212811986,2.82253633263109e-13,1.39375381186844e-12,5.94040396775368e-07
AMTN,2.62190208654704e-15,6.29527337221352e-14,2.36214834839782e-14,2459.23070180148
CEL,1457.83027624884,430.846851404887,5.01274700249366e-08,3758.67394016404
DKK4,1.26959825700082e-17,269.459465913152,2876.84755013296,2.43662880333594e-30
CCL19,5.90416791186828e-14,785.512107565919,716.453754877627,5.43249953793214e-15
FAM84B,138.014032580044,2302.52847865351,78.109326818027,968.151003532413
VTN,4.37279290326508e-32,5.73216632805316e-18,8085.85193495277,6.56070001727141e-37
ASCL1,2.71215998579331e-14,778.420321375584,1428.65901584033,3.86716497646297e-31
CYP1B1,3.43668920058966e-07,778.389464195228,1129.55310345544,0.000556039702107662
RPL9,190.365968553186,469.479653389275,18398.5029320207,108.289027112737
DMKN,305.801366525042,0.00467100804571662,401.786167646633,6126.53529742841
NOTUM,31.3505651695997,666.193491245843,1942.60348864795,2.76977398788401e-23
ASH2L,984.207305475231,2666.34436229463,555.541713847286,2679.28150483695
COL11A1,301.222647225103,3.24559440140372e-08,1.09337912886315e-10,1.73776929471815e-08
CSN3,1.48153584158761e-16,618.999498090589,1.61621144376003e-13,0.00121127134768556
TMEM45A,2.37675317295536e-12,1.90726126379158,4380.65529885714,4971.09501620597
TRIB1,5.18336497052109,2162.45697374457,16.7855571652509,1665.52667811389
IKBKB,450.628621865091,2348.24372641379,0.000246264588564284,1104.53633232103
FGFR1,1099.95376315001,3571.82808642479,3.62953904708461,9.22063111832299e-05
MME,37.2378764121751,818.312496471048,5107.41483694145,4.36084161234171e-05
SBSN,0.0710137546089787,1.58740187728907e-13,5.72083256208649e-09,6266.9211128389
SEC61G,2173.28931082677,1207.30832301391,5459.89397593979,1720.81738474403
LEPREL1,2333.12465533729,630.722226520275,96.1336317467189,3399.07444703665
OLFM1,5834.99585649647,37.7997206956098,0.000354586183828583,5.2264005355631e-13
FMO3,1.40780396551832e-06,1004.19492090778,662.723086136691,3144.58458420953
PDPN,1069.45960898585,19.0368141435505,1994.33880292869,371.488006639288
VCAM1,6.02317665828588e-13,2006.24630394802,12.1542396733062,3.36796063150582e-14
MIAT,3173.83854268895,1157.33143969907,3.82370329591644e-13,4.13811259073863e-08
SFTPD,1.83372692840624e-12,1.23973549503285,42.9067208919163,259.433264855503
SF3A3,888.964068165281,3595.66936639189,2334.15895947574,765.330795831118
NR4A1,766.617203258251,1459.33242116918,71.6803811014512,1136.38950538788
CXCL17,4.44209672284077e-05,60.3858114594521,2418.41240598805,6644.18851655525
IL32,2.19359283204299e-08,1021.39860672578,8187.4706811694,0.133394785883041
VOPP1,1636.61966459305,1796.7259350643,3199.21488250004,52.1721642064172
UGT1A7,5527.82921984985,9.87114679840418e-13,1.11411850468117e-10,2.08813922580955e-05
ME1,8230.09508400832,1.0539774690322e-05,3436.34141346998,8.22311955803143
AIM1,530.700067600109,2058.56110820446,0.00109658688180726,4368.76332671241
CXCR4,0.419908600521323,2022.99002403898,3877.54019684546,0.000223421285375795
ZNF322A,289.260735908507,2664.85204590513,176.563183158826,2274.95181159358
RGS1,292.10884247805,114.806725777958,9679.68381793382,26.2927742559033
KLK10,2033.40062177194,2.71652809579249e-12,17.1626069844732,5693.40120551494
POLR2J3,2553.84345253151,1425.12952597442,187.819467450603,6029.18637582396
ISG15,1.61955221262574,785.812775539714,6917.08708078612,1767.29764797217
ADAM23,7306.68170529194,9.51304283305462e-07,5.56726427522596e-12,1.70492211427804e-05
CKB,299.021452914557,3147.58307371725,3.6442348699268,3059.65151962641
GSR,7825.00179436477,131.230252320585,3195.45345264684,443.179060581616
CTSK,876.760195425077,0.0497751401264889,4157.39040510806,5.76867876562287
MCCC1,3244.50577743108,1819.77829211472,0.119484792254667,616.231569378362
GAS6,618.065105492111,1392.48759781664,399.09631991013,927.463875383682
BCAT1,920.663629009479,1504.94049774889,1112.80832722672,83.3452741965341
CD55,986.549540768005,912.544731921078,4094.45278104069,2959.1641605065
ID1,1102.38924937939,502.992620481064,2809.83346594763,7384.3787698331
PRRX1,25.9653870091957,1350.88705531824,573.993923784026,3.71673538882856e-07
PRAME,1611.64872820827,2935.09540624093,2416.8820719416,0.0192236278665815
COL16A1,1.91940623475646e-10,1844.47939643283,5.99821109857436e-11,7.12202422974965
ROBO1,5.58996528924987e-05,3302.12886560959,3.96444413786659e-07,165.708975350833
GOLT1B,1777.61044135815,1089.55928189527,7686.21143545183,1007.79759580382
GREM1,469.739759044665,1.48166566205612,1927.81338281735,9.53973194993947e-09
FOXE1,6301.70511678378,0.00620885956851463,2.88006664059975e-12,2102.80370926131
BASP1,422.102497877647,1015.11864139856,2048.62538577796,2412.84979380318
TMEM106C,2217.85028940498,1593.87084263049,13852.821829625,20.0920212813986
EPS8,6058.92369222478,550.15331447867,1593.52138283337,0.0286643399773954
NOTCH1,2267.75788122725,3026.3070306676,7.01515034473564e-11,1003.52959609328
NNMT,0.000899271981643605,9.03355185963746,6438.95009474497,10.7725630528215
NCOA7,119.985532865958,1525.57150223813,5605.11512909782,3388.18427954991
PVRL4,2964.05841360535,1245.94121842371,96.0215243773105,9207.84195383764
EVPL,2432.93565784022,1413.54755313032,1.37788866780489e-10,10109.0450855288
FAR1,1119.93318113684,1878.65812134793,938.25222718316,3404.59950307885
ST6GAL1,115.930947822299,2001.37014303983,904.50487189028,2330.20268226749
FCGR3A,766.977012186117,522.585653703813,5005.24421777367,0.000606439639066652
WNT7B,2168.02513412741,1062.56119595331,0.00697766334489776,8134.67045657099
IGF2BP2,3696.50008790159,2255.75313362825,2.99751454479243e-06,1624.82788062546
HTRA1,1490.17485603664,80.9496073359209,2332.09615040687,262.455098048406
GBP1,423.755250097949,695.622352909715,8498.65069004672,134.945028071222
RAPGEFL1,4073.81112135124,802.493198361578,4.56829686469281e-08,6648.40976493792
DCUN1D1,3939.31133639479,1429.27403569028,1461.26451279657,1133.17454487565
FBLN2,136.714383719444,559.430095133108,1.27421677331924,0.0855455138206284
PBX1,619.872275598318,3796.30265179976,0.054252703738555,76.4916250491711
PCOLCE,213.14493105865,709.387508134847,413.001788330129,0.035338174823857
C14orf147,5170.57161908922,739.680961511323,7428.15084699665,1564.90710220766
CELSR2,1132.76961515874,2169.85605212124,1.35229837146948e-12,4907.02937973819
CDK5RAP2,5434.18200545947,1019.60342252592,324.197687097229,1.23213397307891
PHLDB2,4096.11557888991,794.782348439718,0.0319022689340148,2860.66607161793
TPD52L1,4163.5925899923,350.818085751975,4587.31824400588,2992.09243945881
CCNL2,257.722940943218,4278.56527587791,9.20912900140183,3024.44284060994
GAS5,2510.78526543543,2001.95338569132,13147.8335919559,914.272352853097
PARL,4272.04811430359,1702.72707472997,3899.04958788936,2717.95255264935
EHF,534.635934912577,2507.42796218626,0.173672965051081,7051.37905410819
ERMP1,4509.33138980094,921.565866293053,1161.94294393567,3700.71479418205
SEMA3C,149.147181273285,1011.47254551197,1797.41966499265,1462.67719517772
NUPR1,391.712593071236,1821.89593762426,3460.35403065449,3278.8034804183
PYGL,1585.87954928985,193.856809191153,2911.24757061891,4653.06242988892
PSMB8,617.891252092754,826.892878241931,12453.3864174598,1701.45134364517
OAT,1959.12268472311,1452.16444838581,11636.5342034297,1997.73023192192
EMILIN1,52.5997459772572,690.019968755842,0.0046087799494856,0.000746973666277799
RALB,5103.5237084337,380.835336512355,3301.42623754663,2823.52152292658
CLNS1A,2103.17478400474,2656.90427065682,6055.03018804236,1794.9045980849
TPM2,7.54808361932675,1854.31786626749,3622.07800978385,45.2833394772963
OSMR,2037.7576336205,980.271820703086,273.975083319603,2256.85196659225
C3orf58,3774.97586108281,2127.87955734999,0.00116049958483664,2403.59760755644
CFH,0.633852789116034,779.531985844964,1917.6556978397,2677.52058713559
ARHGAP23,1945.09739033437,1954.48225753026,6.35210385260661e-06,6298.84084405934
VWA1,29.971018081797,1459.20889143401,1908.63050264788,3176.77604170772
EPHB3,4429.17322145271,771.41777062141,0.0618127318308515,3716.69323843614
FAM162A,3321.07777981122,1547.24731147081,7816.73680207668,4662.98233022348
PTPRS,3900.02197497844,2841.24517419238,1.26711205919214e-08,1946.06951241636
HLA-F,241.329195649493,1021.46593099629,5157.0927038652,707.050587648742
TRRAP,1970.69930101292,3673.06329415264,4.46251304903027e-10,195.439974422021
C10orf10,0.54336973388527,815.129046878877,1527.55350643124,617.302684641728
ETS1,0.0271472254484319,1390.65618636735,154.402919146823,0.795072397063216
BLVRB,3347.23080262941,620.578867210173,5055.12367079358,2387.55433397234
CPT1A,3626.15814731243,2312.09351606103,1.81588990465474,719.905233867113
CD82,79.2538127644997,1044.37328397793,485.070237192199,4979.45276980418
UQCRFS1,2660.16624032351,1990.94011628126,5834.49832065662,2123.80737217608
WHSC1,1761.91731001358,4520.7704782382,0.00254766994093695,800.225041027495
CYBA,174.130825505877,1199.90018592182,10050.5315156731,2496.90263915587
EPHA2,47.0900533015279,911.495882434293,40.0760420922802,8816.93369648962
UBE2L6,1587.04922557678,1233.40370468757,7579.62377585414,1857.07556765325
WSB1,1803.58840910268,3359.42174377905,1163.87092123753,1218.38312847134
SYNPO,115.75106965814,672.426575882018,60.7095254861903,2126.10539964848
FOXM1,3623.91409795636,3948.26727667719,149.23440366166,490.800804561433
PPP1R15A,1162.13098303703,1164.52167946807,617.641168475633,3234.69881458965
OAS2,934.460633204275,1167.49739197511,1716.77972470689,3016.98021142069
SQLE,2578.92234976942,2410.23371317473,1474.19946084502,4488.53719062604
PYCR1,2500.28785102906,3203.10224307787,4974.929451671,186.324333810021
COX5B,2883.9812101743,1576.37882429317,12519.9478215375,2446.41228065374
HLA-H,773.725035059124,1245.87769094876,5069.40605665399,1176.00877016902
PI4KA,2059.01936171407,3085.52574184939,0.000148140083902805,1227.17865318407
HGSNAT,1421.98147743572,2517.25531801792,0.238243573284646,2499.61675753023
PSME2,1475.57176728211,1615.21301597615,9500.86257379191,2594.63495925476
TNS3,86.3166890036307,1410.15804549502,130.189668224469,0.00164254211161182
C20orf108,2743.76378249715,2924.7322301678,1018.32316665898,1844.16170645045
C19orf2,3697.10578990113,2225.65959693998,1228.86045519582,854.552323308755
RXRA,3604.63504437447,1203.44086718134,0.0505513145991172,4971.40722746486
EIF2B5,4136.69293412172,2360.90928536905,164.97651697778,3175.19018711273
FRMD6,1772.08917886906,996.996532645054,849.68652528987,5560.80639877445
TSPAN13,1527.92586273774,2170.72649815503,5928.73084507266,2410.49658442884
PSAT1,5111.37653831148,1281.8355237929,4140.73848119418,625.418618924686
ARRDC3,1753.29514140588,603.589856117391,5772.42523040019,2289.69281251051
FAM3C,2738.45384336509,1601.49853328809,3592.58261514198,4215.47452042779
PRSS8,299.783861639609,2118.8184709871,2249.5241072056,4437.98149227727
TMCO1,2756.97308572469,1902.45504703503,9094.54161576045,1917.32710737318
PRKCI,4910.64568967273,2352.62111886519,1273.85138639817,2397.48888038667
ADD3,3607.31152699319,1891.83878729141,5062.31758580582,1838.4500774376
NEDD9,2185.48821551441,1890.13650819696,7.22819829210128,1.37906559729344
SC5DL,3541.2453058965,1262.38197100439,2359.5136354888,3501.31318686154
REPIN1,2101.13250645394,3196.48376269357,391.30266784594,219.066971352625
RAB31,1025.02659005457,646.028133183192,3279.47974874935,2878.22170456289
MICALL1,2467.17224370554,1033.69811608171,0.00262218522602331,6222.69757552364
CAV2,2904.81672426973,375.328357553089,3891.90749151453,2835.63120623885
CHMP5,2329.01935462281,1164.80357105614,10778.5921432258,2006.02801989744
MTSS1,1049.64250205526,1927.21278123081,321.26569213626,5351.06010630226
IER2,1639.69927474635,1966.29432989522,486.811296196939,4666.78270547183
MFGE8,660.893182023761,1484.42485448978,1537.69831010805,726.040596326059
UGP2,3143.05628995911,2394.25110848693,5309.27731599309,2351.48769905288
IL1R1,1020.19806959495,591.304950723105,227.616509460941,1572.50472926328
CBX5,2036.79073109812,4296.84330602188,1.14066198008912,487.84433960812
SLC39A6,3461.30207604137,2804.05799883009,577.448545334174,2891.36215128932
RSL24D1,2429.74694447223,1347.68674252451,15224.3348959634,449.222522634439
XPR1,4680.28117665853,1515.55578347135,759.493348688605,1057.8014651848
PARP14,2227.15130950101,2817.4382716754,237.651144697803,2237.43634600816
PRCP,2934.02278745593,2046.77221822696,5538.49489864917,3603.21326795007
GNG12,1150.17098728522,1124.43927716668,6266.45835795077,5571.32104655836
ITGB8,3835.46604079207,1198.24026468664,32.0634981177187,2767.60075232718
ZBTB38,5292.72158368583,1623.03703661327,1140.59754120715,647.44719678845
NDUFS5,908.590074157317,3009.55932692062,7456.02456390593,3428.38315287611
ECT2,5087.30740217722,2790.9976808535,3380.46034321552,669.790454278209
FNTA,1687.15266791013,2168.83027029718,4997.03840159961,2699.00743544312
CDCP1,3326.78580272392,706.024935310507,675.20789909906,4012.73963095351
MAGEF1,4806.0566947471,2237.39388679067,1.88223051312858,457.000416766367
ACP5,1407.95048532331,669.929827919492,3442.58241723265,1183.76207413704
SLC6A6,4018.58243253382,1196.17691901893,0.124979528139697,1092.54343263953
UBL5,1702.62272557134,1500.42488053103,11902.3068456726,2938.07664420427
RCN2,3696.34277787027,3005.80468731788,7730.21191048773,470.361265226969
PKN1,3537.93017021833,2635.46210940744,1547.64063498633,0.00157697177104389
LTBP3,1009.78980368856,2953.00751602293,0.00642488322885275,695.1506085104
ZMIZ2,872.180540578763,3868.98264172485,23.1850049015382,2554.83053887207
NASP,832.394748273538,5565.65197423392,222.244765707683,1783.48910577926
TK1,3049.96032627405,3044.53935994518,5527.95443643076,2139.98123477955
PNN,2290.52710322036,3829.44967451708,0.523425839427548,2896.1738954017
ST3GAL1,3673.45529245854,477.437409297948,22.6883561743904,2107.85037370274
EML4,1644.11185168766,4066.43561391482,88.1070255341535,2260.71968022596
DIP2B,5797.34304083934,1614.98258876616,9.44956056530328e-05,2004.37420025083
SMAD3,3500.32831071428,1870.92941535826,1.77073954156705,5773.3538839344
SIPA1L3,2876.84685621042,3010.79950282766,1.18739016285857e-07,338.68050817551
ABCF3,4178.2048536538,2133.37644479184,3.52801593707086,3488.82822915862
COX7A2,1721.75260312738,1546.27277454563,12813.1695546317,2267.90116877056
C20orf199,1193.7334054961,1485.92959143937,12883.9219630208,2074.72346069343
GTF3A,2204.14966707638,1487.01052243286,11460.1429551566,1179.88789737368
KIAA0284,1907.26724519837,1643.51867015956,6.36258499693413e-08,5048.80187362703
LSG1,3946.53967695511,3157.8235319544,113.499188891338,2639.06782337518
TRIM2,4000.76070803786,1924.55754845878,53.8608795699642,1616.13340531955
PVRL2,779.880055320667,2283.90329870117,1117.02666964967,2447.60855156576
ANP32E,2697.39409857291,3563.46091348362,574.2986608082,508.282507694229
ARHGEF1,1540.55020255898,2331.05508152277,24.2474346607471,1754.37467431964
DLG5,1364.55230754016,3446.92600193394,7.68700083365359e-06,3522.74007681056
COX7A2L,2916.03777273229,1958.75535759104,12283.4523312618,1475.37172695464
SLC7A1,2726.8699627018,1896.88195759632,0.781587688162079,3987.00613608924
RAP2B,4107.8194120741,1152.42332313413,1299.98973460136,4301.95001118874
NGFRAP1,2905.67060037209,3299.42765244109,2623.52481588431,2378.09810110481
EPT1,6295.57407577538,1519.82808000727,1865.63592287901,391.170722010564
SUMO1,2782.45926320214,2151.86582591426,6225.05845448307,2310.00758008345
PML,1611.14358067578,2145.2912197857,970.296416409644,3209.24012213448
KIAA1217,1112.6489211923,3250.14889359293,3.40838249707364e-05,3076.4098074648
ATP5H,2834.11426224811,1846.28168103955,9908.41937350266,4143.20167666585
NDUFS2,2684.86182497353,2572.22007680255,2688.98543875629,1876.33955340671
POFUT1,2667.19471616278,3057.1233652816,971.284004094119,1570.14199781615
RNF7,3381.14388404739,1624.3181487901,6937.48137919057,4277.05793175651
OSTC,1196.03276196516,906.886543175514,13764.7268605828,1116.33287055798
PES1,3744.63674080101,3014.39896215384,2132.89774724526,2628.89667659826
EXT2,3096.14237897911,1969.00395822913,4241.79422335659,1397.36688081046
CTBP1,1334.28561449469,3597.40111503971,449.81396578343,2705.07749892406
TAP2,1499.24641395472,1932.77072704085,2572.06263831563,2286.33929286317
KLF13,1942.78439740986,1674.81390687089,9.07467558334608e-06,3197.62638624212
TECR,2970.23793864669,1963.58643432985,2501.43394274379,5809.185365773
MAPK6,3938.12052764045,1260.80033397355,4408.20210268231,4953.39079279513
RPL36AL,1857.51482477837,1399.12143841981,9164.77410857886,4645.16058999183
SIAH2,3946.79727097393,1753.0913382172,2309.06492340087,3360.56176845904
ANXA4,2025.76599016364,1702.37364462138,8713.0944478191,2000.72741069954
NOC2L,737.185318519282,4113.48988765979,740.675683323345,3850.90860378108
LAMB2,1349.52052361623,1649.83586562168,0.197218924222816,359.364518337748
RRM2,3120.21739955403,2280.34346837938,5201.01082290602,1869.26287496754
MSH6,4131.13516435347,3906.89402853051,788.529063784245,355.599696017457
TGFB1,1295.21811481223,602.099788242207,805.56763961597,4220.81870291239
TMED3,2135.52667280123,1688.08746460699,10061.5427459917,3668.17202853945
MYBL2,2281.445055857,3521.56050680168,3588.86245924473,524.166766543686
UQCRH,1691.64047049443,2478.14567872508,9737.12497644958,4270.43942967588
TNPO1,5849.63491745847,1782.06917446176,3258.0307366038,392.096111420632
PIM3,2036.19814307066,2141.80336625996,2341.77989675549,3110.43161615258
RANBP1,2811.28009116443,2407.30844836485,5291.39955775103,1393.27004364206
CENPF,3088.70650700241,3758.66465322284,7.5448294080066e-07,292.045051246049
LRP5,1915.0273858706,3383.09113560896,7.06711657080741,754.086956289618
PLOD3,2048.01942390849,1732.04188990258,2001.17523497272,113.946785218809
TMEM9,2027.6785923743,2187.57269750885,10203.5282461342,801.686500959477
BCR,1698.97231106997,2745.96729638319,0.106067419022877,4845.58599516897
NSUN2,1862.24675693246,3895.10321977261,296.578827544828,3755.11040683826
LSM4,3351.83427540473,2934.72841865817,6424.79012344198,2507.2857575734
COX7C,2437.50209639366,1949.09744386138,9789.51312906753,3553.23989228887
ATP5O,2022.83382789591,1924.07525297602,11183.8971842478,3385.44987794093
PLXNB1,1867.77497973455,3113.73337337765,4.14986053418492e-06,3461.86479206046
SRPRB,3183.49090302981,1160.04064251842,8382.84841617557,3515.14548653509
DDX21,3298.9148032691,2764.08405994659,2018.62801599249,2747.55537201481
RHBDD2,3400.02022962647,1919.07334325519,2806.90628860207,3569.21927852161
DNMT1,2469.78406218164,4221.85171648556,0.00495957875511176,953.038898619552
SLC25A36,3937.86802856006,2476.94579115471,2043.52472545223,966.018604680322
PARP9,1581.65945492966,1636.20493278622,3684.63677313371,3551.76865245747
DTX3L,2305.65071982047,2208.65476613109,1894.10092344813,2972.83001179013
RAB18,4129.34499742975,853.9519079712,4763.24238391714,2163.55083139329
ATP6V1F,3211.81350249539,1677.31936687649,10559.1082732212,2666.44051060129
TOMM22,3095.43197803245,1493.66351674131,10049.1505009424,2603.60733670395
SCRIB,1820.05985892834,3436.76987517565,0.000214527100214847,3954.85794731285
GFPT1,2891.96700259386,2678.99907690026,2235.10752283935,1142.9480558734
BZW2,2391.26854997301,2441.89133539867,8479.86495678083,3152.40482795876
RNF145,2399.16301299194,2163.4743171045,1217.06825098504,4156.55795401339
C1QBP,3517.12677506631,1780.10405080429,8629.07251727838,1141.73766918526
BCL9L,1002.62466442674,2296.29677568025,0.398618924042784,3239.88374066596
PBXIP1,1251.91881975737,2804.3450477511,454.485747249681,1655.19624044816
C10orf58,3261.40297552106,1560.12447115926,1842.556296863,4696.29988362498
DAD1,2352.15948557163,1365.17312217538,10001.1816561269,2449.87695865145
CMIP,3077.64473479565,1638.97661430061,9.37865088733038,4623.93679388634
NDUFB4,2596.73843847633,2207.19878976587,8517.80368342854,3672.43650263165
SERPINA3,1.43123365761978e-13,7.08026107194144e-06,9607.93053890913,6572.34033882541
ERLIN2,1405.96449942131,4139.30897281259,4.23469838601016,4294.89191077394
GSTA1,7017.00927851279,0.197966957533378,6227.00893213809,5862.43142783052
HMOX1,4251.86551093007,187.11364522537,2803.79555945037,0.000932680637305131
NPTX2,1.83954522519988e-18,1875.69444126459,1.6606857008845e-14,9.33262753192986e-19
SPRR1A,2279.83481992729,4.87235152895432e-13,3.53443791436138e-13,19787.769989923
PGAP3,805.77483080593,1047.69787259353,1.39222941338461e-06,2561.86476929857
ANO1,495.656824216524,1703.3134601543,1.78453597021474e-06,2797.37940561549
B3GNT5,8234.82792466704,2674.2106055963,2192.54886024782,4715.15595227609
GSTM3,13154.2864934549,2.59849736166907e-11,4151.38927706833,352.889760945425
MUC20,2268.24535902263,1455.67892228537,609.419196462273,6896.59789574445
C4A,165.503745891623,1420.02807382864,45.1759132826058,1933.25746828767
SPRR2D,785.112244222395,1.17505139382459e-12,0.000450198897379241,18490.6168619223
PEG10,74.7385093698087,4529.77099403108,2414.67020861192,2.46945262372103e-14
LYPD3,3289.18268369994,3.56610392442784e-06,44.8125594199055,18874.4611953627
SERINC2,37.5707870698369,429.150586807157,3516.00313699465,11922.539806915
ATP11B,10195.699981333,3509.50031837945,0.000244228673361131,3905.6184145268
IFI6,4.75331440685443,2259.41269825598,12264.1154846155,2651.02403093047
HAS3,8672.40065138042,0.0175433533079147,1.55205528101905e-07,14331.1735583805
UCHL1,11147.3536418894,1201.98861685183,8175.42949918871,1.28576839966105e-13
CTSH,0.662137847731573,1172.43501555115,10626.5817986747,7239.20881004893
GJB6,2839.05819779696,2.51622653375589e-12,3519.03349419524,13322.4946488888
DHCR7,6005.37112971919,3911.426069404,1367.4282977347,2065.11122532441
MUC1,9.26920613276286e-07,787.773267945716,416.875912257423,6748.76746714896
SULF1,3657.62486099688,486.967844674063,32.569705461543,0.504836713750751
CAV1,615.41195383022,112.747968850172,4346.09424576131,1612.51175213261
TNFAIP2,1580.53018640071,4833.36464014157,17.5334280895073,4661.97082036344
RAI14,2436.34759016886,4214.01585782807,16.6976394662561,196.476037397122
DUSP1,622.628537575059,85.3109022790302,7115.00539670163,6076.92721178555
TUBA1A,262.097482899475,6019.24633312471,14886.8438141663,0.0113291152073588
HK2,7099.01621508474,3865.89513372508,2.4741082381423e-06,9543.93470355297
C1QB,1486.7415228083,767.587735063319,10843.4564690123,0.0214999952497202
COPB1,3369.06891542244,2891.67988346815,8433.59166228257,2811.07023802788
CA12,6419.70183242594,1.45723618272722e-11,5.08373006207393e-05,11407.1122572731
ACTA2,1470.84947325889,543.753590116549,2418.19009230634,200.261140031211
SULF2,2027.28859940391,1101.58862261829,1815.33135568592,3476.73991419985
MGST1,6296.80578462931,769.08059285479,12133.9675456857,2442.79579973569
CCT2,3528.7922875487,5136.36500177712,15740.0135983281,1557.72243941439
FAT2,5578.12824741743,0.00385307358081739,1.95911603348894e-12,11084.8565399765
