S10,S12,S6,S11,S4,S9,S2,S8,ITTH
TCGA.E2.A1LI.01,0.0255629470524833,4.75488955478996e-05,0.0417615082080715,0.225831624921235,0.00756727917356592,0.00250327441870857,0.037449578891078,0.65927623843931,0.486903053356441
TCGA.E9.A54Y.01,0.197800683555581,0.000283786130104634,0.00350398475351379,0.0510648836324905,0.724877499402427,0.00252612455161404,0.019859056111149,8.39818631208785e-05,0.395068715815323
TCGA.EW.A3E8.01,0.337339242303077,0.00366435562828505,0.235722185147759,9.70277626972954e-05,0.325883163098694,0.00935159233038038,0.0879336138522167,8.81987689041067e-06,0.649996896221506
TCGA.D8.A1XV.01,1.1239729400185e-05,0.739739654206184,0.107839068790867,0.147483891154214,4.92156269683582e-06,0.00487999668225635,3.45154124118055e-05,6.71246196972352e-06,0.37128063260826
TCGA.AR.A255.01,0.251021202243406,0.000686177541173789,0.455956946387657,0.145461130281774,0.0136413671889863,0.0242596066468324,0.107716730254691,0.00125683945547799,0.667342365412956
TCGA.GM.A4E0.01,0.0135605661288214,5.17353291405522e-05,9.16605358063331e-05,0.0537723074204561,0.752568209323889,0.000260141829454437,0.0705510088154241,0.109144370617008,0.414417419638841
TCGA.B6.A0IE.01,0.372223619336751,0.000111944841834468,0.0243980584608842,0.130515050997767,0.408068328967411,0.0541114039689139,5.07627531471648e-05,0.0105208306732914,0.623839258005508
TCGA.A8.A07F.01,0.112430599372579,0.000113384904789197,0.674191238424804,0.0526922153956403,0.00229355408303308,0.106238686250989,0.00267270143833444,0.0493676201298313,0.52134652141086
TCGA.AN.A046.01,8.55561612979027e-05,0.00724556238218921,0.555946926926156,0.0876499588279997,0.317795925566498,5.95956769246082e-05,0.0311547791671823,6.16952917516488e-05,0.504854834042726
TCGA.AR.A1AS.01,0.022252027237005,9.90886963914952e-05,0.623847715805373,0.0835882943185868,0.15605807035365,0.0749623079558113,0.000236493828794158,0.0389560018043882,0.577028456868361
TCGA.E2.A15T.01,0.537223809401109,0.077435751787285,0.221295333857849,0.126485703181379,0.00272597926612789,0.0188314231720501,4.13886530296406e-05,0.0159606106811699,0.61774035798784
TCGA.GM.A2DB.01,0.0391779516035887,1.12278140096624e-06,0.0954883801685291,0.110978864080577,0.365425549109514,0.178233958748322,0.00946527218678612,0.201228901321282,0.787326752194731
TCGA.EW.A1PH.01,0.0224806917599445,0.0228144611780002,1.62800391781767e-06,0.370599295921174,5.76726054663961e-06,3.12950427754285e-06,0.13825187134056,0.445843155031579,0.564221875153278
TCGA.BH.A0HP.01,0.122390875376228,0.0515087191816379,0.429127886425171,0.0642789194473926,0.210046372279619,0.035358002779353,0.00552489282788639,0.0817643316827117,0.783242683334756
TCGA.AN.A0AM.01,0.235948767092341,0.0315843360178452,1.10636784595128e-05,0.22907728873558,0.285961680017357,0.127173612756551,0.0600929418308468,0.0301503098710193,0.809056246307512
TCGA.C8.A1HG.01,0.270655884653891,3.36774530543664e-05,0.241094841568176,0.308777205324114,0.140340180137105,3.3000941818339e-05,0.0389807755359716,8.44343858703031e-05,0.703599437610857
TCGA.BH.A18L.01,0.419869949513666,0.13013529344499,0.0228778559382176,0.324460601324022,0.0208925342858482,0.0319990756447213,0.0494681697653658,0.00029652008316863,0.68454114041739
TCGA.A2.A0YI.01,0.279792473199502,0.0945642550011752,0.535625476563836,1.54975563677372e-06,0.0563059083387512,0.0304677087122328,0.00324210015510317,5.28273762537231e-07,0.577447610254858
TCGA.D8.A4Z1.01,0.297402552062422,0.0206268773095309,0.259467552397117,0.0222583978374175,0.11232803731166,0.0425838891608231,6.52856524364253e-06,0.245326165355786,0.769557523440684
TCGA.GM.A2DK.01,0.572551398162749,0.0312378248855132,1.68040614746622e-06,4.72913356312619e-06,0.243150786578445,0.0401073846303307,0.0470783346930215,0.0658678615102298,0.588380007004692
TCGA.E2.A1L9.01,0.107126694289447,0.00751702426149477,0.57627245865713,0.0322787759558096,0.117794756890372,0.0562325790735809,0.0466838425140605,0.0560938683581056,0.684292882484749
TCGA.BH.A0BA.01,0.326698212141993,0.0125083389088618,0.309976208349777,0.0799883262125526,0.0305436997764299,0.204831818385689,0.000658169904076661,0.0347952263206199,0.739810520185798
TCGA.C8.A12L.01,0.103381258284708,0.00698814474929166,0.236041938869687,0.302165710773719,0.00856032411957569,0.175380782446791,0.00186832984440573,0.165613510911822,0.78255855041173
TCGA.A8.A083.01,0.111295930889173,0.0472013527465608,0.64606339729925,0.000253392950194992,0.0950236297565243,0.0154504675249581,0.0742970754602037,0.0104147533731352,0.577839102068216
TCGA.D8.A1XY.01,0.237829828337541,0.00038874257057444,0.509764032788464,0.0821020232175592,0.00892751517576306,0.0851455568765693,0.0758054946689227,3.68063646066816e-05,0.644951792883064
TCGA.A2.A0D2.01,0.0958912919630044,0.0151145200922017,2.59440790606567e-05,0.188782457343613,0.114475536139947,0.0258762506744958,4.65643607697228e-05,0.559787435346908,0.611277439777036
TCGA.AR.A1AL.01,0.201443953476209,0.0164911259537694,0.537915160076775,0.0747252305298272,0.00392204418731483,0.0121387450719794,0.00768546131616881,0.145678279387956,0.630530644440553
TCGA.AO.A0J6.01,0.0312539609017275,1.6650893205157e-06,1.3811104501305e-05,0.194295362676171,0.0604355296177333,0.0180387224905171,0.0715070070984276,0.624453941021602,0.553762211746251
TCGA.AO.A0J7.01,0.332019237897601,0.0228838500895333,0.338656248567024,0.0709812373161881,0.192622408391626,0.0117800122822168,0.000578187514683721,0.0304788179411263,0.715213418810818
TCGA.OL.A66H.01,0.267835269598012,0.189755456306376,0.129718947761832,0.0089185287249659,0.21689892106291,0.0109275668053836,0.158840896597994,0.0171044131425257,0.826147048842654
TCGA.D8.A1J9.01,4.27609042052254e-06,0.0596172340770555,0.267521943136983,0.119672834564759,4.73926717327174e-05,0.523453089134476,0.0296703739509863,1.28563735876322e-05,0.586113879565487
TCGA.BH.A0B5.01,0.261762920416081,0.000640061938268894,0.426016774855305,0.0755050102862856,0.0815900853582694,0.0315195352889913,0.0137391108402109,0.109226501016587,0.734976259492298
TCGA.E2.A15A.06,0.563521100550418,0.000269736854023872,0.094451554916315,0.218039314095401,0.105834777016841,0.016240994216708,0.00154561573772307,9.69066125699825e-05,0.575105223444205
TCGA.BH.A0B4.01,0.396443611053069,0.000837885565864629,0.124980953647616,0.0949673438112981,0.261687709809199,0.0627379488161501,0.018406813980696,0.0399377333161068,0.761213202127719
TCGA.AQ.A04H.01,0.882826792490936,0.0058122604916046,0.0238640301075118,0,0.00675534395112894,0.071278189009587,0.00316993507895455,0.00629344887027682,0.241044720900038
TCGA.AR.A1AX.01,0.146193846152489,0.00364057507959868,0.382670518375156,0.271642404538102,0.0411996984619341,0.0827060965510187,0.0718823870741757,6.44737675261888e-05,0.745665325417519
TCGA.BH.A0GZ.01,0.306688888549179,0.0112033401200413,0.290534760292997,1.27861582368998e-07,0.210378071092674,0.0707565505026389,0.0128822225684627,0.0975560390124249,0.755187868586908
TCGA.B6.A0IN.01,0.440712766799685,0.0988761756649229,8.53726796704154e-05,0.00719489185518694,0.3680599276166,0.0781095939264403,0.00695825900592409,3.01245157010183e-06,0.590461598714576
TCGA.BH.A1F6.01,1.61833199665452e-07,0.00168447141353959,0.0466341507596051,0.309132787299,0.0595996365516711,9.50215405906726e-06,0.0683580783117101,0.514581211677215,0.581940286002715
TCGA.A8.A07U.01,1.14472423096199e-07,1.25877435848518e-08,1.1935936064832e-07,0.346937428255622,1.62097577316182e-07,1.64073635685576e-07,0.263118249934421,0.389943749219217,0.522166243145644
TCGA.BH.A18V.01,0.00939145731540451,0.00578385655828821,0.00110296540638017,0.295504840555297,7.56332299683147e-05,0.0141038740268317,4.57029222410678e-05,0.673991669985589,0.369610628336699
TCGA.AQ.A04L.01,0.0599337089296016,0.000109618051210782,0.281690198866328,0.276610495966785,0.267099861088705,0.103716145484807,7.70249511540107e-05,0.0107629466614094,0.730579196231409
TCGA.AR.A1AP.01,0.108740658772071,0.00030429911016531,0.505151823948831,0.147354376841021,0.147870712479083,0.0367415948023354,0.0430216243541054,0.0108149096923876,0.701732040850598
TCGA.AC.A2QH.01,0.033464721463038,0.0634667909147124,1.7676011456567e-06,0.502213463715786,0.0974529957628893,1.67039493499257e-05,7.14485856823915e-05,0.303312108007396,0.588724217971173
TCGA.AR.A24M.01,2.59959065654785e-06,0.0119871085373489,0.92967142906748,1.78728777193264e-06,0.00491622315913496,0.0286577282292292,1.78580595764074e-06,0.0247613383224204,0.163706379804633
TCGA.AR.A2LQ.01,8.45188942379243e-06,1.11270637123935e-06,0.187347249334067,0.301096816290467,0.0304838541081554,0.186775079699304,8.19144524831526e-05,0.294205521519728,0.700094590942643
TCGA.AC.A62Y.01,0.0164356561930552,0.088205435384057,0.445970553801978,0.117200380583504,0.235183474270775,0.00192839145114562,0.0949443470566163,0.000131761258869199,0.707043016443233
TCGA.BH.A0HO.01,0.000273446319435,0.263039855181996,0.547029629238932,0.0120519213704827,0.0993985008141229,0.00679082271110182,0.071415335560196,4.88803733337444e-07,0.571611341557097
TCGA.EW.A1OV.01,0.184816246368261,0.0260963649923195,0.108906333277315,0.120478597555068,0.365683700448427,0.0898883903415193,0.0164246241384569,0.0877057428786339,0.850711375157889
TCGA.A2.A0CK.01,0.424477929893098,5.17281642269732e-05,0.107450443449615,0.0590052295137213,0.371388783009538,3.02753059809276e-05,0.00196561575868561,0.0356299949051342,0.610820992144926
TCGA.E2.A1L8.01,0.00421493925917432,0.0801189116793941,0.665741292599581,0.0581182481223481,0.113573731644058,0.0319284248248238,0.0245030178260754,0.0218014340445453,0.573629432611871
TCGA.EW.A1PG.01,0.0765090198783941,0.047878658654825,0.393575659918547,0.102793234314487,1.72686840955694e-07,0.0315518379302086,2.45772788738125e-06,0.34768895888881,0.682596228812793
TCGA.E2.A14Q.01,0.270944216709767,0.019758343984612,0.37319172068429,3.11268002788701e-07,0.158305836481359,0.0180876663957622,0.0177499199284317,0.141961984547775,0.727241673284413
TCGA.EW.A1OY.01,0.24575156002293,4.27671885877395e-08,0.244906607821264,0.253243634696958,0.193811288079653,0.0082926169717143,0.0495560970301661,0.00443815261012578,0.754029101780714
TCGA.BH.A18H.01,0.363345159153825,7.72205641527811e-12,0.320769813786473,0.0590942724260635,0.200332357918672,0.0210834413234056,0.0353717608318194,3.1945520190261e-06,0.683566135373982
TCGA.BH.A0HU.01,0.205502386178599,0.00255256686243293,0.228591586568547,0.147044843593356,0.254932730204521,0.0653127427661599,0.00623282019818602,0.0898303236281975,0.83407995398552
TCGA.AO.A03R.01,0.236034288509688,0.0414653384762113,0.129787194692092,0.234238438268386,0.345233606778066,4.5200849036268e-06,0.00943956439341003,0.00379704879724269,0.726227240964205
TCGA.A7.A26J.01,0.332259665668207,0.00119480693146611,0.464742498848579,0.0966724705679091,0.00057073729594383,0.0135976002188494,0.0778438061345837,0.013118414334462,0.612865822162316
TCGA.AN.A0FS.01,0.365041478313949,0.0317894738658755,0.405349920065196,0.0755930702549964,0.100790448737243,0.0161206653564991,0.00381118182580787,0.00150376158043348,0.657661770001734
TCGA.D8.A27W.01,0.51040008339016,0.0422610225092141,0.000222805901639824,0.235312407670629,0.107691482136868,0.0780937886454188,0.0257200925475548,0.000298317198516119,0.651618604142666
TCGA.A2.A0SW.01,0.313009202038733,0.0228838051194178,0.133635887714047,0.106486146655239,0.231943831745738,0.112333687534345,0.0357447972341488,0.0439626419583322,0.864861033878215
TCGA.AO.A1KS.01,0.339697341330579,0.000158154900789053,0.449293041567127,0.204186205969802,8.92907247455833e-05,0.00504112135523759,0.0015139779772158,2.08661745035569e-05,0.523975762469218
TCGA.GM.A2DL.01,0.0512564487784074,3.72574547052525e-05,0.389508494811923,0.0904080296274805,0.308367519849198,0.0601127138095689,0.0114547469736661,0.0888547886950508,0.738316208018286
TCGA.A2.A04X.01,0.0611273354395322,0.0740584786257521,0.200268652175835,0.00327623600823012,0.258110186869493,0.314917140285288,0.0881506226527069,9.13479431628819e-05,0.785204919202745
TCGA.EW.A1J6.01,0.341823604748049,0.0264013411422185,0.209136523007332,0.0718284572363807,0.182971657854367,6.76312674343411e-07,0.114007954603892,0.0538297850950871,0.81508460018052
TCGA.B6.A0RP.01,0.124696516598584,0.0611742479207964,0.628074051667334,0.0382438841775655,0.0959426487685385,0.0333574884317665,0.0185028192962177,8.34313919685026e-06,0.60578841946948
TCGA.E2.A159.01,0.155769872315525,0.00979564886014457,0.161214643801262,0.243075929867984,0.0188305950259341,0.129832570764818,4.4544448499448e-07,0.281480293919846,0.802937276039083
TCGA.BH.A0W4.01,0.244901472653375,0.0145747373296866,0.558009799406842,0.00759476234273569,0.0681801583699559,0.00549826474032394,0.00388251157528672,0.0973582935817935,0.590940090682309
TCGA.E2.A10E.01,0.197525505718925,0.057069853291577,0.528972416086557,0.0444502115487435,0.0457436720531965,0.0676474768571736,0.0399423752492192,0.0186484891946084,0.714243892269323
TCGA.OL.A6VO.01,0.0989872774805148,0.00414184201902202,0.0475434110223395,0.195876913449845,0.0718672671349352,0.0324988345807078,0.102709553994697,0.446374900317939,0.774337707780036
TCGA.D8.A1Y3.01,0.0923954460532553,0.000569079063163406,0.0428843393504081,0.408057438452985,0.341142229789311,0.00547463628509086,0.108891351942548,0.00058547906323866,0.657065788941945
TCGA.E2.A14V.01,0.0613837390367154,2.12654398220766e-05,0.310524953753463,0.175777962186781,0.0680278656869474,0.357288608167099,0.0036178720197133,0.0233577337094591,0.720838959718651
TCGA.BH.A18V.06,9.22378993648543e-08,7.13709166243731e-08,1.05886978127697e-07,0.158565404280125,0.299792275411198,9.81115964486105e-08,0.0977481558389003,0.443893796862386,0.596787375644332
TCGA.A2.A0D0.01,4.41395682071373e-06,4.50008728887335e-06,2.14296726548968e-06,0.228954233108341,0.241554204800404,9.25533058235014e-05,0.0454018452444785,0.483986106529578,0.564245741704194
TCGA.A2.A0T5.01,0.0545772717016343,0.037522645891122,0.471816768484502,0.074984038651293,0.214831425183249,0.00792778659106799,0.00153845021802726,0.136801613279105,0.712396788804253
TCGA.AN.A0XS.01,0.303706535520814,0.000549036671027045,0.449074592315074,0.0689402596577338,0.143990203795495,0.0254465231066142,0.00820911328621768,8.3735647023773e-05,0.636048744241666
TCGA.B6.A402.01,2.09446839191914e-05,1.29003133685539e-09,6.77217262695505e-06,0.0815961418281084,0.0584019880203778,0.0492950821103966,0.00607169207947097,0.804607377815069,0.348630675626014
TCGA.D8.A1JB.01,0.496431478919012,0.0389895607460855,0.173133895999025,0.030727997144518,0.0758415483722494,0.0355748352530525,0.0328347810892399,0.116465902476818,0.751004344150008
TCGA.E2.A109.01,0.581966087172749,0.00513620549366412,0.00281174987318008,0.143240157936513,0.105035249290593,0.0921091920298536,0.0485216356888545,0.021179722514593,0.635647706937563
TCGA.B6.A0RE.01,0.0879680474345014,0.00538295306068534,0.0291189829478042,0.162821786102755,0.0891883247624684,0.0351674705142735,0.00277578975956581,0.587576645417946,0.626392957413472
TCGA.E2.A2P5.01,0.225620302409243,0.000245974109006849,0.260811897481866,0.0950350943684352,0.311832957926563,0.0435664452187437,0.00623908960065228,0.0566482388854897,0.772491941037055
TCGA.OL.A66K.01,0.284351851174923,5.10509050447402e-07,0.428908021315211,0.0241265356511982,0.192795473948726,0.0380537686175957,0.000441227022867717,0.0313226117604277,0.656028133216326
TCGA.S3.AA11.01,0.401730376024472,0.00895682331867595,0.276801216419336,4.52337742907575e-05,0.126635017833498,0.050122587929795,0.0297204416569793,0.105988303042954,0.730333968599695
TCGA.C8.A134.01,0.101392734453051,1.48910688223019e-06,1.22082502190382e-05,0.190442169174367,0.00233669772256074,1.88562518240879e-05,0.0330868077140593,0.672709037327036,0.452951249982792
TCGA.AN.A0AT.01,0.0868045279132059,0.0105987845587948,0.0381860350359511,0.230897871493546,0.142325690762003,0.0215750171223594,0.00226774468162593,0.467344328432514,0.698767943125063
TCGA.GM.A2DN.01,1.90534209791056e-07,0.0226152983023378,0.536734702941226,0.0117015925801946,0.189387729357247,0.0619214391417298,0.0141669187378335,0.163472128405221,0.632618386175275
TCGA.AO.A12D.01,7.50007952406282e-06,0.00632449482376563,0.130236991696826,0.187758522435201,7.51904525428603e-06,0.480202121173388,0.0478013599022833,0.147661490843758,0.669301161453884
TCGA.A8.A08C.01,4.62841731895392e-05,4.33150555451722e-05,0.931303493823953,1.50928869118254e-05,0.0685462454638767,1.40682491054935e-05,9.08930683493382e-06,2.24110405834249e-05,0.120979151025107
TCGA.C8.A274.01,0.152526303822809,0.00402135160674,0.52980370035752,0.0483292319550432,0.0807776813254961,0.0884187977157155,0.00500989787577149,0.0911130353409052,0.699467641475503
TCGA.BH.A0HX.01,0.663349075471762,0.002081415285739,0.0441284887356728,0.159263713361638,0.0976931612478626,0.0154072524749751,2.31828687556173e-05,0.0180537105535945,0.519214670863787
TCGA.E9.A1NE.01,0.644593009131599,4.84984266885535e-06,0.212434898837583,0.0663374492707785,3.38500006151798e-05,1.9481334999588e-06,0.0765929928066963,1.00197655879658e-06,0.475780861903058
TCGA.BH.A0BP.01,0.321980588393215,0.0216026742074256,0.243253469732682,0.0738737145225539,0.126758992385499,0.0679847946605434,0.0050516342007923,0.13949413189729,0.832026827123656
TCGA.AR.A2LM.01,0.0106274617093208,1.09728182429722e-05,0.914816763569061,0.000179011720339876,0.00378527483470156,0.0144874755789161,1.27527035012825e-05,0.0560802870659165,0.180614429825533
TCGA.B6.A0I1.01,0.0158241574517908,0.000144738861918585,0.000124070239606803,0.288966697776308,0.16542966212846,0.0756897708888271,0.0600518280881497,0.39376907456494,0.700012912952683
TCGA.W8.A86G.01,0.18238976828617,0.0169900245782179,0.264179275308811,4.01895074783324e-07,0.229842681338418,0.0294553907082046,1.8690591273158e-06,0.277140588825976,0.735145892757183
TCGA.PL.A8LZ.01,0.0455526014001994,0.0125451672096133,0.00696411732238702,0.0315152432179956,0.00693149982623783,0.0370105671579136,0.384087023751331,0.475393780114322,0.58510281292012
TCGA.LD.A7W5.01,0.438833391169333,6.45900079743007e-05,0.00330587500056784,0.0584928661244355,0.248679897988852,0.0430296510030431,0.0905389896468675,0.117054739058927,0.719900709972145
TCGA.D8.A1XU.01,0.201429751279054,0.272018952377862,0.304433760662285,0.0877421610814239,0.0723052942372802,0.0435960297424424,0.0184729891000253,1.06151962651764e-06,0.794791998544311
TCGA.E2.A15G.01,0.198061870125276,0.0150566576072582,0.655623525117764,1.8153193840817e-05,0.0950051724724519,0.0101814847231243,2.89188415346971e-06,0.0260502448761316,0.493520218187423
TCGA.A2.A04R.01,0.598630558269306,0.0348117081516703,0.135326468405134,0.0445804035625579,0.112920024741548,0.0153333600267294,0.00466769072436226,0.0537297861186929,0.637610578198002
TCGA.AO.A126.01,0.238938789491084,0.00591409016406222,0.147208726568132,0.00829972520423333,0.476381565588969,0.027842839612245,0.0157578817271704,0.0796563816441048,0.680038164412474
TCGA.AO.A0JM.01,0.342032534074611,0.0182842078715098,0.0813194417995045,0.0366901982617357,0.135356842512257,0.285699808118374,0.0657728127451159,0.0348441546168921,0.812737579923081
TCGA.EW.A2FS.01,0.548917302192912,0.0188984598972778,1.99443200737507e-05,2.19882021765519e-05,0.24544170782934,0.0594913682579938,0.0491873841985899,0.0780218451016364,0.608107016969088
TCGA.E2.A1LH.01,1.53058121611078e-05,2.06855903322338e-05,1.86906403666769e-05,7.80155451037718e-06,0.196543815972788,6.09893325960578e-06,0.0543245018408577,0.749063099655724,0.334309072215099
TCGA.A2.A25D.01,0.244355920051686,0.000232131048024591,0.0784757066768905,0.235600190620372,0.349395512147717,0.00202005168504415,0.0896016202538058,0.000318867516459685,0.714248979208767
TCGA.E9.A243.01,9.92554721694921e-05,0.44343287902148,0.18336936588863,0.117447114788635,3.88730512528002e-05,0.255254205996608,0.000216248292946665,0.000142057488279126,0.613688939806769
TCGA.4H.AAAK.01,0.265084621647036,7.73867541681191e-05,0.330368558507447,0.0652076807590816,0.210329071579713,0.0277560870673233,0.0230107570832264,0.0781658366020041,0.774270898554262
TCGA.E9.A1N6.01,0.226875623903866,0.000419528248816949,0.308092513919693,0.186823415030052,0.0815501674864518,0.118731138624557,0.0216055919389638,0.055902020847599,0.825915018758013
TCGA.BH.A0E9.01,0.308486558423172,0.0372466991315661,0.391573170921782,0.0316155722384893,0.0459191307621085,0.024416958448833,0,0.160741910074049,0.715401700969503
TCGA.B6.A1KI.01,0.155113074999403,0.213084782619934,0.44082294282179,0.0161869719117988,0.0595570116149103,0.0918437217097696,0.00204160008711902,0.0213498942352756,0.73500857571523
TCGA.D8.A1X9.01,0.488378167295671,6.55590899517243e-05,0.278145750910366,0.0694086178532742,0.0100681815852516,0.0663187118900121,0.0867114472940285,0.000903564081445117,0.642631104365557
TCGA.A1.A0SB.01,0.00682341255888008,0.00278557099068972,0.00254693344186682,0.0234226025926702,0.00833640455321869,0.0016550560202063,0.000119738641679681,0.954310281200789,0.120118209620067
TCGA.E2.A14P.01,0.146889632672627,1.17158436776413e-06,7.30589226808993e-07,0.165727513250254,0.170022101210268,0.394560302601162,4.61593319736338e-07,0.122798086498775,0.723933124252637
TCGA.BH.A0W5.01,0.254788560864244,0.000633000746144266,0.462830583346746,0.068038479295951,0.154330671280379,0.000668525924334614,2.16627846074505e-05,0.0586885157575929,0.650362450764659
TCGA.E2.A15I.01,0.280222135198243,0.0304519421157526,0.557324819610576,0.0290288101822849,0.0251537956916968,0.0496269609183454,5.90782476685356e-05,0.0281324580354333,0.593470347658164
TCGA.A2.A3XY.01,1.22326192015463e-05,0.000110530264618696,0.000114858539285884,0.21842642630962,0.108259012749834,3.77343641550263e-05,0.100218866894913,0.572820338258372,0.541135101308729
TCGA.BH.A0H5.01,0.000698927327135514,0.000746798627991692,0.507362142240176,0.00111586320085084,0.397799214700688,0.000546760897534318,0.0908213408227883,0.000908952182834728,0.460381427826126
TCGA.OL.A5RY.01,1.72750519205529e-05,8.25646031996827e-06,1.02133224156561e-05,0.0352554576474622,0.383386671593529,0.271702228244892,0.00783099553286229,0.301788902146598,0.596056730725702
TCGA.E9.A227.01,0.0485740155830588,0.151084803802127,0.560304256383922,4.33302264303492e-09,0.173547053988569,0.0655840862936125,0.0009055883869578,1.91228730208257e-07,0.599194134206626
TCGA.C8.A8HR.01,0.335169383089106,7.05809806496555e-05,3.23841316789001e-05,0.143150871174214,0.267046146841913,0.0126439798418987,0.0918042084262287,0.15008244551431,0.74894390459764
TCGA.EW.A2FV.01,0.361142538194399,2.01782811514175e-06,1.16128567385105e-06,0.224413788502779,0.0512269020525838,0.0923120971373336,0.227541169185691,0.0433603258134249,0.7445679591301
TCGA.BH.A0BG.01,1.25540674636499e-05,8.46343153131885e-06,1.76503910907533e-05,0.112861559617607,0.0354015339959879,2.07055912565767e-05,0.0637958320597061,0.787881700845357,0.350362712130176
TCGA.D8.A3Z5.01,0.234287328289461,0.0612658896381138,0.168654678181239,0.0155134029703511,0.351711471161252,0.0349991423601245,0.00160353652434501,0.131964550875113,0.78787163207197
TCGA.BH.A1FD.01,0.27793067468058,0.012644067498909,0.283276273654589,0.251515796642395,0.0841444196443934,0.0126858012992458,0.0388669715717851,0.038935995008102,0.784760104897392
TCGA.B6.A0RV.01,0.238985130109846,0.0341092563902931,0.384063224615453,0.0530604838935423,0.151343329226296,0.00721140704412793,0.0328640785850972,0.0983630901353448,0.789789665924656
TCGA.E2.A1LA.01,0.458355466575552,4.75236832319461e-09,0.147614402520577,0.0200697637150847,0.304440144984879,0.0445227265913624,0.0249974897277535,1.13242233159037e-09,0.630575101125387
TCGA.A2.A04Y.01,0.329863962026147,0.00812611162598961,0.14022280597115,0.221280875536676,0.201428035690469,0.0348083133820143,0.0642180982917052,5.17974758484504e-05,0.784172841405219
TCGA.AR.A24O.01,0.143241288185378,0.0277114203713105,0.672979714683476,0.069422129004624,0.00509600412295328,0.00556382690090388,0.036270706597734,0.0397149101336209,0.545167761540628
TCGA.EW.A2FW.01,0.559608535168068,0.0679005436322841,0.0566744036942533,0.0345171013781824,0.193511384275982,0.0630122761437041,2.11023153228104e-06,0.024773645475994,0.65884514516611
TCGA.A2.A0CQ.01,0.0704097558012748,0.0689234803267302,0.51893283000253,1.7563514275926e-07,0.290059225257868,0.019661196167497,0.0160367059073576,0.0159766309015991,0.615650377523247
TCGA.GM.A2DA.01,0.10973753191371,0.00071964285947249,0.102316699255435,0.0480290921703023,0.370551873806299,0.327521815798116,0.0173144589743115,0.023808885222353,0.730689302760794
TCGA.E9.A1NH.01,1.12215384145555e-07,0.0318122404906199,0.705076344177354,3.05620067425705e-05,0.120275892487198,0.0689436110979644,1.5100771368862e-05,0.0738461367533685,0.475182854416545
TCGA.AO.A12A.01,0.0615052295406841,0.00304077217997001,0.649412485295095,7.71550282769117e-06,0.123155652390085,2.59898355275788e-05,0.0287584979190488,0.134093657336762,0.528629767134833
TCGA.EW.A1IW.01,0.21845607223149,2.67352497140331e-05,0.307783460408379,0.132581146968761,0.0685284543753287,0.204695089593057,0.0117201484740291,0.0562088926992408,0.810536667087438
TCGA.E2.A14U.01,0.311822989892724,0.0508357264447158,0.147776084022946,0.0258894456102189,0.190497172392275,0.0338477832416913,0.000900649390371302,0.238430149005057,0.803386187752949
TCGA.C8.A12K.01,0.000177858615796285,0.000136578957975043,0.000128955616408134,0.135156165398145,0.190854037254786,0.00025831935652583,0.111180271923567,0.562107812876796,0.558159611411993
TCGA.OL.A5RU.01,0.379426206303347,0.0255245428694046,0.271079015363833,0.00403200922400893,0.196986618754302,0.0798425860561144,0.00469451345698241,0.038414507972008,0.725978347703705
TCGA.LL.A5YM.01,0.223241331317212,0.0948965436063561,3.20264162335787e-05,2.36043254792442e-05,0.563070129243923,0.0673672100057452,0.051342652684933,2.65024001177675e-05,0.585094194916518
TCGA.BH.A0BS.01,0.0775356557199726,0.0805117081336323,0.693702956262771,1.5141683447751e-07,0.0675753683066307,0.0432559734764396,0.00246990714879717,0.0349482795349216,0.531281535669875
TCGA.AR.A2LK.01,0.437082461840851,0.000738925342884461,0.282514112351396,0.213870529126932,0.0588168775768466,0.00669055984409942,0.0002305001344421,5.60337825484779e-05,0.60433263514747
TCGA.OL.A6VR.01,0.308803703246362,0.0570410726016001,0.24864543182805,0.132602438981755,0.21287952521236,0.0124159411427291,0.0229789588342018,0.00463292815294247,0.786560269849097
TCGA.E9.A1NA.01,0.449496973409584,0.0282671945002549,0.244261074607123,0.00230598729357032,0.156155725467016,0.0457529426672083,0.0210516824580462,0.052708419597197,0.714620249148959
TCGA.A8.A091.01,0.734541435907231,0.0608410110304166,0.107676333908569,0.0774902263936716,0.0194003366003617,3.05781094475652e-06,5.55734688412538e-06,4.20410019205776e-05,0.43863256381439
TCGA.A8.A07E.01,0.321885215562844,0.0258090565374096,0.276015588352346,0.105328736669052,0.0772005807660957,0.0629555936274609,0.00296608014835596,0.127839148336436,0.819302903116238
TCGA.BH.A18K.01,0.174631988634878,0.0220107779675018,0.35764963284444,0.0625062203584435,0.194370293176496,0.0895637352620808,0.0131834532767717,0.0860838984793888,0.833126290684821
TCGA.A1.A0SJ.01,0.53332856982389,0.130554141153946,1.28586193731792e-06,0.127464230319221,0.0878430472752123,0.104975637309007,0.0137587636436133,0.00207432461317355,0.66638268933075
TCGA.D8.A1JL.01,0.0402539219083949,0.0213569604716065,0.127539659581665,0.249543645538591,0.00256049332460121,0.0123046985068674,0.0917113485766272,0.454729272091647,0.705650916254801
TCGA.AR.A0TY.01,0.562938836354982,0.0149086599800981,2.36864810541254e-05,0.0859840344541732,0.136880564636742,0.155804213057109,0.000128583676575726,0.0433314213592665,0.6234444309919
TCGA.E2.A574.01,4.62189614204532e-05,2.70582719398008e-05,3.59809576623073e-05,0.13922843665625,0.422880453430492,4.26489836664971e-05,0.00352014302365074,0.434219059714918,0.491538049302
