S9,S7,S3,S1,S10,S11,S8,S12
ZAK,1817.35452625755,245.195284245094,0.194664361779057,130.473588583928,651.102833291046,2.61235729340197,1593.66171228008,860.207456182673
GDA,2995.72078813694,0.0900621463103631,2042.28938711365,1318.30412055519,691.224457429687,1144.58921951511,739.372458467685,17.6339041039286
SLC45A4,774.174270607865,19.474314441305,1444.34188673696,2442.60103569697,2246.04341100297,651.999449182467,139.407049225922,1431.79790967225
PKP2,1466.1597272118,0.00109829676252571,163.890474147506,789.229971753837,5874.55863347192,6.28371251036415,700.931692359133,1605.99560676019
BMP4,395.128329350204,660.86481546997,0.0166693751217772,1916.91846966912,0.224571201001278,1564.21114266013,0.256117235484496,1009.99229748139
DMPK,70.9531306843297,2298.40261575513,1116.26171432078,1015.60180120372,1810.44028422168,566.26189484735,261.233517672559,764.747216341998
SEMA4G,3116.44149460705,0.32043207511047,160.765217580213,2505.5022465397,697.450231263955,1595.87777532816,67.0004481755358,0.0319571830410409
AKNA,432.461200718099,767.917345596707,5.02115976697318,351.33312491618,1532.06861373837,1104.2751415425,3666.8222393819,295.059791148581
HS3ST1,1186.93479562458,2.47093357184367,38.616255577925,3097.43929780918,2189.83687213376,7.84804568847394,66.3491663044755,1441.02076419633
GGT1,2396.74287823103,66.9363192655985,6.89888661316029e-08,1112.97310500234,1.17155223554618e-11,561.942666463888,900.846797042068,188.313012156019
ACSS1,1899.39886719803,495.78192455187,0.0102267185091549,1310.39468315775,4245.05375035371,3299.27463494736,880.090886682713,0.0189214361616968
CPM,1977.97005969833,800.000833787032,450.488195580254,652.034012016508,1028.99518932539,0.00418803700846764,1757.30787871131,864.903805514286
FUT2,2298.47458399145,1.40119730325622e-06,8.95553515940841e-05,3097.32933050311,1084.73319322745,1003.96509212358,157.818467767555,4.99241637700221
EMP3,0.00335925747552527,361.639583397697,3.27915136958494,1240.41185970779,9.0881711917853,1584.2106371931,1255.44615915597,2972.41095595788
MOXD1,185.508029546744,62.2217286432372,0.00028905783154443,96.63347696426,0.349818584941348,0.163150880398491,3613.53448880326,9.00144784648586
GOLGA8A,598.040398601793,3070.11206609764,1400.86934532991,2316.68560643397,300.075346021346,100.906279906307,996.884723817861,1350.30178841678
IFIT3,63.4576858300404,0.00463677082028861,0.0854124870580625,1160.52413316795,0.957282055501296,396.14184104927,842.194381109851,956.511527945582
HOPX,0.441405767222227,122.802214693387,240.801243548453,871.964352934318,2660.85011320784,984.715133882284,1315.27456701474,558.772645365296
PTK6,1611.69524173819,7.26579067717627e-08,1.71259650598284e-06,2936.47609471361,1917.0425052323,867.629145727908,0.000312782121026612,2398.83902831358
SLC1A1,4670.76057432361,0.191212109687732,0.00194907807691163,1345.69694168912,1839.21802939745,44.972993343932,977.829833099601,0.419814100636801
LMCD1,0.144895231434549,1427.48078862219,796.298392517115,763.517862323814,28.6188312847475,1318.30314888147,2588.61843356023,351.24268471922
CYP27A1,127.880737106333,337.365253441348,247.318938514399,1477.85197871892,1692.42116928861,3365.7078425297,2288.50029969793,220.853996935925
PTPRS,1114.04516793933,4719.4509645507,3169.85550802992,0.464633437608333,7.39610702793065e-05,3143.6167670032,1255.75979708252,466.992885995037
SCAMP1,2103.07877739028,1471.91151422914,5742.27910352743,849.287649682391,1100.02599980356,7.5709773227172,1231.49684920087,1139.38416262763
ARHGEF16,290.756208049013,398.220753402168,437.163304930962,3337.8088697391,2413.84012775015,1357.07302535557,5.84433500623197,1480.33552278457
CMTM7,1.20961005172452,0.000333230376985123,2.53794718770062e-06,1105.03590219275,27.3028618690018,3433.36453014657,731.748172377266,3307.73277071747
AK1,1999.30492146135,2063.4358602204,1680.32876978845,1389.67405503395,1051.91616823668,7821.71858733574,543.885518159013,420.001512567149
PLIN2,2150.03084911652,96.0374808739112,3.51885552446778,416.157453674627,206.51647183627,1257.39576937505,2596.60582109206,1307.80708748634
FGFRL1,78.5688943134135,0.432607712627568,1.98870724534302e-06,1719.0168632348,1081.52605519457,1140.71074687424,98.9143775846042,1690.90575188392
LEPRE1,9.10633499613797,1482.68505597455,697.314516550122,744.19902367623,4058.29151185987,1564.21591695018,1464.67570282136,1463.24674425079
APOLD1,308.135738166491,3882.82415745565,1403.5720367387,414.965098529849,13.5333724459176,29.6107111607525,3787.12386309527,458.940149679643
BOC,117.914481437682,1506.95339841152,593.401931830972,293.001723938139,0.035344367492284,2.73073007651724,3351.65587556773,1.88770642432576
FZD1,342.100820965834,1052.53838119483,671.736307763754,460.097471575727,292.138022791406,499.064590352358,1255.13708148151,263.953146170169
MRVI1,702.574456260972,828.780963529876,33.3612268732859,324.39181651812,4.09344925734817,8.56234465373988,950.797070696485,125.313802854506
GBP4,1070.44052835754,4.85095108340077,2.75785841842753,361.706884684194,43.0960665970812,0.0633872389864682,1549.89274380576,929.124996060443
KRT80,27.4890114060261,733.230340290585,18.0455079377311,1249.18155617519,209.138139993362,102.795292400146,366.156011336621,2446.15063477796
