S2,S10,S11,S6,S9,S4,S5,S3,S7,S12
OPLAH,64.5307309982106,90.5116312162218,255.782309456586,12.9848081197057,348.37903470388,605.67264396075,140.45877806342,16.6968215920086,0.0591658447264181,286.767379727269
LOC729991-MEF2B,1599.84737375454,317.62634861789,521.467378487444,692.312405498944,3.71255445603569e-05,6.32595472207578,33.201677741856,5.99589578293661e-08,133.849050370692,85.3344701298527
NELL2,21.5478895459669,3.04674818712379e-12,1562.21393345854,4.43906751698214e-12,0.0148311125223145,0.198475946687271,5.05475177480559e-12,414.388036276356,97.8521466188061,371.432190280864
MAPK10,441.288942449749,80.420458036439,346.000797452874,2.73936934523924e-05,1.60234564945689e-10,6.34065070426851e-14,348.76570907461,875.808381626843,152.682789026163,3.09726469207071e-13
HBA1,54.7251464475521,6.88036927170997e-14,19.1865009729078,404.532950853669,0.00116068779133775,201.952963192284,418.599317779669,120.128268245296,1.60736188830333e-08,1309.13488498852
C1orf228,151.544296888172,1.53568511928006e-09,7.82110638152626e-08,966.681961830366,227.116382758974,312.490545220163,3.75428514962386e-09,7.79234164829112,4.70140615829649e-08,112.548235513005
FCRLB,1165.6382393209,0.000892648083742379,516.738652548393,57.6633845767618,170.139325568107,216.65111815113,883.056691221489,0.0807255188608604,170.242198288041,3.02375821037614e-09
PHYHD1,234.793763062778,389.359949428115,4.80248338016368e-07,6.13083293084478,1166.63144994049,242.176258491357,0.192102956915107,195.979934307397,620.547366111321,0.00303213357913215
C10orf72,198.858565992386,122.386749755679,7.07463359093494e-07,83.3804350820345,95.6087583434415,0.0860279743582147,2.97157918222413,302.697614720818,2.80840605799378,0.0643289052990999
PITPNM2,7.56725185605189e-12,1.42359187517112e-08,5.51923132958903e-13,216.772588176781,545.510185638238,406.206504366055,1.26587038866474e-11,407.248756731396,0.0396316638353032,0.000135295360109279
TNIK,0.873796509918829,6.25980375785965e-07,0.238200108974666,0.0166601393496586,2.24509326055951e-09,176.203663348009,281.661597434638,260.570735511296,1.80210429712962e-12,157.024665627774
MAML3,628.953703397367,3.56911384190156e-05,557.787640037481,0.0189913358888735,8.81846659256816e-10,4.95134887624167e-12,22.9337559212909,1361.18957383914,2.36343140705913e-12,5.01867923941227e-10
MAP1B,0.167251661896318,1.41239838672172e-10,6.001904371442e-11,1280.9920458702,3.79517053736429e-12,130.54025415826,463.929724249793,202.109562771908,1.12460482593126e-07,187.061367560841
MFRP,797.869669226262,119.290807778364,1.60209611389526,571.448983330169,310.227761159524,0.00880821740863817,649.622856364401,52.47293171064,1095.924729323,390.481980849216
TC2N,47.6520975140083,1.29101542589498e-10,0.00953969735682729,7.58587794592744e-09,108.850505429186,104.580814835448,7.84696950340984e-08,1029.23779520263,0.00113670477596095,859.246148412287
COL14A1,578.416469492922,330.638652769237,64.8405138922494,0.129720728786997,23.4798531030474,74.205587999948,626.602177142108,863.366551276478,369.566286153063,172.152591519477
HIST1H2BD,2.21914541318474e-05,90.588321009836,357.371094616516,606.784506631014,599.242752458811,117.454359134657,694.657605231591,3.03081988706585,136.078257564063,126.691126869773
MYEOV,599.544213155394,309.802096155326,382.697508610503,148.085402089975,4.62167208956508e-13,1.248818116841e-13,331.59221135746,1.21053792792713e-06,615.353173496236,0.0241489727615868
RASSF3,6.79133690591038e-12,2.49300249344955e-06,0.00278738010651154,4.76791606591092e-12,1.18236876487103,705.812002844974,424.973094300222,755.056880392367,1.87196075107979e-12,0.0040850738389921
MAP2K6,4.57387275704555,126.238935762805,828.493952601827,240.262294274185,2.2561343060277e-08,410.127145392457,56.9223200095935,0.0019483642112992,385.383392722865,160.388106595878
HAMP,0.00469387432722736,2.1248636373747e-06,288.472503548033,1218.72878057867,5.29279943835321e-11,0.00078847122825513,140.058125830691,4.67653843097079e-10,439.452311763063,705.530175125046
KBTBD11,1030.4483975403,371.367136577783,80.2135349355222,1.49838376964308e-07,0.000364475947990098,228.832841565452,284.73868619257,372.15235916017,17.1088431649447,139.524718903198
MYO15B,1.49989953530174,9.08197527467408e-07,204.536288325486,4.28410780266509e-07,562.265893810364,280.714372315289,36.9319710958852,409.568535994336,82.2626163839662,1598.75499368477
EMR1,8.1043199706961,5.98202307878201e-10,0.028035361939975,43.2241196850436,5.84012352042212e-10,381.406505688353,2.63240674187179,4.4212626983556e-12,7.23621780497157e-13,618.845633884599
NXPH4,302.568632601968,770.70550699395,0.00692817772578834,495.863081326824,1114.96651563068,268.976163138059,90.2481974212221,99.0866734264671,194.118173398334,0.000187449937122952
NCOA2,4.99912887967463e-12,6.20644786646701e-10,4.62344161518571e-08,2.40375936285552e-12,1.05121916190967e-10,215.447376439517,151.43860082509,1180.71521436127,3.97137163003365e-13,0.00105915551496544
F5,79.316431469843,0.00233713548659211,10.8393007985921,49.3583352384852,3.70876367579587,625.500838071902,325.336533173118,340.435456272987,72.3914074396059,237.852508489876
DDR1,95.4889907054864,635.01687012953,126.353920309281,500.891553781887,200.846168371783,25.529731435802,313.071162085252,550.168477200134,87.8281297627477,114.585987536866
LRP5,0.0655669106410336,2.9232806090928e-06,88.993826483288,155.8401667783,152.539564968798,833.367628871379,570.366668129981,242.659955627356,1.6010857691093e-11,0.000827918471143032
ARNT2,7.85296736966722e-12,3.05135874586527e-09,8.20582241189888e-12,39.5800483235132,342.145904337986,515.21900144862,661.185110547584,7.11865794473467,4.20555825025921,1576.08969670632
PLAC8,199.915292557098,1.21545017887408e-12,4.86807518227579e-13,303.795332260078,106.436943059961,95.1490887716194,199.805562760396,108.862414690411,0.0362337728340174,378.559845061526
MFAP2,142.72051518921,317.05843567579,768.996948720907,103.627989661974,1.34189768182247e-08,6.71451473394465e-12,957.586418426738,45.3560682560667,953.792423845936,626.451505957484
ECM1,3.22443573246577e-06,260.857839166795,264.361558430529,330.434911624618,4.87435427955619,107.735790171341,1454.95933266866,234.557571502391,532.378235196199,279.269385233117
EIF3C,2.03200814798243e-11,280.518307213457,0.148478454011573,3.75996972900224e-07,0.0320737511860229,403.831754075175,93.193268234616,588.839849223748,63.0500400525332,0.0064317797107094
PRELP,1215.45845183963,259.981498238925,20.5962293771895,37.4946478450472,0.000123489500706052,1.90786759675845,434.591613460807,262.083229852003,358.141850826657,2.90401300777496
TIMD4,12.7692829827152,504.280889516924,837.736439076835,337.177602823776,556.891501905154,73.828201174303,46.8204006772717,146.542954669852,1.05835952833231e-06,605.272642635239
PARP15,4.576189911193e-06,1.58011853287815e-10,46.2195331036364,0.0357192601836603,572.798920834799,714.264757367108,433.580979432904,288.44270683347,0.619625322947748,129.220585042161
IL33,63.8204581707783,6.21518538476021,0.0045427094383579,0.0360354075307062,0.0355614864319464,538.441350057114,384.634528958334,800.929824533505,0.000909325171149739,105.86063275106
WNT5B,89.7492464934862,724.808131160684,0.125169757448596,407.57821828382,728.031510556251,143.745259680407,53.1323272508378,19.1641640260057,0.0653633211675015,34.7171127240456
MRC1,0.0527237107481156,2.58026868651663,5.42749792187846,2.05868306613724,383.481965294488,254.960162367724,171.844962773202,148.830003979292,154.068444971557,227.954220000044
SSBP2,529.396216143158,487.936581008327,591.513336562058,381.461780272718,0.000227712591794316,0.00542177669687702,446.930142427873,1199.20523780262,120.091757780727,0.000129787573532238
LGI2,194.765216535341,125.545120246462,717.805236823785,0.0771714227772251,0.026277948640938,0.85536148956859,522.091401398963,747.048353635505,533.306746860947,573.261913792111
CLSPN,0.000159213960243541,69.5121091641536,40.9762038424402,0.00117250604184799,0.00120993070389023,863.541200064754,515.800968429718,828.518979175052,1.76175212797208e-08,0.00480415755417655
RICH2,1017.42557605584,7.62109870552052e-10,765.694170890776,2.65597135910687e-07,401.050706884162,469.259418539162,172.629080363013,167.789852550646,470.345723660015,1.11240794954404e-08
DDX60L,93.7608573227243,1.73044670496162,9.39651809026657,4.77843891383154,149.361496721405,207.786642006073,577.005366437171,125.385257554005,9.56477768727587e-05,1035.88344332515
FRY,25.4992244706622,115.615103131971,90.3093136024625,74.0639113644396,0.000497815877326516,224.594880579277,471.858271205701,545.555945063998,14.3490196953612,37.4117554725971
RAPGEF6,2.4609819657232e-11,5.41867008848088e-11,2.41148467108511e-05,1.66143391238496e-12,8.10973842265834e-06,429.953494139549,36.6273910298308,1132.40191765486,7.85531750106935e-13,32.7381096178164
CLEC3B,436.254169947071,0.337195503941234,0.203951821806655,667.742973572128,477.684311457589,43.0395079361692,0.000109795983327096,76.1614484434321,458.221158783629,366.31774815452
RHOBTB3,259.80480018737,9.25991605911693,0.0143599472138412,30.8804773855048,0.967747312304536,662.42268801238,1316.44900898871,155.485482795115,0.000503415782625506,246.39892696336
INSR,307.894937058349,100.142510287376,317.276122601569,273.114169100886,9.07774713780232e-11,170.481800069176,642.903672250798,602.29230573337,157.841678922338,125.754772977068
ERRFI1,1.08113874300861e-07,181.921723579863,121.750904231146,97.4267612832415,3.5447372395215e-12,279.135335641152,1337.35094474445,0.104297347401342,79.6918206984845,62.89267063852
OLFML2A,72.0841163724602,456.928853346395,34.1484783741657,782.752765186474,224.670420709591,354.363361641654,590.09819558975,25.820587996336,6.50039299555562e-07,1.42016827307436
PLEKHH3,94.0399289737699,101.214003167205,692.93903983494,0.00433668232833834,1218.90577121459,247.0867055479,514.556422722859,12.3515100691714,491.764849405197,95.6523298312136
ALDH1A3,0.000316433256379962,205.453033293081,168.101229999553,0.26688365601701,2.35877393491869e-10,668.580174816099,394.050717901388,380.171744647211,87.1747849714598,403.139332726379
CISH,236.728873533837,489.571501196208,17.1089611389478,4.79218172896751,0.00409558575772476,1.4345667898276,116.232444936377,798.2388574511,252.625290825231,740.804636144004
CYP2U1,639.634808338301,348.065694224814,56.729712918999,0.0317435332642815,720.104868743622,375.847683726184,129.660263863046,751.024451697867,291.688800945441,75.6611192207971
POLR2J2,585.861691551594,73.1701429007255,1050.64450131494,39.2545529189747,453.075527960189,178.920881229292,0.0444290446057264,832.887605371777,37.0646947167972,83.1581877066693
AUTS2,720.121706854671,28.9777479493031,0.760994841780746,494.661556280425,0.379032195030064,148.808223574112,537.254159454819,944.44964488438,10.3265076469714,301.922980256749
DNA2,0.000445264414177126,150.44843294408,145.173909490748,37.8585288706283,25.9962208902475,1146.74023560635,369.250706541842,446.587019844517,60.0493555143312,0.00130811145780541
MEST,487.493142867396,1022.89624441878,6.20246246592026e-12,560.002799949806,512.826743372713,184.120267715269,100.260722230424,136.984533801112,1.98281267442258e-12,35.2526705043105
HERC3,73.6871906476437,0.00318597856252013,123.518080432604,1.11245611645166e-07,0.00144557421486278,246.736094669403,467.342440518089,1278.41926775289,2.82307280756914e-06,60.9389820264283
UHMK1,3.96686302316805e-12,2.88381009453829e-12,8.89973648994739e-06,1.50571760348419e-10,5.99073615731887e-12,502.589046063239,124.599126335129,854.742755084114,1.64715033788446e-12,7.57556493343908
LILRB3,0.000493412788704469,185.048864072671,0.00047490001500656,199.726622173413,123.891860451633,361.974305563908,289.758859189071,0.00267192340603409,656.717583153945,1410.1982305336
TBX21,149.10605395839,2.59747545068065e-10,2.69397900590993e-10,3.35723922351988,0.164676568463697,194.524883188404,272.94076274457,0.01021550504456,85.6957488371057,896.834729694743
HSD17B14,125.630275931802,345.185781604961,521.920361732105,157.916005660709,70.6965818573117,0.351953199431001,120.461671168268,4.23696466296224,1873.86710453302,814.689981405886
SAP30,5.32711636762322,7.30467978823782,1174.2290675878,1352.61591382985,0.00173022544330519,108.903244578059,321.012985460048,184.156194013609,218.558841681477,209.915587420163
CASP10,2.52776299860965e-06,1.95414117182665e-06,1.04955509345855e-07,0.65316131589187,313.650054267266,257.754442929942,1226.05992948174,2.85627270874378,25.0379440114253,545.178598275164
CASC5,2.97600868353608e-07,74.7122836412161,67.5285531842555,0.00176329462628724,0.00393395338802948,874.757443035493,308.561651016815,822.120000556757,2.0567275737807e-11,0.603821239709568
HTRA4,4.35492539936638e-12,0.0149437727479958,2.15509196970023e-09,6.6156487918498e-12,0.0586073649875117,56.4613090612215,0.135028583152558,79.1155332629558,1160.57606385451,1152.39080440706
GSG2,9.05434850676499,36.6774368381739,126.570200709717,82.6354010481735,242.473690281139,1028.63863869787,722.139936780652,241.14706110235,8.30908876783366,0.0570936474570958
CRTAM,0.00744627121903217,9.95645958418379e-12,3.17459487519696e-06,0.16883581002664,488.364115509573,283.351812440788,1.2105940684816e-09,143.192669913019,158.053914116674,1425.43134354191
NDUFA4L2,442.517363496769,360.479526871194,5.69606572114839,752.813690152313,1.75645969751865,194.445252351572,356.088213642087,0.00460185370471483,1016.07897456687,109.616979141624
ATF3,1.2384409149934e-11,0.0272730660783058,32.111949975984,175.844436365781,1.35422838046727e-06,472.119695244724,874.200710223928,0.000126679635418386,237.567790443565,362.834614881378
UBASH3A,101.080055783879,2.95946472915911e-08,4.85637670475201e-06,1.51540956007975e-08,423.924249665585,40.2203179440091,0.00360634367556585,267.528406778599,0.182504923140966,1675.06566631744
TNFSF9,19.5088180011577,627.990077294404,615.717688962876,396.619860999706,285.877897531778,185.044450950658,398.740948114824,2.92567291968372e-08,362.419692235957,414.248985954191
DUSP23,482.502746966294,448.507151140407,428.284734787472,145.007089623857,235.028454647871,20.2771752929849,231.059162668226,15.5146015633217,1210.86142498912,1331.5675652755
ZNF831,72.199997327133,0.00313703000704193,677.902802370606,69.7392006416152,507.500145694261,141.474184030667,7.44207206556892,808.02265470259,0.00665873306334634,634.961803739702
GATS,461.16897727176,970.509290499531,689.070174588576,114.893011951245,57.4841441096365,7.21251704145138,63.3947772053055,719.990710784298,0.155168063288039,36.5476335673235
PDE3B,3.59434962889172e-07,2.26397887807125e-12,0.000114537873743432,7.09581819271309e-08,255.970500935948,184.547353730398,0.722437129148967,468.643679399764,0.00144100560501612,390.683563417843
ZFHX3,574.521728639837,557.540715853372,423.922926314451,37.0609953211663,198.929627444633,419.925893049915,368.75459928488,947.706331233352,47.3653594544792,228.135943031359
GAB1,78.249423340026,154.870770274107,3.74378847780034e-09,32.9502455690242,1127.05796635996,389.021047866797,2.43283526133017e-11,432.582351674424,0.0426454133473921,6.98102208172584
SIRPB1,1.93340387551852,194.788132609082,1.36588561501152,4.19423884581759e-06,0.0560562550257913,80.0169935215998,307.014304391804,275.233940919697,10.3401870441839,1566.33378752191
PLOD2,2.31017412731513e-05,302.648062693863,167.722201658733,297.315699657193,6.27056731354945e-09,315.300522799091,1489.20356898555,369.519867159701,264.265051296642,64.0535726727032
MSRA,564.408679780655,1678.68411649926,247.995121884808,329.352550778104,234.468583238067,82.3672461187585,162.546423102272,303.162129841851,570.694535792309,286.705638582458
MXD1,122.878938012935,6.18364094557524,0.00321696040510615,154.197905614271,1.91064076138965,272.777244406963,644.240748243397,121.403497763408,0.302202459273101,605.230304296756
ROCK2,22.5790958961563,220.968834683931,23.1338234920865,0.000243969741791485,1.21092105519663e-06,437.900347612416,338.386603380116,1159.69654403811,2.91003697002891e-12,7.31901066905882
FAM159A,784.34445562659,311.602601496451,191.690369038083,1096.99557529169,400.559879914482,45.557983304847,11.581678647789,1.8255966314647,74.6499475746385,378.10642687227
AGMAT,202.527583520707,10.6529694052845,652.490353662495,548.883633400399,704.744680193044,159.065209776979,792.631610614377,118.582448142062,423.335220546925,77.9265391361377
USP12,20.467984520615,10.6545253476207,132.543148088428,0.035555712643326,1.56887286221872e-06,554.507711925554,606.013678879587,758.459197596092,1.18680796869388e-06,0.0576330410637778
FLVCR2,0.126112967726366,27.4713748559492,0.633239222311447,57.4704488522099,19.8023623299488,362.607289961058,695.027122081562,154.303989340363,555.121897342309,1437.43235136642
SLA2,0.0116989724644117,0.0105243880078194,8.5258844827134,97.8285434427216,290.202832236191,389.873990669034,45.9563200016136,521.910890872087,43.6277978155618,1309.89269436095
MND1,255.080923591952,580.758323609915,824.363479394684,719.923832144992,7.08086294132117,381.144367719339,200.796572572525,122.558858213821,882.436992144926,2.05604929652991e-10
DNAJB5,908.799952712132,5.61007105688477,561.35756635668,56.5077601590793,0.110607576258316,166.854812677912,613.197388093113,146.066537189505,87.0570960139574,40.5910059644838
KIAA1598,213.990510595976,20.0347665097124,0.152019183669612,0.0500480799526763,256.683456712878,186.219853473104,261.492000076502,263.908423419156,698.961916454917,808.108677462585
CELSR1,219.920092870588,12.6454804334869,477.327417871872,0.187555347200361,858.520866404229,169.23830738971,171.353384996769,1049.15330848614,115.576116005485,0.00432168935644682
IMPA2,151.522071206949,265.085109272865,204.191192906224,311.475870442286,622.676743236274,559.509151978879,290.737509967894,539.026901918579,329.850488941299,180.242298367905
BCAM,749.489361165024,146.02817576116,36.2789629574583,590.279044901771,248.243991218078,282.581154523047,216.119263049055,186.661170658346,686.361166600197,56.9000719327815
SLAIN1,103.426142883741,3.27049017692322e-05,8.03459388745188e-06,377.632288837161,57.7744476669665,543.44417056151,537.388850172177,132.824060663116,3.0688548600059e-09,389.545964779749
FAHD2B,269.430820494695,546.481319823881,295.447787356798,1225.91419027624,281.875424355869,23.4242759895641,55.4322743388368,179.747133820956,571.316205536957,266.914837052941
LOC100132288,0.00198151036177259,173.615810342871,600.213336278171,406.402781166297,1.54320546479633e-05,0.0322729364778279,224.322792669359,350.979428421569,604.947475338408,931.261310009409
PUS7,0.00357159271666933,0.562704806170491,136.784467391263,592.190034774601,319.469104832281,769.283016868998,99.7606032093462,790.722003649041,0.0887768605808523,16.4797883752582
IFIT5,63.5291542067566,1.01066462712534,0.0810813108002727,128.572283802008,2.42743236138662,388.977700665222,661.680464006083,308.3770203546,40.1145280846174,721.184708755809
PRKCE,421.236224519161,100.297236631974,398.87866248222,374.433430927859,656.892640719658,463.582345150296,416.119335122874,674.818627940983,32.4696360126205,116.44255928735
KLF3,31.5839976323649,119.689468054945,1.83678957343003,0.658912549922877,1.95029072546193,353.114723536183,428.425730075132,446.640904505791,9.95099950977576,708.45837541179
PRKCA,70.441566731738,1.12138304447672,291.257753936097,253.636055417408,248.903993898571,333.565697974676,306.129669113389,1070.9386292146,0.000611798763020225,115.495719560223
RTN4IP1,370.4971991645,1424.63482051433,413.503085597988,488.233206585339,83.2104545100013,153.438432226577,93.2585117486322,483.08891208403,573.587803107393,163.441255350081
PLAGL1,7.3610720789843e-05,98.698139887078,18.7719046033058,1.3629403315635e-11,765.063523540134,604.725933356029,185.017507280527,540.091368931149,8.12320955092193,93.7018866270014
LOC200030,0.000457262667833199,0.000779035203419911,1180.04989716849,4.10900691768059e-10,592.96946581118,407.552775919109,183.652659148662,616.52682499576,1.21270625157361e-05,102.10310003916
ANKRD44,0.0424203595936869,115.014262397481,359.33172755585,0.484255296066239,34.3581629184845,367.511270286399,238.28227735977,1014.81111854209,0.00011745915121392,115.859161844072
A1BG,1089.49662909184,310.65469363141,390.653592207136,853.230280193798,337.402951644663,24.6583432422023,127.410167238549,2.09033470650882,577.141618611769,287.340449060135
E2F8,0.00212727151750596,82.3161805541412,137.319598556444,0.59855329775701,42.7363847897538,908.851130485117,533.13878909402,704.980366797111,0.00529856310849754,0.033964143535746
C3orf21,253.550123723085,187.75743853989,9.0141137796509,22.9574835471236,296.155559178171,400.973837733639,506.676159077144,841.039423643235,0.00204906133502326,56.9821941754763
TSNARE1,571.475858034675,603.762694854405,78.5000090361406,99.018528081205,1063.10389493532,197.876318663543,138.413230085098,469.17318580876,342.018369181848,139.895966192957
CPXM2,144.325636256198,248.000877596345,515.203222129856,224.266782015776,5.5860243886717,153.782877831689,604.959247507579,239.54523912451,511.047017181851,580.928541359813
FAM69A,19.8876949778916,1028.44820089508,40.0803194878446,186.242545824567,270.824653470634,206.332704521404,49.8124585035763,799.65927438505,90.1944410287076,19.2562790028009
NOD2,5.49767215536209,1.64189916510781e-05,8.25701244936722e-08,4.67612354920162e-05,314.467447316148,159.349126437271,311.497480455495,220.194035739062,266.779139205211,830.415654186039
FAM125B,116.324141720531,6.81595513932109e-05,2.48703930677151,21.0444866321744,221.247541420166,300.726699130673,59.1753548773417,219.157932978323,301.268909034437,1418.65828132477
TNFSF13B,84.0172639350287,79.9449690263336,43.898783519739,32.1663639026798,3.72332471706013e-06,63.3253769460394,163.908967173499,209.829293776233,595.55402022572,1597.78804716746
?|653553,905.094882496378,402.489633236327,484.845858637372,238.149000860543,23.7701648250208,1.00685498466826e-09,28.6489445135859,1.72819550862678e-06,854.284545625985,528.75074752522
PTCH1,558.293104244493,67.6681349897112,65.7758531546283,58.2844750099779,180.449550224448,615.058264892242,376.163005274767,872.401157335167,1.86731005061854e-09,0.000580868934394851
ACSS2,0.0883214300280185,214.888874597287,163.068431572494,32.2012087675536,53.8010042245467,77.7231927335511,474.886053129349,336.183610662808,899.192983469116,864.745589796781
FAM117B,124.823432572058,29.2417364984424,650.340271127526,228.280750131668,251.047977485744,784.466316647916,0.182901429225701,864.92166480462,0.803306811363372,135.004407103353
C1orf96,636.893344152109,135.538532715008,51.7239313125834,0.903949117334505,2.3750728793818,362.560304037448,354.098179352894,1005.07154538435,0.135461806242512,228.811685310907
ADAMTS1,0.000185275910072174,111.346114129384,128.713089721635,171.114139950378,0.000194129251068096,530.998898693972,1101.20703768287,233.53561192685,229.398513173591,133.248632592632
PLEKHB1,193.836648485063,155.286409748098,415.540612420307,1023.41619039882,131.31153464738,27.3377519851949,340.22008616431,113.275595197878,1.00099934712729,399.440440146652
CLEC7A,0.838911951735515,0.14901003521664,0.00380227252266015,1.54089461997441,153.482209198114,272.084110263707,541.094524452909,280.520312193841,590.438616814674,586.31179562587
IRAK3,0.913340779254344,0.268384242683701,18.9556052312887,0.00489729431333205,6.30636786437952,273.782621762925,537.494569752393,254.791169077983,443.546895947163,718.660771427973
CASP8AP2,16.1503625589633,162.620699283235,107.535515097304,0.000781310043391394,31.7918194703403,747.10796299298,133.334479178616,841.524190277984,1.47097674437464e-08,4.64190108407976
SNHG3,0.00121637304213026,2.58737535922807e-05,290.889784820188,1238.8328692056,191.303372531917,359.941014399095,140.152963279288,43.9245904807142,3.85145512289861e-05,142.74230575913
SETBP1,157.83105780961,9.45961947799356,103.288747805973,118.084805133581,11.4445156231077,522.239722717781,167.368603189581,579.272685855367,4.27125862335521e-09,45.8613195831948
IQCE,252.857453453481,191.166160120695,134.50434026807,366.826008829753,417.302383703199,131.936891123006,349.672762238313,751.94620481435,48.4164799469492,637.652174617221
TSPAN15,212.32733469546,56.2074421958107,224.640309116667,352.594928129767,56.8243922268974,68.3888455904381,858.251603088906,0.199372797015452,566.532831955091,214.23439239751
FBLIM1,163.066061004972,304.652844793144,282.878156776235,74.8535886621313,0.0744003536359003,277.97304623665,1230.60935411962,292.505319152072,617.356783632607,586.038007992291
RND3,42.72506508512,109.692147466543,89.8991658495991,37.1031330574429,4.96433129580647e-07,106.657127216734,890.109338286006,166.707887478058,328.263201699594,868.302063288084
TMOD2,1145.92753497733,465.707504249758,6.13004581196715e-05,215.159943551348,0.174513333872449,431.777729299231,598.986286910098,433.021039503997,1.26616665530479e-05,210.489730150193
LDLRAD2,643.322756350461,68.3570990492856,209.39442783834,813.039992697684,0.48799845623885,25.9193910544182,440.093225109387,2.68272309543513e-12,369.467296199564,647.532119404619
LOC100132287,5.65730880946298e-05,0.00511296918290394,446.77342953539,0.710892788271017,471.998365354118,282.7694800551,242.135307931637,106.588561694001,4.65387328131145e-05,294.680020904635
LRRC28,183.203729461208,460.496669473205,92.2561801696692,446.736443592639,63.4283973736726,19.1724334689133,129.70534796292,264.513834533707,448.707694725783,158.939694335461
ARHGAP5,203.660525641536,0.146381400544799,15.1354610992279,1.58833169466967,139.580975930805,736.966927055916,505.925731937547,665.901485469972,0.232789652665641,176.693211318554
ADAM17,13.9757838123691,5.12100667415988,88.2248044590316,0.000120653935106109,175.206081896041,491.847777332236,373.106735514025,1158.17328699444,0.907077124925575,162.787018959574
PIK3CA,90.0383303392845,85.2121953653854,12.3592412418859,0.00456737575687684,592.631355262414,441.576998570069,386.934568583495,1094.07867729059,163.27089672491,40.8052125537997
PABPC3,29.9186522206919,176.15477394344,177.89897709716,0.000346951140417765,182.09886846603,518.795157813791,621.507083852055,687.654569666096,0.0018848661669245,0.00454526016260549
AP1S3,98.7330493604635,643.787225535257,1.77363259123721,171.830721902014,492.472762147304,566.033100468199,259.510049342948,607.91037985675,143.348316370073,0.00173252785147427
SIDT1,0.000169923052184092,4.54212046451117e-07,9.67275631999717,137.650548072262,871.647832409215,340.290483416446,70.1753476049636,494.608846830004,1.17735147736845e-06,536.477202683452
DAB2IP,5.56203727812202,4.08456165318644,144.335474340721,640.686492417522,504.783300788994,335.849758228993,510.151289346946,554.568019169042,0.0498820754491556,597.914652861339
ZNF862,213.664134060236,0.354064537690037,255.645133620489,0.000120918963756411,985.691440260157,2.82785056013962,164.213420884859,704.94880630814,0.00139680933517544,944.797474741187
MYL5,889.341941103915,208.584847647621,1055.83453476377,630.494714905186,222.781815003396,2.56637967625418,0.0905258627148877,67.7082420552059,499.977810921626,516.557385233006
FLT1,46.9270059831984,0.0781115388941867,6.67986229201717,181.627598084206,0.0251104583707139,577.404722121542,674.834751271648,481.194432400889,56.9447610155342,226.364821868441
PDLIM3,394.424041964188,119.407335546614,119.426018476685,32.6873477836867,4.66322254048,169.433119066331,901.534604836205,493.689761705377,661.188037476476,48.0744687711609
PDE4D,60.9673714055569,341.697337650604,194.068999721609,92.227808499197,0.00297320578919083,123.575233861811,249.640314820205,716.57646450588,0.0421279187429086,546.834032625127
ZNF320,26.0107323717083,222.613093547954,217.729825190279,135.577261735045,631.664169065928,611.396561078831,116.949404715732,387.109985656074,89.4830713576907,376.687921301947
KIF14,0.000743523549232686,498.031734757316,22.986127362912,23.9957947956009,74.1290988142449,879.681380220383,399.627057820578,454.203655490577,3.51045416774408e-05,6.05250431053086
ANKLE1,19.7343264925593,160.88955005443,152.729676201303,521.539044136037,390.113329151787,768.532603428433,348.19890454794,314.165769508786,278.29122684981,10.2090669143355
NXN,249.62947299885,587.292233180138,794.54171904887,260.376079841141,28.0478386011553,216.315783397275,907.606268736467,441.265659124475,471.121215522063,400.789075052406
NDRG2,850.391020279484,2.83709966702106e-09,93.1902879588939,228.32602691161,495.611132070195,0.798214384297243,128.247318048028,238.623991381546,168.972201302121,350.627559320954
SIGLEC7,59.2701211039211,177.504410837246,273.753142778414,100.389176132288,78.6319370426678,104.72597110277,96.0667637219961,129.628160869315,533.677937784319,1546.78584890375
BPGM,10.297886684862,4.78218887478574,1.10806168442992,56.1817870747587,500.402455867622,592.472993956582,930.917137749239,88.2008059439418,95.5893259290149,442.048057747973
PGF,322.314669987224,197.43869015928,44.9910800186715,623.844742717206,2.61598091509317,106.177978416155,374.8355318099,10.0956618536061,687.326019210222,338.018301989715
TNFRSF6B,47.5149746083444,388.535620985695,237.9934945756,246.664965471464,0.400642637660906,345.146840898964,691.36630402538,0.00284106850867181,1010.35598940651,451.618097179469
SMAD7,223.001968951452,453.853336993868,360.105550311722,11.4203219783432,0.835064431730493,60.8123815111627,851.434157295963,676.647713762915,129.035913033723,287.039941763645
LOC80154,0.00844454486244965,22.0615197680337,101.357496657119,1073.49379261547,501.253218505821,345.236334938907,370.074317919861,212.004218646149,143.266970011864,119.69525710702
STIL,1.13656119753451,288.559406796379,316.955699649376,149.673266457352,50.7043410430358,848.466771350122,650.183996153649,678.581297103979,1.6288494719901,36.2160260229666
FBLN5,1263.40929949607,90.351342024755,376.876459365985,70.1526630490386,8.31741187282315,64.1606609716923,404.763112095793,391.751097726513,239.780351796957,216.349769764437
LOC100271836,0.200326398856938,2.81731445683515,325.083242839683,2.97093498350183,312.440357180664,573.975988123729,339.48869801448,968.249296254495,5.90071252063304e-07,13.3074082296644
DGCR6,761.392784442291,350.552814508515,459.378572331838,791.706009021325,342.514305917547,0.156897591780365,19.2023084122594,10.2977534420157,772.43152512447,713.807376686632
