S6,S5,S4,S2,S7
PDGFRA,444.905552526042,1.94351913505654e-08,180.587422088446,297.760165182527,346.843892992756
ACY3,5.24499895146469e-10,342.131310932154,6.72388013934103e-12,128.925456830744,3.4953049396251e-08
MUC4,3.28000728732881e-11,2.51772613273555e-11,240.209008502489,3.03868049491305e-11,1.93618647566734e-14
CXCL9,1192.55694576325,6.16690826708522e-12,145.419768094122,0.00169528242043099,3.37006126720422e-08
B3GNT6,561.28746369252,9.29189590744089e-13,565.526125787663,1.29830751299425e-12,9.39181933594845e-16
MYOM2,7.71637005486295e-11,1.36847981932244e-08,5.74055949113663e-11,156.853520674408,16238.2495935833
LRG1,537.692503988248,834.00442777071,1.27154243180991e-06,936.466543619363,459.253259264469
CYP4F2,9.54615865035144e-09,105.749197717339,1.58934405243247e-12,591.32717184572,8.95622255915161e-12
RYR1,3.96225193052017e-10,1.3752742574873e-10,8.44415849984085e-10,0.0508691628937348,17345.0873555032
MDFI,10.4710527511078,1461.24138294134,1197.34690509075,1.26309648186409e-12,53.3278377385527
SAA1,5.2012985238108e-12,932.45592502465,2.08636407031767e-11,3.22302793131807e-12,5.05941037196214e-05
HDAC9,839.024382075195,1.29575369513668e-11,732.143697488257,6.03559212672917e-12,3.69730985587601
SELE,0.00076773712272474,0.00534968738258426,31.2794392167443,184.221511691822,665.951640440518
OGDHL,254.67400449041,320.345192792461,1288.14596531116,1.468796751746e-13,4.9783725000274e-12
NR4A3,0.000620940070949844,0.00201260932252636,25.9442317210007,65.1406469600035,873.611833895718
CNTLN,842.303403438551,3.4538499419397e-08,364.451948313384,2.05085733800192e-09,27.877089983584
DUSP5,0.188934518572623,216.494192341132,0.155902286830736,2.66071544942525e-07,47.6331357607133
ADRA2A,946.609623505158,212.338141154689,360.717541436208,37.3096835179894,203.977047759906
EGR2,114.917911644389,0.000163188514512663,82.9995511606171,225.376782363077,639.505290665209
GPRC5A,398.831129679152,46.2286095594387,242.233151158997,1.68725133957762e-05,0.287394172905218
NFKBIZ,545.507628924814,2.37058028491638e-05,166.300785109727,0.00304093582293984,0.000242339782476381
SYT13,0.0189131220405176,252.234499038656,1385.38071136617,2.06556040444017e-12,4.32888899601052e-12
NCEH1,651.59170302508,0.000682728836493396,746.119914297107,603.928728854422,166.95715827733
LOC728606,3.31742093294948e-11,1466.028092472,1106.30521334484,803.595180127404,2063.9462610091
PKIB,947.183592801491,444.34827131469,328.782608395495,269.660469781107,31.3595002895211
BICD1,757.071032400402,2.1262380241794e-11,1027.31586452403,92.1708494192983,0.0279005456528863
CORO1A,810.100789490967,416.296828578237,8.42973715988228e-06,0.00231515359028727,0.27283090104352
SCIN,0.000389841870357273,16.0074496967754,98.3697184034125,1672.98121472627,1106.34080705974
TOP2A,1680.50896920061,7.32657853079564e-12,53.9592548076085,110.812314902966,1.61766909613549e-07
SLIT1,189.790611810318,702.403944790059,975.220278023695,161.592888384212,0.000187070910358979
RDH10,820.181566991192,0.0992564651097892,236.238076161958,590.727325034945,305.109869971196
HTRA3,283.336126972396,1060.07123433535,0.0837468411779566,1.10085029429242,2489.64111554519
GBP3,236.182922796056,65.4484458819325,1064.06297713243,45.3497790509254,0.0353120692525278
MEF2C,233.627958901508,8.0897212431064e-05,158.578736714036,196.872465919567,13465.5003598112
PRDM8,5.09668386985951e-12,0.00902914349260297,491.580863891858,420.5478817117,1.1682212833436e-06
CTSK,719.44039888262,9.08691105572588,0.329707508022163,0.00402418706517816,142.014380295709
SYNC,85.6047172013265,2614.1401137173,8.76822652999069e-07,0.00908713576625012,4158.08668806328
SPOCK3,44.3662681875288,0.000412776592409055,443.87947716962,382.494157905421,504.091265122703
RAC3,932.303771056275,2601.53059565638,144.30498733841,419.784095717763,511.251450486201
LOC145837,666.555071804936,1264.23793621986,1194.55736893103,2.85316668292035,1143.51913224359
DUSP6,595.724700928322,0.031126412558457,81.3776034306493,608.809636693924,964.741689035883
FOLH1B,413.440362532497,128.581914013892,836.894190095617,420.472570877226,1.12948489094179e-13
OGN,0.273655036536714,0.00370013633052793,326.638810201538,315.033517630188,1561.6800518408
