S1,S3
SLC47A1,779.740988436883,1254.18453486391
CLIC3,8.77389106391685e-12,2754.20097650547
ATF3,659.515619534706,660.024153444652
FHDC1,1026.33349197937,4.57374553667171e-14
PCSK2,460.567499013419,5.42051816578318e-22
PKP2,1095.21373565308,1.29333788453879e-10
B3GAT1,625.460047825069,433.319355550447
GPX2,1.09103645861506e-06,1396.71301310921
OXGR1,382.751806926464,1.70751155119844e-05
PMEPA1,641.096911610083,257.214515633741
MGAT3,971.323248000626,721.255515272819
GPR109A,997.663327881169,4.1968208826195e-16
MFSD3,306.928911262693,4141.23080586714
HERC6,979.181572688052,1015.56612782455
PLEKHA6,816.570262923989,0.68836036352549
SLC27A6,814.470227249168,6.02849184992719e-16
LAMA3,1067.08209490957,0.0236275553436383
CFC1B,1.35893088538819e-10,683.360374784559
MMP11,484.934516256927,947.45429944503
PCDH18,1187.46913813281,1.95114030548128e-18
TFAP2A,1189.35024070923,2.58475903327472e-16
SOHLH1,512.391556180209,1.37054093444379e-09
ATP8B1,1212.07011196647,1.10241134992232e-15
PTPRU,1190.250964445,40.9028924768965
FBN2,1004.5508653463,3.8037649054658e-16
SPTBN2,865.427688576236,575.333150314383
KLK8,859.835052908698,1301.2864687335
NEURL2,363.836441645908,1522.40641669786
BAI1,380.614744907001,411.749448923292
MAB21L2,725.580599560979,1.01334245025691e-08
GABRA5,278.032758752921,1214.35814940833
RGS2,541.594905633997,935.517889254108
AKAP2,468.388074656718,6.24486777763638e-21
CX3CR1,927.213857457858,1.93960014740286e-18
TC2N,899.124855673891,676.028979852213
C1QTNF9B,805.976647033495,94.954481508635
C17orf89,33.586128608563,4641.63981565475
LAMP3,1115.5761841274,976.47366976949
SHROOM3,790.620445969412,0.913996652384092
PSTPIP1,86.4135048376258,4175.12585483578
RGMB,1170.60622793967,7.00342844414178e-14
FAM171A1,1223.43507589724,210.981860889882
ADAP1,760.982675265918,2362.62313464755
PDE5A,1067.07149056346,1.04134036228027e-09
THBD,917.411375664043,0.056589596478469
ISM1,832.683393152458,3.29507981072085e-06
FAM46C,907.489784546997,0.228376175375574
MCTP2,1046.78645622633,456.905015694084
BAIAP3,864.019559528461,6.79461873474972
ROBO2,1206.91042937139,1.69555119231563e-13
LOC162632,835.083296715629,6.07176108831796e-05
HIPK3,1228.84263980251,1.34010795850896e-21
ID4,894.383595934921,2.71391665427032e-17
PLD1,1074.87598190162,3.15722036714745e-08
SLC4A11,1151.12936480613,5.28694702994116
IL6R,856.785763550047,2.08747566050275e-15
SLCO3A1,979.339524848563,1524.5186218305
RAPGEF3,839.163998493066,59.5591106302885
ZNF322A,907.65570776418,0.000330206137702041
NFKBIE,479.328865377638,3513.38244772857
NRCAM,1114.72324796137,510.709176238103
TNFRSF6B,198.986068091877,3493.35682382439
CIITA,716.01203675805,1978.7219132956
CLDN7,1154.29979880014,1298.87940568996
NAV2,1051.10218468084,4.08780741085333e-08
DHCR24,452.576433009627,1319.21531932755
CD36,959.702962119819,561.754887238758
TMEM176A,543.951470232196,1789.82252557525
C14orf73,440.433259756698,3025.86544803748
WFS1,910.777673849617,947.366540231051
CYGB,715.265964311895,734.008434662507
OLFML2A,684.627461968895,1199.23025090364
BCL3,696.420973213963,2086.48467639192
MYO5C,1350.11656338637,1.43001127454104e-13
PLCH2,963.710972125881,988.274211152896
FOSL2,1056.84660807124,619.84724196004
TP73,1056.15757619372,2166.95050743748
NLRP1,791.437757704943,383.898745363965
WDR54,0.000865212449361028,3560.87795431149
PCK2,967.314068833624,1858.630961965
MYCL1,1082.21034256864,840.865025053673
MERTK,1256.31224541913,1.29740749765766e-15
FABP5,420.177217183429,769.492649898035
KIFC2,363.008037291839,3511.40066155284
FBXL15,284.562605573605,4435.35546132317
DACT1,976.059594071247,4.0948306285933e-08
SH2D2A,0.000260686269420478,1925.59375937977
BOC,1426.77563188915,5.52883928544769e-05
PDGFRB,995.169066362376,293.066563368188
SAMD9L,746.789827903852,51.5860415809511
ESRP1,1190.67672251673,959.761083242021
FGF11,267.415442710419,714.989034209834
CD3G,9.25948728430739e-07,0.0134065023877644
JOSD2,40.3791352099186,4417.86343189882
CMBL,499.791292578133,514.604403129166
TRAT1,1.51384199101237e-09,4.40878011637748e-11
CD1D,0.00546742789635942,52.9381616000962
GFI1,3.36179329455458e-10,2.31952196310904e-06
DDX60,1217.5312670539,3.79611002608686e-05
VAV3,434.340086761296,476.328501409967
RASSF2,958.068463733767,689.08598064108
FAM13A,1212.61046353935,1.31398211169473e-07
SHE,1383.02257000936,2.48223180900621e-12
TSHR,129.768028316356,233.865078172447
GHR,1276.04609041545,1.23459770206204e-07
IFIH1,1120.17203889952,818.138161359723
LAMA4,1150.29939979078,23.0208890337393
MST1,716.031570293059,1440.88004450544
ZNF503,1489.08001871792,0.0181932765159165
GIMAP4,996.145379349162,878.615485293663
SNTA1,969.114900636867,1470.12113286008
PGP,18.0326470966875,4119.79268603828
SOBP,1213.66542996174,642.553679801894
P2RX5,0.000679051118355068,1033.21156134538
ALS2CL,1265.21242815643,273.422222755673
RBPMS,888.902478636732,330.363681647942
FAM65C,949.199752655555,379.229357751265
KLHDC4,52.5926685780304,3777.13009054116
PRKCQ,0.00796153551486006,2.60296169109674
PPP1R13L,1372.39721134542,0.018374368993401
WSCD1,1008.31716768327,749.958036318997
FAM117A,646.012430723518,730.826240300867
PLEK,661.959557720534,997.255237746974
SLC9A9,859.054709683265,522.46059198928
NEDD4,1151.227805572,3.82706266148437e-17
FOXE1,1095.60321428927,0.265013264404935
CHCHD5,151.359583541893,4071.97463658482
THEMIS,0.00630846839706604,1.09856966302839e-11
MYLIP,1441.11908276161,1.52910625985129e-10
ETNK2,994.105594425023,2158.56138735755
LOC100130238,908.314946170405,1297.15561868394
EGFL7,644.261699829276,2822.42191711186
MYO1B,1111.70532441479,2.56109481200257
TRAM2,1171.82231828925,3.41254073439629e-09
USP18,885.886506336956,1128.78923470848
MME,0.159161647436613,0.0280887927222085
SSX2IP,611.178242491636,10.4781265075521
GATSL3,514.703240478273,964.378037772335
BUB1B,15.7813503836495,4.59365380243978e-07
KIAA0748,0.000149989909651545,52.9794938096462
SLC12A2,1174.2711809983,1.11328522760095e-11
KAZ,1124.39555013803,13.0835914242455
SDK1,1059.61577407408,78.0414303295423
KCNC3,1297.15316935689,0.0529257274526763
RGNEF,1496.47726270961,0.00297631643988225
CITED2,1121.80520601576,0.0135937043271027
CACHD1,1159.84882943787,1.91472212594066e-16
SNX22,306.843916140051,2357.08685690132
SH3BGRL2,1213.00886313923,9.00700152308556e-10
C14orf147,839.268733744592,714.282576974268
SSSCA1,142.948565188234,4082.34716227519
GPR124,766.609367912927,197.083611294951
ENPEP,866.962271459602,1.31478804028242e-05
SCAMP5,455.920036227115,1787.2044880802
PODXL,1304.8589680086,979.805308134973
C14orf132,1018.61503731729,166.161779553096
SEPT10,1527.76827035886,2.24177992666576e-14
ASCL2,794.031885770172,1941.36764660069
TMC4,1314.33986500705,1325.55412688521
ANK3,1383.32043847318,1.28333065037248e-07
LRRC45,53.1889686623293,3616.32704468662
RUNX3,618.976758232954,1725.09485109899
FNBP1L,1574.48760724152,4.48926717555151e-10
TROAP,0.000102616631021255,1097.55566100077
CLN8,1142.68314068059,31.0964626687395
LARP6,1235.00059826948,120.451601828976
NAPSB,295.532943067676,2742.57106058054
C14orf80,0.998553529034614,3343.36016014658
C16orf75,1.79605737985512,1530.27439469576
RASSF7,190.398792928631,3747.43409802679
MCC,1105.85444803957,7.76365760422172e-10
CERKL,0.0117323687406523,206.849600841611
ERICH1,766.357391501188,159.893067360549
ZFHX3,1360.40094932793,2.03936120309827e-09
LHFP,1247.56855129146,0.450147768024347
MARVELD1,1273.78788345812,7.85957225304916e-12
FGL2,1100.49225255792,498.868002430339
CDK14,1239.97329530015,5.81515425672262e-12
CD276,1387.8604778508,979.115581100094
NUDT22,246.223272923854,3951.54300522534
EIF4EBP1,202.044846425708,3584.3094467183
APOBEC2,577.84079955435,763.204626798546
RBPJ,442.954189740896,3742.44539177399
SLC36A1,570.432028051526,0.0571124993157216
C5orf32,616.407058686705,1834.52163221152
NOXA1,623.622719811715,1782.24935702198
SGCB,1463.10914943792,0.0531724945182995
CAMK2D,980.193825086133,768.770341635202
AP1M2,1001.34810778835,1079.59538201151
FRMD6,927.710136134602,3.71363860472738e-07
MYO6,1307.11891466809,9.9125493384612e-05
RBP1,854.18510249026,1665.24488817956
AFAP1,1260.77967748859,0.000108895022839124
LAPTM4B,1111.97205944486,648.173548275559
SLC7A5,393.494277092497,1100.18461964413
AMICA1,255.111939749457,2345.40711053646
C14orf145,0.0697508751593825,1.10506177802188e-07
OSBPL3,1251.19696992095,9.79216977780183e-05
RRAS,997.275097175504,2143.25656213091
BTN3A1,1055.26639782907,6.45356498607561
MPND,99.6814686354453,3601.63311259686
SPRED1,1339.12650831225,3.4811035838307e-06
PCYT2,166.039434184108,3544.9803454925
ANKRD6,1380.69586307392,1.25513512230637e-07
GINS2,27.0438260672617,1837.28512782103
GAB2,363.637358705203,0.00633336600834092
GALE,578.980496342529,1271.75642294456
PKNOX2,1165.68425032441,0.015248535504045
PPFIA3,488.901229811727,2192.21343433802
MS4A6A,1080.99370681847,1067.65573691843
CASP7,734.34919443178,466.457719145215
ACSL1,1158.21760301428,446.213426674086
GBAP1,162.462463567318,3678.86222716927
IER3,987.632183559856,471.355552166153
AKAP1,1155.05073693831,806.117581146764
BHLHE41,1258.22979358433,148.039012057698
SFXN4,353.435540697243,2766.45468432355
PLEKHA1,1096.9514769547,0.117232323210832
FAM118A,771.784907130017,1485.78840857241
SNAI2,1154.47182364366,0.000860233731114544
DCTPP1,400.783465477635,3068.36463584918
ZCCHC14,1482.69935337725,6.25736327728022e-06
TMEM159,996.461585109978,1118.22260389445
EYA4,1296.67100241036,2.64949773360357e-07
TP53TG1,433.011450274217,2936.34034068021
ARFGEF2,1247.58966928805,7.02978591727323e-12
DOCK6,1361.1599717663,300.430561067576
C16orf48,380.227018324982,3021.09123471336
GTSE1,0.00017491881348868,9.23239635980411e-05
PGAP1,1337.22903449659,2.39251506226378e-09
CLIP2,765.219928518975,2592.72876234823
IQGAP2,1198.42652359669,9.54072488099646e-09
SBK1,58.2919381550962,598.641669204682
UROS,362.348779055982,3497.05399928839
GIMAP5,680.129337840748,1843.04164480837
ASAP1,1388.38868208789,7.33704058831938e-09
MED27,288.767549831795,3014.36551436677
CTSO,1376.45827843372,0.0372601465919673
C17orf90,231.383975833181,3617.89568412372
ARHGAP33,102.083029450115,696.643515646823
DOCK10,667.321333005563,3.48439690453789e-12
MGST2,740.662537635809,2298.9630049571
DRAM1,1162.45363179462,460.211601378254
PTPRJ,1210.22769363495,393.125899611393
TMEM111,461.982680669912,3536.64751586609
ARHGEF10,924.700820101825,0.000175584273379763
PTPRK,1364.93113505607,0.459331875078834
KIAA0040,745.204055825789,574.98931757699
NKD2,218.906585962291,982.782059301628
C7orf40,306.456796683752,3116.9291726306
MST4,411.5440071954,2.06137455328035e-06
SOCS1,118.797004763363,1993.52928240784
EPDR1,929.171741454546,3.28887831441292e-05
TP53I11,1015.76258146841,1486.75838059092
MDN1,1159.59371632791,3.13857400366629e-17
C20orf27,405.650073720815,3364.58774437138
C17orf61,214.500009210802,3165.85821965976
GPR137,428.506315001647,3586.86689885082
CLIP1,1421.47172534433,1.43619289901673e-05
CYYR1,1165.45600719014,0.000438165456985414
DHRS4L2,258.489746005861,3173.50812272896
TBC1D2,988.330297902516,555.14331971721
GCC2,1274.13474384243,3.44891540794383e-13
KCTD20,596.758141269607,6.18037441408839e-14
ZNF606,1056.7590898201,0.00114483057903798
TMEM19,781.137621236903,2221.23686205693
XPR1,1375.24825647586,0.0356652920903436
ZBTB38,1254.17307224715,7.6360300811538e-14
LOC80154,781.728996823003,1346.78595273325
TRIP10,1251.26861139156,1241.25502192164
CDCA3,1.09038514742696e-08,1105.53678046018
TGFB3,904.224791900076,288.378210723837
C2orf18,661.020755518944,2226.22021084216
KRT10,478.299448301649,1950.88327189221
TNFSF13,1256.72219621765,0.00242771556147197
MYO1F,795.814711948542,1756.75412822025
PIK3C2A,1399.06158639851,2.56273577876784e-13
C1orf198,1178.07764443341,137.507733556023
PTPRE,1269.09865549934,1.93508854877997e-08
MAFB,1245.45046536848,372.141780170046
ZNF117,1131.84163828351,1.14000313309323e-06
USE1,187.06309057296,2974.0610258667
OVCA2,270.278790968929,3517.9201149776
SKAP1,1.23347081831494e-08,1208.72057898167
URB1,1270.71737509161,404.610638728894
C9orf7,620.048517144177,2300.16478471322
FHL2,1152.20307836116,303.001452841739
OXR1,1227.32574666087,1.3317163548273e-11
IMP4,441.62053774216,3260.09780551715
MLF1IP,192.123320567725,288.722212094986
PPFIBP1,1354.70206736022,0.000162108785593151
STYXL1,328.309677790126,3107.55780486899
ANKS1A,1379.34414903945,0.090381566033608
SQRDL,498.244632701095,2876.89831804884
NCAPG2,317.983830009572,1.10592275570213e-06
KCNAB2,452.512571270711,7.76815684024174e-07
MAPK6,834.534329837188,1.08741739694555
TP53I13,616.918852979203,3426.86499454961
APBA2,423.594063078824,817.42958906224
NPM3,606.791217817571,2051.48866599697
CTDSPL,1156.03546386862,463.403546763384
FLT3LG,166.122738652285,2427.50768352871
LPAR6,978.73020182038,554.355921223035
RNF43,1288.60424391093,227.041263664308
CYTH4,648.539957537447,1928.61689380194
KIF13B,1360.0660213407,5.51764823530963
B4GALT4,1256.46361916192,95.1505661742853
SCARB1,697.777426651691,2321.14089283722
ATAD3B,416.941935077036,2938.62419642652
TIMM10,255.672736364621,3380.1259743793
IPO4,847.311700362629,1228.51425680373
ZMAT5,204.731832241625,3128.9935380866
KIAA1033,1337.93402141352,0.00260465632280588
KIAA1671,985.805070926358,71.0515607835468
CD83,975.084930254164,672.341215684194
UBE2H,1341.67494792292,2.25131965786146e-11
BCL2L11,862.293791854915,608.139254771191
SLC25A22,626.089980694209,2528.42681474058
SAV1,1319.42831751754,5.94037279433292e-09
CRYL1,1245.70457773612,252.091730130015
PIGU,459.564358800879,3145.24099938785
MAP3K1,1175.21407847933,2.0223507030539e-12
RASIP1,773.643029651891,2079.85417432294
ADCY7,876.590905043527,0.000187858784621937
SPSB1,796.751676466496,607.71872613188
PIKFYVE,1032.41756913657,7.42663404407247e-12
SIPA1L3,978.262974964374,110.857402543424
INADL,1266.93497225078,0.00223834877660289
CDC42BPA,1123.03458911641,1.64227685678652e-05
SLFN11,604.80151670502,0.000125294918990862
RRP12,660.202184179563,2494.02583801342
CHSY1,1352.7437084946,0.0156366267088164
YIF1B,310.657314505916,3227.12715347937
SGMS1,1244.75640466846,1.35985261958534e-05
FLI1,453.316747993039,3.90452525119603
C6orf108,519.514275411171,3124.95725563628
ABCB6,917.568014158094,2291.24185310194
NRM,268.49162821987,2730.41767552448
SQLE,1046.25671286781,2.03591814887044
PAXIP1,436.905916429661,1.26604236773206e-06
DUSP14,1212.95365578557,387.144798190879
LRRC1,1226.58788130416,29.745047603123
CORO2A,927.431794944994,661.297123069287
NAB1,1414.78275306298,1.3181669449226
PLEKHG2,438.689239816821,612.802818570786
ACSL5,884.091569918575,1457.00489130182
HSD17B14,649.741489063742,1327.18503195001
CCDC88A,600.4242176327,1.38989696275782e-06
PHYHD1,837.107865081864,994.052438055066
CDK2,472.957182667171,0.00163655325929492
QSOX2,1104.96528952275,652.548955815036
FAM108B1,240.923348258136,0.0026684444721728
ADARB1,1055.39763200342,169.366045485938
LRRC61,292.94737908018,2258.85294152788
DFNB31,759.783570618573,598.929687401825
SCAI,332.352060666707,0.0610230424419991
ACBD7,814.435151344017,36.7603863392637
HOOK2,1023.74217655401,1337.70998896779
OTUD4,1306.58169119995,8.43231507840372e-11
ACOT8,216.492100335208,3005.07608540727
EARS2,1031.78880111229,1683.70816832967
BACE1,1266.03546091988,439.231946664663
PARD6G,1084.07904045256,603.650295686919
C14orf43,1334.81134469534,3.38201340594856e-10
YES1,1339.35060958042,0.0137873373740709
ATP13A3,1246.45843611755,1.2125517733823e-06
BCAT2,654.942627689548,3128.0738025704
SEC11C,642.434298391735,2295.37003199277
IDH1,1201.58769670352,394.537689780985
HEATR1,1099.85919394525,0.00500417247337874
TSPYL4,1184.74324597202,1.99798162805416e-07
ITPRIP,705.56625917502,413.923464478961
SIPA1L1,1212.23458566415,0.0222791145159438
TEX2,1250.30617167406,0.0203861184762307
KAT2B,1012.55567301254,1.02569872452974e-09
RARG,1134.48745081191,634.375300425673
CXCL16,1078.01235927124,960.065690115123
LOC200030,1253.18459402323,1.93117296970511e-12
SNRNP35,460.278622431267,2975.04771722106
WDFY1,1403.87238120772,0.0247830859541396
ACVR1B,1142.81823314308,10.0259562291702
CTNNAL1,916.250916607045,0.048567049112032
SHB,963.835559934144,1528.02695123311
BTBD11,684.126934836288,847.588496910206
BTAF1,1070.92925651999,6.56481622646789e-12
TYSND1,829.199505748479,2518.92583083346
CFLAR,1002.27416189259,364.496928801486
ABHD14A,546.842724006582,2498.58096703893
BPNT1,726.387259928317,1211.30797816795
PHKG2,371.639810205232,2906.10456194588
CCDC101,241.398432411809,2754.78367841749
MFSD6,724.833088973052,786.157180738904
SLC23A2,1151.50181890003,4.60991817220259e-05
C2orf67,1084.12245680445,1.49850544451453e-05
DGKQ,621.617435334458,1173.30604142237
THAP3,334.72199087399,2869.23117216982
BMP1,1045.93960213036,613.088626447263
TEP1,963.58458962622,0.0490112228366845
UTP14C,1194.81768041419,2.74679843576532e-08
MYST4,928.215493756181,6.87884482696762e-09
PRKD3,1192.79250627701,1.96294080166308e-05
ZNF561,1389.76072514027,10.4236710850916
UNC119,946.431711498739,1580.41051004741
TMEM63B,1088.4567227942,2107.21441229088
AMPD2,690.635225549898,1800.49141818965
PKN2,1378.46289330731,1.76505638448445e-06
ZCCHC11,1011.86776444841,4.9365291218159e-16
TMEM184B,1346.03886915949,520.715764390549
MRPL47,293.419997951066,2299.36504845154
SH2B3,1057.92575553561,20.9879678801724
RUSC1,464.084847471882,1220.08073101206
KIF1B,1323.55110891672,175.881130798997
TTC17,1170.42429273819,2.16645365229723e-14
SCAMP1,1353.90547495439,4.67619906965349
GMPPA,344.389907613918,3119.96477500516
KCNC4,932.432271891751,1289.05245222432
RAVER2,1069.51877125005,192.186630008304
FLCN,1292.88827098826,4.43148033164228
DSTYK,1247.63549467082,0.062721478483909
TRAF5,612.97348717371,209.198236355468
LRCH1,1103.37083891066,2.85855614189368e-08
EPN2,1172.95275540805,653.927959337552
EEFSEC,332.70518001938,2629.99026148166
SLC25A10,365.486282554367,2394.05341439574
SRGAP2,1021.16309076281,248.079471309077
PRKCD,1195.38012200522,520.475944902115
TMEM101,688.941338719042,3063.41030600483
DBNDD2,868.823065387619,738.287936820704
NIPA1,900.745068494327,3.21207169110362e-05
WDR91,896.808095714289,1283.51356702774
RNF166,292.259642692029,2408.86322153289
MARCH9,235.154900816044,1609.20729652524
SGSH,1284.37529725612,356.855656269397
COL4A3BP,1343.91311609902,0.000174734473028294
SIRT3,577.932037621052,3071.67467399317
ARHGAP25,551.908816383184,459.350158362603
PON2,1336.80959884352,66.1945676193966
MRPS18A,512.975189705971,2832.99122512136
DYNLT1,1037.25747468236,1599.94371656495
ZNF292,952.726423942761,9.63589025886761e-11
PELI1,1065.46143966111,1.14024853265915e-06
STX7,1296.29017711121,0.0290578012491466
GSTZ1,361.762217175768,2656.60185672477
ZNF787,518.496680595672,2982.56332173117
CRTC1,1165.41852318181,1031.43755254705
IFT140,1236.98466296013,488.871574508538
TMEM208,481.511446364276,2625.51054214943
CHD9,1027.20311725787,7.71548059591698e-07
IDI1,785.793650320594,932.301014069046
MPHOSPH8,1142.76613773121,2.647047047432e-11
TSPYL5,1160.82301114915,0.031784096552475
SLC11A2,1093.5944098434,0.195232186292286
FAHD1,621.596336053874,1198.7285594016
NELF,905.50035263799,432.529821638141
USP25,1056.24927459703,1.82312790313241e-07
ZHX1,1196.35438585992,3.72758011738391e-07
NFKBIL1,707.000380013288,2561.98119495755
ARHGAP19,555.978102235516,4.00473717494551
TXNDC17,286.631571451107,2273.38993408149
VRK1,292.674688559219,373.706321415178
REEP4,504.514688658864,2135.83854292362
ZNF770,1171.76142625022,75.9815571113902
PLOD3,854.439992112091,2086.23605013769
PPP1R16A,552.647498379413,2611.26939032818
OBFC2B,514.024991234175,2946.21698095617
PARD3,991.194789292733,77.1759288234505
FTO,1340.16337774979,0.0205739223972843
RBBP9,1118.16627675098,146.044602556759
C11orf46,1125.37982197598,248.365142397481
SERPINB1,1188.9685282823,420.390666739775
FBXO21,1294.72397039731,3.16469905541079e-06
CARD8,635.169361779355,21.3433900341954
DEXI,567.150660726225,2384.3903794252
BTBD3,1158.36523510042,0.00982524001287089
WBP5,1087.56991224658,463.665754377623
SLFN13,612.971816997713,927.92332352018
RTKN,796.787579125913,2344.6034145489
KIAA1632,1186.72301520123,1.40765318132361e-05
SOS2,1174.60541677221,1.12259523906541e-05
ASF1A,501.098876431879,0.0512447834571315
UBR1,1102.69676943206,2.6347400088475e-09
FECH,435.500848964252,32.1404998170208
CARS,816.187107483753,1633.77465668834
RPA3,177.430603726725,1739.86001594456
VPS37B,596.444652245224,1712.38594542564
SMUG1,557.29339116369,2434.28815951973
ABCC10,988.638943421208,0.936528014727225
NBN,1261.31153124531,0.161255444080606
ERLIN1,1386.15116640065,155.554373708007
ATF6,1275.96133296017,4.08933065205659
NDE1,1095.80370780839,0.305125569134862
TNPO3,923.157086780838,3.32181973532399e-14
CDR2,946.981987307973,3.48222520684603e-06
SERPINB2,48.9712187200043,6.2757066657921e-11
LOC440896,35.0019458478492,80.0794617673468
ASTN1,92.7391757062403,6.53148909323271e-15
FEZF2,2.12580651464431e-06,134.590474186477
SCGB3A2,5.82726492134688e-20,215.49790731333
TRIM31,0.00160550910657608,171.47821514068
HOXA5,91.5736945776765,1.03970783693917e-11
SLC7A11,78.5293735394617,0.00505425340798878
DLX1,75.6003532778076,2.47699561273957e-31
C1orf116,89.1512264826932,1.05637389659452e-10
EEF1A2,67.9421487869164,135.107233205336
SERPINB12,89.6952908797042,2.34057461262567e-25
INA,55.7626339068646,165.324723570472
FRRS1,139.147852156417,2.41854083376819e-24
DNAH11,96.307228464413,6.57583830755113e-12
NPTX2,70.952268445719,4.25022058878994e-10
CRHR1,117.767084454047,1.76674509443459e-07
PDZK1IP1,45.2116336839713,219.542966537074
RARRES1,108.351095288883,0.26616530030664
KNDC1,2.19546207891855e-10,269.045989313627
PAX5,36.1468393235479,320.270670682845
CYP3A7,0.0019150587805547,7.70469658181601e-10
TCTEX1D1,20.2822709863703,165.562226823524
ADAMTS8,101.605479159801,1.68516434474341e-16
DEFB1,98.6401653558578,199.540161689563
MMP7,72.7691918617406,77.6726627595557
PENK,22.5588448279174,31.936620138268
C13orf33,107.007164771627,2.3617590155078e-08
CSF3,24.3112902630706,146.312390129618
HS3ST4,104.109224325145,61.8274584406278
FGF1,83.7591264458947,230.442893220467
NEFH,64.5800955705661,0.0678052770634553
EPHA5,0.00426312170265511,0.0166764769806955
PCDHGB3,83.2229106587763,1.76175783895032e-19
ENTPD3,54.1956209544012,74.6427225791113
FCRL3,100.455207156268,162.582895005634
KHDC1L,19.47904981239,187.123473466996
TDRD12,89.8705133457791,5.60115415244169e-05
CSMD1,66.7676517948756,8.82093960205952e-19
PLAC9,14.7960774830757,681.479140432782
IP6K3,126.880015947255,123.005682763248
EPYC,63.2277660214139,1.46670519463248e-25
A2ML1,46.2394535854647,148.17979819933
CST1,58.4483003775258,98.1395692088574
RALYL,60.8686674562697,0.223189598643521
SEMA3A,86.0579093507903,5.39974097646888e-18
PRAC,6.6300631633472e-08,151.450308065296
NTRK2,86.7104895192959,223.800791355651
PCDHB5,112.947829613434,56.5723475077284
PADI3,49.8573750155754,127.557501625579
KCNJ15,70.2977380215958,6.54016227430803e-09
POU2F2,120.33287350008,158.029530632914
ESRRB,26.3823148480305,185.220527571076
TRPC4,37.4637287508287,114.871304711325
SYNGR3,67.001149275784,195.824100138569
ATP2B2,70.2963618476517,3.39222991261061e-08
MAMDC2,152.489275197233,1.00755789284609e-18
HMGCS2,0.015485077027586,0.549634275955244
UGT1A6,62.2003955228801,212.851392429351
C4orf19,93.6236449633818,20.3763586475964
LGR5,134.939634077035,1.30402938109128e-18
AQP6,166.872782962718,0.010591535809007
NAALAD2,102.1430291644,6.10193907925218e-18
KCNF1,36.2603734176728,247.77407365282
MS4A15,49.8389136106359,66.1944962741283
CHDH,70.7870244288631,203.588377530709
GPAT2,111.896378422977,89.4584113218818
NFATC2,187.286982165804,2.68931193034282e-21
FAP,85.8196264622222,86.2422617984788
TMEM100,69.0154572713952,4.00926523145265e-07
ATP2C2,81.2395372126826,0.189028014414177
NOTUM,65.4574890701986,98.1343654050721
TMEM45A,168.717439617789,0.000185243837584457
NPHS1,50.5745933480645,180.992881381044
HOXC4,100.749986440961,141.882102172332
CHODL,74.0676852990775,2.13777797108305e-13
?|729884,22.4968761550524,119.637765095785
CEACAM6,52.5740558541304,1.10661246047871e-08
KIAA1755,62.3864959673948,130.037743003378
ASCL4,33.8630481602609,305.703851157759
MAEL,49.3160658915418,0.961762098084405
CYP11A1,1.15658365386656e-06,218.735219094142
SULT1C4,158.448264871748,6.73095837574065e-24
SAMD5,153.331936060683,4.91055855934728e-18
B3GNT3,86.5438194473841,5.44351579468987e-10
MOCOS,87.6787155090353,265.22372509608
TLR10,116.112071236265,48.2605289129921
MMP28,111.391395527357,256.760474959661
PSCA,32.7896469523041,175.070009738929
SLC16A4,205.255201730263,1.61466296481804e-17
RAP1GAP,103.300437091669,265.924564480897
LY6H,0.511455159243351,407.433187618813
AIFM3,75.8551627962962,238.134421608906
SLC22A4,87.0575930355857,6.07662073128816
GABRA4,148.421577616616,1.55053210329892
ARSI,117.824391126688,92.1979717656109
ESR1,92.1074365823908,3.09915440716199e-08
UPF0639,50.6416161681544,58.7732161129276
COL21A1,149.224287007722,4.65733270834577e-16
PIK3C2G,44.6926124752269,86.0663111080048
FAM38B,114.604362947141,8.77074518395701e-19
ADH1C,64.1395607745482,38.4629503690765
C9orf169,33.4460384624706,281.204994168173
LOC440356,15.2202714611949,612.046271576957
SLC13A3,95.6963781906973,214.146698219129
LPAR3,183.410526843812,9.19333907587165e-17
LHX2,1.5415847318519e-11,3.09119426397153e-06
KIAA0754,174.329279237876,2.08066559300403e-23
DCLK3,23.7407513584186,55.6661727432714
ZNF296,37.145814386963,672.861326076196
PHF21B,49.579791067988,199.578149273596
BNIPL,50.5418200067544,135.809999063964
SLC5A12,199.047104231515,1.23385368423374e-10
SOX14,36.6737173945456,50.6897214200568
NKAIN2,0.132224360726492,0.200112945335258
LRG1,162.910284550163,4.47403939218787
LRRC24,34.0146465790748,424.961362397827
SYCE1L,7.89817358557695,701.270676165169
C2orf54,100.724038038498,232.198202212522
CPLX3,10.3231801900147,249.051502968043
DIRAS3,90.2903099597032,2.85649594536895e-07
GFPT2,145.968738383655,41.3804749402188
FUT7,31.8737379737628,610.424891442379
F5,65.7335705153589,169.827724818559
SH3BGR,134.30108826698,2.86643893703675
CREB5,159.247908758272,7.73212393170951e-06
PCDHB14,151.397566679803,2.92900638675569e-06
WFIKKN2,34.011903353582,16.8860814190888
PRIMA1,174.587704663292,47.2592328647086
ANKRD56,201.684589379025,4.79727908123097e-18
RASEF,168.811015242529,2.49546512366545e-22
LASS3,74.3553312064862,146.481220051067
HTR7,54.625471318328,82.1865139622608
C2orf27A,70.8459144059593,256.655687434
TNFRSF13B,38.0590662050666,145.987698445922
DOK7,147.216785599779,141.154939747125
IL8,69.6508869357477,9.91368913374506e-08
TRPV4,108.516680959859,139.087097056442
CLOCK,216.304363535089,1.82656145990506e-17
