S8,S3,S5,S7,S1,S9,S2,ITTH
TCGA.MA.AA41.01,6.31711455673612e-05,0.00307232496511329,0.235982951235871,0.0684732738807494,0.000452740554671792,0.569652256771248,0.12230328144678,0.577507586357712
TCGA.EA.A439.01,0.693243623198001,0.0260087013893544,0.230252626184758,0.0131997502423703,0.0372868320737264,7.95636345466206e-06,5.1054833530266e-07,0.445502911756796
TCGA.ZJ.A8QO.01,0.190092289230968,0.00353856507472434,0.456662649309035,0.000668526009033284,0.000344358981177098,0.250746696151469,0.097946915243593,0.655511017403966
TCGA.FU.A3EO.01,0.419744953634528,6.17801656846094e-06,3.57306813210681e-06,0.403719409508861,0.176520167989425,3.13957264991216e-06,2.57820983603929e-06,0.5328642840268
TCGA.JX.A3Q0.01,0.13366509710666,0.187532514967945,3.91637952639137e-05,0.0635466683082592,1.21747453253538e-06,0.563616927845836,0.0515984105015034,0.634432268060224
TCGA.4J.AA1J.01,0.33926367117935,0.00922537763235038,0.151823965329944,0.0361232162824405,5.99075173201088e-05,0.312256664869485,0.15124719718911,0.75328537910069
TCGA.JW.A5VL.01,0.0877715155167153,0.00619139107785553,0.0517213619791108,0.0200516003746338,0.000251440829133537,0.651198848692008,0.182813841530543,0.549190998817959
TCGA.C5.A2LS.01,0.860394991353155,2.06280965434248e-07,3.67169221165306e-06,0.0368405875610796,0.102745013208126,1.34822922418908e-06,1.418167523748e-05,0.249246413711478
TCGA.C5.A7UI.01,6.43067158621843e-05,0.0221658402910681,0.216613665704974,0.347585269845652,8.42736266536656e-05,0.259281541368496,0.154205102447295,0.731157258376704
TCGA.VS.A9UU.01,0.000399124714051916,0.0565426494495203,0.658527429134054,0.0280651284858141,9.61017489790118e-05,0.256284019142196,8.55473253842634e-05,0.45816730751944
TCGA.VS.A9V4.01,7.36965839366529e-08,3.91949684104805e-07,0.924315620053834,6.35813751520054e-07,0.0756827959631133,4.04049320527532e-07,7.84737127036666e-08,0.13778707138157
TCGA.LP.A5U3.01,0.118389677280913,0.0516543834057512,0.0379784215853431,0.0290968271037625,0.000296521714845606,0.660694249386187,0.101889919523197,0.586748555048284
TCGA.C5.A8YR.01,7.02785561475029e-07,0.00292407712878192,0.362608080126593,0.0116657279921932,0.0896729479283807,1.80668406714837e-06,0.533126657354422,0.507963179698922
TCGA.C5.A1M7.01,0.133307062954926,0.00992491951819226,0.438799288034923,1.94995952811578e-06,0.00307123127503965,0.227479121069563,0.187416427187827,0.690827993351884
TCGA.C5.A1BE.01,0.170620685187778,0.10630674563487,0.0674382233069974,0.021146946292952,1.86004230909386e-05,0.604295433064249,0.0301733660900629,0.623666952672655
TCGA.C5.A7CG.01,0.212564951349294,0.00270940823757947,0.474917160801437,0.0268540626926162,0.000685612170506425,0.282200220588986,6.85841595805899e-05,0.595412473243329
TCGA.C5.A2LT.01,0.00515114954285162,6.30215559277562e-06,0.35767484837954,0.0921462405853163,2.99578536055421e-06,0.0269458336478593,0.518072629903479,0.54102504743388
TCGA.EK.A3GM.01,0.77205799385322,7.78288178159925e-08,1.52668643627629e-07,0.0357048057045108,0.115160797431687,2.78958561398887e-07,0.0770758935545592,0.393222375664131
TCGA.VS.A94X.01,0.210563819447219,0.00327394302998108,0.184940947586188,5.75262392530779e-06,2.35444436594743e-06,0.282866956208448,0.318346226659873,0.709485353639511
TCGA.Q1.A73R.01,0.639358574792607,0.0029421929328282,0.357696669838723,4.60987714978431e-07,1.49819023856829e-06,1.27651223215855e-07,4.75606664807332e-07,0.344774613366603
TCGA.VS.A8EC.01,0.124282022607985,0.0547291947529389,0.621727956044664,0.0168597527275156,1.73006501450405e-06,0.182399248341158,9.54607243823443e-08,0.561619756806045
TCGA.EK.A2RN.01,2.65297477963932e-05,9.05128234827835e-05,3.78070949083768e-05,0.0947326510394723,4.47780592793662e-05,0.897431000720826,0.00763672051423431,0.184776381188927
TCGA.VS.A9UI.01,0.113039790819365,0.00406946467987737,0.0406165963002508,0.0221383434840655,4.54945794488552e-06,0.763068588992814,0.0570626662656823,0.438408452385789
TCGA.C5.A8YT.01,0.291225097420835,2.04354919065329e-05,0.688201453022828,0.0204931046432212,3.80804652572142e-05,6.12345300947099e-06,1.5705502943438e-05,0.358167062599116
TCGA.LP.A4AW.01,0.215578659012459,0.0585281026450468,0.275602055876461,0.0974100165795121,0.00367019694457817,0.339756819132709,0.00945414980923379,0.776181288767259
TCGA.EK.A2RM.01,0.28282394922886,0.483248173971822,0.00021735690884391,0.0767267050225014,0.108285713462191,0.000575838931385709,0.0481222624743955,0.667277877176096
TCGA.EK.A2RC.01,0.0999484205267892,4.56350555258025e-08,0.0762636325372125,0.0786913116286838,0.0823124711767478,0.656870206414632,0.0059139120808793,0.585057000183803
TCGA.GH.A9DA.01,0.102447079347964,4.04749909044878e-05,0.08619755952454,0.0451359634187311,7.96591485043629e-06,0.185042076223193,0.581128880579816,0.623183155875164
TCGA.IR.A3L7.01,0.488777697591791,0.0116527988369194,0.188362097672266,0.00769941236298981,0.00461527162243988,0.298848784430235,4.39374833594859e-05,0.585797346517863
TCGA.C5.A1BF.01,0.00773533867190451,5.55201904018832e-10,0.360484108466033,0.0212232164648814,0.0920871767899564,0.0181622233815065,0.500307935670517,0.578695635538748
TCGA.VS.A9U5.01,0.363254412993887,0.0258440331744859,0.310030733358732,0.00233818796817177,0.0189812387941128,0.264019216373953,0.0155321773366579,0.684052614249651
TCGA.EK.A2RJ.01,2.89432564711446e-05,0.000151301565107495,0.248184910085045,0.0247481701609486,0.145857597252396,0.105979705060682,0.47504937261935,0.673877797288325
TCGA.EA.A3HS.01,0.0532803377815827,8.06162338734173e-07,0.170915559935671,0,0.000372376144681885,0.769717020997522,0.00571389897820334,0.355662706677304
TCGA.DS.A7WF.01,0.538421319155015,9.84770683435166e-06,0.413878336469587,0.0154119484282589,1.70039233390122e-05,0.000287272519783156,0.0319742717971831,0.449914663329705
TCGA.HM.A3JJ.01,0.328814698460641,0.0163850192548609,4.4774977628656e-07,0.0433334089292586,1.4659242399796e-06,0.376099213748082,0.235365745933142,0.656457453195439
TCGA.DS.A5RQ.01,0.125087610979281,0.0188265916217951,5.26914598943594e-06,0.0566961194486332,0.0230703183012309,0.773654292554023,0.00265979794904671,0.410537423530775
